episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress
56,17100,300,static,static,0,0,0,-2.05,0.91877975,272592,817776,0,0,0,0,0,0,0.0
57,17400,300,static,static,0,0,0,-2.1499999999999995,0.91735475,277392,832176,0,0,0,0,0,0,0.0
58,17700,300,static,static,0,0,0,-1.9999999999999987,0.91592975,282192,846576,0,0,0,0,0,0,0.0
59,18000,300,static,static,0,0,0,-1.8000000000000012,0.91450475,286992,860976,0,0,0,0,0,0,0.0
60,18300,300,static,static,0,0,0,-2.599999999999998,0.91307975,291792,875376,0,0,0,0,0,0,0.0
61,18600,300,static,static,0,0,0,-1.7500000000000013,0.9116547500000001,296592,889776,0,0,0,0,0,0,0.0
62,18900,300,static,static,0,0,0,-1.7500000000000016,0.9102297500000001,301392,904176,0,0,0,0,0,0,0.0
63,19200,300,static,static,0,0,0,-1.200000000000001,0.90880475,306192,918576,0,0,0,0,0,0,0.0
64,19500,300,static,static,0,0,0,-1.8000000000000016,0.90737975,310992,932976,0,0,0,0,0,0,0.0
65,19800,300,static,static,0,0,0,-1.7500000000000013,0.90595475,315792,947376,0,0,0,0,0,0,0.0
66,20100,300,static,static,0,0,0,-1.3500000000000014,0.90452975,320592,961776,0,0,0,0,0,0,0.0
67,20400,300,static,static,0,0,0,-2.450000000000001,0.90310475,325392,976176,0,0,0,0,0,0,0.0
68,20700,300,static,static,0,0,0,-1.1000000000000012,0.90167975,330192,990576,0,0,0,0,0,0,0.0
69,21000,300,static,static,0,0,0,-1.700000000000002,0.90025475,334992,1004976,0,0,0,0,0,0,0.0
70,21300,300,static,static,0,0,0,-1.8000000000000016,0.89882975,339792,1019376,0,0,0,0,0,0,0.0
71,21600,300,static,static,0,0,0,-2.2500000000000013,0.89740475,344592,1033776,0,0,0,0,0,0,0.0
72,21900,300,static,static,0,0,0,-1.3000000000000016,0.89597975,349392,1048176,0,0,0,0,0,0,0.0
73,22200,300,static,static,0,0,0,-1.450000000000001,0.89455475,354192,1062576,0,0,0,0,0,0,0.0
74,22500,300,static,static,0,0,0,-1.9500000000000017,0.8931297500000001,358992,1076976,0,0,0,0,0,0,0.0
75,22800,300,static,static,0,0,0,-1.5000000000000016,0.89170475,363792,1091376,0,0,0,0,0,0,0.0
76,23100,300,static,static,0,0,0,-2.2000000000000006,0.89027975,368592,1105776,0,0,0,0,0,0,0.0
77,23400,300,static,static,0,0,0,-1.4500000000000015,0.88885475,373392,1120176,0,0,0,0,0,0,0.0
78,23700,300,static,static,0,0,0,-1.9500000000000022,0.88742975,378192,1134576,0,0,0,0,0,0,0.0
