episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress
45,3651,87,pair_014_n3_014_control,control,1,0,0,12.39,0.29391666666666666,58416,175248,1478,8,15179,0,0,0,0.0
46,3746,95,pair_015_n3_015_control,control,1,0,0,12.310000000000002,0.29375833333333334,59936,179808,1508,8,15935,0,0,0,0.0
47,3848,102,pair_017_n5_017_control,control,1,0,0,12.240000000000002,0.29358833333333334,61568,184704,1566,8,16759,0,0,0,0.0
48,3941,93,pair_010_n5_010_conflict,conflict,1,0,0,12.330000000000002,0.2934333333333333,63056,189168,1582,8,17556,0,0,0,0.0
49,4021,80,pair_017_n3_017_control,control,1,0,0,12.46,0.2933,64336,193008,1619,8,18254,0,0,0,0.0
50,4141,120,pair_013_n5_013_control,control,1,0,0,12.06,0.29309999999999997,66256,198768,1653,8,19345,0,0,0,0.0
51,4248,107,pair_015_n5_015_conflict,conflict,1,0,0,12.190000000000001,0.29292166666666664,67968,203904,1697,8,20312,0,0,0,0.0
52,4347,99,pair_014_n5_014_control,control,1,0,0,12.270000000000001,0.29275666666666667,69552,208656,1741,8,21290,0,0,0,0.0
53,4442,95,pair_002_n5_002_control,control,1,0,0,12.310000000000002,0.29259833333333335,71072,213216,1790,8,22161,0,0,0,0.0
54,4559,117,pair_009_n5_009_conflict,conflict,1,0,0,12.090000000000002,0.29240333333333335,72944,218832,1882,9,23378,0,0,0,0.0
55,4642,83,pair_000_n5_000_control,control,1,0,0,12.430000000000001,0.292265,74272,222816,1911,9,24288,0,0,0,0.0
56,4689,47,pair_016_n5_016_conflict,conflict,0,1,0,-0.4600000000000001,0.29218666666666665,75024,225072,1958,11,24782,0,0,0,0.0
57,4774,85,pair_011_n3_011_control,control,1,0,0,12.410000000000002,0.292045,76384,229152,2003,11,25703,0,0,0,0.0
58,4887,113,pair_001_n5_001_control,control,1,0,0,12.13,0.29185666666666665,78192,234576,2083,11,27000,0,0,0,0.0
59,4904,17,pair_014_n3_014_conflict,conflict,0,1,0,-0.6599999999999999,0.2918283333333333,78464,235392,2100,11,27198,0,0,0,0.0
60,4911,7,pair_013_n3_013_control,control,0,1,0,-0.8099999999999999,0.29181666666666667,78576,235728,2107,11,27271,0,0,0,0.0
61,4996,85,pair_007_n5_007_conflict,conflict,1,0,0,12.41,0.29167499999999996,79936,239808,2171,13,28271,0,0,0,0.0
62,5116,120,pair_008_n5_008_conflict,conflict,1,0,0,12.06,0.291475,81856,245568,2280,13,29808,0,0,0,0.0
63,5212,96,pair_008_n3_008_control,control,1,0,0,12.3,0.291315,83392,250176,2336,13,31054,0,0,0,0.0
64,5312,100,pair_003_n5_003_control,control,0,1,0,0.9600000000000013,0.29114833333333334,84992,254976,2407,13,32380,0,0,0,0.0
65,5335,23,pair_017_n3_017_conflict,conflict,0,1,0,-0.6200000000000001,0.29111,85360,256080,2430,13,32683,0,0,0,0.0
66,5349,14,pair_006_n5_006_conflict,conflict,0,1,0,-0.9299999999999999,0.29108666666666666,85584,256752,2444,14,32865,0,0,0,0.0
67,5442,93,pair_002_n3_002_conflict,conflict,1,0,0,12.330000000000002,0.29093166666666664,87072,261216,2489,14,34098,0,0,0,0.0
68,5453,11,pair_009_n5_009_control,control,0,1,0,-0.65,0.2909133333333333,87248,261744,2500,14,34260,0,0,0,0.0
69,5548,95,pair_004_n3_004_conflict,conflict,1,0,0,12.310000000000002,0.290755,88768,266304,2563,14,35550,0,0,0,0.0
70,5667,119,pair_005_n5_005_control,control,1,0,0,12.070000000000006,0.29055666666666663,90672,272016,2665,16,37275,0,0,0,0.0
71,5772,105,pair_013_n3_013_conflict,conflict,1,0,0,12.21,0.29038166666666665,92352,277056,2709,16,38831,0,0,0,0.0
72,5870,98,pair_011_n3_011_control,control,1,0,0,12.280000000000001,0.2902183333333333,93920,281760,2750,16,40385,0,0,0,0.0
73,5984,114,pair_010_n3_010_conflict,conflict,1,0,0,12.120000000000005,0.29002833333333333,95744,287232,2802,16,42129,0,0,0,0.0
74,6007,23,pair_003_n5_003_conflict,conflict,0,1,0,-0.42000000000000004,0.28998999999999997,96112,288336,2820,17,42472,0,0,0,0.0
75,6114,107,pair_008_n5_008_conflict,conflict,1,0,0,12.190000000000001,0.28981166666666663,97824,293472,2876,17,44115,0,0,0,0.0
76,6221,107,pair_010_n5_010_control,control,0,1,0,1.140000000000001,0.2896333333333333,99536,298608,2948,17,45864,0,0,0,0.0
77,6228,7,pair_002_n5_002_control,control,0,1,0,-0.76,0.28962166666666667,99648,298944,2955,17,45973,0,0,0,0.0
78,6343,115,pair_015_n5_015_control,control,1,0,0,12.110000000000001,0.28942999999999997,101488,304464,3000,17,47874,0,0,0,0.0
79,6449,106,pair_006_n5_006_control,control,0,1,0,1.100000000000001,0.2892533333333333,103184,309552,3084,17,49617,0,0,0,0.0
80,6557,108,pair_013_n3_013_control,control,1,0,0,12.180000000000001,0.28907333333333335,104912,314736,3150,17,51503,0,0,0,0.0
81,6641,84,pair_014_n3_014_conflict,conflict,1,0,0,12.420000000000002,0.2889333333333333,106256,318768,3183,17,52967,0,0,0,0.0
82,6647,6,pair_008_n5_008_control,control,0,1,0,-0.9,0.2889233333333333,106352,319056,3189,18,53072,0,0,0,0.0
83,6758,111,pair_011_n5_011_conflict,conflict,0,1,0,1.1000000000000019,0.2887383333333333,108128,324384,3268,18,55076,0,0,0,0.0
84,6778,20,pair_003_n3_003_control,control,0,1,0,-0.39,0.288705,108448,325344,3286,19,55423,0,0,0,0.0
85,6880,102,pair_007_n3_007_conflict,conflict,0,1,0,1.1900000000000017,0.288535,110080,330240,3345,19,57307,0,0,0,0.0
86,6997,117,pair_014_n3_014_control,control,1,0,0,12.090000000000002,0.28834,111952,335856,3415,19,59501,0,0,0,0.0
87,7089,92,pair_010_n5_010_conflict,conflict,1,0,0,12.340000000000002,0.28818666666666665,113424,340272,3486,19,61239,0,0,0,0.0
88,7107,18,pair_003_n3_003_conflict,conflict,0,1,0,-0.42000000000000004,0.28815666666666667,113712,341136,3502,19,61583,0,0,0,0.0
89,7209,102,pair_008_n3_008_control,control,0,1,0,1.1900000000000008,0.28798666666666667,115344,346032,3553,19,63577,0,0,0,0.0
90,7509,300,pair_001_n5_001_control,control,0,0,0,-8.153200337090993e-17,0.28748666666666667,120144,360432,3837,19,69683,0,0,0,0.0
91,7532,23,pair_003_n5_003_control,control,0,1,0,-0.4700000000000001,0.2874483333333333,120512,361536,3856,19,70173,0,0,0,0.0
92,7562,30,pair_001_n5_001_conflict,conflict,0,1,0,-0.23999999999999988,0.2873983333333333,120992,362976,3873,20,70786,0,0,0,0.0
93,7722,160,pair_001_n3_001_conflict,conflict,0,1,0,0.5600000000000005,0.2871316666666667,123552,370656,3904,20,74213,0,0,0,0.0
94,7730,8,pair_006_n3_006_conflict,conflict,0,1,0,-0.92,0.2871183333333333,123680,371040,3912,20,74388,0,0,0,0.0
95,8001,271,pair_005_n5_005_conflict,conflict,1,0,0,10.55,0.2866666666666667,128016,384048,4154,20,80403,0,0,0,0.0
96,8103,102,pair_013_n5_013_control,control,1,0,0,12.240000000000002,0.2864966666666667,129648,388944,4192,20,82778,0,0,0,0.0
97,8212,109,pair_001_n3_001_control,control,0,1,0,1.1200000000000014,0.286315,131392,394176,4207,21,85334,0,0,0,0.0
98,8340,128,pair_008_n3_008_conflict,conflict,0,1,0,0.930000000000001,0.28610166666666664,133440,400320,4265,24,88353,0,0,0,0.0
99,8437,97,pair_015_n5_015_conflict,conflict,1,0,0,12.290000000000003,0.28593999999999997,134992,404976,4316,24,90588,0,0,0,0.0
100,8602,165,pair_006_n5_006_conflict,conflict,0,1,0,0.5600000000000007,0.285665,137632,412896,4368,27,94478,0,0,0,0.0
101,8698,96,pair_007_n5_007_conflict,conflict,1,0,0,12.3,0.285505,139168,417504,4415,27,96780,0,0,0,0.0
102,8791,93,pair_012_n3_012_conflict,conflict,1,0,0,12.330000000000002,0.28535,140656,421968,4449,27,99037,0,0,0,0.0
103,8870,79,pair_017_n5_017_conflict,conflict,1,0,0,12.470000000000002,0.2852183333333333,141920,425760,4490,28,100976,0,0,0,0.0
104,9150,280,pair_012_n3_012_control,control,1,0,0,10.459999999999999,0.2847516666666667,146400,439200,4565,28,107831,0,0,0,0.0
105,9242,92,pair_000_n3_000_conflict,conflict,0,1,0,1.2900000000000014,0.28459833333333334,147872,443616,4610,29,110074,0,0,0,0.0
106,9335,93,pair_014_n5_014_conflict,conflict,1,0,0,12.330000000000002,0.2844433333333333,149360,448080,4650,29,112409,0,0,0,0.0
107,9536,201,pair_000_n5_000_conflict,conflict,1,0,0,11.25,0.2841083333333333,152576,457728,4803,29,117275,0,0,0,0.0
108,9622,86,pair_012_n5_012_conflict,conflict,1,0,0,12.400000000000002,0.28396499999999997,153952,461856,4839,29,119385,0,0,0,0.0
109,9737,115,pair_013_n5_013_conflict,conflict,1,0,0,12.110000000000001,0.2837733333333333,155792,467376,4867,29,122172,0,0,0,0.0
110,9841,104,pair_002_n3_002_control,control,1,0,0,12.22,0.28359999999999996,157456,472368,4913,29,124658,0,0,0,0.0
111,9918,77,pair_009_n3_009_control,control,1,0,0,12.490000000000002,0.2834716666666667,158688,476064,4976,29,126560,0,0,0,0.0
112,9931,13,pair_002_n5_002_conflict,conflict,0,1,0,-0.87,0.28345,158896,476688,4989,30,126875,0,0,0,0.0
113,10057,126,pair_016_n5_016_control,control,1,0,0,12.0,0.28324,160912,482736,5035,30,129988,0,0,0,0.0
114,10150,93,pair_011_n5_011_control,control,0,1,0,1.3300000000000018,0.283085,162400,487200,5099,30,132340,0,0,0,0.0
115,10256,106,pair_017_n5_017_control,control,1,0,0,12.200000000000001,0.2829083333333333,164096,492288,5183,31,134888,0,0,0,0.0
116,10343,87,pair_017_n3_017_control,control,1,0,0,12.39,0.2827633333333333,165488,496464,5225,31,137056,0,0,0,0.0
117,10444,101,pair_000_n5_000_control,control,1,0,0,12.250000000000002,0.282595,167104,501312,5277,31,139558,0,0,0,0.0
118,10532,88,pair_016_n3_016_control,control,1,0,0,12.380000000000003,0.2824483333333333,168512,505536,5323,31,141755,0,0,0,0.0
119,10632,100,pair_000_n3_000_control,control,1,0,0,12.260000000000002,0.28228166666666665,170112,510336,5381,31,144319,0,0,0,0.0
120,10728,96,pair_007_n3_007_control,control,1,0,0,12.3,0.28212166666666666,171648,514944,5439,31,146744,0,0,0,0.0
121,10744,16,pair_009_n5_009_control,control,0,1,0,-0.6000000000000001,0.282095,171904,515712,5455,32,147139,0,0,0,0.0
122,10861,117,pair_004_n5_004_control,control,1,0,0,12.090000000000002,0.2819,173776,521328,5532,32,150109,0,0,0,0.0
123,10969,108,pair_004_n5_004_conflict,conflict,1,0,0,12.180000000000001,0.28171999999999997,175504,526512,5587,32,152872,0,0,0,0.0
124,11179,210,pair_009_n3_009_conflict,conflict,1,0,0,11.16,0.28137,178864,536592,5754,32,158299,0,0,0,0.0
125,11270,91,pair_017_n3_017_conflict,conflict,1,0,0,12.350000000000001,0.28121833333333335,180320,540960,5789,32,160688,0,0,0,0.0
126,11368,98,pair_011_n3_011_conflict,conflict,0,1,0,1.2800000000000016,0.281055,181888,545664,5822,32,163236,0,0,0,0.0
127,11471,103,pair_005_n3_005_control,control,1,0,0,12.230000000000002,0.2808833333333333,183536,550608,5892,32,165938,0,0,0,0.0
128,11613,142,pair_016_n3_016_conflict,conflict,1,0,0,11.840000000000002,0.28064666666666666,185808,557424,5944,32,169721,0,0,0,0.0
129,11706,93,pair_013_n3_013_conflict,conflict,1,0,0,12.330000000000002,0.28049166666666664,187296,561888,5981,32,172182,0,0,0,0.0
130,11799,93,pair_016_n5_016_conflict,conflict,1,0,0,12.330000000000002,0.2803366666666667,188784,566352,6026,32,174630,0,0,0,0.0
131,11890,91,pair_015_n3_015_control,control,1,0,0,12.350000000000001,0.280185,190240,570720,6077,32,177084,0,0,0,0.0
132,11904,14,pair_015_n3_015_conflict,conflict,0,1,0,-1.03,0.28016166666666664,190464,571392,6091,35,177455,0,0,0,0.0
133,11984,80,pair_004_n3_004_conflict,conflict,1,0,0,12.46,0.2800283333333333,191744,575232,6126,35,179571,0,0,0,0.0
134,12087,103,pair_004_n3_004_control,control,1,0,0,12.230000000000002,0.27985666666666664,193392,580176,6165,35,182348,0,0,0,0.0
135,12304,217,pair_002_n3_002_conflict,conflict,1,0,0,11.09,0.279495,196864,590592,6198,35,188066,0,0,0,0.0
136,12426,122,pair_005_n5_005_control,control,1,0,0,12.040000000000001,0.27929166666666666,198816,596448,6277,35,191248,0,0,0,0.0
137,12539,113,pair_009_n5_009_conflict,conflict,1,0,0,12.13,0.2791033333333333,200624,601872,6349,35,194336,0,0,0,0.0
138,12651,112,pair_014_n5_014_control,control,1,0,0,12.14,0.27891666666666665,202416,607248,6400,35,197361,0,0,0,0.0
139,12758,107,pair_007_n5_007_control,control,0,1,0,1.140000000000001,0.2787383333333333,204128,612384,6480,35,200153,0,0,0,0.0
140,12855,97,pair_010_n3_010_control,control,1,0,0,12.290000000000003,0.27857666666666664,205680,617040,6534,35,202771,0,0,0,0.0
141,12958,103,pair_005_n3_005_conflict,conflict,1,0,0,12.230000000000002,0.278405,207328,621984,6604,35,205531,0,0,0,0.0
142,12973,15,pair_012_n5_012_control,control,0,1,0,-0.89,0.27837999999999996,207568,622704,6619,38,205941,0,0,0,0.0
143,12987,14,pair_006_n3_006_control,control,0,1,0,-0.98,0.27835666666666664,207792,623376,6633,40,206320,0,0,0,0.0
144,13016,29,pair_015_n3_015_conflict,conflict,0,1,0,-0.8300000000000002,0.2783083333333333,208256,624768,6662,40,207111,0,0,0,0.0
145,13109,93,pair_001_n3_001_conflict,conflict,1,0,0,12.330000000000002,0.2781533333333333,209744,629232,6722,40,209656,0,0,0,0.0
146,13226,117,pair_017_n5_017_conflict,conflict,1,0,0,12.090000000000002,0.2779583333333333,211616,634848,6776,40,212820,0,0,0,0.0
147,13348,122,pair_010_n3_010_control,control,1,0,0,12.040000000000003,0.277755,213568,640704,6817,40,216030,0,0,0,0.0
148,13433,85,pair_011_n5_011_conflict,conflict,0,1,0,1.2100000000000022,0.2776133333333333,214928,644784,6888,40,218333,0,0,0,0.0
149,13604,171,pair_017_n3_017_control,control,1,0,0,11.55,0.27732833333333334,217664,652992,7001,48,223033,0,0,0,0.0
150,13741,137,pair_000_n3_000_conflict,conflict,0,1,0,0.8900000000000026,0.2771,219856,659568,7064,48,226689,0,0,0,0.0
151,14041,300,pair_012_n5_012_control,control,0,0,0,0.04999999999999959,0.2766,224656,673968,7287,52,234692,0,0,0,0.0
152,14129,88,pair_006_n5_006_control,control,1,0,0,12.38,0.27645333333333333,226064,678192,7359,52,237044,0,0,0,0.0
153,14249,120,pair_016_n3_016_conflict,conflict,1,0,0,12.060000000000002,0.27625333333333335,227984,683952,7411,52,240306,0,0,0,0.0
154,14345,96,pair_016_n5_016_conflict,conflict,1,0,0,12.3,0.2760933333333333,229520,688560,7470,53,242829,0,0,0,0.0
155,14645,300,pair_010_n5_010_control,control,0,0,0,0.0999999999999996,0.2755933333333333,234320,702960,7638,53,250759,0,0,0,0.0
156,14868,223,pair_011_n3_011_control,control,1,0,0,11.030000000000001,0.27522166666666664,237888,713664,7682,53,256551,0,0,0,0.0
157,14944,76,pair_004_n5_004_control,control,0,1,0,0.6500000000000008,0.275095,239104,717312,7730,53,258539,0,0,0,0.0
158,15237,293,pair_004_n3_004_conflict,conflict,1,0,0,10.329999999999998,0.27460666666666667,243792,731376,7835,53,266082,0,0,0,0.0
159,15338,101,pair_007_n5_007_conflict,conflict,1,0,0,12.250000000000002,0.27443833333333334,245408,736224,7914,53,268665,0,0,0,0.0
160,15430,92,pair_013_n5_013_conflict,conflict,1,0,0,12.340000000000002,0.274285,246880,740640,7956,54,271046,0,0,0,0.0
161,15547,117,pair_010_n5_010_conflict,conflict,1,0,0,12.090000000000002,0.27409,248752,746256,8054,54,274084,0,0,0,0.0
162,15549,2,pair_012_n3_012_control,control,0,1,0,-0.96,0.27408666666666665,248784,746352,8056,54,274132,0,0,0,0.0
163,15624,75,pair_017_n5_017_control,control,0,1,0,-0.9899999999999999,0.27396166666666666,249984,749952,8131,59,276109,0,0,0,0.0
164,15769,145,pair_000_n5_000_control,control,1,0,0,11.81,0.27371999999999996,252304,756912,8232,59,279893,0,0,0,0.0
165,15884,115,pair_014_n3_014_control,control,1,0,0,12.110000000000001,0.2735283333333333,254144,762432,8282,60,282930,0,0,0,0.0
166,15969,85,pair_010_n3_010_conflict,conflict,1,0,0,12.410000000000002,0.27338666666666667,255504,766512,8332,60,285139,0,0,0,0.0
167,16167,198,pair_017_n3_017_conflict,conflict,1,0,0,11.280000000000001,0.27305666666666667,258672,776016,8400,61,290247,0,0,0,0.0
168,16293,126,pair_016_n3_016_control,control,1,0,0,12.0,0.2728466666666667,260688,782064,8467,61,293558,0,0,0,0.0
169,16396,103,pair_006_n5_006_conflict,conflict,1,0,0,12.23,0.272675,262336,787008,8557,61,296188,0,0,0,0.0
170,16405,9,pair_013_n5_013_control,control,0,1,0,-0.98,0.27266,262480,787440,8566,62,296410,0,0,0,0.0
171,16411,6,pair_009_n3_009_conflict,conflict,0,1,0,-0.9,0.27265,262576,787728,8572,63,296563,0,0,0,0.0
172,16689,278,pair_015_n5_015_conflict,conflict,1,0,0,10.479999999999999,0.27218666666666663,267024,801072,8686,65,303654,0,0,0,0.0
173,16695,6,pair_015_n3_015_control,control,0,1,0,-0.9,0.2721766666666667,267120,801360,8692,66,303813,0,0,0,0.0
174,16701,6,pair_012_n3_012_conflict,conflict,0,1,0,-0.95,0.27216666666666667,267216,801648,8698,67,303960,0,0,0,0.0
175,16793,92,pair_008_n5_008_control,control,0,1,0,1.2900000000000014,0.27201333333333333,268688,806064,8775,67,306236,0,0,0,0.0
176,16902,109,pair_000_n5_000_conflict,conflict,0,1,0,0.870000000000001,0.27183166666666664,270432,811296,8855,67,309024,0,0,0,0.0
177,16989,87,pair_012_n5_012_conflict,conflict,1,0,0,12.39,0.27168666666666663,271824,815472,8903,67,311234,0,0,0,0.0
178,17070,81,pair_003_n3_003_control,control,1,0,0,12.450000000000003,0.27155166666666664,273120,819360,8952,67,313307,0,0,0,0.0
179,17175,105,pair_013_n3_013_conflict,conflict,1,0,0,12.21,0.27137666666666665,274800,824400,9021,68,316017,0,0,0,0.0
180,17281,106,pair_001_n5_001_conflict,conflict,1,0,0,12.200000000000001,0.2712,276496,829488,9113,68,318873,0,0,0,0.0
181,17388,107,pair_016_n5_016_control,control,1,0,0,12.190000000000001,0.27102166666666666,278208,834624,9170,68,321635,0,0,0,0.0
182,17394,6,pair_007_n3_007_conflict,conflict,0,1,0,-0.95,0.27101166666666665,278304,834912,9176,70,321785,0,0,0,0.0
183,17493,99,pair_002_n3_002_control,control,1,0,0,12.270000000000001,0.2708466666666667,279888,839664,9221,71,324358,0,0,0,0.0
184,17638,145,pair_005_n3_005_conflict,conflict,1,0,0,11.81,0.270605,282208,846624,9335,71,328263,0,0,0,0.0
185,17727,89,pair_001_n5_001_control,control,1,0,0,12.370000000000001,0.2704566666666667,283632,850896,9413,71,330615,0,0,0,0.0
186,17824,97,pair_003_n5_003_conflict,conflict,1,0,0,12.290000000000003,0.270295,285184,855552,9492,71,333216,0,0,0,0.0
187,17932,108,pair_002_n3_002_conflict,conflict,1,0,0,12.180000000000001,0.270115,286912,860736,9536,72,336149,0,0,0,0.0
188,18019,87,pair_001_n3_001_control,control,1,0,0,12.390000000000002,0.26997,288304,864912,9592,72,338438,0,0,0,0.0
189,18140,121,pair_004_n5_004_conflict,conflict,1,0,0,12.05,0.26976833333333333,290240,870720,9687,72,341792,0,0,0,0.0
190,18143,3,pair_006_n3_006_conflict,conflict,0,1,0,-1.02,0.2697633333333333,290288,870864,9690,72,341877,0,0,0,0.0
191,18145,2,pair_014_n3_014_conflict,conflict,0,1,0,-0.96,0.26976,290320,870960,9692,72,341934,0,0,0,0.0
192,18244,99,pair_003_n3_003_conflict,conflict,1,0,0,12.270000000000001,0.269595,291904,875712,9755,72,344605,0,0,0,0.0
193,18257,13,pair_007_n3_007_control,control,0,1,0,-0.97,0.26957333333333333,292112,876336,9768,74,344932,0,0,0,0.0
194,18357,100,pair_008_n3_008_conflict,conflict,1,0,0,12.260000000000002,0.2694066666666667,293712,881136,9826,74,347643,0,0,0,0.0
195,18440,83,pair_011_n3_011_conflict,conflict,1,0,0,12.430000000000001,0.26926833333333333,295040,885120,9870,74,349916,0,0,0,0.0
196,18544,104,pair_002_n5_002_conflict,conflict,1,0,0,12.220000000000002,0.269095,296704,890112,9931,74,352753,0,0,0,0.0
197,18643,99,pair_005_n5_005_conflict,conflict,1,0,0,12.270000000000001,0.26893,298288,894864,10012,74,355456,0,0,0,0.0
198,18657,14,pair_011_n5_011_control,control,0,1,0,-0.9299999999999999,0.2689066666666666,298512,895536,10026,74,355840,0,0,0,0.0
199,18662,5,pair_013_n3_013_control,control,0,1,0,-0.89,0.26889833333333335,298592,895776,10031,74,355985,0,0,0,0.0
200,18752,90,pair_004_n3_004_control,control,0,1,0,1.060000000000001,0.2687483333333333,300032,900096,10085,74,358467,0,0,0,0.0
