episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress
57,4873,131,pair_011_n3_011_control,control,0,1,0,0.9000000000000024,0.29188,0,311872,2252,8,37731,0,0,0,0.0
58,4971,98,pair_001_n5_001_control,control,0,1,0,1.0800000000000018,0.2917166666666667,0,318144,2325,8,39355,0,0,0,0.0
59,5247,276,pair_014_n3_014_conflict,conflict,1,0,0,10.5,0.29125666666666666,0,335808,2388,8,44116,0,0,0,0.0
60,5334,87,pair_013_n3_013_control,control,1,0,0,12.390000000000002,0.29111166666666666,0,341376,2436,8,45586,0,0,0,0.0
61,5337,3,pair_007_n5_007_conflict,conflict,0,1,0,-1.02,0.2911066666666667,0,341568,2439,8,45640,0,0,0,0.0
62,5637,300,pair_008_n5_008_conflict,conflict,0,0,0,0.04999999999999937,0.2906066666666667,0,360768,2705,8,51328,0,0,0,0.0
63,5745,108,pair_008_n3_008_control,control,0,1,0,1.1300000000000026,0.29042666666666667,0,367680,2734,8,53517,0,0,0,0.0
64,5851,106,pair_003_n5_003_control,control,0,1,0,1.1500000000000017,0.29025,0,374464,2778,8,55690,0,0,0,0.0
65,5951,100,pair_017_n3_017_conflict,conflict,1,0,0,12.260000000000002,0.2900833333333333,0,380864,2818,8,57690,0,0,0,0.0
66,6053,102,pair_006_n5_006_conflict,conflict,1,0,0,12.240000000000002,0.2899133333333333,0,387392,2890,8,59793,0,0,0,0.0
67,6176,123,pair_002_n3_002_conflict,conflict,0,1,0,0.9800000000000011,0.28970833333333335,0,395264,2957,8,62466,0,0,0,0.0
68,6275,99,pair_009_n5_009_control,control,1,0,0,12.270000000000001,0.2895433333333333,0,401600,3018,8,64688,0,0,0,0.0
69,6283,8,pair_004_n3_004_conflict,conflict,0,1,0,-0.82,0.28953,0,402112,3026,8,64862,0,0,0,0.0
70,6455,172,pair_005_n5_005_control,control,0,1,0,0.49000000000000066,0.2892433333333333,0,413120,3136,8,68803,0,0,0,0.0
71,6571,116,pair_013_n3_013_conflict,conflict,1,0,0,12.100000000000001,0.28905,0,420544,3174,8,71491,0,0,0,0.0
72,6677,106,pair_011_n3_011_control,control,0,1,0,1.1000000000000014,0.2888733333333333,0,427328,3205,8,74001,0,0,0,0.0
73,6910,233,pair_010_n3_010_conflict,conflict,0,1,0,-0.16999999999999882,0.288485,0,442240,3351,8,79682,0,0,0,0.0
74,6934,24,pair_003_n5_003_conflict,conflict,0,1,0,-0.5300000000000002,0.288445,0,443776,3373,8,80273,0,0,0,0.0
75,7234,300,pair_008_n5_008_conflict,conflict,0,0,0,-3.3306690738754696e-16,0.287945,0,462976,3629,8,88045,0,0,0,0.0
76,7534,300,pair_010_n5_010_control,control,0,0,0,0.14999999999999944,0.287445,0,482176,3885,8,96310,0,0,0,0.0
77,7550,16,pair_002_n5_002_control,control,0,1,0,-0.95,0.28741833333333333,0,483200,3901,8,96763,0,0,0,0.0
78,7711,161,pair_015_n5_015_control,control,1,0,0,11.65,0.28715,0,493504,3968,10,101419,0,0,0,0.0
79,7832,121,pair_006_n5_006_control,control,1,0,0,12.05,0.2869483333333333,0,501248,4045,10,105033,0,0,0,0.0
80,7846,14,pair_013_n3_013_control,control,0,1,0,-0.98,0.286925,0,502144,4059,11,105459,0,0,0,0.0
81,7985,139,pair_014_n3_014_conflict,conflict,1,0,0,11.870000000000001,0.2866933333333333,0,511040,4142,12,109617,0,0,0,0.0
82,8114,129,pair_008_n5_008_control,control,0,1,0,0.6700000000000008,0.28647833333333333,0,519296,4230,12,113668,0,0,0,0.0
83,8285,171,pair_011_n5_011_conflict,conflict,1,0,0,11.55,0.2861933333333333,0,530240,4373,12,119020,0,0,0,0.0
84,8326,41,pair_003_n3_003_control,control,0,1,0,-0.7,0.28612499999999996,0,532864,4399,12,120358,0,0,0,0.0
85,8435,109,pair_007_n3_007_conflict,conflict,1,0,0,12.170000000000002,0.2859433333333333,0,539840,4464,13,123925,0,0,0,0.0
86,8541,106,pair_014_n3_014_control,control,1,0,0,12.200000000000001,0.28576666666666667,0,546624,4503,13,127459,0,0,0,0.0
87,8841,300,pair_010_n5_010_conflict,conflict,0,0,0,-1.3500000000000012,0.28526666666666667,0,565824,4503,13,137483,0,0,0,0.0
88,9032,191,pair_003_n3_003_conflict,conflict,1,0,0,11.35,0.2849483333333333,0,578048,4628,13,143745,0,0,0,0.0
89,9153,121,pair_008_n3_008_control,control,1,0,0,12.05,0.28474666666666665,0,585792,4638,13,147696,0,0,0,0.0
90,9410,257,pair_001_n5_001_control,control,1,0,0,10.69,0.28431833333333334,0,602240,4706,13,155874,0,0,0,0.0
91,9625,215,pair_003_n5_003_control,control,1,0,0,11.11,0.28396,0,616000,4794,13,162714,0,0,0,0.0
92,9783,158,pair_001_n5_001_conflict,conflict,0,1,0,0.6800000000000008,0.28369666666666665,0,626112,4886,13,167782,0,0,0,0.0
93,9873,90,pair_001_n3_001_conflict,conflict,1,0,0,12.360000000000001,0.28354666666666667,0,631872,4948,14,170701,0,0,0,0.0
94,9983,110,pair_006_n3_006_conflict,conflict,1,0,0,12.160000000000002,0.2833633333333333,0,638912,5001,14,174238,0,0,0,0.0
95,10034,51,pair_005_n5_005_conflict,conflict,0,1,0,-0.7500000000000002,0.2832783333333333,0,642176,5051,16,175892,0,0,0,0.0
96,10177,143,pair_013_n5_013_control,control,1,0,0,11.83,0.28304,0,651328,5140,16,180606,0,0,0,0.0
97,10411,234,pair_001_n3_001_control,control,0,1,0,-0.22999999999999998,0.28265,0,666304,5192,16,188158,0,0,0,0.0
98,10569,158,pair_008_n3_008_conflict,conflict,0,1,0,0.48000000000000065,0.2823866666666667,0,676416,5240,16,193234,0,0,0,0.0
99,10591,22,pair_015_n5_015_conflict,conflict,0,1,0,-0.6100000000000001,0.28235,0,677824,5262,16,193945,0,0,0,0.0
100,10694,103,pair_006_n5_006_conflict,conflict,1,0,0,12.23,0.2821783333333333,0,684416,5344,16,197287,0,0,0,0.0
101,10812,118,pair_007_n5_007_conflict,conflict,0,1,0,0.880000000000001,0.28198166666666663,0,691968,5414,16,201199,0,0,0,0.0
102,10925,113,pair_012_n3_012_conflict,conflict,1,0,0,12.13,0.28179333333333334,0,699200,5463,16,204914,0,0,0,0.0
103,11050,125,pair_017_n5_017_conflict,conflict,1,0,0,12.010000000000002,0.281585,0,707200,5510,16,209074,0,0,0,0.0
104,11292,242,pair_012_n3_012_control,control,1,0,0,10.84,0.28118166666666666,0,722688,5545,16,217095,0,0,0,0.0
105,11304,12,pair_000_n3_000_conflict,conflict,0,1,0,-0.56,0.28116166666666664,0,723456,5557,17,217492,0,0,0,0.0
106,11467,163,pair_014_n5_014_conflict,conflict,1,0,0,11.63,0.28089,0,733888,5599,17,222848,0,0,0,0.0
107,11571,104,pair_000_n5_000_conflict,conflict,1,0,0,12.22,0.28071666666666667,0,740544,5639,17,226321,0,0,0,0.0
108,11676,105,pair_012_n5_012_conflict,conflict,1,0,0,12.21,0.28054166666666663,0,747264,5680,17,229774,0,0,0,0.0
109,11708,32,pair_013_n5_013_conflict,conflict,0,1,0,-0.7100000000000002,0.28048833333333334,0,749312,5712,17,230829,0,0,0,0.0
110,11893,185,pair_002_n3_002_control,control,1,0,0,11.41,0.28018,0,761152,5801,17,237002,0,0,0,0.0
111,12023,130,pair_009_n3_009_control,control,0,1,0,0.860000000000001,0.27996333333333334,0,769472,5893,19,241342,0,0,0,0.0
112,12204,181,pair_002_n5_002_conflict,conflict,1,0,0,11.45,0.27966166666666664,0,781056,5994,19,247446,0,0,0,0.0
113,12311,107,pair_016_n5_016_control,control,1,0,0,12.190000000000001,0.2794833333333333,0,787904,6028,19,251003,0,0,0,0.0
114,12494,183,pair_011_n5_011_control,control,1,0,0,11.43,0.2791783333333333,0,799616,6090,19,257096,0,0,0,0.0
115,12600,106,pair_017_n5_017_control,control,1,0,0,12.200000000000001,0.27900166666666665,0,806400,6126,19,260682,0,0,0,0.0
116,12728,128,pair_017_n3_017_control,control,1,0,0,11.98,0.2787883333333333,0,814592,6173,19,264993,0,0,0,0.0
117,12809,81,pair_000_n5_000_control,control,1,0,0,12.450000000000003,0.2786533333333333,0,819776,6208,19,267672,0,0,0,0.0
118,12917,108,pair_016_n3_016_control,control,1,0,0,12.180000000000001,0.27847333333333335,0,826688,6260,19,271251,0,0,0,0.0
119,13031,114,pair_000_n3_000_control,control,1,0,0,12.120000000000001,0.2782833333333333,0,833984,6296,19,274998,0,0,0,0.0
120,13163,132,pair_007_n3_007_control,control,1,0,0,11.940000000000001,0.27806333333333333,0,842432,6330,19,279276,0,0,0,0.0
121,13253,90,pair_009_n5_009_control,control,1,0,0,12.360000000000001,0.27791333333333335,0,848192,6374,19,282199,0,0,0,0.0
122,13341,88,pair_004_n5_004_control,control,1,0,0,12.380000000000003,0.27776666666666666,0,853824,6406,19,284918,0,0,0,0.0
123,13446,105,pair_004_n5_004_conflict,conflict,1,0,0,12.21,0.2775916666666667,0,860544,6442,19,288239,0,0,0,0.0
124,13587,141,pair_009_n3_009_conflict,conflict,1,0,0,11.850000000000001,0.27735666666666664,0,869568,6529,19,292660,0,0,0,0.0
125,13791,204,pair_017_n3_017_conflict,conflict,1,0,0,11.22,0.27701666666666663,0,882624,6573,19,299048,0,0,0,0.0
126,13914,123,pair_011_n3_011_conflict,conflict,1,0,0,12.030000000000001,0.2768116666666667,0,890496,6604,19,302871,0,0,0,0.0
127,14061,147,pair_005_n3_005_control,control,1,0,0,11.790000000000001,0.2765666666666666,0,899904,6698,19,307499,0,0,0,0.0
128,14180,119,pair_016_n3_016_conflict,conflict,1,0,0,12.07,0.2763683333333333,0,907520,6753,20,311161,0,0,0,0.0
129,14278,98,pair_013_n3_013_conflict,conflict,1,0,0,12.280000000000001,0.276205,0,913792,6776,20,314198,0,0,0,0.0
130,14372,94,pair_016_n5_016_conflict,conflict,1,0,0,12.32,0.27604833333333334,0,919808,6824,20,316996,0,0,0,0.0
131,14487,115,pair_015_n3_015_control,control,1,0,0,12.110000000000001,0.27585666666666664,0,927168,6873,21,320533,0,0,0,0.0
132,14587,100,pair_015_n3_015_conflict,conflict,1,0,0,12.260000000000002,0.27569,0,933568,6921,21,323626,0,0,0,0.0
133,14595,8,pair_004_n3_004_conflict,conflict,0,1,0,-0.87,0.2756766666666667,0,934080,6929,22,323858,0,0,0,0.0
134,14895,300,pair_004_n3_004_control,control,0,0,0,-0.900000000000001,0.2751766666666667,0,953280,6950,22,332797,0,0,0,0.0
135,15025,130,pair_002_n3_002_conflict,conflict,1,0,0,11.96,0.27496,0,961600,6994,22,336507,0,0,0,0.0
136,15325,300,pair_005_n5_005_control,control,0,0,0,-0.7000000000000008,0.27446,0,980800,7034,22,345077,0,0,0,0.0
137,15424,99,pair_009_n5_009_conflict,conflict,1,0,0,12.270000000000001,0.274295,0,987136,7104,24,347852,0,0,0,0.0
138,15581,157,pair_014_n5_014_control,control,1,0,0,11.690000000000001,0.27403333333333335,0,997184,7241,26,352435,0,0,0,0.0
139,15583,2,pair_007_n5_007_control,control,0,1,0,-0.96,0.27403,0,997312,7243,26,352497,0,0,0,0.0
140,15883,300,pair_010_n3_010_control,control,0,0,0,-0.7500000000000009,0.27353,0,1016512,7277,26,360932,0,0,0,0.0
141,15905,22,pair_005_n3_005_conflict,conflict,0,1,0,-0.5100000000000001,0.2734933333333333,0,1017920,7296,27,361536,0,0,0,0.0
142,16022,117,pair_012_n5_012_control,control,0,1,0,1.0900000000000016,0.2732983333333333,0,1025408,7342,27,364704,0,0,0,0.0
143,16113,91,pair_006_n3_006_control,control,1,0,0,12.350000000000001,0.27314666666666665,0,1031232,7373,27,367144,0,0,0,0.0
144,16258,145,pair_015_n3_015_conflict,conflict,1,0,0,11.81,0.272905,0,1040512,7400,27,370877,0,0,0,0.0
145,16359,101,pair_001_n3_001_conflict,conflict,1,0,0,12.250000000000002,0.2727366666666666,0,1046976,7421,27,373545,0,0,0,0.0
146,16461,102,pair_017_n5_017_conflict,conflict,1,0,0,12.240000000000002,0.2725666666666667,0,1053504,7462,27,376171,0,0,0,0.0
147,16576,115,pair_010_n3_010_control,control,1,0,0,12.110000000000001,0.272375,0,1060864,7481,27,379114,0,0,0,0.0
148,16684,108,pair_011_n5_011_conflict,conflict,1,0,0,12.180000000000001,0.27219499999999996,0,1067776,7512,27,381826,0,0,0,0.0
149,16792,108,pair_017_n3_017_control,control,1,0,0,12.180000000000001,0.272015,0,1074688,7557,27,384455,0,0,0,0.0
150,16966,174,pair_000_n3_000_conflict,conflict,1,0,0,11.520000000000001,0.271725,0,1085824,7596,27,388657,0,0,0,0.0
151,17130,164,pair_012_n5_012_control,control,1,0,0,11.620000000000001,0.27145166666666665,0,1096320,7626,27,392430,0,0,0,0.0
152,17225,95,pair_006_n5_006_control,control,1,0,0,12.310000000000002,0.27129333333333333,0,1102400,7671,27,394661,0,0,0,0.0
153,17332,107,pair_016_n3_016_conflict,conflict,1,0,0,12.190000000000001,0.271115,0,1109248,7699,27,397232,0,0,0,0.0
154,17436,104,pair_016_n5_016_conflict,conflict,1,0,0,12.220000000000002,0.27094166666666664,0,1115904,7741,27,399718,0,0,0,0.0
155,17564,128,pair_010_n5_010_control,control,1,0,0,11.98,0.27072833333333335,0,1124096,7756,27,402748,0,0,0,0.0
156,17677,113,pair_011_n3_011_control,control,1,0,0,12.13,0.27054,0,1131328,7778,27,405368,0,0,0,0.0
157,17791,114,pair_004_n5_004_control,control,1,0,0,12.120000000000001,0.27035,0,1138624,7814,27,408139,0,0,0,0.0
158,17908,117,pair_004_n3_004_conflict,conflict,1,0,0,12.090000000000002,0.270155,0,1146112,7859,27,410866,0,0,0,0.0
159,18025,117,pair_007_n5_007_conflict,conflict,1,0,0,12.090000000000002,0.26996,0,1153600,7900,27,413615,0,0,0,0.0
160,18122,97,pair_013_n5_013_conflict,conflict,1,0,0,12.290000000000001,0.2697983333333333,0,1159808,7921,27,415993,0,0,0,0.0
161,18241,119,pair_010_n5_010_conflict,conflict,1,0,0,12.07,0.2696,0,1167424,7959,27,418779,0,0,0,0.0
162,18243,2,pair_012_n3_012_control,control,0,1,0,-0.96,0.26959666666666665,0,1167552,7961,27,418830,0,0,0,0.0
163,18337,94,pair_017_n5_017_control,control,1,0,0,12.32,0.26944,0,1173568,7996,27,421022,0,0,0,0.0
164,18441,104,pair_000_n5_000_control,control,0,1,0,1.220000000000001,0.26926666666666665,0,1180224,8043,27,423493,0,0,0,0.0
165,18554,113,pair_014_n3_014_control,control,1,0,0,12.13,0.2690783333333333,0,1187456,8095,27,426114,0,0,0,0.0
166,18751,197,pair_010_n3_010_conflict,conflict,1,0,0,11.290000000000001,0.26875,0,1200064,8203,27,430727,0,0,0,0.0
167,18876,125,pair_017_n3_017_conflict,conflict,1,0,0,12.010000000000002,0.2685416666666667,0,1208064,8290,30,433589,0,0,0,0.0
168,18891,15,pair_016_n3_016_control,control,0,1,0,-0.89,0.2685166666666666,0,1209024,8305,32,433922,0,0,0,0.0
169,19191,300,pair_006_n5_006_conflict,conflict,0,0,0,-1.200000000000001,0.2680166666666667,0,1228224,8323,32,440857,0,0,0,0.0
170,19315,124,pair_013_n5_013_control,control,1,0,0,12.020000000000001,0.26781,0,1236160,8423,34,443739,0,0,0,0.0
171,19355,40,pair_009_n3_009_conflict,conflict,0,1,0,-1.24,0.26774333333333333,0,1238720,8463,39,444653,0,0,0,0.0
172,19655,300,pair_015_n5_015_conflict,conflict,0,0,0,-1.350000000000001,0.26724333333333333,0,1257920,8515,40,451494,0,0,0,0.0
173,19955,300,pair_015_n3_015_control,control,0,0,0,-0.7500000000000007,0.26674333333333333,0,1277120,8565,40,458249,0,0,0,0.0
174,20061,106,pair_012_n3_012_conflict,conflict,1,0,0,12.200000000000001,0.2665666666666667,0,1283904,8594,40,460651,0,0,0,0.0
175,20163,102,pair_008_n5_008_control,control,1,0,0,12.240000000000002,0.26639666666666667,0,1290432,8633,40,462943,0,0,0,0.0
176,20328,165,pair_000_n5_000_conflict,conflict,1,0,0,11.610000000000001,0.26612166666666665,0,1300992,8745,40,466635,0,0,0,0.0
177,20417,89,pair_012_n5_012_conflict,conflict,1,0,0,12.370000000000001,0.26597333333333334,0,1306688,8775,40,468676,0,0,0,0.0
178,20509,92,pair_003_n3_003_control,control,1,0,0,12.340000000000002,0.26582,0,1312576,8827,40,470759,0,0,0,0.0
179,20616,107,pair_013_n3_013_conflict,conflict,1,0,0,12.190000000000001,0.26564166666666666,0,1319424,8847,40,473114,0,0,0,0.0
180,20711,95,pair_001_n5_001_conflict,conflict,1,0,0,12.310000000000002,0.2654833333333333,0,1325504,8860,40,475153,0,0,0,0.0
181,20820,109,pair_016_n5_016_control,control,1,0,0,12.170000000000002,0.26530166666666666,0,1332480,8896,40,477541,0,0,0,0.0
182,20923,103,pair_007_n3_007_conflict,conflict,1,0,0,12.23,0.26513,0,1339072,8928,40,479748,0,0,0,0.0
183,21021,98,pair_002_n3_002_control,control,1,0,0,12.280000000000001,0.2649666666666667,0,1345344,8956,40,481781,0,0,0,0.0
184,21321,300,pair_005_n3_005_conflict,conflict,0,0,0,-1.000000000000001,0.2644666666666666,0,1364544,8973,40,488125,0,0,0,0.0
185,21542,221,pair_001_n5_001_control,control,1,0,0,11.05,0.2640983333333333,0,1378688,9117,40,492761,0,0,0,0.0
186,21642,100,pair_003_n5_003_conflict,conflict,1,0,0,12.260000000000002,0.2639316666666667,0,1385088,9146,40,494891,0,0,0,0.0
187,21744,102,pair_002_n3_002_conflict,conflict,1,0,0,12.240000000000002,0.26376166666666667,0,1391616,9168,40,497021,0,0,0,0.0
188,21869,125,pair_001_n3_001_control,control,1,0,0,12.010000000000002,0.2635533333333333,0,1399616,9195,40,499587,0,0,0,0.0
189,21962,93,pair_004_n5_004_conflict,conflict,1,0,0,12.330000000000002,0.26339833333333335,0,1405568,9221,40,501551,0,0,0,0.0
190,22044,82,pair_006_n3_006_conflict,conflict,1,0,0,12.440000000000001,0.26326166666666667,0,1410816,9245,40,503254,0,0,0,0.0
191,22138,94,pair_014_n3_014_conflict,conflict,1,0,0,12.32,0.263105,0,1416832,9279,40,505324,0,0,0,0.0
192,22231,93,pair_003_n3_003_conflict,conflict,1,0,0,12.330000000000002,0.26295,0,1422784,9297,40,507267,0,0,0,0.0
193,22322,91,pair_007_n3_007_control,control,1,0,0,12.350000000000001,0.2627983333333333,0,1428608,9332,40,509081,0,0,0,0.0
194,22410,88,pair_008_n3_008_conflict,conflict,1,0,0,12.380000000000003,0.26265166666666667,0,1434240,9346,40,510887,0,0,0,0.0
195,22515,105,pair_011_n3_011_conflict,conflict,1,0,0,12.21,0.26247666666666664,0,1440960,9366,40,513023,0,0,0,0.0
196,22609,94,pair_002_n5_002_conflict,conflict,1,0,0,12.320000000000002,0.26232,0,1446976,9393,40,514928,0,0,0,0.0
197,22699,90,pair_005_n5_005_conflict,conflict,1,0,0,12.360000000000001,0.26217,0,1452736,9407,40,516728,0,0,0,0.0
198,22808,109,pair_011_n5_011_control,control,1,0,0,12.170000000000002,0.2619883333333333,0,1459712,9451,40,518951,0,0,0,0.0
199,22975,167,pair_013_n3_013_control,control,1,0,0,11.590000000000002,0.26171,0,1470400,9475,40,522293,0,0,0,0.0
200,23087,112,pair_004_n3_004_control,control,1,0,0,12.14,0.26152333333333333,0,1477568,9507,40,524479,0,0,0,0.0
201,23180,93,pair_014_n5_014_conflict,conflict,1,0,0,12.330000000000002,0.2613683333333333,0,1483520,9542,40,526287,0,0,0,0.0
202,23279,99,pair_009_n5_009_control,control,1,0,0,12.270000000000001,0.26120333333333334,0,1489856,9589,40,528259,0,0,0,0.0
203,23373,94,pair_008_n3_008_control,control,1,0,0,12.32,0.26104666666666665,0,1495872,9602,40,530116,0,0,0,0.0
