episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress
45,3095,118,pair_014_n3_014_control,control,1,0,0,12.080000000000002,0.29484333333333335,49520,148560,1435,5,12420,0,0,0,0.0
46,3152,57,pair_015_n3_015_control,control,0,1,0,-1.4100000000000004,0.29474833333333333,50432,151296,1492,5,12879,0,0,0,0.0
47,3251,99,pair_017_n5_017_control,control,1,0,0,12.270000000000001,0.2945833333333333,52016,156048,1541,5,13728,0,0,0,0.0
48,3353,102,pair_010_n5_010_conflict,conflict,0,1,0,1.240000000000002,0.2944133333333333,53648,160944,1619,5,14620,0,0,0,0.0
49,3365,12,pair_017_n3_017_control,control,0,1,0,-0.66,0.29439333333333334,53840,161520,1631,5,14716,0,0,0,0.0
50,3463,98,pair_013_n5_013_control,control,1,0,0,12.280000000000001,0.29423,55408,166224,1658,5,15650,0,0,0,0.0
51,3487,24,pair_015_n5_015_conflict,conflict,0,1,0,-1.1800000000000002,0.29419,55792,167376,1682,6,15843,0,0,0,0.0
52,3505,18,pair_014_n5_014_control,control,0,1,0,-1.1199999999999999,0.29416,56080,168240,1700,6,15999,0,0,0,0.0
53,3649,144,pair_002_n5_002_control,control,1,0,0,11.82,0.29392,58384,175152,1731,6,17366,0,0,0,0.0
54,3744,95,pair_009_n5_009_conflict,conflict,1,0,0,12.310000000000002,0.29376166666666664,59904,179712,1765,6,18282,0,0,0,0.0
55,3842,98,pair_000_n5_000_control,control,1,0,0,12.280000000000001,0.2935983333333333,61472,184416,1836,6,19228,0,0,0,0.0
56,3941,99,pair_016_n5_016_conflict,conflict,1,0,0,12.270000000000001,0.2934333333333333,63056,189168,1874,6,20270,0,0,0,0.0
57,3974,33,pair_011_n3_011_control,control,0,1,0,0.0800000000000003,0.2933783333333333,63584,190752,1885,6,20605,0,0,0,0.0
58,4002,28,pair_001_n5_001_control,control,0,1,0,-0.11999999999999977,0.29333166666666666,64032,192096,1903,6,20902,0,0,0,0.0
59,4078,76,pair_014_n3_014_conflict,conflict,1,0,0,12.500000000000002,0.293205,65248,195744,1932,6,21665,0,0,0,0.0
60,4172,94,pair_013_n3_013_control,control,1,0,0,12.320000000000002,0.2930483333333333,66752,200256,1959,6,22726,0,0,0,0.0
61,4265,93,pair_007_n5_007_conflict,conflict,1,0,0,12.330000000000002,0.29289333333333334,68240,204720,2013,6,23714,0,0,0,0.0
62,4361,96,pair_008_n5_008_conflict,conflict,1,0,0,12.3,0.29273333333333335,69776,209328,2099,6,24803,0,0,0,0.0
63,4450,89,pair_008_n3_008_control,control,1,0,0,12.370000000000001,0.292585,71200,213600,2149,6,25817,0,0,0,0.0
64,4546,96,pair_003_n5_003_control,control,1,0,0,12.3,0.292425,72736,218208,2212,6,26992,0,0,0,0.0
65,4726,180,pair_017_n3_017_conflict,conflict,1,0,0,11.46,0.29212499999999997,75616,226848,2254,6,29227,0,0,0,0.0
66,4731,5,pair_006_n5_006_conflict,conflict,0,1,0,-0.84,0.29211666666666664,75696,227088,2259,6,29294,0,0,0,0.0
67,4927,196,pair_002_n3_002_conflict,conflict,1,0,0,11.3,0.29179,78832,236496,2303,6,31719,0,0,0,0.0
68,5012,85,pair_009_n5_009_control,control,1,0,0,12.410000000000002,0.29164833333333334,80192,240576,2351,6,32824,0,0,0,0.0
69,5134,122,pair_004_n3_004_conflict,conflict,1,0,0,12.040000000000001,0.291445,82144,246432,2391,6,34456,0,0,0,0.0
70,5224,90,pair_005_n5_005_control,control,1,0,0,12.360000000000001,0.29129499999999997,83584,250752,2452,6,35728,0,0,0,0.0
71,5339,115,pair_013_n3_013_conflict,conflict,1,0,0,12.110000000000001,0.2911033333333333,85424,256272,2480,6,37315,0,0,0,0.0
72,5435,96,pair_011_n3_011_control,control,1,0,0,12.300000000000002,0.29094333333333333,86960,260880,2528,6,38632,0,0,0,0.0
73,5525,90,pair_010_n3_010_conflict,conflict,1,0,0,12.360000000000001,0.29079333333333335,88400,265200,2587,6,39876,0,0,0,0.0
74,5627,102,pair_003_n5_003_conflict,conflict,0,1,0,-1.3100000000000005,0.29062333333333334,90032,270096,2686,6,41328,0,0,0,0.0
75,5717,90,pair_008_n5_008_conflict,conflict,1,0,0,12.360000000000001,0.2904733333333333,91472,274416,2728,6,42652,0,0,0,0.0
76,5749,32,pair_010_n5_010_control,control,0,1,0,-0.2599999999999999,0.29042,91984,275952,2746,6,43121,0,0,0,0.0
77,5849,100,pair_002_n5_002_control,control,1,0,0,12.260000000000002,0.2902533333333333,93584,280752,2780,6,44682,0,0,0,0.0
78,5994,145,pair_015_n5_015_control,control,1,0,0,11.810000000000002,0.29001166666666667,95904,287712,2810,6,46915,0,0,0,0.0
79,6091,97,pair_006_n5_006_control,control,1,0,0,12.290000000000001,0.28985,97456,292368,2852,6,48449,0,0,0,0.0
80,6189,98,pair_013_n3_013_control,control,1,0,0,12.280000000000001,0.28968666666666665,99024,297072,2883,6,50016,0,0,0,0.0
81,6283,94,pair_014_n3_014_conflict,conflict,1,0,0,12.320000000000002,0.28953,100528,301584,2923,6,51525,0,0,0,0.0
82,6405,122,pair_008_n5_008_control,control,1,0,0,12.040000000000001,0.2893266666666667,102480,307440,2988,6,53554,0,0,0,0.0
83,6513,108,pair_011_n5_011_conflict,conflict,1,0,0,12.180000000000001,0.28914666666666666,104208,312624,3052,6,55315,0,0,0,0.0
84,6614,101,pair_003_n3_003_control,control,1,0,0,12.250000000000002,0.28897833333333334,105824,317472,3068,6,57000,0,0,0,0.0
85,6716,102,pair_007_n3_007_conflict,conflict,1,0,0,12.240000000000002,0.28880833333333333,107456,322368,3125,6,58756,0,0,0,0.0
86,6811,95,pair_014_n3_014_control,control,1,0,0,12.310000000000002,0.28864999999999996,108976,326928,3169,6,60406,0,0,0,0.0
87,6889,78,pair_010_n5_010_conflict,conflict,0,1,0,1.1300000000000012,0.28852,110224,330672,3214,6,61773,0,0,0,0.0
88,6991,102,pair_003_n3_003_conflict,conflict,1,0,0,12.240000000000002,0.28835,111856,335568,3227,6,63608,0,0,0,0.0
89,7089,98,pair_008_n3_008_control,control,1,0,0,12.280000000000001,0.28818666666666665,113424,340272,3286,6,65373,0,0,0,0.0
90,7182,93,pair_001_n5_001_control,control,1,0,0,12.330000000000002,0.28803166666666663,114912,344736,3319,6,67042,0,0,0,0.0
91,7269,87,pair_003_n5_003_control,control,1,0,0,12.39,0.2878866666666667,116304,348912,3338,6,68634,0,0,0,0.0
92,7368,99,pair_001_n5_001_conflict,conflict,1,0,0,12.270000000000001,0.28772166666666665,117888,353664,3359,6,70524,0,0,0,0.0
93,7454,86,pair_001_n3_001_conflict,conflict,1,0,0,12.400000000000002,0.2875783333333333,119264,357792,3411,6,72135,0,0,0,0.0
94,7556,102,pair_006_n3_006_conflict,conflict,1,0,0,12.240000000000002,0.2874083333333333,120896,362688,3459,6,74016,0,0,0,0.0
95,7670,114,pair_005_n5_005_conflict,conflict,1,0,0,12.120000000000001,0.2872183333333333,122720,368160,3486,6,76167,0,0,0,0.0
96,7778,108,pair_013_n5_013_control,control,1,0,0,12.180000000000001,0.28703833333333334,124448,373344,3519,6,78292,0,0,0,0.0
97,7876,98,pair_001_n3_001_control,control,1,0,0,12.280000000000001,0.286875,126016,378048,3535,6,80179,0,0,0,0.0
98,7970,94,pair_008_n3_008_conflict,conflict,1,0,0,12.320000000000002,0.2867183333333333,127520,382560,3564,6,81995,0,0,0,0.0
99,8077,107,pair_015_n5_015_conflict,conflict,1,0,0,12.190000000000001,0.28654,129232,387696,3617,6,84138,0,0,0,0.0
100,8188,111,pair_006_n5_006_conflict,conflict,1,0,0,12.150000000000002,0.28635499999999997,131008,393024,3679,6,86354,0,0,0,0.0
101,8296,108,pair_007_n5_007_conflict,conflict,0,1,0,1.0300000000000007,0.286175,132736,398208,3747,6,88545,0,0,0,0.0
102,8385,89,pair_012_n3_012_conflict,conflict,1,0,0,12.370000000000001,0.28602666666666665,134160,402480,3789,6,90347,0,0,0,0.0
103,8489,104,pair_017_n5_017_conflict,conflict,1,0,0,12.22,0.28585333333333335,135824,407472,3843,6,92521,0,0,0,0.0
104,8584,95,pair_012_n3_012_control,control,1,0,0,12.31,0.285695,137344,412032,3887,6,94581,0,0,0,0.0
105,8689,105,pair_000_n3_000_conflict,conflict,1,0,0,12.21,0.28552,139024,417072,3925,6,96873,0,0,0,0.0
106,8694,5,pair_014_n5_014_conflict,conflict,0,1,0,-0.84,0.28551166666666666,139104,417312,3930,6,96966,0,0,0,0.0
107,8780,86,pair_000_n5_000_conflict,conflict,1,0,0,12.400000000000002,0.28536833333333333,140480,421440,3964,6,98892,0,0,0,0.0
108,8867,87,pair_012_n5_012_conflict,conflict,0,1,0,1.3400000000000012,0.28522333333333333,141872,425616,4008,6,100814,0,0,0,0.0
109,8956,89,pair_013_n5_013_conflict,conflict,1,0,0,12.370000000000001,0.28507499999999997,143296,429888,4038,6,102718,0,0,0,0.0
110,9052,96,pair_002_n3_002_control,control,1,0,0,12.3,0.284915,144832,434496,4075,6,104777,0,0,0,0.0
111,9152,100,pair_009_n3_009_control,control,1,0,0,12.260000000000002,0.2847483333333333,146432,439296,4122,6,106966,0,0,0,0.0
112,9230,78,pair_002_n5_002_conflict,conflict,1,0,0,12.48,0.2846183333333333,147680,443040,4180,6,108641,0,0,0,0.0
113,9319,89,pair_016_n5_016_control,control,1,0,0,12.370000000000001,0.28447,149104,447312,4222,6,110596,0,0,0,0.0
114,9454,135,pair_011_n5_011_control,control,1,0,0,11.91,0.28424499999999997,151264,453792,4295,6,113543,0,0,0,0.0
115,9543,89,pair_017_n5_017_control,control,1,0,0,12.370000000000001,0.28409666666666666,152688,458064,4339,6,115474,0,0,0,0.0
116,9624,81,pair_017_n3_017_control,control,1,0,0,12.450000000000001,0.28396166666666667,153984,461952,4382,6,117236,0,0,0,0.0
117,9761,137,pair_000_n5_000_control,control,0,1,0,0.840000000000001,0.28373333333333334,156176,468528,4495,6,120201,0,0,0,0.0
118,9858,97,pair_016_n3_016_control,control,1,0,0,12.290000000000001,0.28357166666666667,157728,473184,4540,6,122323,0,0,0,0.0
119,9969,111,pair_000_n3_000_control,control,1,0,0,12.150000000000002,0.2833866666666667,159504,478512,4601,6,124706,0,0,0,0.0
120,10078,109,pair_007_n3_007_control,control,1,0,0,12.170000000000002,0.283205,161248,483744,4673,7,127051,0,0,0,0.0
121,10170,92,pair_009_n5_009_control,control,1,0,0,12.340000000000002,0.28305166666666665,162720,488160,4737,7,129052,0,0,0,0.0
122,10183,13,pair_004_n5_004_control,control,0,1,0,-0.77,0.28303,162928,488784,4750,7,129348,0,0,0,0.0
123,10285,102,pair_004_n5_004_conflict,conflict,0,1,0,1.2400000000000015,0.28286,164560,493680,4795,7,131593,0,0,0,0.0
124,10385,100,pair_009_n3_009_conflict,conflict,1,0,0,12.260000000000002,0.2826933333333333,166160,498480,4848,7,133744,0,0,0,0.0
125,10482,97,pair_017_n3_017_conflict,conflict,1,0,0,12.290000000000001,0.2825316666666667,167712,503136,4896,7,135859,0,0,0,0.0
126,10629,147,pair_011_n3_011_conflict,conflict,0,1,0,0.6900000000000008,0.28228666666666663,170064,510192,4922,8,139100,0,0,0,0.0
127,10736,107,pair_005_n3_005_control,control,0,1,0,1.0900000000000012,0.2821083333333333,171776,515328,4961,8,141508,0,0,0,0.0
128,10841,105,pair_016_n3_016_conflict,conflict,1,0,0,12.21,0.2819333333333333,173456,520368,5001,8,143854,0,0,0,0.0
129,10936,95,pair_013_n3_013_conflict,conflict,1,0,0,12.310000000000002,0.281775,174976,524928,5056,9,145945,0,0,0,0.0
130,11050,114,pair_016_n5_016_conflict,conflict,1,0,0,12.120000000000001,0.281585,176800,530400,5110,11,148489,0,0,0,0.0
131,11168,118,pair_015_n3_015_control,control,1,0,0,12.080000000000002,0.28138833333333335,178688,536064,5179,11,151097,0,0,0,0.0
132,11178,10,pair_015_n3_015_conflict,conflict,0,1,0,-1.04,0.28137166666666663,178848,536544,5189,11,151309,0,0,0,0.0
133,11271,93,pair_004_n3_004_conflict,conflict,0,1,0,1.2300000000000013,0.28121666666666667,180336,541008,5238,12,153365,0,0,0,0.0
134,11379,108,pair_004_n3_004_control,control,0,1,0,1.1300000000000012,0.28103666666666666,182064,546192,5294,12,155895,0,0,0,0.0
135,11500,121,pair_002_n3_002_conflict,conflict,0,1,0,0.9500000000000011,0.280835,184000,552000,5364,12,158618,0,0,0,0.0
136,11621,121,pair_005_n5_005_control,control,1,0,0,12.050000000000002,0.28063333333333335,185936,557808,5436,12,161399,0,0,0,0.0
137,11640,19,pair_009_n5_009_conflict,conflict,0,1,0,-0.5800000000000001,0.28060166666666664,186240,558720,5455,12,161819,0,0,0,0.0
138,11752,112,pair_014_n5_014_control,control,1,0,0,12.14,0.28041499999999997,188032,564096,5518,14,164372,0,0,0,0.0
139,11763,11,pair_007_n5_007_control,control,0,1,0,-1.1,0.2803966666666666,188208,564624,5529,14,164621,0,0,0,0.0
140,11875,112,pair_010_n3_010_control,control,0,1,0,1.0900000000000012,0.28021,190000,570000,5563,17,167159,0,0,0,0.0
141,11972,97,pair_005_n3_005_conflict,conflict,0,1,0,1.0400000000000014,0.28004833333333334,191552,574656,5609,17,169317,0,0,0,0.0
142,11983,11,pair_012_n5_012_control,control,0,1,0,-1.05,0.28003,191728,575184,5620,17,169573,0,0,0,0.0
143,11999,16,pair_006_n3_006_control,control,0,1,0,-0.85,0.2800033333333333,191984,575952,5636,17,169925,0,0,0,0.0
144,12014,15,pair_015_n3_015_conflict,conflict,0,1,0,-0.89,0.27997833333333333,192224,576672,5651,18,170260,0,0,0,0.0
145,12121,107,pair_001_n3_001_conflict,conflict,0,1,0,1.140000000000002,0.2798,193936,581808,5696,18,172684,0,0,0,0.0
146,12220,99,pair_017_n5_017_conflict,conflict,1,0,0,12.270000000000001,0.27963499999999997,195520,586560,5760,19,174891,0,0,0,0.0
147,12330,110,pair_010_n3_010_control,control,1,0,0,12.16,0.27945166666666665,197280,591840,5792,20,177382,0,0,0,0.0
148,12440,110,pair_011_n5_011_conflict,conflict,1,0,0,12.16,0.27926833333333334,199040,597120,5862,20,179856,0,0,0,0.0
149,12523,83,pair_017_n3_017_control,control,1,0,0,12.430000000000001,0.27913,200368,601104,5912,20,181749,0,0,0,0.0
150,12656,133,pair_000_n3_000_conflict,conflict,1,0,0,11.930000000000001,0.2789083333333333,202496,607488,5968,21,184729,0,0,0,0.0
151,12679,23,pair_012_n5_012_control,control,0,1,0,-0.6200000000000001,0.27887,202864,608592,5991,22,185269,0,0,0,0.0
152,12783,104,pair_006_n5_006_control,control,1,0,0,12.220000000000002,0.27869666666666665,204528,613584,6066,23,187605,0,0,0,0.0
153,12876,93,pair_016_n3_016_conflict,conflict,1,0,0,12.330000000000002,0.27854166666666663,206016,618048,6106,23,189718,0,0,0,0.0
154,12980,104,pair_016_n5_016_conflict,conflict,1,0,0,12.220000000000002,0.27836833333333333,207680,623040,6173,23,192138,0,0,0,0.0
155,13105,125,pair_010_n5_010_control,control,1,0,0,12.010000000000002,0.27815999999999996,209680,629040,6241,23,195014,0,0,0,0.0
156,13405,300,pair_011_n3_011_control,control,0,0,0,0.04999999999999959,0.27766,214480,643440,6380,23,201834,0,0,0,0.0
157,13526,121,pair_004_n5_004_control,control,0,1,0,0.8000000000000009,0.2774583333333333,216416,649248,6456,23,204643,0,0,0,0.0
158,13683,157,pair_004_n3_004_conflict,conflict,0,1,0,0.6400000000000008,0.27719666666666665,218928,656784,6500,24,208291,0,0,0,0.0
159,13779,96,pair_007_n5_007_conflict,conflict,0,1,0,1.3000000000000012,0.27703666666666665,220464,661392,6552,24,210546,0,0,0,0.0
160,13877,98,pair_013_n5_013_conflict,conflict,1,0,0,12.280000000000001,0.2768733333333333,222032,666096,6600,24,212838,0,0,0,0.0
161,14006,129,pair_010_n5_010_conflict,conflict,1,0,0,11.970000000000002,0.27665833333333334,224096,672288,6665,24,215801,0,0,0,0.0
162,14238,232,pair_012_n3_012_control,control,1,0,0,10.940000000000001,0.27627166666666664,227808,683424,6840,24,221234,0,0,0,0.0
163,14331,93,pair_017_n5_017_control,control,1,0,0,12.330000000000002,0.2761166666666667,229296,687888,6895,24,223452,0,0,0,0.0
164,14444,113,pair_000_n5_000_control,control,1,0,0,12.13,0.27592833333333333,231104,693312,6988,24,226089,0,0,0,0.0
165,14530,86,pair_014_n3_014_control,control,1,0,0,12.400000000000002,0.275785,232480,697440,7030,24,228052,0,0,0,0.0
166,14660,130,pair_010_n3_010_conflict,conflict,1,0,0,11.960000000000004,0.2755683333333333,234560,703680,7088,24,231061,0,0,0,0.0
167,14754,94,pair_017_n3_017_conflict,conflict,1,0,0,12.32,0.27541166666666667,236064,708192,7127,24,233309,0,0,0,0.0
168,14854,100,pair_016_n3_016_control,control,1,0,0,12.260000000000002,0.27524499999999996,237664,712992,7170,24,235724,0,0,0,0.0
169,14955,101,pair_006_n5_006_conflict,conflict,1,0,0,12.250000000000002,0.27507666666666664,239280,717840,7234,24,238099,0,0,0,0.0
170,15082,127,pair_013_n5_013_control,control,1,0,0,11.990000000000002,0.27486499999999997,241312,723936,7321,24,241128,0,0,0,0.0
171,15135,53,pair_009_n3_009_conflict,conflict,0,1,0,0.3300000000000005,0.27477666666666667,242160,726480,7357,25,242383,0,0,0,0.0
172,15226,91,pair_015_n5_015_conflict,conflict,1,0,0,12.350000000000001,0.274625,243616,730848,7420,25,244562,0,0,0,0.0
173,15311,85,pair_015_n3_015_control,control,1,0,0,12.410000000000002,0.2744833333333333,244976,734928,7472,25,246624,0,0,0,0.0
174,15395,84,pair_012_n3_012_conflict,conflict,1,0,0,12.420000000000002,0.27434333333333333,246320,738960,7511,25,248622,0,0,0,0.0
175,15499,104,pair_008_n5_008_control,control,1,0,0,12.220000000000002,0.27416999999999997,247984,743952,7593,25,251119,0,0,0,0.0
176,15596,97,pair_000_n5_000_conflict,conflict,1,0,0,12.290000000000001,0.2740083333333333,249536,748608,7664,25,253560,0,0,0,0.0
177,15692,96,pair_012_n5_012_conflict,conflict,0,1,0,1.200000000000001,0.2738483333333333,251072,753216,7730,25,255983,0,0,0,0.0
178,15890,198,pair_003_n3_003_control,control,0,1,0,0.18000000000000038,0.2735183333333333,254240,762720,7793,25,260862,0,0,0,0.0
179,15971,81,pair_013_n3_013_conflict,conflict,1,0,0,12.450000000000003,0.2733833333333333,255536,766608,7840,25,262816,0,0,0,0.0
180,16075,104,pair_001_n5_001_conflict,conflict,1,0,0,12.22,0.27321,257200,771600,7926,25,265417,0,0,0,0.0
181,16176,101,pair_016_n5_016_control,control,1,0,0,12.250000000000002,0.2730416666666666,258816,776448,8003,25,267970,0,0,0,0.0
182,16178,2,pair_007_n3_007_conflict,conflict,0,1,0,-0.96,0.2730383333333333,258848,776544,8005,25,268025,0,0,0,0.0
183,16205,27,pair_002_n3_002_control,control,0,1,0,-1.21,0.2729933333333333,259280,777840,8032,27,268718,0,0,0,0.0
184,16386,181,pair_005_n3_005_conflict,conflict,1,0,0,11.450000000000001,0.27269166666666667,262176,786528,8117,27,273256,0,0,0,0.0
185,16551,165,pair_001_n5_001_control,control,1,0,0,11.610000000000001,0.27241666666666664,264816,794448,8146,27,277478,0,0,0,0.0
186,16685,134,pair_003_n5_003_conflict,conflict,1,0,0,11.920000000000002,0.27219333333333334,266960,800880,8192,27,280844,0,0,0,0.0
187,16810,125,pair_002_n3_002_conflict,conflict,1,0,0,12.010000000000002,0.271985,268960,806880,8237,28,284017,0,0,0,0.0
188,16910,100,pair_001_n3_001_control,control,1,0,0,12.260000000000002,0.27181833333333333,270560,811680,8249,28,286536,0,0,0,0.0
189,17020,110,pair_004_n5_004_conflict,conflict,0,1,0,1.0600000000000058,0.27163499999999996,272320,816960,8303,31,289255,0,0,0,0.0
190,17081,61,pair_006_n3_006_conflict,conflict,0,1,0,0.5000000000000007,0.2715333333333333,273296,819888,8354,31,290801,0,0,0,0.0
191,17226,145,pair_014_n3_014_conflict,conflict,1,0,0,11.81,0.27129166666666665,275616,826848,8459,34,294501,0,0,0,0.0
192,17367,141,pair_003_n3_003_conflict,conflict,0,1,0,0.8000000000000009,0.27105666666666667,277872,833616,8517,37,298156,0,0,0,0.0
193,17378,11,pair_007_n3_007_control,control,0,1,0,-1.1,0.2710383333333333,278048,834144,8528,37,298437,0,0,0,0.0
194,17488,110,pair_008_n3_008_conflict,conflict,0,1,0,0.9600000000000035,0.270855,279808,839424,8563,41,301193,0,0,0,0.0
195,17644,156,pair_011_n3_011_conflict,conflict,1,0,0,11.700000000000001,0.270595,282304,846912,8660,41,305118,0,0,0,0.0
196,17657,13,pair_002_n5_002_conflict,conflict,0,1,0,-0.9199999999999999,0.27057333333333333,282512,847536,8673,41,305469,0,0,0,0.0
197,17675,18,pair_005_n5_005_conflict,conflict,0,1,0,-0.4700000000000001,0.2705433333333333,282800,848400,8690,41,305934,0,0,0,0.0
198,17809,134,pair_011_n5_011_control,control,1,0,0,11.920000000000002,0.27032,284944,854832,8750,41,309300,0,0,0,0.0
199,17921,112,pair_013_n3_013_control,control,1,0,0,12.14,0.27013333333333334,286736,860208,8778,41,312121,0,0,0,0.0
