episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative
0,85,85,pair_013_conflict,conflict,1,0,0,12.410000000000002,0.29986,0,5440,0,0,0
1,179,94,pair_001_conflict,conflict,1,0,0,12.32,0.2997033333333333,0,11456,0,0,0
2,285,106,pair_014_conflict,conflict,1,0,0,12.200000000000001,0.29952666666666666,0,18240,15,0,2
3,379,94,pair_011_control,control,1,0,0,12.320000000000002,0.29936999999999997,0,24256,30,0,14
4,481,102,pair_003_conflict,conflict,1,0,0,12.240000000000002,0.29919999999999997,0,30784,56,0,41
5,577,96,pair_017_control,control,0,1,0,1.0500000000000012,0.29904,0,36928,77,2,95
6,667,90,pair_011_conflict,conflict,1,0,0,12.360000000000001,0.29889,0,42688,98,2,155
7,771,104,pair_006_control,control,1,0,0,12.220000000000002,0.29871666666666663,0,49344,113,2,225
8,865,94,pair_008_control,control,1,0,0,12.320000000000002,0.29856,0,55360,132,2,314
9,951,86,pair_009_control,control,1,0,0,12.400000000000002,0.29841666666666666,0,60864,140,2,411
10,1058,107,pair_005_control,control,1,0,0,12.190000000000001,0.2982383333333333,0,67712,141,2,534
11,1122,64,pair_009_conflict,conflict,0,1,0,0.22000000000000042,0.29813166666666663,0,71808,158,2,595
12,1221,99,pair_017_conflict,conflict,1,0,0,12.270000000000001,0.29796666666666666,0,78144,171,2,717
13,1310,89,pair_007_control,control,1,0,0,12.370000000000001,0.2978183333333333,0,83840,183,2,842
14,1394,84,pair_016_control,control,1,0,0,12.420000000000002,0.2976783333333333,0,89216,202,2,958
15,1508,114,pair_004_conflict,conflict,1,0,0,12.120000000000001,0.2974883333333333,0,96512,220,2,1142
16,1621,113,pair_004_control,control,1,0,0,12.13,0.2973,0,103744,232,2,1332
17,1712,91,pair_002_control,control,1,0,0,12.350000000000001,0.29714833333333335,0,109568,243,2,1488
18,1816,104,pair_006_conflict,conflict,1,0,0,12.22,0.296975,0,116224,257,2,1691
19,1898,82,pair_012_conflict,conflict,1,0,0,12.440000000000001,0.2968383333333333,0,121472,269,2,1816
20,1997,99,pair_000_conflict,conflict,1,0,0,12.270000000000001,0.29667333333333334,0,127808,286,2,2020
21,2094,97,pair_015_control,control,1,0,0,12.290000000000001,0.2965116666666667,0,134016,302,2,2238
22,2191,97,pair_014_control,control,1,0,0,12.290000000000003,0.29635,0,140224,318,2,2477
23,2278,87,pair_007_conflict,conflict,1,0,0,12.39,0.296205,0,145792,331,2,2674
24,2360,82,pair_008_conflict,conflict,1,0,0,12.440000000000001,0.2960683333333333,0,151040,363,2,2875
