episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_marked_total,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,action_margin_candidate_steps_cumulative,action_margin_labeled_steps_cumulative,action_margin_safe_labels_cumulative,action_margin_blocked_labels_cumulative,action_margin_mean_loss,action_margin_batch_items_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
410,61632,109,pair_009_n5_009_control,control,1,0,0,12.170000000000002,0.19728166666666666,869792,3074656,42391,331,1978574,0,0,0,0,0.0,0,0,0,0,0,0,61632,2156,7904,2308,0.001160355995826202,98658,0,0,0
411,61725,93,pair_010_n3_010_control,control,1,0,0,12.330000000000002,0.19712666666666667,870350,3080050,42410,331,1982110,0,0,0,0,0.0,0,0,0,0,0,0,61725,2156,7904,2308,0.0011603958578959466,99018,0,0,0
412,61802,77,pair_004_n5_004_control,control,1,0,0,12.490000000000002,0.19699833333333333,870812,3084516,42438,331,1984976,0,0,0,0,0.0,0,0,0,0,0,0,61802,2157,7908,2309,0.001159054085103198,99299,0,0,0
413,61899,97,pair_016_n5_016_conflict,conflict,1,0,0,12.290000000000001,0.19683666666666666,871394,3090142,42505,332,1988608,0,0,0,0,0.0,0,0,0,0,0,0,61899,2167,7943,2321,0.0011572377674525897,99661,0,0,0
414,61995,96,pair_014_n3_014_conflict,conflict,1,0,0,12.3,0.19667666666666667,871970,3095710,42564,332,1992159,0,0,0,0,0.0,0,0,0,0,0,0,61995,2172,7963,2326,0.0011601907509495965,100026,0,0,0
415,62090,95,pair_017_n3_017_conflict,conflict,1,0,0,12.310000000000002,0.19651833333333332,872540,3101220,42614,332,1995653,0,0,0,0,0.0,0,0,0,0,0,0,62090,2176,7978,2331,0.0011584156161236951,100356,0,0,0
416,62105,15,pair_014_n5_014_control,control,0,1,0,-0.84,0.19649333333333333,872630,3102090,42629,333,1996235,0,0,0,0,0.0,0,0,0,0,0,0,62105,2184,8008,2339,0.0011581358281156143,100411,0,0,0
417,62185,80,pair_006_n3_006_conflict,conflict,1,0,0,12.46,0.19635999999999998,873110,3106730,42663,333,1999173,0,0,0,0,0.0,0,0,0,0,0,0,62185,2187,8018,2342,0.0011567844614454926,100723,0,0,0
418,62268,83,pair_001_n5_001_control,control,1,0,0,12.430000000000001,0.19622166666666666,873608,3111544,42674,333,2002276,0,0,0,0,0.0,0,0,0,0,0,0,62268,2187,8018,2342,0.0011552425280238318,101033,0,0,0
419,62366,98,pair_003_n5_003_control,control,1,0,0,12.280000000000001,0.19605833333333333,874196,3117228,42700,333,2005929,0,0,0,0,0.0,0,0,0,0,0,0,62366,2187,8018,2342,0.0011534272157102902,101376,0,0,0
420,62368,2,pair_015_n3_015_control,control,0,1,0,-0.96,0.19605499999999998,874208,3117344,42702,333,2006000,0,0,0,0,0.0,0,0,0,0,0,0,62368,2188,8022,2343,0.001153390227921177,101386,0,0,0
421,62486,118,pair_007_n5_007_conflict,conflict,1,0,0,12.080000000000005,0.19585833333333333,874916,3124188,42762,333,2010313,0,0,0,0,0.0,0,0,0,0,0,0,62486,2199,8066,2354,0.0011512121392790058,101819,0,0,0
422,62593,107,pair_016_n3_016_conflict,conflict,1,0,0,12.190000000000001,0.19568,875558,3130394,42818,333,2014253,0,0,0,0,0.0,0,0,0,0,0,0,62593,2202,8078,2357,0.001149244192401514,102181,0,0,0
423,62686,93,pair_002_n3_002_control,control,1,0,0,12.330000000000002,0.195525,876116,3135788,42855,333,2017645,0,0,0,0,0.0,0,0,0,0,0,0,62686,2205,8090,2360,0.0011475391911270135,102504,0,0,0
424,62764,78,pair_004_n3_004_conflict,conflict,1,0,0,12.48,0.19539499999999999,876584,3140312,42887,333,2020447,0,0,0,0,0.0,0,0,0,0,0,0,62764,2206,8094,2361,0.0011461130860841878,102776,0,0,0
425,62772,8,pair_007_n5_007_control,control,0,1,0,-0.77,0.19538166666666668,876632,3140776,42895,333,2020714,0,0,0,0,0.0,0,0,0,0,0,0,62772,2209,8103,2364,0.0011459670192918493,102796,0,0,0
426,62870,98,pair_013_n5_013_control,control,1,0,0,12.280000000000001,0.19521833333333333,877220,3146460,42939,333,2024278,0,0,0,0,0.0,0,0,0,0,0,0,62870,2212,8115,2367,0.0011441807179097816,103126,0,0,0
427,62959,89,pair_017_n5_017_conflict,conflict,1,0,0,12.370000000000001,0.19507,877754,3151622,43011,334,2027486,0,0,0,0,0.0,0,0,0,0,0,0,62959,2216,8130,2371,0.0011425632830093864,103444,0,0,0
428,63048,89,pair_009_n5_009_conflict,conflict,1,0,0,12.370000000000001,0.19492166666666666,878288,3156784,43087,337,2030689,0,0,0,0,0.0,0,0,0,0,0,0,63048,2221,8146,2376,0.00114095041452525,103740,0,0,0
429,63123,75,pair_015_n5_015_control,control,0,1,0,0.7100000000000009,0.19479666666666667,878738,3161134,43161,339,2033390,0,0,0,0,0.0,0,0,0,0,0,0,63123,2231,8184,2387,0.0011395947869237515,103980,0,0,0
430,63206,83,pair_000_n3_000_control,control,1,0,0,12.430000000000001,0.19465833333333332,879236,3165948,43206,339,2036397,0,0,0,0,0.0,0,0,0,0,0,0,63206,2232,8188,2388,0.0011382236988485485,104248,0,0,0
431,63291,85,pair_002_n3_002_conflict,conflict,1,0,0,12.410000000000002,0.19451666666666667,879746,3170878,43239,339,2039431,0,0,0,0,0.0,0,0,0,0,0,0,63291,2233,8191,2389,0.0011379050510742484,104489,0,0,0
432,63399,108,pair_015_n3_015_control,control,1,0,0,12.180000000000001,0.19433666666666666,880394,3177142,43268,341,2043290,0,0,0,0,0.0,0,0,0,0,0,0,63399,2238,8210,2395,0.0011359666333465867,104847,0,0,0
433,63404,5,pair_013_n3_013_conflict,conflict,0,1,0,-0.94,0.19432833333333333,880424,3177432,43273,342,2043477,0,0,0,0,0.0,0,0,0,0,0,0,63404,2242,8226,2399,0.001135877051724501,104865,0,0,0
434,63495,91,pair_004_n3_004_control,control,0,1,0,1.2500000000000022,0.19417666666666666,880970,3182710,43310,342,2046751,0,0,0,0,0.0,0,0,0,0,0,0,63495,2246,8242,2403,0.0011342491312314397,105150,0,0,0
435,63612,117,pair_005_n5_005_control,control,1,0,0,12.090000000000003,0.19398166666666666,881672,3189496,43378,344,2050855,0,0,0,0,0.0,0,0,0,0,0,0,63612,2258,8287,2418,0.0011321629344705443,105502,0,0,0
436,63703,91,pair_014_n3_014_conflict,conflict,1,0,0,12.350000000000001,0.19383,882218,3194774,43424,344,2054083,0,0,0,0,0.0,0,0,0,0,0,0,63703,2263,8307,2423,0.001130545635017821,105773,0,0,0
437,63811,108,pair_003_n3_003_conflict,conflict,1,0,0,12.180000000000001,0.19365,882866,3201038,43455,344,2058016,0,0,0,0,0.0,0,0,0,0,0,0,63811,2270,8334,2431,0.001128635053127555,106156,0,0,0
438,63817,6,pair_009_n5_009_conflict,conflict,0,1,0,-0.9,0.19363999999999998,882902,3201386,43461,345,2058236,0,0,0,0,0.0,0,0,0,0,0,0,63817,2272,8342,2433,0.0011285289401745996,106169,0,0,0
439,63917,100,pair_005_n5_005_conflict,conflict,1,0,0,12.260000000000002,0.19347333333333333,883502,3207186,43510,345,2061780,0,0,0,0,0.0,0,0,0,0,0,0,63917,2276,8358,2437,0.001126763323921999,106480,0,0,0
440,64008,91,pair_001_n3_001_conflict,conflict,0,1,0,1.2500000000000013,0.19332166666666667,884048,3212464,43566,345,2064974,0,0,0,0,0.0,0,0,0,0,0,0,64008,2279,8369,2440,0.0011251614075603429,106755,0,0,0
441,64089,81,pair_001_n5_001_control,control,0,1,0,1.2000000000000015,0.19318666666666667,884534,3217162,43582,345,2067772,0,0,0,0,0.0,0,0,0,0,0,0,64089,2280,8373,2441,0.0011261090165481905,106990,0,0,0
442,64232,143,pair_010_n3_010_conflict,conflict,1,0,0,11.830000000000002,0.19294833333333333,885392,3225456,43681,345,2072731,0,0,0,0,0.0,0,0,0,0,0,0,64232,2283,8385,2444,0.0011246400176959188,107435,0,0,0
443,64328,96,pair_007_n5_007_conflict,conflict,1,0,0,12.3,0.19278833333333334,885968,3231024,43732,345,2076095,0,0,0,0,0.0,0,0,0,0,0,0,64328,2286,8397,2447,0.0011229616592563776,107742,0,0,0
444,64338,10,pair_007_n5_007_control,control,0,1,0,-0.89,0.19277166666666667,886028,3231604,43742,345,2076440,0,0,0,0,0.0,0,0,0,0,0,0,64338,2290,8412,2452,0.001122787118291589,107771,0,0,0
445,64437,99,pair_006_n3_006_control,control,1,0,0,12.270000000000001,0.19260666666666665,886622,3237346,43770,345,2079888,0,0,0,0,0.0,0,0,0,0,0,0,64437,2294,8425,2457,0.0011210620857061045,108064,0,0,0
446,64528,91,pair_011_n3_011_conflict,conflict,1,0,0,12.350000000000001,0.192455,887168,3242624,43791,345,2082949,0,0,0,0,0.0,0,0,0,0,0,0,64528,2294,8425,2457,0.0011194811185321761,108330,0,0,0
447,64624,96,pair_002_n3_002_control,control,1,0,0,12.3,0.192295,887744,3248192,43834,345,2086220,0,0,0,0,0.0,0,0,0,0,0,0,64624,2300,8447,2463,0.001118142712257179,108614,0,0,0
448,64719,95,pair_006_n3_006_conflict,conflict,1,0,0,12.310000000000002,0.19213666666666665,888314,3253702,43854,345,2089476,0,0,0,0,0.0,0,0,0,0,0,0,64719,2304,8462,2468,0.0011165014081940068,108910,0,0,0
449,64815,96,pair_005_n3_005_conflict,conflict,1,0,0,12.3,0.19197666666666666,888890,3259270,43896,345,2092770,0,0,0,0,0.0,0,0,0,0,0,0,64815,2304,8462,2468,0.0011148477148331085,109202,0,0,0
450,64901,86,pair_014_n3_014_control,control,1,0,0,12.400000000000002,0.19183333333333333,889406,3264258,43937,345,2095696,0,0,0,0,0.0,0,0,0,0,0,0,64901,2309,8481,2473,0.0011133704355388659,109483,0,0,0
451,65003,102,pair_010_n3_010_control,control,1,0,0,12.240000000000002,0.19166333333333332,890018,3270174,43966,345,2099026,0,0,0,0,0.0,0,0,0,0,0,0,65003,2309,8481,2473,0.0011116233810271514,109778,0,0,0
452,65093,90,pair_015_n5_015_control,control,1,0,0,12.360000000000001,0.1915133333333333,890558,3275394,44005,345,2102001,0,0,0,0,0.0,0,0,0,0,0,0,65093,2315,8503,2480,0.0011100864092438193,110048,0,0,0
453,65201,108,pair_003_n5_003_conflict,conflict,1,0,0,12.180000000000001,0.19133333333333333,891206,3281658,44047,345,2105565,0,0,0,0,0.0,0,0,0,0,0,0,65201,2315,8503,2480,0.0011082476440071154,110384,0,0,0
454,65299,98,pair_004_n5_004_conflict,conflict,1,0,0,12.280000000000001,0.19117,891794,3287342,44089,345,2108836,0,0,0,0,0.0,0,0,0,0,0,0,65299,2315,8503,2480,0.0011065843984886129,110643,0,0,0
455,65384,85,pair_013_n5_013_control,control,1,0,0,12.410000000000002,0.19102833333333333,892304,3292272,44131,345,2111632,0,0,0,0,0.0,0,0,0,0,0,0,65384,2319,8519,2484,0.0011051458252310646,110887,0,0,0
456,65486,102,pair_000_n3_000_control,control,1,0,0,12.240000000000002,0.19085833333333332,892916,3298188,44176,345,2114942,0,0,0,0,0.0,0,0,0,0,0,0,65486,2321,8527,2486,0.0011034244668617402,111166,0,0,0
457,65587,101,pair_002_n5_002_control,control,1,0,0,12.250000000000002,0.19068999999999997,893522,3304046,44232,345,2118206,0,0,0,0,0.0,0,0,0,0,0,0,65587,2329,8557,2494,0.0011017252601416123,111442,0,0,0
458,65592,5,pair_012_n3_012_conflict,conflict,0,1,0,-0.84,0.19068166666666664,893552,3304336,44237,345,2118371,0,0,0,0,0.0,0,0,0,0,0,0,65592,2332,8569,2497,0.0011016412769378572,111459,0,0,0
459,65702,110,pair_013_n3_013_control,control,1,0,0,12.16,0.19049833333333333,894212,3310716,44272,345,2121931,0,0,0,0,0.0,0,0,0,0,0,0,65702,2333,8573,2498,0.001099796880413198,111762,0,0,0
460,65796,94,pair_017_n3_017_conflict,conflict,1,0,0,12.320000000000002,0.19034166666666666,894776,3316168,44328,345,2124936,0,0,0,0,0.0,0,0,0,0,0,0,65796,2337,8588,2503,0.001098225646496868,112012,0,0,0
461,65907,111,pair_005_n3_005_control,control,1,0,0,12.150000000000002,0.19015666666666664,895442,3322606,44380,345,2128525,0,0,0,0,0.0,0,0,0,0,0,0,65907,2338,8592,2504,0.0010963760243510997,112283,0,0,0
462,65993,86,pair_015_n3_015_conflict,conflict,1,0,0,12.400000000000002,0.1900133333333333,895958,3327594,44411,345,2131294,0,0,0,0,0.0,0,0,0,0,0,0,65993,2341,8602,2507,0.0010949472616324145,112494,0,0,0
463,66091,98,pair_012_n5_012_conflict,conflict,1,0,0,12.280000000000001,0.18985,896546,3333278,44464,345,2134401,0,0,0,0,0.0,0,0,0,0,0,0,66091,2346,8621,2512,0.0010933236694392267,112770,0,0,0
464,66266,175,pair_003_n3_003_control,control,1,0,0,11.510000000000002,0.18955833333333333,897596,3343428,44482,345,2139793,0,0,0,0,0.0,0,0,0,0,0,0,66266,2346,8621,2512,0.0010906355259458018,113209,0,0,0
465,66359,93,pair_008_n3_008_conflict,conflict,1,0,0,12.330000000000002,0.1894033333333333,898154,3348822,44496,345,2142687,0,0,0,0,0.0,0,0,0,0,0,0,66359,2346,8621,2512,0.0010891070354032536,113458,0,0,0
466,66440,81,pair_009_n5_009_control,control,1,0,0,12.450000000000001,0.18926833333333332,898640,3353520,44550,345,2145228,0,0,0,0,0.0,0,0,0,0,0,0,66440,2351,8638,2518,0.0010877792559049445,113686,0,0,0
467,66537,97,pair_007_n3_007_control,control,1,0,0,12.290000000000001,0.18910666666666665,899222,3359146,44624,345,2148232,0,0,0,0,0.0,0,0,0,0,0,0,66537,2354,8650,2521,0.0010861934527003699,113905,0,0,0
468,66627,90,pair_011_n5_011_conflict,conflict,1,0,0,12.360000000000001,0.18895666666666666,899762,3364366,44704,345,2151073,0,0,0,0,0.0,0,0,0,0,0,0,66627,2359,8668,2526,0.0010847262185348957,114147,0,0,0
469,66712,85,pair_016_n3_016_conflict,conflict,1,0,0,12.410000000000002,0.18881499999999998,900272,3369296,44750,345,2153689,0,0,0,0,0.0,0,0,0,0,0,0,66712,2359,8668,2526,0.0010833441324248187,114360,0,0,0
470,66797,85,pair_016_n3_016_control,control,1,0,0,12.410000000000002,0.1886733333333333,900782,3374226,44800,345,2156344,0,0,0,0,0.0,0,0,0,0,0,0,66797,2362,8678,2529,0.0010819655637577211,114576,0,0,0
471,66892,95,pair_014_n5_014_control,control,1,0,0,12.310000000000002,0.188515,901352,3379736,44868,345,2159282,0,0,0,0,0.0,0,0,0,0,0,0,66892,2365,8689,2532,0.001080428956561689,114799,0,0,0
472,66988,96,pair_008_n5_008_control,control,1,0,0,12.3,0.188355,901928,3385304,44945,345,2162264,0,0,0,0,0.0,0,0,0,0,0,0,66988,2372,8713,2539,0.0010788806019335479,115032,0,0,0
473,67066,78,pair_006_n5_006_conflict,conflict,1,0,0,12.480000000000002,0.18822499999999998,902396,3389828,45001,345,2164700,0,0,0,0,0.0,0,0,0,0,0,0,67066,2376,8729,2543,0.001077625827726784,115234,0,0,0
474,67073,7,pair_007_n3_007_conflict,conflict,0,1,0,-0.8099999999999999,0.18821333333333332,902438,3390234,45008,345,2164936,0,0,0,0,0.0,0,0,0,0,0,0,67073,2377,8731,2545,0.001077513362490488,115256,0,0,0
475,67157,84,pair_001_n3_001_control,control,1,0,0,12.420000000000002,0.18807333333333331,902942,3395106,45044,345,2167529,0,0,0,0,0.0,0,0,0,0,0,0,67157,2377,8731,2545,0.0010761656083851945,115451,0,0,0
476,67163,6,pair_012_n5_012_control,control,0,1,0,-0.8,0.1880633333333333,902978,3395454,45050,345,2167724,0,0,0,0,0.0,0,0,0,0,0,0,67163,2378,8734,2546,0.0010760694692364026,115469,0,0,0
477,67243,80,pair_008_n3_008_control,control,1,0,0,12.46,0.18792999999999999,903458,3400094,45062,345,2170220,0,0,0,0,0.0,0,0,0,0,0,0,67243,2378,8734,2546,0.0010747892533397455,115660,0,0,0
478,67330,87,pair_008_n5_008_conflict,conflict,1,0,0,12.39,0.18778499999999998,903980,3405140,45131,345,2172883,0,0,0,0,0.0,0,0,0,0,0,0,67330,2384,8754,2553,0.0010751215803142776,115884,0,0,0
479,67414,84,pair_002_n3_002_conflict,conflict,1,0,0,12.420000000000002,0.187645,904484,3410012,45166,345,2175547,0,0,0,0,0.0,0,0,0,0,0,0,67414,2385,8757,2554,0.0010737819444412186,116116,0,0,0
480,67495,81,pair_009_n3_009_conflict,conflict,1,0,0,12.450000000000003,0.18750999999999998,904970,3414710,45209,345,2178080,0,0,0,0,0.0,0,0,0,0,0,0,67495,2388,8766,2558,0.0010724933106535345,116309,0,0,0
481,67593,98,pair_002_n5_002_conflict,conflict,1,0,0,12.280000000000001,0.18734666666666666,905558,3420394,45260,346,2181090,0,0,0,0,0.0,0,0,0,0,0,0,67593,2397,8798,2568,0.0010709383516423344,116554,0,0,0
482,67678,85,pair_011_n5_011_control,control,1,0,0,12.410000000000002,0.18720499999999998,906068,3425324,45325,346,2183750,0,0,0,0,0.0,0,0,0,0,0,0,67678,2402,8816,2573,0.0010695933095327922,116769,0,0,0
483,67768,90,pair_011_n3_011_control,control,1,0,0,12.360000000000003,0.18705499999999997,906608,3430544,45340,346,2186502,0,0,0,0,0.0,0,0,0,0,0,0,67768,2402,8816,2573,0.001068172824969902,117002,0,0,0
484,67800,32,pair_014_n5_014_conflict,conflict,0,1,0,-0.30999999999999994,0.18700166666666665,906800,3432400,45372,346,2187459,0,0,0,0,0.0,0,0,0,0,0,0,67800,2405,8827,2576,0.0010676686726041344,117070,0,0,0
485,67805,5,pair_017_n5_017_control,control,0,1,0,-0.89,0.18699333333333332,906830,3432690,45377,346,2187613,0,0,0,0,0.0,0,0,0,0,0,0,67805,2408,8838,2580,0.001067589941782469,117081,0,0,0
486,67899,94,pair_017_n5_017_conflict,conflict,1,0,0,12.320000000000002,0.18683666666666665,907394,3438142,45445,346,2190473,0,0,0,0,0.0,0,0,0,0,0,0,67899,2413,8857,2585,0.0010661119604494958,117309,0,0,0
487,67996,97,pair_013_n5_013_conflict,conflict,1,0,0,12.290000000000001,0.18667499999999998,907976,3443768,45505,347,2193508,0,0,0,0,0.0,0,0,0,0,0,0,67996,2421,8889,2593,0.0010645910936313947,117540,0,0,0
488,68097,101,pair_012_n3_012_control,control,1,0,0,12.250000000000002,0.18650666666666665,908582,3449626,45558,347,2196506,0,0,0,0,0.0,0,0,0,0,0,0,68097,2423,8897,2595,0.0010630121151087464,117801,0,0,0
489,68169,72,pair_009_n3_009_control,control,1,0,0,12.540000000000003,0.18638666666666664,909014,3453802,45606,347,2198636,0,0,0,0,0.0,0,0,0,0,0,0,68169,2425,8905,2597,0.0010618893632378399,117951,0,0,0
490,68261,92,pair_001_n5_001_conflict,conflict,1,0,0,12.340000000000002,0.1862333333333333,909566,3459138,45625,347,2201389,0,0,0,0,0.0,0,0,0,0,0,0,68261,2425,8905,2597,0.00106045818260149,118175,0,0,0
491,68287,26,pair_016_n5_016_control,control,0,1,0,-0.7000000000000001,0.18619,909722,3460646,45651,350,2202150,0,0,0,0,0.0,0,0,0,0,0,0,68287,2434,8939,2607,0.0010600544174229401,118229,0,0,0
492,68373,86,pair_004_n5_004_control,control,1,0,0,12.400000000000002,0.18604666666666664,910238,3465634,45688,350,2204766,0,0,0,0,0.0,0,0,0,0,0,0,68373,2439,8955,2613,0.0010587210741456468,118411,0,0,0
493,68468,95,pair_000_n5_000_control,control,1,0,0,12.310000000000002,0.18588833333333332,910808,3471144,45723,350,2207579,0,0,0,0,0.0,0,0,0,0,0,0,68468,2439,8955,2613,0.001058420816005494,118647,0,0,0
494,68541,73,pair_000_n3_000_conflict,conflict,1,0,0,12.530000000000001,0.18576666666666664,911246,3475378,45756,351,2209726,0,0,0,0,0.0,0,0,0,0,0,0,68541,2440,8958,2614,0.0010572935386157797,118831,0,0,0
495,68646,105,pair_003_n5_003_control,control,1,0,0,12.21,0.18559166666666665,911876,3481468,45770,351,2212803,0,0,0,0,0.0,0,0,0,0,0,0,68646,2441,8962,2615,0.0010559085599133457,119085,0,0,0
496,68727,81,pair_006_n5_006_control,control,1,0,0,12.450000000000001,0.18545666666666666,912362,3486166,45822,351,2215249,0,0,0,0,0.0,0,0,0,0,0,0,68727,2448,8989,2622,0.001054718190262304,119287,0,0,0
497,68817,90,pair_015_n5_015_conflict,conflict,1,0,0,12.360000000000001,0.18530666666666668,912902,3491386,45888,352,2217954,0,0,0,0,0.0,0,0,0,0,0,0,68817,2460,9033,2635,0.001053338812534074,119516,0,0,0
498,68901,84,pair_010_n5_010_conflict,conflict,1,0,0,12.420000000000002,0.18516666666666665,913406,3496258,45899,352,2220429,0,0,0,0,0.0,0,0,0,0,0,0,68901,2460,9033,2635,0.0010520546445212315,119720,0,0,0
499,68985,84,pair_000_n5_000_conflict,conflict,1,0,0,12.420000000000002,0.18502666666666667,913910,3501130,45950,354,2222932,0,0,0,0,0.0,0,0,0,0,0,0,68985,2464,9047,2639,0.0010507736038581918,119922,0,0,0
500,69089,104,pair_016_n5_016_conflict,conflict,1,0,0,12.22,0.18485333333333331,914534,3507162,46027,359,2226003,0,0,0,0,0.0,0,0,0,0,0,0,69089,2481,9108,2658,0.0010497087000576923,120217,0,0,0
501,69176,87,pair_010_n5_010_control,control,1,0,0,12.39,0.1847083333333333,915056,3512208,46040,359,2228566,0,0,0,0,0.0,0,0,0,0,0,0,69176,2481,9108,2658,0.0010483885217168658,120449,0,0,0
502,69249,73,pair_004_n3_004_conflict,conflict,1,0,0,12.530000000000001,0.18458666666666665,915494,3516442,46070,359,2230666,0,0,0,0,0.0,0,0,0,0,0,0,69249,2482,9111,2659,0.0010472833452943133,120636,0,0,0
503,69333,84,pair_017_n3_017_control,control,1,0,0,12.420000000000002,0.18444666666666665,915998,3521314,46105,359,2233084,0,0,0,0,0.0,0,0,0,0,0,0,69333,2485,9122,2663,0.0010460145151412158,120852,0,0,0
504,69421,88,pair_017_n5_017_conflict,conflict,1,0,0,12.380000000000003,0.1843,916526,3526418,46163,360,2235653,0,0,0,0,0.0,0,0,0,0,0,0,69421,2491,9143,2669,0.0010446885579044657,121062,0,0,0
505,69427,6,pair_004_n5_004_conflict,conflict,0,1,0,-0.8,0.18429,916562,3526766,46169,361,2235829,0,0,0,0,0.0,0,0,0,0,0,0,69427,2494,9154,2673,0.0010445982741337794,121074,0,0,0
506,69530,103,pair_001_n3_001_conflict,conflict,1,0,0,12.23,0.18411833333333333,917180,3532740,46188,361,2238788,0,0,0,0,0.0,0,0,0,0,0,0,69530,2494,9154,2673,0.0010430508324217734,121347,0,0,0
507,69534,4,pair_017_n3_017_control,control,0,1,0,-0.88,0.18411166666666667,917204,3532972,46192,361,2238908,0,0,0,0,0.0,0,0,0,0,0,0,69534,2496,9162,2675,0.001042990830072855,121362,0,0,0
508,69631,97,pair_000_n5_000_control,control,1,0,0,12.290000000000001,0.18395,917786,3538598,46256,361,2241724,0,0,0,0,0.0,0,0,0,0,0,0,69631,2498,9170,2677,0.0010462726912121422,121609,0,0,0
509,69648,17,pair_016_n5_016_conflict,conflict,0,1,0,-0.56,0.18392166666666665,917888,3539584,46273,361,2242210,0,0,0,0,0.0,0,0,0,0,0,0,69648,2500,9177,2679,0.001046017312224223,121655,0,0,0
510,69728,80,pair_008_n5_008_conflict,conflict,1,0,0,12.46,0.18378833333333333,918368,3544224,46315,361,2244484,0,0,0,0,0.0,0,0,0,0,0,0,69728,2503,9189,2682,0.001044817200576421,121842,0,0,0
511,69733,5,pair_014_n5_014_conflict,conflict,0,1,0,-0.84,0.18378,918398,3544514,46320,361,2244643,0,0,0,0,0.0,0,0,0,0,0,0,69733,2505,9196,2684,0.00104474228502707,121852,0,0,0
512,69808,75,pair_000_n3_000_conflict,conflict,0,1,0,1.4100000000000015,0.18365499999999998,918848,3548864,46355,362,2246838,0,0,0,0,0.0,0,0,0,0,0,0,69808,2507,9203,2686,0.001044883967923546,122045,0,0,0
513,69898,90,pair_006_n5_006_conflict,conflict,0,1,0,1.2600000000000011,0.18350499999999997,919388,3554084,46390,363,2249432,0,0,0,0,0.0,0,0,0,0,0,0,69898,2512,9223,2691,0.0010439156100861,122247,0,0,0
514,69989,91,pair_007_n5_007_control,control,1,0,0,12.350000000000001,0.1833533333333333,919934,3559362,46466,365,2252060,0,0,0,0,0.0,0,0,0,0,0,0,69989,2520,9254,2700,0.0010425583065024249,122489,0,0,0
515,70063,74,pair_006_n3_006_control,control,1,0,0,12.520000000000001,0.18323,920378,3563654,46515,365,2254192,0,0,0,0,0.0,0,0,0,0,0,0,70063,2523,9266,2703,0.0010438241394695835,122665,0,0,0
516,70156,93,pair_008_n3_008_control,control,1,0,0,12.330000000000002,0.183075,920936,3569048,46544,365,2256790,0,0,0,0,0.0,0,0,0,0,0,0,70156,2526,9278,2706,0.001042440428240741,122881,0,0,0
517,70274,118,pair_013_n5_013_conflict,conflict,1,0,0,12.080000000000002,0.1828783333333333,921644,3575892,46593,365,2260255,0,0,0,0,0.0,0,0,0,0,0,0,70274,2534,9310,2714,0.0010423320988799914,123214,0,0,0
518,70363,89,pair_006_n5_006_control,control,1,0,0,12.370000000000001,0.18273,922178,3581054,46653,365,2262772,0,0,0,0,0.0,0,0,0,0,0,0,70363,2538,9324,2718,0.0010410136849863213,123449,0,0,0
519,70459,96,pair_014_n3_014_conflict,conflict,1,0,0,12.3,0.18256999999999998,922754,3586622,46684,367,2265537,0,0,0,0,0.0,0,0,0,0,0,0,70459,2544,9345,2724,0.001039606499764879,123689,0,0,0
520,70479,20,pair_002_n5_002_conflict,conflict,0,1,0,-0.99,0.18253666666666665,922874,3587782,46704,369,2266151,0,0,0,0,0.0,0,0,0,0,0,0,70479,2552,9374,2734,0.0010393114880593312,123754,0,0,0
521,70514,35,pair_013_n5_013_control,control,0,1,0,-0.29000000000000004,0.18247833333333333,923084,3589812,46739,370,2267159,0,0,0,0,0.0,0,0,0,0,0,0,70514,2557,9391,2740,0.001038795620258865,123865,0,0,0
522,70610,96,pair_010_n5_010_control,control,1,0,0,12.300000000000002,0.1823183333333333,923660,3595380,46790,370,2269901,0,0,0,0,0.0,0,0,0,0,0,0,70610,2560,9403,2743,0.0010377028036170468,124128,0,0,0
523,70616,6,pair_015_n3_015_conflict,conflict,0,1,0,-0.9,0.18230833333333332,923696,3595728,46796,370,2270072,0,0,0,0,0.0,0,0,0,0,0,0,70616,2561,9407,2744,0.001037614633558962,124147,0,0,0
524,70720,104,pair_007_n5_007_conflict,conflict,1,0,0,12.220000000000004,0.182135,924320,3601760,46878,370,2273062,0,0,0,0,0.0,0,0,0,0,0,0,70720,2565,9423,2748,0.0010360887296860812,124447,0,0,0
525,70810,90,pair_002_n3_002_control,control,1,0,0,12.360000000000003,0.181985,924860,3606980,46920,370,2275651,0,0,0,0,0.0,0,0,0,0,0,0,70810,2567,9430,2750,0.0010347718537409925,124691,0,0,0
526,70907,97,pair_004_n5_004_control,control,1,0,0,12.290000000000003,0.18182333333333334,925442,3612606,46971,370,2278490,0,0,0,0,0.0,0,0,0,0,0,0,70907,2573,9448,2756,0.0010333562971695273,124952,0,0,0
527,71036,129,pair_005_n5_005_conflict,conflict,1,0,0,11.97,0.18160833333333332,926216,3620088,47068,391,2282342,0,0,0,0,0.0,0,0,0,0,0,0,71036,2614,9593,2799,0.0010314797421504542,125314,0,0,0
