episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative
0,77,77,pair_002_conflict,conflict,1,0,0,12.490000000000002,0.2998733333333333,1232,3696,17,0,10
1,174,97,pair_004_conflict,conflict,1,0,0,12.290000000000003,0.29971166666666665,2784,8352,49,0,29
2,281,107,pair_003_control,control,1,0,0,12.190000000000001,0.2995333333333333,4496,13488,76,0,73
3,363,82,pair_010_conflict,conflict,1,0,0,12.440000000000001,0.29939666666666664,5808,17424,107,0,114
4,445,82,pair_001_conflict,conflict,1,0,0,12.440000000000001,0.29925999999999997,7120,21360,136,0,174
5,540,95,pair_005_conflict,conflict,1,0,0,12.310000000000002,0.29910166666666665,8640,25920,166,1,264
6,648,108,pair_010_control,control,1,0,0,12.180000000000003,0.29892166666666664,10368,31104,194,1,361
7,752,104,pair_002_control,control,1,0,0,12.220000000000002,0.29874833333333334,12032,36096,215,1,473
8,856,104,pair_000_control,control,1,0,0,12.22,0.298575,13696,41088,235,1,612
9,948,92,pair_016_control,control,1,0,0,12.340000000000002,0.29842166666666664,15168,45504,265,1,729
10,1048,100,pair_017_conflict,conflict,0,1,0,1.0100000000000011,0.298255,16768,50304,279,2,864
11,1136,88,pair_006_conflict,conflict,1,0,0,12.380000000000003,0.2981083333333333,18176,54528,295,2,1018
12,1249,113,pair_001_control,control,1,0,0,12.13,0.29791999999999996,19984,59952,342,2,1238
13,1312,63,pair_014_conflict,conflict,0,1,0,0.6800000000000008,0.297815,20992,62976,361,2,1347
14,1427,115,pair_000_conflict,conflict,1,0,0,12.110000000000001,0.2976233333333333,22832,68496,390,2,1576
15,1518,91,pair_004_control,control,1,0,0,12.350000000000001,0.29747166666666663,24288,72864,395,2,1779
16,1621,103,pair_017_control,control,1,0,0,12.23,0.2973,25936,77808,411,2,2006
17,1747,126,pair_015_control,control,1,0,0,12.0,0.29708999999999997,27952,83856,456,2,2291
18,1833,86,pair_007_conflict,conflict,1,0,0,12.400000000000002,0.29694666666666664,29328,87984,483,2,2487
19,1919,86,pair_007_control,control,1,0,0,12.400000000000002,0.2968033333333333,30704,92112,514,2,2727
20,2015,96,pair_013_control,control,1,0,0,12.3,0.2966433333333333,32240,96720,551,2,2991
21,2129,114,pair_012_control,control,1,0,0,12.120000000000001,0.29645333333333335,34064,102192,573,2,3365
22,2217,88,pair_011_conflict,conflict,1,0,0,12.38,0.29630666666666666,35472,106416,592,2,3674
23,2308,91,pair_015_conflict,conflict,1,0,0,12.350000000000001,0.296155,36928,110784,622,2,3990
24,2396,88,pair_016_conflict,conflict,1,0,0,12.38,0.2960083333333333,38336,115008,651,2,4295
25,2495,99,pair_008_conflict,conflict,1,0,0,12.270000000000001,0.29584333333333335,39920,119760,662,2,4677
26,2646,151,pair_013_conflict,conflict,1,0,0,11.75,0.29559166666666664,42336,127008,671,2,5230
27,2734,88,pair_009_control,control,1,0,0,12.38,0.295445,43744,131232,697,2,5568
28,2836,102,pair_011_control,control,1,0,0,12.240000000000002,0.295275,45376,136128,725,2,5982
29,2919,83,pair_012_conflict,conflict,1,0,0,12.430000000000001,0.29513666666666666,46704,140112,740,2,6305
30,3024,105,pair_008_control,control,1,0,0,12.21,0.2949616666666667,48384,145152,767,2,6689
31,3115,91,pair_006_control,control,1,0,0,12.350000000000001,0.29481,49840,149520,785,2,7109
32,3213,98,pair_005_control,control,1,0,0,12.280000000000001,0.29464666666666667,51408,154224,796,2,7555
33,3322,109,pair_009_conflict,conflict,1,0,0,12.170000000000002,0.294465,53152,159456,814,2,8012
34,3409,87,pair_003_conflict,conflict,1,0,0,12.39,0.29431999999999997,54544,163632,822,2,8440
35,3521,112,pair_014_control,control,1,0,0,12.14,0.2941333333333333,56336,169008,841,2,8941
36,3624,103,pair_001_control,control,1,0,0,12.23,0.2939616666666667,57984,173952,873,2,9400
37,3731,107,pair_014_conflict,conflict,1,0,0,12.190000000000001,0.29378333333333334,59696,179088,873,2,9905
38,3841,110,pair_016_conflict,conflict,1,0,0,12.16,0.29359999999999997,61456,184368,914,2,10464
39,3950,109,pair_008_conflict,conflict,1,0,0,12.170000000000002,0.29341833333333334,63200,189600,914,2,11036
40,4037,87,pair_010_conflict,conflict,1,0,0,12.39,0.29327333333333333,64592,193776,936,2,11472
41,4117,80,pair_010_control,control,1,0,0,12.46,0.29314,65872,197616,951,2,11883
42,4208,91,pair_008_control,control,1,0,0,12.350000000000001,0.2929883333333333,67328,201984,955,2,12389
43,4314,106,pair_011_conflict,conflict,1,0,0,12.200000000000001,0.29281166666666664,69024,207072,965,2,12995
44,4398,84,pair_015_control,control,1,0,0,12.420000000000002,0.29267166666666666,70368,211104,996,2,13439
45,4494,96,pair_005_conflict,conflict,1,0,0,12.3,0.29251166666666667,71904,215712,1011,2,13977
