episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative
0,5,5,pair_002_conflict,conflict,0,1,0,-0.84,0.29999333333333333,30,290,5,0,0
1,91,86,pair_004_conflict,conflict,1,0,0,12.400000000000002,0.29985,546,5278,23,0,18
2,108,17,pair_003_control,control,0,1,0,-0.4600000000000001,0.29982166666666665,648,6264,36,0,20
3,205,97,pair_010_conflict,conflict,1,0,0,12.290000000000003,0.29966,1230,11890,73,0,61
4,294,89,pair_001_conflict,conflict,1,0,0,12.370000000000001,0.2995116666666667,1764,17052,112,1,123
5,310,16,pair_005_conflict,conflict,0,1,0,-0.45000000000000007,0.299485,1860,17980,127,1,137
6,342,32,pair_010_control,control,0,1,0,-0.20999999999999985,0.29943166666666665,2052,19836,144,1,171
7,434,92,pair_002_control,control,1,0,0,12.340000000000002,0.2992783333333333,2604,25172,174,1,264
8,552,118,pair_000_control,control,1,0,0,12.080000000000002,0.29908166666666663,3312,32016,218,1,410
9,626,74,pair_016_control,control,1,0,0,12.520000000000001,0.2989583333333333,3756,36308,227,1,533
10,728,102,pair_017_conflict,conflict,1,0,0,12.240000000000002,0.2987883333333333,4368,42224,252,1,690
11,805,77,pair_006_conflict,conflict,1,0,0,12.490000000000002,0.29866,4830,46690,282,1,833
12,892,87,pair_001_control,control,1,0,0,12.39,0.298515,5352,51736,304,1,1012
13,985,93,pair_014_conflict,conflict,1,0,0,12.330000000000002,0.29836,5910,57130,318,1,1203
14,1010,25,pair_000_conflict,conflict,0,1,0,-0.69,0.2983183333333333,6060,58580,343,3,1251
15,1110,100,pair_004_control,control,1,0,0,12.260000000000002,0.29815166666666665,6660,64380,367,3,1481
16,1213,103,pair_017_control,control,1,0,0,12.230000000000002,0.29797999999999997,7278,70354,389,3,1733
17,1321,108,pair_015_control,control,1,0,0,12.180000000000001,0.2978,7926,76618,404,3,2041
18,1408,87,pair_007_conflict,conflict,1,0,0,12.390000000000002,0.297655,8448,81664,423,3,2292
19,1526,118,pair_007_control,control,1,0,0,12.080000000000002,0.2974583333333333,9156,88508,441,3,2612
20,1616,90,pair_013_control,control,1,0,0,12.360000000000001,0.29730833333333334,9696,93728,443,3,2878
21,1703,87,pair_012_control,control,0,1,0,1.2900000000000018,0.29716333333333333,10218,98774,453,3,3132
22,1802,99,pair_011_conflict,conflict,1,0,0,12.270000000000001,0.2969983333333333,10812,104516,477,3,3452
23,1898,96,pair_015_conflict,conflict,1,0,0,12.3,0.2968383333333333,11388,110084,509,3,3757
24,2011,113,pair_016_conflict,conflict,1,0,0,12.13,0.29664999999999997,12066,116638,526,3,4156
25,2098,87,pair_008_conflict,conflict,1,0,0,12.39,0.29650499999999996,12588,121684,526,3,4469
26,2201,103,pair_013_conflict,conflict,1,0,0,12.230000000000002,0.29633333333333334,13206,127658,557,3,4843
27,2298,97,pair_009_control,control,1,0,0,12.290000000000003,0.29617166666666667,13788,133284,567,3,5206
28,2403,105,pair_011_control,control,1,0,0,12.21,0.29599666666666663,14418,139374,567,3,5604
29,2492,89,pair_012_conflict,conflict,0,1,0,1.3200000000000016,0.2958483333333333,14952,144536,585,4,5920
30,2577,85,pair_008_control,control,1,0,0,12.410000000000002,0.2957066666666667,15462,149466,600,4,6258
31,2675,98,pair_006_control,control,1,0,0,12.280000000000001,0.2955433333333333,16050,155150,608,4,6650
32,2774,99,pair_005_control,control,1,0,0,12.270000000000001,0.2953783333333333,16644,160892,629,4,7048
33,2859,85,pair_009_conflict,conflict,1,0,0,12.410000000000002,0.29523666666666665,17154,165822,648,4,7413
34,2954,95,pair_003_conflict,conflict,1,0,0,12.310000000000002,0.29507833333333333,17724,171332,648,4,7841
35,3048,94,pair_014_control,control,1,0,0,12.32,0.29492166666666664,18288,176784,665,4,8261
36,3161,113,pair_001_control,control,1,0,0,12.13,0.29473333333333335,18966,183338,665,4,8782
37,3257,96,pair_014_conflict,conflict,1,0,0,12.3,0.2945733333333333,19542,188906,692,5,9203
38,3345,88,pair_016_conflict,conflict,1,0,0,12.380000000000003,0.29442666666666667,20070,194010,710,5,9626
39,3436,91,pair_008_conflict,conflict,1,0,0,12.350000000000001,0.294275,20616,199288,710,5,10067
40,3525,89,pair_010_conflict,conflict,1,0,0,12.370000000000001,0.29412666666666665,21150,204450,710,5,10508
41,3616,91,pair_010_control,control,1,0,0,12.350000000000001,0.293975,21696,209728,710,5,10905
42,3727,111,pair_008_control,control,1,0,0,12.150000000000002,0.29379,22362,216166,710,5,11449
43,3821,94,pair_011_conflict,conflict,1,0,0,12.32,0.2936333333333333,22926,221618,722,5,11941
44,3924,103,pair_015_control,control,1,0,0,12.23,0.2934616666666667,23544,227592,737,5,12443
45,3949,25,pair_005_conflict,conflict,0,1,0,-0.54,0.29342,23694,229042,761,5,12568
46,4044,95,pair_004_control,control,1,0,0,12.310000000000002,0.29326166666666664,24264,234552,784,5,13095
47,4153,109,pair_015_conflict,conflict,1,0,0,12.170000000000002,0.29308,24918,240874,810,5,13649
48,4252,99,pair_000_conflict,conflict,1,0,0,12.270000000000003,0.292915,25512,246616,842,5,14224
49,4334,82,pair_012_conflict,conflict,1,0,0,12.440000000000001,0.2927783333333333,26004,251372,858,5,14674
50,4419,85,pair_009_control,control,1,0,0,12.410000000000002,0.29263666666666666,26514,256302,877,5,15158
51,4421,2,pair_002_conflict,conflict,0,1,0,-0.96,0.2926333333333333,26526,256418,879,5,15174
52,4511,90,pair_012_control,control,0,1,0,1.3100000000000014,0.2924833333333333,27066,261638,893,5,15717
53,4596,85,pair_011_control,control,1,0,0,12.410000000000002,0.29234166666666667,27576,266568,893,5,16223
54,4599,3,pair_002_control,control,0,1,0,-0.97,0.29233666666666663,27594,266742,896,5,16234
55,4689,90,pair_007_control,control,1,0,0,12.360000000000001,0.29218666666666665,28134,271962,896,5,16760
56,4778,89,pair_007_conflict,conflict,1,0,0,12.370000000000001,0.29203833333333334,28668,277124,900,5,17300
57,4864,86,pair_013_conflict,conflict,1,0,0,12.400000000000002,0.291895,29184,282112,925,5,17801
58,4957,93,pair_017_control,control,0,1,0,0.9800000000000009,0.29174,29742,287506,948,5,18385
59,5056,99,pair_014_control,control,1,0,0,12.270000000000001,0.291575,30336,293248,967,5,18959
60,5150,94,pair_006_conflict,conflict,1,0,0,12.32,0.29141833333333333,30900,298700,997,5,19560
61,5233,83,pair_003_control,control,1,0,0,12.430000000000001,0.29128,31398,303514,1020,5,20131
62,5313,80,pair_003_conflict,conflict,1,0,0,12.46,0.29114666666666666,31878,308154,1026,5,20654
63,5395,82,pair_005_control,control,1,0,0,12.440000000000001,0.29101,32370,312910,1054,5,21255
64,5487,92,pair_006_control,control,1,0,0,12.340000000000002,0.29085666666666665,32922,318246,1054,5,21909
65,5620,133,pair_016_control,control,1,0,0,11.930000000000001,0.290635,33720,325960,1104,5,22836
66,5726,106,pair_004_conflict,conflict,1,0,0,12.200000000000001,0.2904583333333333,34356,332108,1124,5,23621
67,5828,102,pair_009_conflict,conflict,1,0,0,12.240000000000002,0.2902883333333333,34968,338024,1124,5,24382
68,5914,86,pair_000_control,control,1,0,0,12.400000000000002,0.290145,35484,343012,1143,5,25027
69,6019,105,pair_017_conflict,conflict,1,0,0,12.21,0.28997,36114,349102,1163,5,25805
70,6113,94,pair_001_conflict,conflict,1,0,0,12.32,0.2898133333333333,36678,354554,1163,5,26533
71,6209,96,pair_013_control,control,1,0,0,12.300000000000002,0.2896533333333333,37254,360122,1193,5,27302
72,6320,111,pair_017_conflict,conflict,1,0,0,12.150000000000002,0.2894683333333333,37920,366560,1223,5,28168
73,6425,105,pair_009_conflict,conflict,1,0,0,12.21,0.28929333333333335,38550,372650,1257,5,29052
74,6539,114,pair_003_control,control,1,0,0,12.120000000000001,0.2891033333333333,39234,379262,1296,5,30068
75,6627,88,pair_017_control,control,0,1,0,0.9800000000000009,0.28895666666666664,39762,384366,1308,5,30863
76,6718,91,pair_006_conflict,conflict,1,0,0,12.350000000000001,0.288805,40308,389644,1308,5,31644
77,6815,97,pair_004_control,control,1,0,0,12.290000000000001,0.2886433333333333,40890,395270,1323,5,32485
78,6917,102,pair_014_conflict,conflict,1,0,0,12.240000000000002,0.2884733333333333,41502,401186,1347,5,33452
79,7008,91,pair_010_conflict,conflict,1,0,0,12.350000000000001,0.28832166666666664,42048,406464,1347,5,34270
80,7096,88,pair_015_conflict,conflict,1,0,0,12.380000000000003,0.288175,42576,411568,1357,5,35044
81,7183,87,pair_004_conflict,conflict,1,0,0,12.39,0.28803,43098,416614,1385,5,35864
82,7280,97,pair_016_control,control,0,1,0,1.040000000000001,0.28786833333333334,43680,422240,1399,5,36773
83,7391,111,pair_000_conflict,conflict,1,0,0,12.150000000000002,0.28768333333333335,44346,428678,1417,5,37754
84,7485,94,pair_015_control,control,1,0,0,12.320000000000002,0.28752666666666665,44910,434130,1443,5,38701
85,7585,100,pair_000_control,control,1,0,0,12.260000000000002,0.28736,45510,439930,1445,5,39664
86,7683,98,pair_013_conflict,conflict,1,0,0,12.280000000000001,0.28719666666666666,46098,445614,1476,5,40632
87,7778,95,pair_010_control,control,1,0,0,12.310000000000002,0.28703833333333334,46668,451124,1516,5,41546
88,7870,92,pair_013_control,control,1,0,0,12.340000000000002,0.286885,47220,456460,1541,5,42474
89,8170,300,pair_012_control,control,0,0,0,-0.050000000000000634,0.286385,49020,473860,1759,5,45759
90,8269,99,pair_003_conflict,conflict,1,0,0,12.270000000000003,0.28622,49614,479602,1775,5,46953
91,8361,92,pair_008_control,control,1,0,0,12.340000000000002,0.28606666666666664,50166,484938,1775,5,48019
92,8482,121,pair_001_control,control,1,0,0,12.05,0.285865,50892,491956,1812,5,49497
93,8603,121,pair_007_control,control,1,0,0,12.05,0.2856633333333333,51618,498974,1812,5,50989
94,8690,87,pair_011_conflict,conflict,1,0,0,12.39,0.2855183333333333,52140,504020,1828,5,52049
95,8699,9,pair_002_conflict,conflict,0,1,0,-1.03,0.28550333333333333,52194,504542,1837,5,52153
96,8808,109,pair_009_control,control,1,0,0,12.170000000000002,0.28532166666666664,52848,510864,1840,5,53492
97,8913,105,pair_006_control,control,1,0,0,12.21,0.28514666666666666,53478,516954,1870,5,54721
98,9025,112,pair_007_conflict,conflict,1,0,0,12.14,0.28496,54150,523450,1906,5,56057
99,9148,123,pair_016_conflict,conflict,1,0,0,12.030000000000001,0.284755,54888,530584,1936,5,57516
100,9248,100,pair_011_control,control,1,0,0,12.260000000000002,0.28458833333333333,55488,536384,1954,5,58704
101,9345,97,pair_001_conflict,conflict,1,0,0,12.290000000000001,0.28442666666666666,56070,542010,1956,5,59805
102,9466,121,pair_002_control,control,1,0,0,12.05,0.284225,56796,549028,1989,6,61203
103,9557,91,pair_014_control,control,1,0,0,12.350000000000001,0.28407333333333334,57342,554306,2008,6,62250
104,9651,94,pair_005_conflict,conflict,1,0,0,12.320000000000002,0.28391666666666665,57906,559758,2030,6,63342
105,9942,291,pair_005_control,control,1,0,0,10.35,0.28343166666666664,59652,576636,2045,6,66568
106,10065,123,pair_008_conflict,conflict,1,0,0,12.030000000000001,0.2832266666666666,60390,583770,2093,6,67939
107,10365,300,pair_012_conflict,conflict,0,0,0,0.09999999999999952,0.2827266666666667,62190,601170,2293,6,71460
108,10471,106,pair_017_control,control,1,0,0,12.200000000000001,0.28254999999999997,62826,607318,2315,6,72787
109,10565,94,pair_016_conflict,conflict,0,1,0,1.0700000000000012,0.28239333333333333,63390,612770,2324,6,73894
110,10717,152,pair_008_control,control,1,0,0,11.74,0.28214,64302,621586,2324,6,75790
111,10832,115,pair_007_conflict,conflict,1,0,0,12.110000000000001,0.2819483333333333,64992,628256,2324,6,77204
112,10917,85,pair_005_conflict,conflict,1,0,0,12.410000000000002,0.28180666666666665,65502,633186,2344,6,78245
113,11006,89,pair_009_conflict,conflict,1,0,0,12.370000000000003,0.28165833333333334,66036,638348,2375,6,79334
114,11104,98,pair_006_control,control,1,0,0,12.280000000000001,0.281495,66624,644032,2403,6,80520
115,11234,130,pair_012_conflict,conflict,1,0,0,11.96,0.2812783333333333,67404,651572,2418,6,82122
116,11405,171,pair_002_conflict,conflict,1,0,0,11.55,0.2809933333333333,68430,661490,2488,6,84299
117,11492,87,pair_014_control,control,0,1,0,1.0900000000000012,0.2808483333333333,68952,666536,2496,6,85379
118,11583,91,pair_009_control,control,1,0,0,12.350000000000001,0.28069666666666665,69498,671814,2496,6,86501
119,11690,107,pair_002_control,control,1,0,0,12.190000000000001,0.2805183333333333,70140,678020,2536,6,87804
120,11805,115,pair_004_conflict,conflict,1,0,0,12.110000000000001,0.28032666666666667,70830,684690,2561,6,89232
121,11828,23,pair_003_conflict,conflict,0,1,0,-0.4700000000000001,0.2802883333333333,70968,686024,2579,6,89533
122,11918,90,pair_001_conflict,conflict,1,0,0,12.360000000000001,0.2801383333333333,71508,691244,2609,6,90699
123,12001,83,pair_014_conflict,conflict,1,0,0,12.430000000000001,0.27999999999999997,72006,696058,2635,6,91806
124,12093,92,pair_015_control,control,1,0,0,12.340000000000002,0.27984666666666663,72558,701394,2659,6,92986
125,12191,98,pair_000_control,control,1,0,0,12.280000000000001,0.27968333333333334,73146,707078,2681,6,94310
126,12279,88,pair_010_control,control,1,0,0,12.38,0.27953666666666666,73674,712182,2699,6,95473
127,12374,95,pair_007_control,control,1,0,0,12.310000000000002,0.27937833333333334,74244,717692,2699,6,96742
128,12488,114,pair_006_conflict,conflict,1,0,0,12.120000000000001,0.2791883333333333,74928,724304,2718,6,98335
129,12578,90,pair_011_conflict,conflict,1,0,0,12.360000000000001,0.27903833333333333,75468,729524,2718,6,99596
130,12662,84,pair_010_conflict,conflict,1,0,0,12.420000000000002,0.2788983333333333,75972,734396,2718,6,100714
131,12758,96,pair_015_conflict,conflict,1,0,0,12.300000000000002,0.2787383333333333,76548,739964,2755,6,102007
132,12845,87,pair_013_conflict,conflict,1,0,0,12.39,0.2785933333333333,77070,745010,2777,6,103146
133,12955,110,pair_011_control,control,1,0,0,12.160000000000002,0.27841,77730,751390,2798,6,104552
134,13042,87,pair_005_control,control,1,0,0,12.39,0.278265,78252,756436,2813,6,105648
135,13131,89,pair_003_control,control,1,0,0,12.370000000000001,0.2781166666666667,78786,761598,2853,7,106816
136,13228,97,pair_008_conflict,conflict,1,0,0,12.290000000000003,0.277955,79368,767224,2853,7,108128
137,13324,96,pair_017_conflict,conflict,1,0,0,12.3,0.277795,79944,772792,2872,7,109427
138,13434,110,pair_013_control,control,1,0,0,12.160000000000002,0.27761166666666665,80604,779172,2922,7,110918
139,13439,5,pair_004_control,control,0,1,0,-0.84,0.2776033333333333,80634,779462,2927,7,110983
140,13537,98,pair_016_control,control,1,0,0,12.280000000000001,0.27743999999999996,81222,785146,2955,7,112334
141,13631,94,pair_000_conflict,conflict,1,0,0,12.320000000000002,0.2772833333333333,81786,790598,2983,7,113624
142,13883,252,pair_012_control,control,1,0,0,10.74,0.27686333333333335,83298,805214,3146,7,117113
143,13968,85,pair_001_control,control,1,0,0,12.410000000000002,0.27672166666666664,83808,810144,3170,7,118273
144,14066,98,pair_016_conflict,conflict,0,1,0,1.2300000000000013,0.27655833333333335,84396,815828,3190,8,119695
145,14159,93,pair_015_control,control,1,0,0,12.330000000000002,0.27640333333333333,84954,821222,3205,8,120968
146,14306,147,pair_002_control,control,1,0,0,11.790000000000001,0.27615833333333334,85836,829748,3253,8,123079
147,14394,88,pair_011_conflict,conflict,1,0,0,12.38,0.27601166666666666,86364,834852,3253,8,124341
148,14491,97,pair_017_conflict,conflict,1,0,0,12.290000000000001,0.27585,86946,840478,3285,8,125717
149,14598,107,pair_011_control,control,1,0,0,12.190000000000001,0.27567166666666665,87588,846684,3299,8,127199
150,14683,85,pair_008_control,control,1,0,0,12.410000000000002,0.27553,88098,851614,3299,8,128460
151,14731,48,pair_009_conflict,conflict,0,1,0,0.38000000000000056,0.27545,88386,854398,3322,8,129159
152,14851,120,pair_006_control,control,1,0,0,12.06,0.27525,89106,861358,3330,8,130874
153,14934,83,pair_004_conflict,conflict,1,0,0,12.430000000000001,0.27511166666666664,89604,866172,3344,8,132070
154,15063,129,pair_007_conflict,conflict,1,0,0,11.97,0.2748966666666667,90378,873654,3372,8,133970
155,15151,88,pair_004_control,control,1,0,0,12.380000000000003,0.27475,90906,878758,3393,8,135237
156,15251,100,pair_015_conflict,conflict,1,0,0,12.260000000000002,0.27458333333333335,91506,884558,3393,8,136603
157,15371,120,pair_012_control,control,1,0,0,12.060000000000002,0.2743833333333333,92226,891518,3422,8,138305
158,15470,99,pair_003_control,control,1,0,0,12.270000000000001,0.27421833333333334,92820,897260,3430,8,139791
159,15566,96,pair_008_conflict,conflict,1,0,0,12.300000000000002,0.27405833333333335,93396,902828,3439,8,141089
160,15661,95,pair_000_conflict,conflict,1,0,0,12.310000000000002,0.2739,93966,908338,3450,8,142412
161,15746,85,pair_007_control,control,1,0,0,12.410000000000002,0.2737583333333333,94476,913268,3450,8,143588
162,15834,88,pair_000_control,control,1,0,0,12.380000000000003,0.27361166666666664,95004,918372,3452,8,144833
163,15914,80,pair_003_conflict,conflict,1,0,0,12.46,0.2734783333333333,95484,923012,3452,8,145963
164,15997,83,pair_005_control,control,1,0,0,12.430000000000001,0.27333999999999997,95982,927826,3474,8,147096
165,16111,114,pair_001_conflict,conflict,1,0,0,12.120000000000001,0.27315,96666,934438,3474,8,148731
166,16212,101,pair_005_conflict,conflict,1,0,0,12.250000000000002,0.2729816666666667,97272,940296,3486,8,150111
167,16225,13,pair_002_conflict,conflict,0,1,0,-0.87,0.27296,97350,941050,3499,8,150278
168,16338,113,pair_014_conflict,conflict,1,0,0,12.13,0.27277166666666663,98028,947604,3543,8,151871
169,16432,94,pair_009_control,control,1,0,0,12.32,0.272615,98592,953056,3543,8,153135
170,16527,95,pair_001_control,control,1,0,0,12.310000000000002,0.2724566666666667,99162,958566,3563,8,154458
171,16627,100,pair_012_conflict,conflict,1,0,0,12.260000000000002,0.27229,99762,964366,3586,8,155803
172,16730,103,pair_010_conflict,conflict,1,0,0,12.230000000000002,0.27211833333333335,100380,970340,3613,8,157241
