episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
89,8825,81,pair_008_n3_008_control,control,1,0,0,12.450000000000001,0.28529333333333334,141200,423600,4861,76,169978,0,0,0,0.0,151,151,0,0,0,151,68891,151,23
90,8921,96,pair_001_n5_001_control,control,1,0,0,12.3,0.28513333333333335,142736,428208,4912,76,172859,0,0,0,0.0,151,151,0,0,0,151,69659,151,23
91,9003,82,pair_003_n5_003_control,control,1,0,0,12.440000000000001,0.2849966666666667,144048,432144,4930,76,175319,0,0,0,0.0,151,151,0,0,0,151,70315,151,23
92,9113,110,pair_001_n5_001_conflict,conflict,1,0,0,12.16,0.2848133333333333,145808,437424,4947,76,178547,0,0,0,0.0,151,151,0,0,0,151,71195,151,23
93,9196,83,pair_001_n3_001_conflict,conflict,1,0,0,12.430000000000001,0.284675,147136,441408,4957,76,181018,0,0,0,0.0,151,151,0,0,0,151,71859,151,23
94,9275,79,pair_006_n3_006_conflict,conflict,1,0,0,12.470000000000002,0.2845433333333333,148400,445200,4981,76,183354,0,0,0,0.0,151,151,0,0,0,151,72491,151,23
95,9368,93,pair_005_n5_005_conflict,conflict,1,0,0,12.330000000000002,0.2843883333333333,149888,449664,5019,76,186085,0,0,0,0.0,151,151,0,0,0,151,73235,151,23
96,9487,119,pair_013_n5_013_control,control,1,0,0,12.07,0.28419,151792,455376,5057,76,189584,0,0,0,0.0,151,151,0,0,0,151,74187,151,23
97,9584,97,pair_001_n3_001_control,control,1,0,0,12.290000000000003,0.2840283333333333,153344,460032,5107,77,192408,0,0,0,0.0,154,154,0,0,0,154,74963,154,23
98,9662,78,pair_008_n3_008_conflict,conflict,1,0,0,12.480000000000002,0.2838983333333333,154592,463776,5150,77,194663,0,0,0,0.0,154,154,0,0,0,154,75587,154,23
99,9779,117,pair_015_n5_015_conflict,conflict,1,0,0,12.09,0.2837033333333333,156464,469392,5181,77,197975,0,0,0,0.0,154,154,0,0,0,154,76523,154,23
100,9881,102,pair_006_n5_006_conflict,conflict,1,0,0,12.240000000000002,0.2835333333333333,158096,474288,5232,77,200939,0,0,0,0.0,154,154,0,0,0,154,77339,154,23
101,9970,89,pair_007_n5_007_conflict,conflict,1,0,0,12.370000000000001,0.283385,159520,478560,5296,77,203439,0,0,0,0.0,154,154,0,0,0,154,78051,154,23
102,10093,123,pair_012_n3_012_conflict,conflict,1,0,0,12.030000000000001,0.28318,161488,484464,5340,77,206891,0,0,0,0.0,154,154,0,0,0,154,79035,154,23
103,10190,97,pair_017_n5_017_conflict,conflict,1,0,0,12.290000000000001,0.2830183333333333,163040,489120,5374,77,209605,0,0,0,0.0,154,154,0,0,0,154,79811,154,23
104,10278,88,pair_012_n3_012_control,control,1,0,0,12.380000000000003,0.28287166666666663,164448,493344,5411,77,212129,0,0,0,0.0,154,154,0,0,0,154,80515,154,23
105,10368,90,pair_000_n3_000_conflict,conflict,1,0,0,12.360000000000001,0.28272166666666665,165888,497664,5456,78,214653,0,0,0,0.0,155,155,0,0,0,155,81235,155,23
106,10473,105,pair_014_n5_014_conflict,conflict,1,0,0,12.21,0.28254666666666667,167568,502704,5492,78,217533,0,0,0,0.0,155,155,0,0,0,155,82075,155,23
107,10559,86,pair_000_n5_000_conflict,conflict,1,0,0,12.400000000000002,0.28240333333333334,168944,506832,5525,78,219889,0,0,0,0.0,155,155,0,0,0,155,82763,155,23
108,10661,102,pair_012_n5_012_conflict,conflict,1,0,0,12.240000000000002,0.28223333333333334,170576,511728,5564,78,222750,0,0,0,0.0,155,155,0,0,0,155,83579,155,23
109,10753,92,pair_013_n5_013_conflict,conflict,1,0,0,12.340000000000002,0.28208,172048,516144,5605,78,225302,0,0,0,0.0,155,155,0,0,0,155,84315,155,23
110,10859,106,pair_002_n3_002_control,control,1,0,0,12.200000000000001,0.28190333333333334,173744,521232,5637,78,228257,0,0,0,0.0,155,155,0,0,0,155,85163,155,23
111,10958,99,pair_009_n3_009_control,control,1,0,0,12.270000000000001,0.2817383333333333,175328,525984,5676,78,230975,0,0,0,0.0,155,155,0,0,0,155,85955,155,23
112,11071,113,pair_002_n5_002_conflict,conflict,1,0,0,12.13,0.28154999999999997,177136,531408,5709,78,234074,0,0,0,0.0,155,155,0,0,0,155,86859,155,23
113,11166,95,pair_016_n5_016_control,control,1,0,0,12.310000000000002,0.28139166666666665,178656,535968,5744,78,236689,0,0,0,0.0,155,155,0,0,0,155,87619,155,23
114,11256,90,pair_011_n5_011_control,control,1,0,0,12.360000000000001,0.28124166666666667,180096,540288,5809,78,239188,0,0,0,0.0,156,156,0,0,0,156,88339,156,23
115,11338,82,pair_017_n5_017_control,control,1,0,0,12.440000000000001,0.281105,181408,544224,5858,78,241398,0,0,0,0.0,157,157,0,0,0,157,88995,157,23
116,11438,100,pair_017_n3_017_control,control,1,0,0,12.260000000000002,0.28093833333333335,183008,549024,5899,78,244129,0,0,0,0.0,157,157,0,0,0,157,89795,157,23
117,11534,96,pair_000_n5_000_control,control,1,0,0,12.3,0.2807783333333333,184544,553632,5953,78,246716,0,0,0,0.0,157,157,0,0,0,157,90563,157,23
118,11617,83,pair_016_n3_016_control,control,1,0,0,12.430000000000001,0.28064,185872,557616,5986,78,248981,0,0,0,0.0,157,157,0,0,0,157,91227,157,23
119,11724,107,pair_000_n3_000_control,control,1,0,0,12.190000000000001,0.28046166666666666,187584,562752,6034,78,251892,0,0,0,0.0,157,157,0,0,0,157,92083,157,23
120,11803,79,pair_007_n3_007_control,control,1,0,0,12.470000000000002,0.28032999999999997,188848,566544,6070,78,254055,0,0,0,0.0,157,157,0,0,0,157,92715,157,23
121,11891,88,pair_009_n5_009_control,control,1,0,0,12.380000000000003,0.28018333333333334,190256,570768,6107,78,256405,0,0,0,0.0,157,157,0,0,0,157,93419,157,23
122,11977,86,pair_004_n5_004_control,control,1,0,0,12.400000000000002,0.28004,191632,574896,6141,78,258709,0,0,0,0.0,158,158,0,0,0,158,94107,158,23
123,12068,91,pair_004_n5_004_conflict,conflict,1,0,0,12.350000000000001,0.2798883333333333,193088,579264,6167,78,261136,0,0,0,0.0,158,158,0,0,0,158,94835,158,23
124,12170,102,pair_009_n3_009_conflict,conflict,1,0,0,12.240000000000002,0.27971833333333335,194720,584160,6195,78,263843,0,0,0,0.0,158,158,0,0,0,158,95651,158,23
125,12270,100,pair_017_n3_017_conflict,conflict,1,0,0,12.260000000000002,0.27955166666666664,196320,588960,6234,78,266448,0,0,0,0.0,158,158,0,0,0,158,96451,158,23
126,12369,99,pair_011_n3_011_conflict,conflict,1,0,0,12.270000000000001,0.27938666666666667,197904,593712,6285,78,269042,0,0,0,0.0,158,158,0,0,0,158,97243,158,23
127,12480,111,pair_005_n3_005_control,control,1,0,0,12.150000000000002,0.2792016666666667,199680,599040,6342,78,272047,0,0,0,0.0,158,158,0,0,0,158,98131,158,23
128,12564,84,pair_016_n3_016_conflict,conflict,1,0,0,12.420000000000002,0.27906166666666665,201024,603072,6371,78,274259,0,0,0,0.0,158,158,0,0,0,158,98803,158,23
129,12653,89,pair_013_n3_013_conflict,conflict,1,0,0,12.370000000000001,0.27891333333333335,202448,607344,6399,78,276641,0,0,0,0.0,158,158,0,0,0,158,99515,158,23
130,12762,109,pair_016_n5_016_conflict,conflict,1,0,0,12.170000000000002,0.27873166666666666,204192,612576,6442,78,279492,0,0,0,0.0,158,158,0,0,0,158,100387,158,23
131,12836,74,pair_015_n3_015_control,control,1,0,0,12.520000000000001,0.27860833333333335,205376,616128,6465,78,281480,0,0,0,0.0,158,158,0,0,0,158,100979,158,23
132,12916,80,pair_015_n3_015_conflict,conflict,1,0,0,12.46,0.278475,206656,619968,6487,78,283588,0,0,0,0.0,158,158,0,0,0,158,101619,158,23
133,13013,97,pair_004_n3_004_conflict,conflict,1,0,0,12.290000000000001,0.2783133333333333,208208,624624,6521,78,286151,0,0,0,0.0,158,158,0,0,0,158,102395,158,23
134,13100,87,pair_004_n3_004_control,control,1,0,0,12.39,0.27816833333333335,209600,628800,6542,78,288472,0,0,0,0.0,158,158,0,0,0,158,103091,158,23
135,13195,95,pair_002_n3_002_conflict,conflict,1,0,0,12.310000000000002,0.27801,211120,633360,6567,78,290946,0,0,0,0.0,158,158,0,0,0,158,103851,158,23
136,13304,109,pair_005_n5_005_control,control,1,0,0,12.170000000000002,0.27782833333333334,212864,638592,6637,78,293731,0,0,0,0.0,161,161,0,0,0,161,104723,161,23
137,13381,77,pair_009_n5_009_conflict,conflict,1,0,0,12.490000000000002,0.2777,214096,642288,6673,78,295698,0,0,0,0.0,161,161,0,0,0,161,105339,161,23
138,13480,99,pair_014_n5_014_control,control,1,0,0,12.270000000000001,0.277535,215680,647040,6707,78,298256,0,0,0,0.0,161,161,0,0,0,161,106131,161,23
139,13569,89,pair_007_n5_007_control,control,1,0,0,12.370000000000001,0.27738666666666667,217104,651312,6733,78,300571,0,0,0,0.0,161,161,0,0,0,161,106843,161,23
140,13672,103,pair_010_n3_010_control,control,1,0,0,12.23,0.277215,218752,656256,6755,78,303257,0,0,0,0.0,161,161,0,0,0,161,107667,161,23
141,13772,100,pair_005_n3_005_conflict,conflict,1,0,0,12.260000000000002,0.27704833333333334,220352,661056,6788,78,305838,0,0,0,0.0,161,161,0,0,0,161,108467,161,23
142,13874,102,pair_012_n5_012_control,control,1,0,0,12.240000000000002,0.27687833333333334,221984,665952,6826,78,308515,0,0,0,0.0,161,161,0,0,0,161,109283,161,23
143,13981,107,pair_006_n3_006_control,control,1,0,0,12.190000000000001,0.2767,223696,671088,6857,78,311299,0,0,0,0.0,161,161,0,0,0,161,110139,161,23
144,14065,84,pair_015_n3_015_conflict,conflict,1,0,0,12.420000000000002,0.27656,225040,675120,6893,78,313481,0,0,0,0.0,161,161,0,0,0,161,110811,161,23
145,14151,86,pair_001_n3_001_conflict,conflict,1,0,0,12.400000000000002,0.27641666666666664,226416,679248,6904,78,315739,0,0,0,0.0,162,162,0,0,0,162,111499,162,23
146,14248,97,pair_017_n5_017_conflict,conflict,1,0,0,12.290000000000001,0.276255,227968,683904,6943,78,318288,0,0,0,0.0,162,162,0,0,0,162,112275,162,23
147,14331,83,pair_010_n3_010_control,control,1,0,0,12.430000000000001,0.2761166666666667,229296,687888,6980,78,320450,0,0,0,0.0,162,162,0,0,0,162,112939,162,23
148,14410,79,pair_011_n5_011_conflict,conflict,1,0,0,12.470000000000002,0.275985,230560,691680,7006,78,322436,0,0,0,0.0,163,163,0,0,0,163,113571,163,23
149,14499,89,pair_017_n3_017_control,control,1,0,0,12.370000000000001,0.2758366666666667,231984,695952,7053,80,324751,0,0,0,0.0,163,163,0,0,0,163,114283,163,23
150,14591,92,pair_000_n3_000_conflict,conflict,1,0,0,12.340000000000002,0.27568333333333334,233456,700368,7100,81,327149,0,0,0,0.0,165,165,0,0,0,165,115019,165,23
151,14676,85,pair_012_n5_012_control,control,1,0,0,12.410000000000002,0.2755416666666667,234816,704448,7128,81,329348,0,0,0,0.0,165,165,0,0,0,165,115699,165,23
152,14760,84,pair_006_n5_006_control,control,1,0,0,12.420000000000002,0.27540166666666666,236160,708480,7172,82,331626,0,0,0,0.0,166,166,0,0,0,166,116371,166,23
153,14847,87,pair_016_n3_016_conflict,conflict,1,0,0,12.39,0.27525666666666665,237552,712656,7216,82,333948,0,0,0,0.0,166,166,0,0,0,166,117067,166,23
154,14973,126,pair_016_n5_016_conflict,conflict,1,0,0,12.0,0.27504666666666666,239568,718704,7257,82,337319,0,0,0,0.0,166,166,0,0,0,166,118075,166,23
155,15073,100,pair_010_n5_010_control,control,1,0,0,12.260000000000002,0.27488,241168,723504,7267,82,339955,0,0,0,0.0,166,166,0,0,0,166,118875,166,23
156,15172,99,pair_011_n3_011_control,control,1,0,0,12.270000000000001,0.274715,242752,728256,7299,82,342501,0,0,0,0.0,166,166,0,0,0,166,119667,166,23
157,15253,81,pair_004_n5_004_control,control,1,0,0,12.450000000000001,0.27458,244048,732144,7323,82,344592,0,0,0,0.0,166,166,0,0,0,166,120315,166,23
158,15343,90,pair_004_n3_004_conflict,conflict,1,0,0,12.360000000000001,0.27443,245488,736464,7360,82,346906,0,0,0,0.0,166,166,0,0,0,166,121035,166,23
159,15428,85,pair_007_n5_007_conflict,conflict,1,0,0,12.410000000000002,0.2742883333333333,246848,740544,7389,82,349070,0,0,0,0.0,166,166,0,0,0,166,121715,166,23
160,15514,86,pair_013_n5_013_conflict,conflict,1,0,0,12.400000000000002,0.27414499999999997,248224,744672,7426,82,351256,0,0,0,0.0,167,167,0,0,0,167,122403,167,23
161,15607,93,pair_010_n5_010_conflict,conflict,1,0,0,12.330000000000002,0.27399,249712,749136,7450,82,353618,0,0,0,0.0,167,167,0,0,0,167,123147,167,23
162,15707,100,pair_012_n3_012_control,control,1,0,0,12.260000000000002,0.2738233333333333,251312,753936,7495,82,356156,0,0,0,0.0,167,167,0,0,0,167,123947,167,23
163,15811,104,pair_017_n5_017_control,control,1,0,0,12.22,0.27365,252976,758928,7564,82,358771,0,0,0,0.0,167,167,0,0,0,167,124779,167,23
164,15904,93,pair_000_n5_000_control,control,1,0,0,12.330000000000002,0.273495,254464,763392,7622,82,361128,0,0,0,0.0,168,168,0,0,0,168,125523,168,23
165,15988,84,pair_014_n3_014_control,control,1,0,0,12.420000000000002,0.273355,255808,767424,7666,82,363264,0,0,0,0.0,169,169,0,0,0,169,126195,169,23
166,16080,92,pair_010_n3_010_conflict,conflict,1,0,0,12.340000000000002,0.2732016666666667,257280,771840,7716,82,365600,0,0,0,0.0,170,170,0,0,0,170,126931,170,23
167,16171,91,pair_017_n3_017_conflict,conflict,1,0,0,12.350000000000001,0.27305,258736,776208,7770,82,367889,0,0,0,0.0,170,170,0,0,0,170,127659,170,23
168,16292,121,pair_016_n3_016_control,control,1,0,0,12.05,0.2728483333333333,260672,782016,7838,82,370957,0,0,0,0.0,171,171,0,0,0,171,128627,171,23
169,16370,78,pair_006_n5_006_conflict,conflict,1,0,0,12.480000000000002,0.27271833333333334,261920,785760,7907,83,372932,0,0,0,0.0,173,173,0,0,0,173,129251,173,23
170,16471,101,pair_013_n5_013_control,control,1,0,0,12.25,0.27255,263536,790608,7955,85,375466,0,0,0,0.0,177,177,0,0,0,177,130059,177,23
171,16573,102,pair_009_n3_009_conflict,conflict,1,0,0,12.240000000000002,0.27238,265168,795504,8002,85,378017,0,0,0,0.0,177,177,0,0,0,177,130875,177,23
172,16663,90,pair_015_n5_015_conflict,conflict,1,0,0,12.360000000000001,0.27222999999999997,266608,799824,8026,85,380255,0,0,0,0.0,177,177,0,0,0,177,131595,177,23
173,16764,101,pair_015_n3_015_control,control,1,0,0,12.250000000000002,0.27206166666666665,268224,804672,8055,85,382812,0,0,0,0.0,177,177,0,0,0,177,132403,177,23
174,16865,101,pair_012_n3_012_conflict,conflict,1,0,0,12.250000000000002,0.2718933333333333,269840,809520,8089,85,385304,0,0,0,0.0,178,178,0,0,0,178,133211,178,23
175,16945,80,pair_008_n5_008_control,control,1,0,0,12.46,0.27176,271120,813360,8151,85,387266,0,0,0,0.0,180,180,0,0,0,180,133851,180,23
176,17028,83,pair_000_n5_000_conflict,conflict,1,0,0,12.430000000000001,0.27162166666666665,272448,817344,8181,85,389334,0,0,0,0.0,180,180,0,0,0,180,134515,180,23
177,17135,107,pair_012_n5_012_conflict,conflict,1,0,0,12.190000000000001,0.2714433333333333,274160,822480,8223,85,391953,0,0,0,0.0,180,180,0,0,0,180,135371,180,23
178,17237,102,pair_003_n3_003_control,control,1,0,0,12.240000000000002,0.2712733333333333,275792,827376,8248,85,394411,0,0,0,0.0,180,180,0,0,0,180,136187,180,23
179,17334,97,pair_013_n3_013_conflict,conflict,1,0,0,12.290000000000001,0.27111166666666664,277344,832032,8271,85,396733,0,0,0,0.0,180,180,0,0,0,180,136963,180,23
180,17416,82,pair_001_n5_001_conflict,conflict,1,0,0,12.440000000000001,0.27097499999999997,278656,835968,8313,85,398680,0,0,0,0.0,180,180,0,0,0,180,137619,180,23
181,17495,79,pair_016_n5_016_control,control,1,0,0,12.470000000000002,0.2708433333333333,279920,839760,8358,85,400617,0,0,0,0.0,182,182,0,0,1,181,138251,182,23
182,17590,95,pair_007_n3_007_conflict,conflict,1,0,0,12.310000000000002,0.270685,281440,844320,8392,85,402937,0,0,0,0.0,182,182,0,0,1,181,139011,182,23
183,17684,94,pair_002_n3_002_control,control,1,0,0,12.320000000000002,0.2705283333333333,282944,848832,8437,85,405164,0,0,0,0.0,182,182,0,0,1,181,139763,182,23
184,17794,110,pair_005_n3_005_conflict,conflict,1,0,0,12.16,0.270345,284704,854112,8491,85,407843,0,0,0,0.0,184,184,0,0,1,183,140643,184,23
185,17882,88,pair_001_n5_001_control,control,1,0,0,12.380000000000003,0.2701983333333333,286112,858336,8505,85,409962,0,0,0,0.0,184,184,0,0,1,183,141347,184,23
186,17973,91,pair_003_n5_003_conflict,conflict,1,0,0,12.350000000000001,0.27004666666666666,287568,862704,8537,85,412216,0,0,0,0.0,185,185,0,0,1,184,142075,185,23
187,18082,109,pair_002_n3_002_conflict,conflict,1,0,0,12.170000000000002,0.26986499999999997,289312,867936,8568,85,414787,0,0,0,0.0,185,185,0,0,1,184,142947,185,23
188,18190,108,pair_001_n3_001_control,control,1,0,0,12.180000000000001,0.269685,291040,873120,8579,85,417453,0,0,0,0.0,185,185,0,0,1,184,143811,185,23
189,18283,93,pair_004_n5_004_conflict,conflict,1,0,0,12.330000000000002,0.26953,292528,877584,8606,85,419690,0,0,0,0.0,185,185,0,0,1,184,144555,185,23
190,18370,87,pair_006_n3_006_conflict,conflict,1,0,0,12.39,0.269385,293920,881760,8647,85,421761,0,0,0,0.0,185,185,0,0,1,184,145251,185,23
191,18459,89,pair_014_n3_014_conflict,conflict,1,0,0,12.370000000000001,0.2692366666666667,295344,886032,8701,85,423943,0,0,0,0.0,187,187,0,0,1,186,145963,187,23
192,18548,89,pair_003_n3_003_conflict,conflict,1,0,0,12.370000000000001,0.2690883333333333,296768,890304,8733,85,426151,0,0,0,0.0,187,187,0,0,1,186,146675,187,23
193,18639,91,pair_007_n3_007_control,control,1,0,0,12.350000000000001,0.26893666666666666,298224,894672,8802,85,428361,0,0,0,0.0,187,187,0,0,1,186,147403,187,23
194,18730,91,pair_008_n3_008_conflict,conflict,1,0,0,12.350000000000001,0.268785,299680,899040,8814,85,430550,0,0,0,0.0,187,187,0,0,1,186,148131,187,23
195,18834,104,pair_011_n3_011_conflict,conflict,1,0,0,12.220000000000002,0.26861166666666664,301344,904032,8871,86,433111,0,0,0,0.0,187,187,0,0,1,186,148963,187,23
196,18937,103,pair_002_n5_002_conflict,conflict,1,0,0,12.23,0.26844,302992,908976,8897,86,435557,0,0,0,0.0,187,187,0,0,1,186,149787,187,23
197,19051,114,pair_005_n5_005_conflict,conflict,1,0,0,12.120000000000001,0.26825,304816,914448,8940,86,438322,0,0,0,0.0,187,187,0,0,1,186,150699,187,23
198,19134,83,pair_011_n5_011_control,control,1,0,0,12.430000000000001,0.26811166666666664,306144,918432,9006,86,440297,0,0,0,0.0,189,189,0,0,1,188,151363,189,23
199,19234,100,pair_013_n3_013_control,control,1,0,0,12.260000000000002,0.267945,307744,923232,9035,86,442761,0,0,0,0.0,189,189,0,0,1,188,152163,189,23
200,19336,102,pair_004_n3_004_control,control,1,0,0,12.240000000000002,0.267775,309376,928128,9075,86,445216,0,0,0,0.0,189,189,0,0,1,188,152979,189,23
201,19430,94,pair_014_n5_014_conflict,conflict,1,0,0,12.320000000000002,0.2676183333333333,310880,932640,9114,86,447525,0,0,0,0.0,189,189,0,0,1,188,153731,189,23
202,19536,106,pair_009_n5_009_control,control,1,0,0,12.200000000000001,0.26744166666666663,312576,937728,9171,86,450060,0,0,0,0.0,189,189,0,0,1,188,154579,189,23
203,19619,83,pair_008_n3_008_control,control,1,0,0,12.430000000000001,0.26730333333333334,313904,941712,9188,86,452046,0,0,0,0.0,189,189,0,0,1,188,155243,189,23
204,19723,104,pair_006_n3_006_control,control,1,0,0,12.220000000000002,0.26713,315568,946704,9219,86,454564,0,0,0,0.0,189,189,0,0,1,188,156075,189,23
205,19821,98,pair_000_n3_000_control,control,1,0,0,12.280000000000001,0.2669666666666667,317136,951408,9255,86,456965,0,0,0,0.0,189,189,0,0,1,188,156859,189,23
206,19909,88,pair_014_n5_014_control,control,1,0,0,12.380000000000003,0.26682,318544,955632,9312,86,459054,0,0,0,0.0,191,191,0,0,1,190,157563,191,23
207,20007,98,pair_009_n3_009_control,control,1,0,0,12.280000000000001,0.26665666666666665,320112,960336,9356,86,461411,0,0,0,0.0,191,191,0,0,1,190,158347,191,23
208,20110,103,pair_009_n5_009_conflict,conflict,1,0,0,12.23,0.26648499999999997,321760,965280,9429,87,463904,0,0,0,0.0,192,192,0,0,1,191,159171,192,23
209,20202,92,pair_015_n5_015_control,control,1,0,0,12.340000000000002,0.26633166666666663,323232,969696,9485,87,466119,0,0,0,0.0,192,192,0,0,1,191,159907,192,23
210,20294,92,pair_005_n3_005_control,control,1,0,0,12.340000000000002,0.2661783333333333,324704,974112,9522,87,468367,0,0,0,0.0,193,193,0,0,1,192,160643,193,23
211,20374,80,pair_005_n5_005_control,control,1,0,0,12.46,0.266045,325984,977952,9565,87,470348,0,0,0,0.0,195,195,0,0,1,194,161283,195,23
212,20454,80,pair_002_n5_002_control,control,1,0,0,12.46,0.26591166666666666,327264,981792,9586,87,472263,0,0,0,0.0,196,196,0,0,1,195,161923,196,23
213,20542,88,pair_007_n5_007_control,control,1,0,0,12.38,0.265765,328672,986016,9655,87,474460,0,0,0,0.0,196,196,0,0,1,195,162627,196,23
214,20641,99,pair_003_n5_003_control,control,1,0,0,12.270000000000001,0.2656,330256,990768,9687,87,476932,0,0,0,0.0,196,196,0,0,1,195,163419,196,23
215,20742,101,pair_008_n5_008_conflict,conflict,1,0,0,12.25,0.2654316666666667,331872,995616,9721,87,479341,0,0,0,0.0,196,196,0,0,1,195,164227,196,23
216,20837,95,pair_002_n3_002_control,control,1,0,0,12.310000000000002,0.2652733333333333,333392,1000176,9743,87,481676,0,0,0,0.0,196,196,0,0,1,195,164987,196,23
217,20927,90,pair_000_n5_000_control,control,1,0,0,12.360000000000001,0.2651233333333333,334832,1004496,9778,87,483864,0,0,0,0.0,196,196,0,0,1,195,165707,196,23
218,21013,86,pair_005_n5_005_conflict,conflict,1,0,0,12.400000000000002,0.26498,336208,1008624,9813,87,485946,0,0,0,0.0,196,196,0,0,1,195,166395,196,23
219,21102,89,pair_001_n5_001_conflict,conflict,1,0,0,12.370000000000001,0.26483166666666663,337632,1012896,9827,87,488083,0,0,0,0.0,196,196,0,0,1,195,167107,196,23
220,21196,94,pair_000_n5_000_conflict,conflict,1,0,0,12.320000000000002,0.264675,339136,1017408,9859,87,490380,0,0,0,0.0,196,196,0,0,1,195,167859,196,23
221,21288,92,pair_017_n3_017_conflict,conflict,1,0,0,12.340000000000002,0.26452166666666665,340608,1021824,9903,87,492553,0,0,0,0.0,196,196,0,0,1,195,168595,196,23
222,21391,103,pair_013_n3_013_conflict,conflict,1,0,0,12.23,0.26435,342256,1026768,9928,87,495045,0,0,0,0.0,196,196,0,0,1,195,169419,196,23
223,21473,82,pair_009_n3_009_control,control,1,0,0,12.440000000000001,0.2642133333333333,343568,1030704,9948,87,497077,0,0,0,0.0,196,196,0,0,1,195,170075,196,23
224,21563,90,pair_006_n5_006_conflict,conflict,1,0,0,12.360000000000001,0.2640633333333333,345008,1035024,9979,87,499277,0,0,0,0.0,196,196,0,0,1,195,170795,196,23
225,21669,106,pair_008_n5_008_control,control,1,0,0,12.200000000000001,0.26388666666666666,346704,1040112,10014,87,501814,0,0,0,0.0,196,196,0,0,1,195,171643,196,23
226,21777,108,pair_004_n3_004_conflict,conflict,1,0,0,12.180000000000001,0.26370666666666664,348432,1045296,10048,87,504441,0,0,0,0.0,196,196,0,0,1,195,172507,196,23
227,21850,73,pair_016_n3_016_conflict,conflict,1,0,0,12.530000000000001,0.26358499999999996,349600,1048800,10084,88,506199,0,0,0,0.0,197,197,0,0,1,196,173091,197,23
228,21952,102,pair_003_n5_003_control,control,1,0,0,12.240000000000002,0.263415,351232,1053696,10097,88,508630,0,0,0,0.0,197,197,0,0,1,196,173907,197,23
229,22044,92,pair_015_n5_015_conflict,conflict,1,0,0,12.340000000000002,0.26326166666666667,352704,1058112,10172,89,510869,0,0,0,0.0,199,199,0,0,1,198,174643,199,23
230,22133,89,pair_017_n3_017_control,control,1,0,0,12.370000000000001,0.2631133333333333,354128,1062384,10215,89,513059,0,0,0,0.0,200,200,0,0,1,199,175355,200,23
231,22222,89,pair_013_n5_013_control,control,1,0,0,12.370000000000001,0.262965,355552,1066656,10236,89,515220,0,0,0,0.0,200,200,0,0,1,199,176067,200,23
232,22317,95,pair_001_n5_001_control,control,1,0,0,12.310000000000002,0.26280666666666663,357072,1071216,10283,89,517518,0,0,0,0.0,200,200,0,0,1,199,176827,200,23
233,22406,89,pair_003_n3_003_control,control,1,0,0,12.370000000000001,0.2626583333333333,358496,1075488,10331,90,519684,0,0,0,0.0,205,205,0,0,1,204,177539,205,24
234,22504,98,pair_009_n5_009_conflict,conflict,1,0,0,12.280000000000001,0.262495,360064,1080192,10378,90,522105,0,0,0,0.0,206,206,0,0,2,204,178323,206,24
235,22609,105,pair_007_n5_007_conflict,conflict,1,0,0,12.21,0.26232,361744,1085232,10429,94,524681,0,0,0,0.0,212,212,0,0,2,210,179163,212,24
236,22716,107,pair_017_n5_017_control,control,1,0,0,12.190000000000001,0.26214166666666666,363456,1090368,10505,99,527373,0,0,0,0.0,223,223,0,0,2,221,180019,223,24
237,22814,98,pair_016_n5_016_control,control,1,0,0,12.280000000000001,0.2619783333333333,365024,1095072,10551,101,529798,0,0,0,0.0,225,225,0,0,2,223,180803,225,24
238,22937,123,pair_012_n5_012_conflict,conflict,1,0,0,12.030000000000001,0.2617733333333333,366992,1100976,10595,101,532851,0,0,0,0.0,225,225,0,0,2,223,181787,225,24
239,23031,94,pair_000_n3_000_conflict,conflict,1,0,0,12.320000000000002,0.26161666666666666,368496,1105488,10647,101,535144,0,0,0,0.0,225,225,0,0,2,223,182539,225,24
240,23133,102,pair_006_n5_006_control,control,1,0,0,12.240000000000002,0.26144666666666666,370128,1110384,10733,107,537666,0,0,0,0.0,231,231,0,0,2,229,183355,231,24
241,23224,91,pair_005_n3_005_control,control,1,0,0,12.350000000000001,0.261295,371584,1114752,10773,108,539927,0,0,0,0.0,232,232,0,0,2,230,184083,232,24
242,23322,98,pair_000_n3_000_control,control,1,0,0,12.280000000000001,0.26113166666666665,373152,1119456,10826,109,542417,0,0,0,0.0,234,234,0,0,2,232,184867,234,24
243,23431,109,pair_008_n5_008_conflict,conflict,1,0,0,12.170000000000002,0.26095,374896,1124688,10863,109,545147,0,0,0,0.0,234,234,0,0,2,232,185739,234,24
244,23547,116,pair_015_n5_015_control,control,1,0,0,12.100000000000001,0.26075666666666664,376752,1130256,10930,109,548105,0,0,0,0.0,236,236,0,0,3,233,186667,236,24
245,23633,86,pair_011_n3_011_conflict,conflict,1,0,0,12.400000000000002,0.2606133333333333,378128,1134384,10953,109,550257,0,0,0,0.0,236,236,0,0,3,233,187355,236,24
