episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_marked_total,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,action_margin_candidate_steps_cumulative,action_margin_labeled_steps_cumulative,action_margin_safe_labels_cumulative,action_margin_blocked_labels_cumulative,action_margin_mean_loss,action_margin_batch_items_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
10,1366,7,pair_011_n5_011_conflict,conflict,0,1,0,-0.86,0.29772499999999996,21856,65568,695,1,2168,0,0,0,0,0.0,0,0,0,0,0,0,1366,15,53,18,0.017899596673677815,50,0,0,0
11,1459,93,pair_004_n5_004_control,control,0,1,0,1.1300000000000012,0.29757,23344,70032,758,1,2532,0,0,0,0,0.0,0,0,0,0,0,0,1459,23,81,26,0.01851718371824666,61,0,0,0
12,1473,14,pair_012_n3_012_conflict,conflict,0,1,0,-0.5800000000000001,0.2975466666666667,23568,70704,772,2,2593,0,0,0,0,0.0,0,0,0,0,0,0,1473,26,89,30,0.018341188760978868,63,0,0,0
13,1668,195,pair_005_n5_005_control,control,0,1,0,0.3100000000000005,0.29722166666666666,26688,80064,880,2,3455,0,0,0,0,0.0,0,0,0,0,0,0,1668,28,97,32,0.02233137801396761,87,0,0,0
14,1672,4,pair_014_n5_014_conflict,conflict,0,1,0,-0.88,0.297215,26752,80256,884,2,3473,0,0,0,0,0.0,0,0,0,0,0,0,1672,29,101,33,0.0222779536646519,88,0,0,0
15,1795,123,pair_010_n5_010_conflict,conflict,1,0,0,12.030000000000001,0.29701,28720,86160,990,3,4122,0,0,0,0,0.0,0,0,0,0,0,0,1795,37,128,44,0.02399087855410775,117,0,0,0
16,1902,107,pair_017_n3_017_control,control,1,0,0,12.190000000000001,0.29683166666666666,30432,91296,1052,3,4741,0,0,0,0,0.0,0,0,0,0,0,0,1902,41,143,48,0.025672012197733175,141,0,0,0
17,2094,192,pair_002_n5_002_conflict,conflict,0,1,0,0.34000000000000075,0.2965116666666667,33504,100512,1213,3,5984,0,0,0,0,0.0,0,0,0,0,0,0,2094,50,178,57,0.025445336029431654,194,0,0,0
18,2118,24,pair_013_n5_013_control,control,0,1,0,-1.03,0.29647166666666663,33888,101664,1237,3,6142,0,0,0,0,0.0,0,0,0,0,0,0,2118,59,208,66,0.0254368849584131,201,0,0,0
19,2371,253,pair_012_n5_012_control,control,0,1,0,-0.3700000000000001,0.29605,37936,113808,1374,4,7878,0,0,0,0,0.0,0,0,0,0,0,0,2371,74,266,81,0.0240885540685891,302,0,0,0
20,2433,62,pair_017_n5_017_conflict,conflict,0,1,0,-1.01,0.29594666666666664,38928,116784,1436,4,8356,0,0,0,0,0.0,0,0,0,0,0,0,2433,78,279,85,0.024117339848002142,328,0,0,0
21,2575,142,pair_010_n5_010_control,control,1,0,0,11.840000000000002,0.29571,41200,123600,1482,4,9500,0,0,0,0,0.0,0,0,0,0,0,0,2575,82,295,89,0.023365170747331045,391,0,0,0
22,2875,300,pair_017_n3_017_conflict,conflict,0,0,0,0.14999999999999938,0.29521,46000,138000,1561,5,12007,0,0,0,0,0.0,0,0,0,0,0,0,2875,86,310,93,0.021556361488673997,536,0,0,0
23,2999,124,pair_003_n5_003_control,control,1,0,0,12.020000000000001,0.29500333333333334,47984,143952,1614,6,13079,0,0,0,0,0.0,0,0,0,0,0,0,2999,87,314,94,0.020828730161834376,584,0,0,0
24,3022,23,pair_015_n3_015_conflict,conflict,0,1,0,-1.07,0.294965,48352,145056,1637,7,13271,0,0,0,0,0.0,0,0,0,0,0,0,3022,94,339,101,0.021123200885502808,600,0,0,0
25,3322,300,pair_003_n5_003_conflict,conflict,0,0,0,0.0999999999999998,0.294465,53152,159456,1864,7,16190,0,0,0,0,0.0,0,0,0,0,0,0,3322,97,351,104,0.019971001243991423,775,0,0,0
26,3336,14,pair_016_n5_016_conflict,conflict,0,1,0,-0.93,0.29444166666666666,53376,160128,1878,8,16340,0,0,0,0,0.0,0,0,0,0,0,0,3336,105,379,112,0.019956589333614785,784,0,0,0
27,3385,49,pair_001_n5_001_conflict,conflict,0,1,0,-0.4800000000000001,0.29436,54160,162480,1894,8,16821,0,0,0,0,0.0,0,0,0,0,0,0,3385,106,383,113,0.019869424056047174,817,0,0,0
28,3685,300,pair_002_n3_002_control,control,0,0,0,0.14999999999999952,0.29386,58960,176880,2149,8,20179,0,0,0,0,0.0,0,0,0,0,0,0,3685,117,425,126,0.018931309936449356,1007,0,0,0
29,3788,103,pair_005_n3_005_control,control,0,1,0,1.180000000000001,0.29368833333333333,60608,181824,2204,9,21411,0,0,0,0,0.0,0,0,0,0,0,0,3788,119,433,128,0.018604106458598293,1085,0,0,0
30,3835,47,pair_010_n3_010_conflict,conflict,0,1,0,-0.31000000000000016,0.29361,61360,184080,2232,10,21980,0,0,0,0,0.0,0,0,0,0,0,0,3835,120,437,129,0.01849711588359252,1118,0,0,0
31,4135,300,pair_004_n3_004_conflict,conflict,0,0,0,-1.2073675392798577e-15,0.29311,66160,198480,2294,10,25681,0,0,0,0,0.0,0,0,0,0,0,0,4135,124,452,134,0.018471949252028563,1309,0,0,0
32,4435,300,pair_006_n5_006_control,control,0,0,0,-1.2500000000000013,0.29261,70960,212880,2332,10,29450,0,0,0,0,0.0,0,0,0,0,0,0,4435,128,466,138,0.01751367282857352,1504,0,0,0
33,4735,300,pair_007_n3_007_conflict,conflict,0,0,0,0.19999999999999962,0.29211,75760,227280,2556,10,33409,0,0,0,0,0.0,0,0,0,0,0,0,4735,133,485,143,0.016697370091014577,1712,0,0,0
34,5035,300,pair_001_n3_001_control,control,0,0,0,-0.8000000000000008,0.29161,80560,241680,2589,10,37699,0,0,0,0,0.0,0,0,0,0,0,0,5035,134,488,144,0.015787337509528647,1931,0,0,0
35,5037,2,pair_007_n5_007_conflict,conflict,0,1,0,-0.96,0.2916066666666667,80592,241776,2591,10,37726,0,0,0,0,0.0,0,0,0,0,0,0,5037,135,492,145,0.015781068961778187,1931,0,0,0
36,5055,18,pair_006_n5_006_conflict,conflict,0,1,0,-0.5700000000000001,0.29157666666666665,80880,242640,2609,12,37982,0,0,0,0,0.0,0,0,0,0,0,0,5055,142,517,152,0.015724875244406872,1946,0,0,0
37,5108,53,pair_017_n5_017_control,control,0,1,0,-1.02,0.29148833333333335,81728,245184,2662,12,38742,0,0,0,0,0.0,0,0,0,0,0,0,5108,153,554,164,0.01561406306476101,1980,0,0,0
38,5395,287,pair_000_n3_000_conflict,conflict,1,0,0,10.389999999999999,0.29101,86320,258960,2777,13,43132,0,0,0,0,0.0,0,0,0,0,0,0,5395,154,557,165,0.015243205721589345,2232,0,0,0
39,5695,300,pair_008_n5_008_control,control,0,0,0,0.14999999999999952,0.29051,91120,273360,2984,13,47832,0,0,0,0,0.0,0,0,0,0,0,0,5695,162,588,173,0.014517119190638477,2503,0,0,0
40,5709,14,pair_002_n3_002_conflict,conflict,0,1,0,-0.98,0.29048666666666667,91344,274032,2998,14,48044,0,0,0,0,0.0,0,0,0,0,0,0,5709,166,603,177,0.014481519318739908,2516,0,0,0
41,5805,96,pair_000_n5_000_control,control,0,1,0,0.850000000000001,0.2903266666666667,92880,278640,3065,17,49708,0,0,0,0,0.0,0,0,0,0,0,0,5805,171,621,182,0.014242031660755577,2613,0,0,0
42,6105,300,pair_008_n5_008_conflict,conflict,0,0,0,0.04999999999999967,0.2898266666666667,97680,293040,3241,17,54897,0,0,0,0,0.0,0,0,0,0,0,0,6105,179,653,190,0.013917842088000244,2915,0,0,0
43,6297,192,pair_001_n3_001_conflict,conflict,1,0,0,11.34,0.28950666666666663,100752,302256,3408,17,58429,0,0,0,0,0.0,0,0,0,0,0,0,6297,185,676,196,0.01354350951408983,3118,0,0,0
44,6485,188,pair_012_n5_012_conflict,conflict,0,1,0,0.38000000000000056,0.2891933333333333,103760,311280,3531,17,62135,0,0,0,0,0.0,0,0,0,0,0,0,6485,188,687,200,0.013202386311382493,3303,0,0,0
45,6672,187,pair_013_n5_013_conflict,conflict,1,0,0,11.39,0.28888166666666665,106752,320256,3605,17,65825,0,0,0,0,0.0,0,0,0,0,0,0,6672,188,687,200,0.012855253839525852,3498,0,0,0
46,6936,264,pair_011_n3_011_control,control,1,0,0,10.62,0.28844166666666665,110976,332928,3778,17,71199,0,0,0,0,0.0,0,0,0,0,0,0,6936,191,699,203,0.012368819768182856,3796,0,0,0
47,7091,155,pair_013_n3_013_control,control,1,0,0,11.71,0.28818333333333335,113456,340368,3880,17,74489,0,0,0,0,0.0,0,0,0,0,0,0,7091,199,725,212,0.01230238754746976,3985,0,0,0
48,7266,175,pair_015_n5_015_control,control,1,0,0,11.510000000000002,0.28789166666666666,116256,348768,3911,17,78202,0,0,0,0,0.0,0,0,0,0,0,0,7266,201,732,214,0.0120595292237062,4192,0,0,0
49,7356,90,pair_008_n3_008_control,control,1,0,0,12.360000000000001,0.2877416666666667,117696,353088,3944,17,80123,0,0,0,0,0.0,0,0,0,0,0,0,7356,202,736,215,0.011956320626039794,4289,0,0,0
50,7593,237,pair_004_n5_004_conflict,conflict,1,0,0,10.89,0.28734666666666664,121488,364464,4154,17,85355,0,0,0,0,0.0,0,0,0,0,0,0,7593,213,774,226,0.011783376470712037,4536,0,0,0
51,7815,222,pair_006_n3_006_control,control,1,0,0,11.04,0.28697666666666666,125040,375120,4191,17,90532,0,0,0,0,0.0,0,0,0,0,0,0,7815,213,774,226,0.011498457952196962,4802,0,0,0
52,7844,29,pair_014_n5_014_control,control,0,1,0,-0.68,0.28692833333333334,125504,376512,4220,17,91213,0,0,0,0,0.0,0,0,0,0,0,0,7844,216,784,229,0.011455947080114643,4832,0,0,0
53,7876,32,pair_016_n3_016_control,control,0,1,0,-0.76,0.286875,126016,378048,4252,19,92000,0,0,0,0,0.0,0,0,0,0,0,0,7876,224,811,238,0.01142759309340658,4890,0,0,0
54,8057,181,pair_015_n5_015_conflict,conflict,1,0,0,11.450000000000001,0.28657333333333335,128912,386736,4278,19,96345,0,0,0,0,0.0,0,0,0,0,0,0,8057,226,818,240,0.0113042123902756,5120,0,0,0
55,8218,161,pair_007_n3_007_control,control,1,0,0,11.65,0.286305,131488,394464,4341,19,100253,0,0,0,0,0.0,0,0,0,0,0,0,8218,230,831,244,0.01108501404409389,5315,0,0,0
56,8363,145,pair_003_n3_003_control,control,1,0,0,11.81,0.28606333333333334,133808,401424,4441,19,103807,0,0,0,0,0.0,0,0,0,0,0,0,8363,234,847,248,0.01090727608035535,5491,0,0,0
57,8655,292,pair_013_n3_013_conflict,conflict,1,0,0,10.34,0.28557666666666665,138480,415440,4533,20,111058,0,0,0,0,0.0,0,0,0,0,0,0,8655,245,887,259,0.010625141388981466,5867,0,0,0
58,8676,21,pair_005_n3_005_conflict,conflict,0,1,0,-0.5500000000000002,0.28554166666666664,138816,416448,4553,21,111604,0,0,0,0,0.0,0,0,0,0,0,0,8676,247,895,261,0.010600575778507548,5898,0,0,0
59,8704,28,pair_009_n3_009_control,control,0,1,0,-1.22,0.285495,139264,417792,4581,24,112305,0,0,0,0,0.0,0,0,0,0,0,0,8704,258,938,272,0.01070597210122394,5931,0,0,0
60,8839,135,pair_000_n3_000_control,control,0,1,0,0.910000000000001,0.28526999999999997,141424,424272,4643,24,115787,0,0,0,0,0.0,0,0,0,0,0,0,8839,259,942,273,0.01054317107014691,6132,0,0,0
61,8855,16,pair_009_n3_009_conflict,conflict,0,1,0,-1.0,0.28524333333333335,141680,425040,4659,24,116213,0,0,0,0,0.0,0,0,0,0,0,0,8855,261,949,275,0.010525222816296817,6155,0,0,0
62,9155,300,pair_001_n5_001_control,control,0,0,0,-0.30000000000000054,0.28474333333333335,146480,439440,4939,24,123871,0,0,0,0,0.0,0,0,0,0,0,0,9155,263,956,277,0.01020776613339261,6562,0,0,0
63,9360,205,pair_000_n5_000_conflict,conflict,0,1,0,-0.2400000000000002,0.28440166666666666,149760,449280,5125,25,129364,0,0,0,0,0.0,0,0,0,0,0,0,9360,277,1001,294,0.009996274736452187,6835,0,0,0
64,9660,300,pair_005_n5_005_conflict,conflict,0,0,0,-0.5500000000000006,0.28390166666666666,154560,463680,5415,26,137621,0,0,0,0,0.0,0,0,0,0,0,0,9660,282,1019,299,0.009855815858023885,7298,0,0,0
65,9676,16,pair_014_n3_014_control,control,0,1,0,-0.55,0.283875,154816,464448,5431,26,138057,0,0,0,0,0.0,0,0,0,0,0,0,9676,284,1026,301,0.009839518518862209,7313,0,0,0
66,9972,296,pair_004_n3_004_control,control,0,1,0,-0.9500000000000004,0.28338166666666664,159552,478656,5531,26,146114,0,0,0,0,0.0,0,0,0,0,0,0,9972,289,1043,306,0.009647817609367898,7761,0,0,0
67,10272,300,pair_009_n5_009_control,control,0,0,0,-0.4500000000000005,0.28288166666666664,164352,493056,5611,26,154166,0,0,0,0,0.0,0,0,0,0,0,0,10272,292,1053,309,0.009469405005507735,8200,0,0,0
68,10513,241,pair_011_n3_011_conflict,conflict,1,0,0,10.85,0.28248,168208,504624,5706,26,160507,0,0,0,0,0.0,0,0,0,0,0,0,10513,293,1057,310,0.009519078913320614,8547,0,0,0
69,10624,111,pair_014_n3_014_conflict,conflict,0,1,0,0.850000000000001,0.28229499999999996,169984,509952,5767,27,163392,0,0,0,0,0.0,0,0,0,0,0,0,10624,300,1079,318,0.009425037413604448,8709,0,0,0
70,10668,44,pair_015_n3_015_control,control,0,1,0,-0.83,0.28222166666666665,170688,512064,5811,28,164560,0,0,0,0,0.0,0,0,0,0,0,0,10668,308,1107,326,0.009432780055319077,8767,0,0,0
71,10968,300,pair_006_n3_006_conflict,conflict,0,0,0,-1.2000000000000013,0.28172166666666665,175488,526464,5855,28,172161,0,0,0,0,0.0,0,0,0,0,0,0,10968,311,1118,329,0.009337348777253621,9188,0,0,0
72,11116,148,pair_000_n5_000_conflict,conflict,1,0,0,11.780000000000001,0.281475,177856,533568,5931,28,175913,0,0,0,0,0.0,0,0,0,0,0,0,11116,313,1126,331,0.009248660485958597,9408,0,0,0
73,11142,26,pair_014_n3_014_conflict,conflict,0,1,0,-0.6500000000000001,0.28143166666666664,178272,534816,5957,28,176575,0,0,0,0,0.0,0,0,0,0,0,0,11142,318,1140,337,0.009238627218547556,9435,0,0,0
74,11354,212,pair_017_n3_017_conflict,conflict,1,0,0,11.14,0.2810783333333333,181664,544992,6122,28,181863,0,0,0,0,0.0,0,0,0,0,0,0,11354,326,1166,346,0.009067552679032809,9713,0,0,0
75,11381,27,pair_013_n5_013_control,control,0,1,0,-0.5600000000000003,0.2810333333333333,182096,546288,6149,28,182574,0,0,0,0,0.0,0,0,0,0,0,0,11381,332,1182,354,0.009046041043646298,9751,0,0,0
76,11627,246,pair_000_n5_000_control,control,1,0,0,10.8,0.28062333333333334,186032,558096,6374,29,188978,0,0,0,0,0.0,0,0,0,0,0,0,11627,337,1201,359,0.00890593310251609,10067,0,0,0
77,11817,190,pair_005_n3_005_control,control,1,0,0,11.36,0.28030666666666665,189072,567216,6492,29,193962,0,0,0,0,0.0,0,0,0,0,0,0,11817,338,1205,360,0.008795166317853638,10318,0,0,0
78,11847,30,pair_012_n3_012_control,control,0,1,0,-0.7400000000000002,0.28025666666666665,189552,568656,6522,29,194770,0,0,0,0,0.0,0,0,0,0,0,0,11847,340,1211,362,0.008791305131520351,10365,0,0,0
79,12039,192,pair_008_n3_008_control,control,1,0,0,11.34,0.27993666666666667,192624,577872,6571,29,199762,0,0,0,0,0.0,0,0,0,0,0,0,12039,344,1227,366,0.008667764554530647,10617,0,0,0
80,12339,300,pair_013_n3_013_control,control,0,0,0,0.2499999999999985,0.27943666666666667,197424,592272,6771,29,207556,0,0,0,0,0.0,0,0,0,0,0,0,12339,351,1247,374,0.008481048319414191,11018,0,0,0
81,12507,168,pair_010_n3_010_conflict,conflict,0,1,0,0.5300000000000007,0.27915666666666666,200112,600336,6885,29,211926,0,0,0,0,0.0,0,0,0,0,0,0,12507,354,1259,377,0.008405861543287303,11251,0,0,0
82,12724,217,pair_007_n5_007_control,control,0,1,0,0.04000000000000026,0.278795,203584,610752,7057,31,217542,0,0,0,0,0.0,0,0,0,0,0,0,12724,361,1286,384,0.00826417112252208,11517,0,0,0
83,12914,190,pair_008_n5_008_conflict,conflict,1,0,0,11.36,0.2784783333333333,206624,619872,7218,31,222726,0,0,0,0,0.0,0,0,0,0,0,0,12914,364,1298,387,0.008144645250996781,11791,0,0,0
84,13070,156,pair_004_n5_004_control,control,0,1,0,0.2500000000000002,0.27821833333333335,209120,627360,7318,33,227038,0,0,0,0,0.0,0,0,0,0,0,0,13070,375,1340,399,0.00806027923275267,12030,0,0,0
85,13138,68,pair_006_n5_006_conflict,conflict,0,1,0,-1.0200000000000002,0.278105,210208,630624,7386,33,228927,0,0,0,0,0.0,0,0,0,0,0,0,13138,379,1351,404,0.008031904075024226,12137,0,0,0
86,13205,67,pair_003_n5_003_conflict,conflict,0,1,0,-0.9600000000000003,0.2779933333333333,211280,633840,7451,33,230802,0,0,0,0,0.0,0,0,0,0,0,0,13205,381,1357,406,0.007991151513643944,12210,0,0,0
87,13397,192,pair_007_n3_007_control,control,1,0,0,11.34,0.2776733333333333,214352,643056,7608,34,236258,0,0,0,0,0.0,0,0,0,0,0,0,13397,386,1376,411,0.007927410403816986,12505,0,0,0
88,13640,243,pair_006_n3_006_control,control,1,0,0,10.83,0.27726833333333334,218240,654720,7680,34,243143,0,0,0,0,0.0,0,0,0,0,0,0,13640,387,1379,412,0.0077962150832752855,12865,0,0,0
89,13871,231,pair_004_n3_004_control,control,1,0,0,10.95,0.2768833333333333,221936,665808,7860,34,249640,0,0,0,0,0.0,0,0,0,0,0,0,13871,388,1383,413,0.007666381207978869,13176,0,0,0
90,14081,210,pair_007_n3_007_conflict,conflict,1,0,0,11.16,0.2765333333333333,225296,675888,8051,34,255662,0,0,0,0,0.0,0,0,0,0,0,0,14081,389,1387,414,0.007552046994948859,13419,0,0,0
91,14309,228,pair_002_n3_002_control,control,1,0,0,10.98,0.2761533333333333,228944,686832,8224,34,262329,0,0,0,0,0.0,0,0,0,0,0,0,14309,389,1387,414,0.007433304271186721,13707,0,0,0
92,14609,300,pair_003_n3_003_conflict,conflict,0,0,0,-2.750000000000001,0.2756533333333333,233744,701232,8432,34,271052,0,0,0,0,0.0,0,0,0,0,0,0,14609,389,1387,414,0.0072851301948570835,14081,0,0,0
93,14625,16,pair_009_n3_009_control,control,0,1,0,-0.85,0.27562666666666663,234000,702000,8448,34,271552,0,0,0,0,0.0,0,0,0,0,0,0,14625,391,1392,417,0.00727716013789177,14099,0,0,0
94,14855,230,pair_015_n3_015_conflict,conflict,1,0,0,10.96,0.27524333333333334,237680,713040,8474,34,278349,0,0,0,0,0.0,0,0,0,0,0,0,14855,393,1399,419,0.0071644878503310085,14379,0,0,0
95,15086,231,pair_012_n5_012_conflict,conflict,1,0,0,10.95,0.2748583333333333,241376,724128,8631,34,284921,0,0,0,0,0.0,0,0,0,0,0,0,15086,395,1407,421,0.007054783707852786,14636,0,0,0
96,15289,203,pair_015_n5_015_conflict,conflict,1,0,0,11.23,0.27452,244624,733872,8757,34,290829,0,0,0,0,0.0,0,0,0,0,0,0,15289,398,1418,424,0.006973211631053128,14888,0,0,0
97,15589,300,pair_004_n5_004_conflict,conflict,0,0,0,0.1499999999999993,0.27402,249424,748272,9027,34,299450,0,0,0,0,0.0,0,0,0,0,0,0,15589,402,1434,428,0.006924277116253361,15242,0,0,0
98,15602,13,pair_016_n5_016_conflict,conflict,0,1,0,-0.8200000000000001,0.27399833333333334,249632,748896,9040,35,299827,0,0,0,0,0.0,0,0,0,0,0,0,15602,407,1452,433,0.006918507625001515,15257,0,0,0
99,15902,300,pair_010_n5_010_control,control,0,0,0,-2.3999999999999977,0.27349833333333334,254432,763296,9154,35,308401,0,0,0,0,0.0,0,0,0,0,0,0,15902,407,1452,433,0.0068099383441753,15577,0,0,0
100,16081,179,pair_008_n3_008_conflict,conflict,1,0,0,11.47,0.2732,257296,771888,9282,35,313584,0,0,0,0,0.0,0,0,0,0,0,0,16081,409,1460,435,0.006734960922164562,15763,0,0,0
101,16333,252,pair_009_n5_009_control,control,1,0,0,10.74,0.27277999999999997,261328,783984,9462,36,320948,0,0,0,0,0.0,0,0,0,0,0,0,16333,421,1505,448,0.006636385843788135,16048,0,0,0
102,16550,217,pair_001_n5_001_control,control,1,0,0,11.09,0.2724183333333333,264800,794400,9581,36,327295,0,0,0,0,0.0,0,0,0,0,0,0,16550,422,1509,449,0.006550015374600291,16294,0,0,0
103,16556,6,pair_016_n3_016_conflict,conflict,0,1,0,-0.95,0.2724083333333333,264896,794688,9587,37,327465,0,0,0,0,0.0,0,0,0,0,0,0,16556,425,1521,452,0.00654764160725023,16296,0,0,0
104,16856,300,pair_002_n5_002_conflict,conflict,0,0,0,-2.4499999999999997,0.2719083333333333,269696,809088,9855,37,336389,0,0,0,0,0.0,0,0,0,0,0,0,16856,428,1531,455,0.006431107881444875,16632,0,0,0
105,17102,246,pair_004_n3_004_conflict,conflict,1,0,0,10.799999999999999,0.27149833333333334,273632,820896,9967,38,343885,0,0,0,0,0.0,0,0,0,0,0,0,17102,436,1560,463,0.006338601008632605,16911,0,0,0
106,17116,14,pair_017_n5_017_control,control,0,1,0,-1.03,0.27147499999999997,273856,821568,9981,40,344296,0,0,0,0,0.0,0,0,0,0,0,0,17116,443,1586,470,0.006333416361862282,16932,0,0,0
107,17416,300,pair_001_n5_001_conflict,conflict,0,0,0,-2.3999999999999995,0.27097499999999997,278656,835968,10078,40,353347,0,0,0,0,0.0,0,0,0,0,0,0,17416,443,1586,470,0.006224319846671728,17280,0,0,0
108,17545,129,pair_014_n3_014_control,control,1,0,0,11.97,0.27076,280720,842160,10106,40,357279,0,0,0,0,0.0,0,0,0,0,0,0,17545,444,1590,471,0.006178555397528345,17415,0,0,0
109,17566,21,pair_007_n5_007_conflict,conflict,0,1,0,-1.1,0.270725,281056,843168,10127,43,357922,0,0,0,0,0.0,0,0,0,0,0,0,17566,455,1634,482,0.006171168988365867,17434,0,0,0
110,17866,300,pair_000_n3_000_control,control,0,0,0,-0.9500000000000008,0.270225,285856,857568,10184,43,366779,0,0,0,0,0.0,0,0,0,0,0,0,17866,455,1634,482,0.006073327227148697,17731,0,0,0
111,18166,300,pair_017_n3_017_control,control,0,0,0,-0.9500000000000008,0.269725,290656,871968,10208,43,375289,0,0,0,0,0.0,0,0,0,0,0,0,18166,458,1646,485,0.005981975215274987,18029,0,0,0
112,18275,109,pair_001_n3_001_conflict,conflict,1,0,0,12.170000000000002,0.2695433333333333,292400,877200,10277,43,378245,0,0,0,0,0.0,0,0,0,0,0,0,18275,459,1650,486,0.005946296129175672,18135,0,0,0
113,18447,172,pair_005_n5_005_control,control,1,0,0,11.540000000000001,0.26925666666666664,295152,885456,10328,43,382941,0,0,0,0,0.0,0,0,0,0,0,0,18447,460,1654,487,0.005894090245228352,18279,0,0,0
114,18586,139,pair_009_n3_009_conflict,conflict,1,0,0,11.870000000000001,0.269025,297376,892128,10395,43,386644,0,0,0,0,0.0,0,0,0,0,0,0,18586,462,1660,489,0.005858371501698451,18402,0,0,0
115,18710,124,pair_010_n3_010_control,control,1,0,0,12.020000000000001,0.2688183333333333,299360,898080,10451,43,389974,0,0,0,0,0.0,0,0,0,0,0,0,18710,463,1664,490,0.005819545308956035,18523,0,0,0
116,18967,257,pair_000_n3_000_conflict,conflict,1,0,0,10.69,0.26839,303472,910416,10606,43,397000,0,0,0,0,0.0,0,0,0,0,0,0,18967,464,1668,491,0.00574069134447026,18787,0,0,0
117,19267,300,pair_015_n5_015_control,control,0,0,0,-1.6500000000000015,0.26788999999999996,308272,924816,10672,44,405238,0,0,0,0,0.0,0,0,0,0,0,0,19267,467,1680,494,0.0056513049634383875,19056,0,0,0
118,19567,300,pair_005_n5_005_conflict,conflict,0,0,0,0.09999999999999967,0.26739,313072,939216,10849,49,413403,0,0,0,0,0.0,0,0,0,0,0,0,19567,477,1719,505,0.005564659515028743,19308,0,0,0
119,19867,300,pair_016_n3_016_control,control,0,0,0,-1.2000000000000013,0.26688999999999996,317872,953616,10886,49,421707,0,0,0,0,0.0,0,0,0,0,0,0,19867,477,1719,505,0.005480677442408448,19572,0,0,0
120,20042,175,pair_013_n3_013_conflict,conflict,1,0,0,11.510000000000002,0.2665983333333333,320672,962016,10971,49,426375,0,0,0,0,0.0,0,0,0,0,0,0,20042,477,1719,505,0.005432822011192927,19728,0,0,0
