episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative
0,112,112,pair_003_conflict,conflict,1,0,0,12.14,0.299815,1792,5376,39,0,21
1,198,86,pair_015_control,control,1,0,0,12.400000000000002,0.29967166666666667,3168,9504,52,0,39
2,309,111,pair_000_control,control,1,0,0,12.150000000000002,0.2994866666666667,4944,14832,83,0,86
3,411,102,pair_012_conflict,conflict,1,0,0,12.240000000000002,0.2993166666666667,6576,19728,95,0,142
4,533,122,pair_006_conflict,conflict,1,0,0,12.040000000000001,0.29911333333333334,8528,25584,135,0,226
5,622,89,pair_012_control,control,1,0,0,12.370000000000001,0.298965,9952,29856,143,0,272
6,722,100,pair_007_control,control,1,0,0,12.260000000000002,0.29879833333333333,11552,34656,169,0,367
7,823,101,pair_011_control,control,1,0,0,12.250000000000002,0.29863,13168,39504,182,0,475
8,916,93,pair_008_control,control,1,0,0,12.330000000000002,0.298475,14656,43968,189,0,566
9,1008,92,pair_005_control,control,1,0,0,12.340000000000002,0.29832166666666665,16128,48384,220,0,682
10,1097,89,pair_010_conflict,conflict,1,0,0,12.370000000000001,0.29817333333333335,17552,52656,251,0,791
11,1204,107,pair_006_control,control,1,0,0,12.190000000000001,0.297995,19264,57792,273,0,943
12,1297,93,pair_004_conflict,conflict,1,0,0,12.330000000000002,0.29784,20752,62256,298,0,1083
13,1383,86,pair_001_control,control,1,0,0,12.400000000000002,0.29769666666666666,22128,66384,307,0,1234
14,1479,96,pair_009_control,control,1,0,0,12.3,0.29753666666666667,23664,70992,307,0,1416
15,1581,102,pair_017_control,control,1,0,0,12.240000000000002,0.29736666666666667,25296,75888,328,0,1591
16,1680,99,pair_010_control,control,1,0,0,12.270000000000001,0.29720166666666664,26880,80640,328,0,1771
17,1688,8,pair_002_conflict,conflict,0,1,0,-0.87,0.29718833333333333,27008,81024,336,0,1785
18,1786,98,pair_000_conflict,conflict,1,0,0,12.280000000000001,0.297025,28576,85728,360,0,1991
19,1895,109,pair_014_control,control,1,0,0,12.170000000000002,0.29684333333333335,30320,90960,374,0,2206
20,2025,130,pair_013_conflict,conflict,1,0,0,11.96,0.29662666666666665,32400,97200,404,0,2477
21,2143,118,pair_007_conflict,conflict,1,0,0,12.080000000000002,0.29642999999999997,34288,102864,404,0,2733
22,2237,94,pair_008_conflict,conflict,1,0,0,12.32,0.29627333333333333,35792,107376,404,0,2944
23,2334,97,pair_016_conflict,conflict,1,0,0,12.290000000000001,0.29611166666666666,37344,112032,418,0,3169
24,2442,108,pair_017_conflict,conflict,1,0,0,12.180000000000001,0.29593166666666665,39072,117216,437,0,3412
25,2547,105,pair_011_conflict,conflict,1,0,0,12.21,0.29575666666666667,40752,122256,437,0,3675
26,2645,98,pair_014_conflict,conflict,1,0,0,12.280000000000001,0.2955933333333333,42320,126960,447,0,3897
27,2755,110,pair_001_conflict,conflict,1,0,0,12.16,0.29541,44080,132240,447,0,4151
28,2850,95,pair_015_conflict,conflict,1,0,0,12.310000000000002,0.29525166666666663,45600,136800,463,0,4387
29,2962,112,pair_016_control,control,1,0,0,12.14,0.29506499999999997,47392,142176,490,0,4649
30,3057,95,pair_003_control,control,1,0,0,12.310000000000002,0.29490666666666665,48912,146736,506,0,4897
31,3150,93,pair_002_control,control,1,0,0,12.330000000000002,0.29475166666666663,50400,151200,523,0,5158
32,3238,88,pair_009_conflict,conflict,1,0,0,12.380000000000003,0.294605,51808,155424,523,0,5429
33,3326,88,pair_004_control,control,1,0,0,12.380000000000003,0.2944583333333333,53216,159648,543,0,5702
34,3335,9,pair_005_conflict,conflict,0,1,0,-0.88,0.29444333333333333,53360,160080,552,0,5731
35,3446,111,pair_013_control,control,1,0,0,12.150000000000002,0.29425833333333334,55136,165408,576,0,6068
36,3552,106,pair_011_control,control,1,0,0,12.200000000000001,0.29408166666666663,56832,170496,576,0,6380
37,3655,103,pair_009_control,control,1,0,0,12.230000000000002,0.29391,58480,175440,576,0,6725
38,3759,104,pair_007_conflict,conflict,1,0,0,12.22,0.29373666666666665,60144,180432,576,0,7049
39,3870,111,pair_017_control,control,1,0,0,12.150000000000002,0.29355166666666666,61920,185760,588,0,7396
40,3984,114,pair_014_conflict,conflict,1,0,0,12.120000000000001,0.29336166666666663,63744,191232,601,0,7768
41,4084,100,pair_013_conflict,conflict,1,0,0,12.260000000000002,0.293195,65344,196032,623,0,8101
42,4177,93,pair_015_control,control,1,0,0,12.330000000000002,0.29303999999999997,66832,200496,637,0,8444
43,4287,110,pair_002_control,control,1,0,0,12.16,0.29285666666666665,68592,205776,654,0,8877
44,4400,113,pair_012_conflict,conflict,1,0,0,12.13,0.2926683333333333,70400,211200,661,0,9284
45,4482,82,pair_013_control,control,1,0,0,12.440000000000003,0.29253166666666663,71712,215136,681,0,9576
46,4586,104,pair_008_control,control,1,0,0,12.22,0.29235833333333333,73376,220128,695,0,9994
47,4675,89,pair_005_conflict,conflict,1,0,0,12.370000000000001,0.29220999999999997,74800,224400,711,0,10351
48,4787,112,pair_006_control,control,1,0,0,12.14,0.2920233333333333,76592,229776,711,0,10842
49,4881,94,pair_001_conflict,conflict,1,0,0,12.32,0.29186666666666666,78096,234288,722,0,11226
50,4967,86,pair_016_conflict,conflict,1,0,0,12.400000000000002,0.29172333333333333,79472,238416,745,0,11577
51,4991,24,pair_010_control,control,0,1,0,-0.17999999999999983,0.2916833333333333,79856,239568,753,0,11676
52,5090,99,pair_006_conflict,conflict,1,0,0,12.270000000000001,0.2915183333333333,81440,244320,753,0,12083
53,5187,97,pair_011_conflict,conflict,1,0,0,12.290000000000003,0.29135666666666665,82992,248976,775,1,12506
54,5290,103,pair_010_conflict,conflict,1,0,0,12.23,0.29118499999999997,84640,253920,775,1,12911
55,5311,21,pair_003_conflict,conflict,0,1,0,-0.35,0.29114999999999996,84976,254928,791,1,13004
56,5408,97,pair_017_conflict,conflict,1,0,0,12.290000000000003,0.29098833333333335,86528,259584,805,1,13408
57,5523,115,pair_014_control,control,1,0,0,12.110000000000001,0.29079666666666665,88368,265104,820,1,13915
58,5625,102,pair_016_control,control,1,0,0,12.240000000000002,0.29062666666666664,90000,270000,837,1,14367
59,5717,92,pair_015_conflict,conflict,1,0,0,12.340000000000002,0.2904733333333333,91472,274416,862,1,14787
60,5807,90,pair_012_control,control,1,0,0,12.360000000000001,0.2903233333333333,92912,278736,870,1,15248
61,5888,81,pair_009_conflict,conflict,1,0,0,12.450000000000001,0.2901883333333333,94208,282624,892,1,15696
62,5984,96,pair_004_conflict,conflict,1,0,0,12.3,0.29002833333333333,95744,287232,914,1,16222
63,6074,90,pair_007_control,control,1,0,0,12.360000000000001,0.28987833333333335,97184,291552,939,1,16683
64,6180,106,pair_004_control,control,1,0,0,12.200000000000001,0.28970166666666664,98880,296640,955,1,17239
65,6272,92,pair_005_control,control,1,0,0,12.340000000000002,0.2895483333333333,100352,301056,975,1,17759
66,6361,89,pair_008_conflict,conflict,1,0,0,12.370000000000001,0.2894,101776,305328,1000,1,18235
67,6485,124,pair_000_conflict,conflict,1,0,0,12.020000000000001,0.2891933333333333,103760,311280,1020,1,18946
68,6605,120,pair_000_control,control,1,0,0,12.06,0.2889933333333333,105680,317040,1052,1,19617
69,6704,99,pair_003_control,control,1,0,0,12.270000000000001,0.2888283333333333,107264,321792,1076,1,20250
70,6801,97,pair_002_conflict,conflict,1,0,0,12.290000000000003,0.2886666666666666,108816,326448,1093,1,20796
71,6833,32,pair_001_control,control,0,1,0,-0.20999999999999996,0.28861333333333333,109328,327984,1116,1,20997
72,6922,89,pair_001_conflict,conflict,1,0,0,12.370000000000001,0.28846499999999997,110752,332256,1140,1,21517
73,7034,112,pair_013_control,control,1,0,0,12.14,0.2882783333333333,112544,337632,1184,1,22195
74,7123,89,pair_006_conflict,conflict,1,0,0,12.370000000000001,0.28813,113968,341904,1198,1,22792
75,7223,100,pair_003_control,control,1,0,0,12.260000000000002,0.28796333333333335,115568,346704,1223,1,23466
76,7306,83,pair_008_conflict,conflict,1,0,0,12.430000000000001,0.287825,116896,350688,1240,1,24030
77,7411,105,pair_008_control,control,1,0,0,12.21,0.28764999999999996,118576,355728,1262,1,24796
78,7502,91,pair_013_conflict,conflict,1,0,0,12.350000000000001,0.2874983333333333,120032,360096,1291,1,25396
79,7626,124,pair_006_control,control,1,0,0,12.020000000000001,0.28729166666666667,122016,366048,1291,1,26253
80,7725,99,pair_010_conflict,conflict,1,0,0,12.270000000000001,0.28712666666666664,123600,370800,1319,1,26970
81,7848,123,pair_012_conflict,conflict,0,1,0,0.930000000000003,0.28692166666666663,125568,376704,1364,1,27866
82,7957,109,pair_001_control,control,1,0,0,12.170000000000002,0.28674,127312,381936,1384,1,28698
83,8064,107,pair_003_conflict,conflict,1,0,0,12.190000000000001,0.28656166666666666,129024,387072,1406,1,29535
84,8173,109,pair_002_conflict,conflict,1,0,0,12.170000000000002,0.28637999999999997,130768,392304,1417,1,30383
85,8271,98,pair_015_conflict,conflict,1,0,0,12.280000000000001,0.2862166666666667,132336,397008,1442,1,31199
86,8367,96,pair_011_conflict,conflict,1,0,0,12.3,0.2860566666666667,133872,401616,1462,1,32023
