episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_marked_total,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,action_margin_candidate_steps_cumulative,action_margin_labeled_steps_cumulative,action_margin_safe_labels_cumulative,action_margin_blocked_labels_cumulative,action_margin_mean_loss,action_margin_batch_items_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
457,53014,5,pair_002_n5_002_control,control,0,1,0,-0.84,0.21164499999999997,818084,2574812,28703,190,1282519,0,0,0,0,0.0,0,0,0,0,0,0,53014,190,740,190,0.00040859476670093833,8056,0,0,0
458,53098,84,pair_012_n3_012_conflict,conflict,1,0,0,12.420000000000002,0.211505,818588,2579684,28744,190,1285120,0,0,0,0,0.0,0,0,0,0,0,0,53098,190,740,190,0.0004079483777521478,8084,0,0,0
459,53179,81,pair_013_n3_013_control,control,1,0,0,12.450000000000001,0.21137,819074,2584382,28794,190,1287629,0,0,0,0,0.0,0,0,0,0,0,0,53179,190,740,190,0.0004073270080649043,8105,0,0,0
460,53274,95,pair_017_n3_017_conflict,conflict,1,0,0,12.310000000000002,0.21121166666666666,819644,2589892,28857,192,1290585,0,0,0,0,0.0,0,0,0,0,0,0,53274,192,746,192,0.00040660064875705867,8140,0,0,0
461,53361,87,pair_005_n3_005_control,control,1,0,0,12.39,0.21106666666666665,820166,2594938,28902,192,1293320,0,0,0,0,0.0,0,0,0,0,0,0,53361,192,746,192,0.00040593772534029617,8165,0,0,0
462,53448,87,pair_015_n3_015_conflict,conflict,1,0,0,12.390000000000002,0.21092166666666667,820688,2599984,28956,192,1295987,0,0,0,0,0.0,0,0,0,0,0,0,53448,192,746,192,0.0004077039156072851,8188,0,0,0
463,53472,24,pair_012_n5_012_conflict,conflict,0,1,0,-0.6800000000000002,0.21088166666666666,820832,2601376,28980,193,1296745,0,0,0,0,0.0,0,0,0,0,0,0,53472,193,750,193,0.000407520924621824,8199,0,0,0
464,53550,78,pair_003_n3_003_control,control,1,0,0,12.48,0.21075166666666667,821300,2605900,29019,193,1299137,0,0,0,0,0.0,0,0,0,0,0,0,53550,193,750,193,0.0004069273367204141,8228,0,0,0
465,53648,98,pair_008_n3_008_conflict,conflict,1,0,0,12.280000000000001,0.21058833333333332,821888,2611584,29060,193,1302132,0,0,0,0,0.0,0,0,0,0,0,0,53648,193,750,193,0.0004061839934644008,8264,0,0,0
466,53751,103,pair_009_n5_009_control,control,0,1,0,1.1300000000000012,0.21041666666666664,822506,2617558,29100,193,1305315,0,0,0,0,0.0,0,0,0,0,0,0,53751,193,750,193,0.0004054056460601323,8301,0,0,0
467,53842,91,pair_007_n3_007_control,control,1,0,0,12.350000000000001,0.21026499999999998,823052,2622836,29143,193,1308136,0,0,0,0,0.0,0,0,0,0,0,0,53842,193,750,193,0.0004047204576608999,8326,0,0,0
468,53979,137,pair_011_n5_011_conflict,conflict,1,0,0,11.89,0.21003666666666665,823874,2630782,29247,198,1312365,0,0,0,0,0.0,0,0,0,0,0,0,53979,198,770,198,0.00040369326740729124,8370,0,0,0
469,53988,9,pair_016_n3_016_conflict,conflict,0,1,0,-0.9299999999999999,0.21002166666666666,823928,2631304,29256,198,1312635,0,0,0,0,0.0,0,0,0,0,0,0,53988,198,770,198,0.0004036259702411309,8376,0,0,0
470,53992,4,pair_016_n3_016_control,control,0,1,0,-1.03,0.210015,823952,2631536,29260,198,1312758,0,0,0,0,0.0,0,0,0,0,0,0,53992,198,770,198,0.0004035960675910908,8377,0,0,0
471,54081,89,pair_014_n5_014_control,control,1,0,0,12.370000000000003,0.20986666666666665,824486,2636698,29337,199,1315533,0,0,0,0,0.0,0,0,0,0,0,0,54081,199,774,199,0.0004029318777644306,8398,0,0,0
472,54089,8,pair_008_n5_008_control,control,0,1,0,-0.77,0.20985333333333334,824534,2637162,29345,199,1315791,0,0,0,0,0.0,0,0,0,0,0,0,54089,199,774,199,0.00040287228237494084,8400,0,0,0
473,54110,21,pair_006_n5_006_conflict,conflict,0,1,0,-0.55,0.20981833333333333,824660,2638380,29366,201,1316441,0,0,0,0,0.0,0,0,0,0,0,0,54110,201,782,201,0.00040271592831968533,8408,0,0,0
474,54199,89,pair_007_n3_007_conflict,conflict,1,0,0,12.370000000000001,0.20967,825194,2643542,29425,201,1319286,0,0,0,0,0.0,0,0,0,0,0,0,54199,201,782,201,0.00040205462981564554,8442,0,0,0
475,54296,97,pair_001_n3_001_control,control,1,0,0,12.290000000000001,0.20950833333333332,825776,2649168,29495,202,1322380,0,0,0,0,0.0,0,0,0,0,0,0,54296,202,786,202,0.00040133635776812607,8482,0,0,0
476,54298,2,pair_012_n5_012_control,control,0,1,0,-0.96,0.209505,825788,2649284,29497,202,1322448,0,0,0,0,0.0,0,0,0,0,0,0,54298,202,786,202,0.00040132157503735264,8482,0,0,0
477,54382,84,pair_008_n3_008_control,control,1,0,0,12.420000000000002,0.209365,826292,2654156,29528,202,1325129,0,0,0,0,0.0,0,0,0,0,0,0,54382,202,786,202,0.0004007016821995913,8517,0,0,0
478,54499,117,pair_008_n5_008_conflict,conflict,0,1,0,1.040000000000001,0.20917,826994,2660942,29577,202,1328796,0,0,0,0,0.0,0,0,0,0,0,0,54499,202,786,202,0.0003998414444554611,8558,0,0,0
479,54578,79,pair_002_n3_002_conflict,conflict,1,0,0,12.470000000000002,0.20903833333333333,827468,2665524,29618,203,1331247,0,0,0,0,0.0,0,0,0,0,0,0,54578,203,790,203,0.0003992626860892333,8582,0,0,0
480,54580,2,pair_009_n3_009_conflict,conflict,0,1,0,-0.96,0.20903499999999997,827480,2665640,29620,203,1331300,0,0,0,0,0.0,0,0,0,0,0,0,54580,203,790,203,0.00039924805572330845,8584,0,0,0
481,54586,6,pair_002_n5_002_conflict,conflict,0,1,0,-0.9,0.209025,827516,2665988,29626,205,1331476,0,0,0,0,0.0,0,0,0,0,0,0,54586,205,798,205,0.0003992041710581133,8587,0,0,0
482,54702,116,pair_011_n5_011_control,control,1,0,0,12.100000000000001,0.20883166666666664,828212,2672716,29707,207,1335017,0,0,0,0,0.0,0,0,0,0,0,0,54702,207,806,207,0.0003983576264373912,8629,0,0,0
483,54796,94,pair_011_n3_011_control,control,1,0,0,12.320000000000002,0.208675,828776,2678168,29741,207,1337923,0,0,0,0,0.0,0,0,0,0,0,0,54796,207,806,207,0.0003976742623800674,8660,0,0,0
484,54887,91,pair_014_n5_014_conflict,conflict,1,0,0,12.350000000000001,0.20852333333333334,829322,2683446,29812,208,1340768,0,0,0,0,0.0,0,0,0,0,0,0,54887,208,810,208,0.0003970149376241765,8704,0,0,0
485,54892,5,pair_017_n5_017_control,control,0,1,0,-0.94,0.208515,829352,2683736,29817,209,1340922,0,0,0,0,0.0,0,0,0,0,0,0,54892,209,814,209,0.0003969787743455909,8705,0,0,0
486,54895,3,pair_017_n5_017_conflict,conflict,0,1,0,-0.92,0.20850999999999997,829370,2683910,29820,210,1341003,0,0,0,0,0.0,0,0,0,0,0,0,54895,210,818,210,0.0003969570795405442,8706,0,0,0
487,54994,99,pair_013_n5_013_conflict,conflict,1,0,0,12.270000000000001,0.208345,829964,2689652,29904,212,1344136,0,0,0,0,0.0,0,0,0,0,0,0,54994,212,826,212,0.00039624247884093125,8753,0,0,0
488,55074,80,pair_012_n3_012_control,control,0,1,0,1.4600000000000017,0.20821166666666666,830444,2694292,29943,212,1346641,0,0,0,0,0.0,0,0,0,0,0,0,55074,212,826,212,0.00039566690055885126,8778,0,0,0
489,55180,106,pair_009_n3_009_control,control,1,0,0,12.200000000000001,0.20803499999999997,831080,2700440,30017,213,1349956,0,0,0,0,0.0,0,0,0,0,0,0,55180,213,830,213,0.00039490683003584945,8816,0,0,0
490,55264,84,pair_001_n5_001_conflict,conflict,1,0,0,12.420000000000002,0.207895,831584,2705312,30087,213,1352658,0,0,0,0,0.0,0,0,0,0,0,0,55264,213,830,213,0.00039430658080085,8838,0,0,0
491,55345,81,pair_016_n5_016_control,control,1,0,0,12.450000000000001,0.20776,832070,2710010,30152,213,1355265,0,0,0,0,0.0,0,0,0,0,0,0,55345,213,830,213,0.00039372949464952885,8875,0,0,0
492,55350,5,pair_004_n5_004_control,control,0,1,0,-0.84,0.20775166666666667,832100,2710300,30157,213,1355425,0,0,0,0,0.0,0,0,0,0,0,0,55350,213,830,213,0.00039369392739617296,8877,0,0,0
493,55431,81,pair_000_n5_000_control,control,1,0,0,12.450000000000001,0.20761666666666667,832586,2714998,30215,213,1358079,0,0,0,0,0.0,0,0,0,0,0,0,55431,213,830,213,0.00039311863183738653,8908,0,0,0
494,55523,92,pair_000_n3_000_conflict,conflict,1,0,0,12.340000000000002,0.20746333333333333,833138,2720334,30261,213,1361122,0,0,0,0,0.0,0,0,0,0,0,0,55523,213,830,213,0.0003924672456707702,8944,0,0,0
495,55607,84,pair_003_n5_003_control,control,1,0,0,12.420000000000002,0.2073233333333333,833642,2725206,30317,213,1363845,0,0,0,0,0.0,0,0,0,0,0,0,55607,213,830,213,0.0003918743841850518,8962,0,0,0
496,55680,73,pair_006_n5_006_control,control,1,0,0,12.530000000000001,0.20720166666666667,834080,2729440,30370,213,1366225,0,0,0,0,0.0,0,0,0,0,0,0,55680,213,830,213,0.0003913606120937172,8989,0,0,0
497,55777,97,pair_015_n5_015_conflict,conflict,1,0,0,12.290000000000001,0.20704,834662,2735066,30446,214,1369367,0,0,0,0,0.0,0,0,0,0,0,0,55777,214,834,214,0.0003906800093475478,9033,0,0,0
498,55880,103,pair_010_n5_010_conflict,conflict,1,0,0,12.230000000000002,0.20686833333333332,835280,2741040,30492,214,1372644,0,0,0,0,0.0,0,0,0,0,0,0,55880,214,834,214,0.0003899598940833603,9073,0,0,0
499,55984,104,pair_000_n5_000_conflict,conflict,0,1,0,1.220000000000001,0.206695,835904,2747072,30511,214,1375975,0,0,0,0,0.0,0,0,0,0,0,0,55984,214,834,214,0.0003892354758748602,9120,0,0,0
500,56065,81,pair_016_n5_016_conflict,conflict,1,0,0,12.450000000000001,0.20656,836390,2751770,30575,215,1378634,0,0,0,0,0.0,0,0,0,0,0,0,56065,215,838,215,0.00038867312728758,9149,0,0,0
501,56251,186,pair_010_n5_010_control,control,1,0,0,11.400000000000002,0.20625,837506,2762558,30700,215,1384647,0,0,0,0,0.0,0,0,0,0,0,0,56251,215,838,215,0.0003873879376611647,9230,0,0,0
502,56362,111,pair_004_n3_004_conflict,conflict,1,0,0,12.150000000000002,0.206065,838172,2768996,30766,217,1388310,0,0,0,0,0.0,0,0,0,0,0,0,56362,217,845,217,0.00038662501120219605,9285,0,0,0
503,56459,97,pair_017_n3_017_control,control,1,0,0,12.290000000000003,0.20590333333333333,838754,2774622,30829,221,1391523,0,0,0,0,0.0,0,0,0,0,0,0,56459,221,858,221,0.0003859607658899055,9317,0,0,0
504,56552,93,pair_017_n5_017_conflict,conflict,1,0,0,12.330000000000002,0.2057483333333333,839312,2780016,30907,224,1394596,0,0,0,0,0.0,0,0,0,0,0,0,56552,224,868,224,0.00038532605179972723,9354,0,0,0
505,56565,13,pair_004_n5_004_conflict,conflict,0,1,0,-0.8200000000000001,0.20572666666666667,839390,2780770,30920,226,1395033,0,0,0,0,0.0,0,0,0,0,0,0,56565,226,876,226,0.0003852374945881406,9357,0,0,0
506,56651,86,pair_001_n3_001_conflict,conflict,1,0,0,12.400000000000002,0.20558333333333334,839906,2785758,30980,226,1397934,0,0,0,0,0.0,0,0,0,0,0,0,56651,226,876,226,0.00038465267835304185,9399,0,0,0
507,56735,84,pair_017_n3_017_control,control,1,0,0,12.420000000000002,0.2054433333333333,840410,2790630,31034,227,1400743,0,0,0,0,0.0,0,0,0,0,0,0,56735,227,879,227,0.0003840831740791077,9442,0,0,0
508,56809,74,pair_000_n5_000_control,control,0,1,0,1.4700000000000015,0.20532,840854,2794922,31088,227,1403202,0,0,0,0,0.0,0,0,0,0,0,0,56809,227,879,227,0.0003835828633029656,9471,0,0,0
509,56887,78,pair_016_n5_016_conflict,conflict,0,1,0,1.3300000000000018,0.20518999999999998,841322,2799446,31152,228,1405858,0,0,0,0,0.0,0,0,0,0,0,0,56887,228,883,228,0.00038305691777344866,9510,0,0,0
510,56969,82,pair_008_n5_008_conflict,conflict,1,0,0,12.440000000000001,0.2050533333333333,841814,2804202,31214,228,1408591,0,0,0,0,0.0,0,0,0,0,0,0,56969,228,883,228,0.0003825055535708574,9546,0,0,0
511,57057,88,pair_014_n5_014_conflict,conflict,1,0,0,12.380000000000003,0.20490666666666665,842342,2809306,31289,230,1411631,0,0,0,0,0.0,0,0,0,0,0,0,57057,230,891,230,0.0003819156086260787,9583,0,0,0
512,57134,77,pair_000_n3_000_conflict,conflict,1,0,0,12.490000000000002,0.20477833333333334,842804,2813772,31332,230,1414291,0,0,0,0,0.0,0,0,0,0,0,0,57134,230,891,230,0.00038140089756324037,9615,0,0,0
513,57227,93,pair_006_n5_006_conflict,conflict,1,0,0,12.330000000000002,0.20462333333333332,843362,2819166,31402,231,1417483,0,0,0,0,0.0,0,0,0,0,0,0,57227,231,895,231,0.0003807810802834007,9650,0,0,0
514,57234,7,pair_007_n5_007_control,control,0,1,0,-0.86,0.20461166666666664,843404,2819572,31409,232,1417717,0,0,0,0,0.0,0,0,0,0,0,0,57234,232,899,232,0.00038073450888245053,9652,0,0,0
515,57324,90,pair_006_n3_006_control,control,1,0,0,12.360000000000001,0.20446166666666665,843944,2824792,31423,232,1420814,0,0,0,0,0.0,0,0,0,0,0,0,57324,232,899,232,0.0003801367469363299,9698,0,0,0
516,57400,76,pair_008_n3_008_control,control,1,0,0,12.500000000000002,0.204335,844400,2829200,31455,232,1423422,0,0,0,0,0.0,0,0,0,0,0,0,57400,232,899,232,0.00037963342998916677,9744,0,0,0
517,57501,101,pair_013_n5_013_conflict,conflict,1,0,0,12.250000000000002,0.20416666666666666,845006,2835058,31544,234,1426826,0,0,0,0,0.0,0,0,0,0,0,0,57501,234,907,234,0.00037896660721340803,9792,0,0,0
518,57505,4,pair_006_n5_006_control,control,0,1,0,-0.98,0.20416,845030,2835290,31548,234,1426960,0,0,0,0,0.0,0,0,0,0,0,0,57505,234,907,234,0.00037894024661121943,9793,0,0,0
519,57584,79,pair_014_n3_014_conflict,conflict,1,0,0,12.470000000000002,0.2040283333333333,845504,2839872,31601,234,1429649,0,0,0,0,0.0,0,0,0,0,0,0,57584,234,907,234,0.0003784203751281289,9820,0,0,0
520,57692,108,pair_002_n5_002_conflict,conflict,1,0,0,12.180000000000001,0.20384833333333333,846152,2846136,31671,234,1433448,0,0,0,0,0.0,0,0,0,0,0,0,57692,234,907,234,0.0003777119684077199,9863,0,0,0
521,57777,85,pair_013_n5_013_control,control,1,0,0,12.41,0.20370666666666665,846662,2851066,31746,234,1436374,0,0,0,0,0.0,0,0,0,0,0,0,57777,234,907,234,0.0003771562885123522,9900,0,0,0
522,57862,85,pair_010_n5_010_control,control,1,0,0,12.410000000000002,0.203565,847172,2855996,31757,234,1439248,0,0,0,0,0.0,0,0,0,0,0,0,57862,234,907,234,0.00037660224121838465,9931,0,0,0
523,57953,91,pair_015_n3_015_conflict,conflict,1,0,0,12.350000000000001,0.20341333333333333,847718,2861274,31822,234,1442335,0,0,0,0,0.0,0,0,0,0,0,0,57953,234,907,234,0.0003760108860866249,9970,0,0,0
524,58044,91,pair_007_n5_007_conflict,conflict,1,0,0,12.350000000000001,0.20326166666666667,848264,2866552,31884,236,1445440,0,0,0,0,0.0,0,0,0,0,0,0,58044,236,915,236,0.00037542138517983206,10012,0,0,0
525,58133,89,pair_002_n3_002_control,control,1,0,0,12.370000000000001,0.2031133333333333,848798,2871714,31937,237,1448448,0,0,0,0,0.0,0,0,0,0,0,0,58133,237,919,237,0.0003748466255204131,10057,0,0,0
526,58226,93,pair_004_n5_004_control,control,1,0,0,12.330000000000002,0.20295833333333332,849356,2877108,32005,237,1451630,0,0,0,0,0.0,0,0,0,0,0,0,58226,237,919,237,0.0003742479112660697,10096,0,0,0
527,58316,90,pair_005_n5_005_conflict,conflict,1,0,0,12.360000000000003,0.2028083333333333,849896,2882328,32079,237,1454647,0,0,0,0,0.0,0,0,0,0,0,0,58316,237,919,237,0.0003736703285784034,10131,0,0,0
528,58318,2,pair_014_n3_014_control,control,0,1,0,-0.96,0.20280499999999999,849908,2882444,32081,237,1454716,0,0,0,0,0.0,0,0,0,0,0,0,58318,237,919,237,0.0003736575136557868,10133,0,0,0
529,58408,90,pair_011_n5_011_conflict,conflict,1,0,0,12.360000000000001,0.20265499999999997,850448,2887664,32135,237,1457839,0,0,0,0,0.0,0,0,0,0,0,0,58408,237,919,237,0.00037308175046874014,10188,0,0,0
530,58488,80,pair_007_n3_007_conflict,conflict,1,0,0,12.46,0.20252166666666666,850928,2892304,32191,237,1460615,0,0,0,0,0.0,0,0,0,0,0,0,58488,237,919,237,0.00037257144852582025,10222,0,0,0
531,58570,82,pair_000_n5_000_conflict,conflict,1,0,0,12.440000000000001,0.20238499999999998,851420,2897060,32227,238,1463442,0,0,0,0,0.0,0,0,0,0,0,0,58570,238,922,238,0.0003720498357756219,10264,0,0,0
532,58587,17,pair_005_n3_005_conflict,conflict,0,1,0,-0.4600000000000001,0.20235666666666666,851522,2898046,32243,239,1464045,0,0,0,0,0.0,0,0,0,0,0,0,58587,239,926,239,0.0003719418792800139,10271,0,0,0
533,58686,99,pair_015_n5_015_control,control,1,0,0,12.270000000000001,0.20219166666666666,852116,2903788,32297,239,1467477,0,0,0,0,0.0,0,0,0,0,0,0,58686,239,926,239,0.0003718086105261917,10330,0,0,0
534,58775,89,pair_016_n3_016_conflict,conflict,1,0,0,12.370000000000001,0.20204333333333332,852650,2908950,32344,239,1470552,0,0,0,0,0.0,0,0,0,0,0,0,58775,239,926,239,0.0003712455996144634,10364,0,0,0
535,58873,98,pair_002_n3_002_conflict,conflict,1,0,0,12.280000000000001,0.20188,853238,2914634,32400,240,1473950,0,0,0,0,0.0,0,0,0,0,0,0,58873,240,930,240,0.0003706276241628605,10408,0,0,0
536,58946,73,pair_007_n3_007_control,control,1,0,0,12.530000000000001,0.20175833333333332,853676,2918868,32442,240,1476548,0,0,0,0,0.0,0,0,0,0,0,0,58946,240,930,240,0.0003701686309052368,10443,0,0,0
537,58968,22,pair_017_n5_017_control,control,0,1,0,-0.56,0.20172166666666666,853808,2920144,32464,243,1477289,0,0,0,0,0.0,0,0,0,0,0,0,58968,243,940,243,0.00037003052702041936,10452,0,0,0
538,59048,80,pair_013_n3_013_conflict,conflict,1,0,0,12.46,0.2015883333333333,854288,2924784,32514,243,1480048,0,0,0,0,0.0,0,0,0,0,0,0,59048,243,940,243,0.00036952919857302684,10487,0,0,0
539,59128,80,pair_012_n3_012_conflict,conflict,1,0,0,12.46,0.201455,854768,2929424,32555,243,1482823,0,0,0,0,0.0,0,0,0,0,0,0,59128,243,940,243,0.0003690292267172928,10538,0,0,0
540,59217,89,pair_000_n3_000_control,control,1,0,0,12.370000000000001,0.20130666666666666,855302,2934586,32599,243,1485955,0,0,0,0,0.0,0,0,0,0,0,0,59217,243,940,243,0.0003684745954259771,10580,0,0,0
541,59329,112,pair_010_n3_010_control,control,1,0,0,12.14,0.20112,855974,2941082,32634,243,1489901,0,0,0,0,0.0,0,0,0,0,0,0,59329,243,940,243,0.0003677789970729338,10617,0,0,0
542,59411,82,pair_014_n5_014_control,control,1,0,0,12.440000000000001,0.20098333333333332,856466,2945838,32686,243,1492752,0,0,0,0,0.0,0,0,0,0,0,0,59411,243,940,243,0.00036727138269579857,10659,0,0,0
543,59505,94,pair_011_n3_011_conflict,conflict,1,0,0,12.32,0.20082666666666665,857030,2951290,32727,244,1495962,0,0,0,0,0.0,0,0,0,0,0,0,59505,244,944,244,0.00036669120439190134,10688,0,0,0
544,59593,88,pair_009_n3_009_control,control,1,0,0,12.380000000000003,0.20067999999999997,857558,2956394,32781,244,1498993,0,0,0,0,0.0,0,0,0,0,0,0,59593,244,944,244,0.0003661497175396454,10729,0,0,0
545,59678,85,pair_001_n3_001_control,control,0,1,0,1.2600000000000011,0.20053833333333332,858068,2961324,32824,245,1501928,0,0,0,0,0.0,0,0,0,0,0,0,59678,245,948,245,0.00036562820666476907,10759,0,0,0
546,59757,79,pair_011_n3_011_control,control,1,0,0,12.470000000000002,0.20040666666666665,858542,2965906,32864,245,1504587,0,0,0,0,0.0,0,0,0,0,0,0,59757,245,948,245,0.00036514483855180295,10784,0,0,0
547,59913,156,pair_005_n3_005_control,control,1,0,0,11.700000000000001,0.20014666666666664,859478,2974954,32905,245,1509976,0,0,0,0,0.0,0,0,0,0,0,0,59913,245,948,245,0.00036419408337656415,10844,0,0,0
548,60018,105,pair_004_n3_004_conflict,conflict,1,0,0,12.21,0.19997166666666666,860108,2981044,32946,245,1513565,0,0,0,0,0.0,0,0,0,0,0,0,60018,245,948,245,0.0003635569348752056,10887,0,0,0
549,60102,84,pair_003_n5_003_conflict,conflict,1,0,0,12.420000000000002,0.19983166666666666,860612,2985916,33016,245,1516348,0,0,0,0,0.0,0,0,0,0,0,0,60102,245,948,245,0.0003630488189634303,10924,0,0,0
550,60183,81,pair_008_n5_008_control,control,1,0,0,12.450000000000001,0.19969666666666666,861098,2990614,33076,245,1519098,0,0,0,0,0.0,0,0,0,0,0,0,60183,245,948,245,0.0003625601933659021,10958,0,0,0
551,60268,85,pair_001_n5_001_control,control,1,0,0,12.410000000000002,0.19955499999999998,861608,2995544,33131,245,1521989,0,0,0,0,0.0,0,0,0,0,0,0,60268,245,948,245,0.00036204885042377525,10988,0,0,0
552,60365,97,pair_010_n5_010_conflict,conflict,1,0,0,12.290000000000003,0.1993933333333333,862190,3001170,33197,245,1525299,0,0,0,0,0.0,0,0,0,0,0,0,60365,245,948,245,0.0003614670772358169,11022,0,0,0
553,60463,98,pair_008_n3_008_conflict,conflict,1,0,0,12.280000000000001,0.19923,862778,3006854,33238,245,1528654,0,0,0,0,0.0,0,0,0,0,0,0,60463,245,948,245,0.00036088120201346424,11052,0,0,0
554,60544,81,pair_017_n3_017_conflict,conflict,1,0,0,12.450000000000001,0.199095,863264,3011552,33282,245,1531482,0,0,0,0,0.0,0,0,0,0,0,0,60544,245,948,245,0.0003603983898873561,11090,0,0,0
555,60628,84,pair_015_n3_015_control,control,1,0,0,12.420000000000002,0.198955,863768,3016424,33309,245,1534307,0,0,0,0,0.0,0,0,0,0,0,0,60628,245,948,245,0.0003598990584769428,11119,0,0,0
556,60724,96,pair_013_n3_013_control,control,1,0,0,12.3,0.198795,864344,3021992,33331,245,1537591,0,0,0,0,0.0,0,0,0,0,0,0,60724,245,948,245,0.00035933008558955415,11162,0,0,0
557,60802,78,pair_012_n3_012_control,control,1,0,0,12.480000000000002,0.19866499999999998,864812,3026516,33366,245,1540239,0,0,0,0,0.0,0,0,0,0,0,0,60802,245,948,245,0.0003588691180773673,11184,0,0,0
558,60819,17,pair_005_n5_005_control,control,0,1,0,-0.5100000000000001,0.19863666666666666,864914,3027502,33383,245,1540813,0,0,0,0,0.0,0,0,0,0,0,0,60819,245,948,245,0.00035876880773015157,11191,0,0,0
559,60912,93,pair_003_n5_003_control,control,1,0,0,12.330000000000002,0.19848166666666667,865472,3032896,33431,245,1544011,0,0,0,0,0.0,0,0,0,0,0,0,60912,245,948,245,0.00035822104211551234,11226,0,0,0
560,60990,78,pair_001_n5_001_conflict,conflict,1,0,0,12.480000000000002,0.19835166666666665,865940,3037420,33466,245,1546643,0,0,0,0,0.0,0,0,0,0,0,0,60990,245,948,245,0.0003577629138767025,11260,0,0,0
561,61095,105,pair_006_n3_006_conflict,conflict,1,0,0,12.21,0.19817666666666667,866570,3043510,33523,247,1550215,0,0,0,0,0.0,0,0,0,0,0,0,61095,247,955,247,0.00035714805004239444,11309,0,0,0
562,61180,85,pair_009_n5_009_control,control,1,0,0,12.410000000000002,0.198035,867080,3048440,33608,248,1553066,0,0,0,0,0.0,0,0,0,0,0,0,61180,248,959,248,0.0003566518489267749,11346,0,0,0
563,61182,2,pair_009_n5_009_conflict,conflict,0,1,0,-0.96,0.19803166666666666,867092,3048556,33610,248,1553130,0,0,0,0,0.0,0,0,0,0,0,0,61182,248,959,248,0.0003566401902085595,11348,0,0,0
564,61284,102,pair_012_n5_012_conflict,conflict,1,0,0,12.240000000000002,0.19786166666666666,867704,3054472,33664,250,1556622,0,0,0,0,0.0,0,0,0,0,0,0,61284,250,967,250,0.00035604660461686715,11388,0,0,0
565,61381,97,pair_003_n3_003_control,control,1,0,0,12.290000000000001,0.1977,868286,3060098,33710,251,1559987,0,0,0,0,0.0,0,0,0,0,0,0,61381,251,971,251,0.00035548394645476756,11426,0,0,0
566,61470,89,pair_003_n3_003_conflict,conflict,0,1,0,1.0700000000000012,0.19755166666666665,868820,3065260,33757,251,1563011,0,0,0,0,0.0,0,0,0,0,0,0,61470,251,971,251,0.00035496925520318997,11468,0,0,0
567,61567,97,pair_012_n5_012_control,control,0,1,0,1.2900000000000027,0.19738999999999998,869402,3070886,33809,251,1566415,0,0,0,0,0.0,0,0,0,0,0,0,61567,251,971,251,0.0003544099942719328,11510,0,0,0
568,61573,6,pair_009_n3_009_conflict,conflict,0,1,0,-0.95,0.19738,869438,3071234,33815,252,1566621,0,0,0,0,0.0,0,0,0,0,0,0,61573,252,975,252,0.00035437545868059197,11511,0,0,0
569,61661,88,pair_016_n3_016_control,control,1,0,0,12.380000000000003,0.19723333333333332,869966,3076338,33858,252,1569602,0,0,0,0,0.0,0,0,0,0,0,0,61661,252,975,252,0.0003538697088490308,11554,0,0,0
570,61669,8,pair_016_n5_016_control,control,0,1,0,-0.87,0.19722,870014,3076802,33866,253,1569870,0,0,0,0,0.0,0,0,0,0,0,0,61669,253,979,253,0.00035382380316431415,11557,0,0,0
571,61766,97,pair_002_n5_002_control,control,1,0,0,12.290000000000001,0.19705833333333334,870596,3082428,33933,254,1573190,0,0,0,0,0.0,0,0,0,0,0,0,61766,254,983,254,0.00035326814294822537,11591,0,0,0
572,61892,126,pair_011_n5_011_control,control,0,1,0,0.900000000000001,0.19684833333333332,871352,3089736,34021,256,1577574,0,0,0,0,0.0,0,0,0,0,0,0,61892,256,991,256,0.0003525489581422492,11645,0,0,0
573,61975,83,pair_004_n3_004_control,control,1,0,0,12.430000000000001,0.19671,871850,3094550,34067,256,1580468,0,0,0,0,0.0,0,0,0,0,0,0,61975,256,991,256,0.00035207680705671784,11674,0,0,0
574,62055,80,pair_010_n3_010_conflict,conflict,1,0,0,12.460000000000003,0.19657666666666665,872330,3099190,34102,256,1583207,0,0,0,0,0.0,0,0,0,0,0,0,62055,256,991,256,0.00035162291704681474,11703,0,0,0
575,62140,85,pair_015_n5_015_conflict,conflict,1,0,0,12.410000000000002,0.19643499999999997,872840,3104120,34175,257,1586196,0,0,0,0,0.0,0,0,0,0,0,0,62140,257,995,257,0.00035114193944866574,11744,0,0,0
576,62232,92,pair_005_n5_005_conflict,conflict,1,0,0,12.340000000000002,0.19628166666666666,873392,3109456,34220,257,1589309,0,0,0,0,0.0,0,0,0,0,0,0,62232,257,995,257,0.0003506228325835597,11778,0,0,0
577,62246,14,pair_015_n3_015_conflict,conflict,0,1,0,-0.9299999999999999,0.1962583333333333,873476,3110268,34234,258,1589817,0,0,0,0,0.0,0,0,0,0,0,0,62246,258,999,258,0.0003505439725820147,11781,0,0,0
