episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress
86,14704,287,pair_014_n3_014_control,control,1,0,0,10.389999999999999,0.275495,23876,917180,8509,66,507509,211388,413,38,1.0
87,15004,300,pair_010_n5_010_conflict,conflict,0,0,0,0.10000000000000023,0.274995,23876,936380,8733,66,520842,216188,413,38,1.0
88,15209,205,pair_003_n3_003_conflict,conflict,1,0,0,11.21,0.2746533333333333,23876,949500,8859,66,529981,219468,413,38,1.0
89,15404,195,pair_008_n3_008_control,control,1,0,0,11.31,0.27432833333333334,23876,961980,8990,66,538695,222588,413,38,1.0
90,15551,147,pair_001_n5_001_control,control,1,0,0,11.790000000000001,0.27408333333333335,23876,971388,9075,66,545195,224940,413,38,1.0
91,15586,35,pair_003_n5_003_control,control,0,1,0,-0.6400000000000001,0.27402499999999996,23876,973628,9107,66,546771,225500,417,39,1.0
92,15745,159,pair_001_n5_001_conflict,conflict,1,0,0,11.670000000000002,0.27376,23876,983804,9238,66,553871,228044,417,39,1.0
93,15889,144,pair_001_n3_001_conflict,conflict,1,0,0,11.820000000000002,0.27352,23876,993020,9331,66,560320,230348,417,39,1.0
94,16171,282,pair_006_n3_006_conflict,conflict,1,0,0,10.44,0.27305,23876,1011068,9377,66,572918,234860,417,39,1.0
95,16405,234,pair_005_n5_005_conflict,conflict,1,0,0,10.92,0.27266,23876,1026044,9513,66,583204,238604,417,39,1.0
96,16539,134,pair_013_n5_013_control,control,1,0,0,11.920000000000002,0.27243666666666666,23876,1034620,9545,66,589181,240748,417,39,1.0
97,16765,226,pair_001_n3_001_control,control,1,0,0,11.0,0.27205999999999997,23876,1049084,9699,66,598968,244364,417,39,1.0
98,16904,139,pair_008_n3_008_conflict,conflict,1,0,0,11.870000000000001,0.27182833333333334,23876,1057980,9725,66,605009,246588,417,39,1.0
99,17077,173,pair_015_n5_015_conflict,conflict,1,0,0,11.530000000000001,0.27154,23876,1069052,9745,66,612435,249356,417,39,1.0
100,17088,11,pair_006_n5_006_conflict,conflict,0,1,0,-1.05,0.27152166666666666,23876,1069756,9756,66,612906,249532,421,39,1.0
101,17168,80,pair_007_n5_007_conflict,conflict,0,1,0,-1.5900000000000003,0.27138833333333334,23876,1074876,9836,75,616353,250812,461,39,1.0
102,17283,115,pair_012_n3_012_conflict,conflict,0,1,0,1.060000000000001,0.27119666666666664,23876,1082236,9881,75,621225,252652,465,40,1.0
103,17302,19,pair_017_n5_017_conflict,conflict,0,1,0,-0.5800000000000001,0.271165,23876,1083452,9900,76,622041,252956,472,41,1.0
104,17312,10,pair_012_n3_012_control,control,0,1,0,-1.04,0.2711483333333333,23876,1084092,9910,77,622465,253116,480,41,1.0
105,17497,185,pair_000_n3_000_conflict,conflict,0,1,0,0.3100000000000005,0.27083999999999997,23876,1095932,10020,78,630279,256076,488,43,1.0
106,17521,24,pair_014_n5_014_conflict,conflict,0,1,0,-1.1300000000000001,0.2708,23876,1097468,10044,80,631310,256460,495,43,1.0
107,17660,139,pair_000_n5_000_conflict,conflict,1,0,0,11.870000000000001,0.2705683333333333,23876,1106364,10138,81,637196,258684,499,44,1.0
108,17691,31,pair_012_n5_012_conflict,conflict,0,1,0,-1.2,0.2705166666666666,23876,1108348,10169,83,638532,259180,507,44,1.0
109,17727,36,pair_013_n5_013_conflict,conflict,0,1,0,-1.15,0.2704566666666667,23876,1110652,10205,87,640081,259756,526,45,1.0
110,17839,112,pair_002_n3_002_control,control,0,1,0,1.040000000000001,0.27027,23876,1117820,10267,89,644865,261548,538,45,1.0
111,17846,7,pair_009_n3_009_control,control,0,1,0,-0.91,0.2702583333333333,23876,1118268,10274,91,645163,261660,550,45,1.0
112,17875,29,pair_002_n5_002_conflict,conflict,0,1,0,-1.13,0.27021,23876,1120124,10303,97,646384,262124,577,46,1.0
113,17906,31,pair_016_n5_016_control,control,0,1,0,-1.05,0.27015833333333333,23876,1122108,10334,97,647700,262620,581,47,1.0
114,17968,62,pair_011_n5_011_control,control,0,1,0,-1.5100000000000002,0.270055,23876,1126076,10396,107,650316,263612,621,47,1.0
115,18070,102,pair_017_n5_017_control,control,1,0,0,12.240000000000002,0.269885,23876,1132604,10448,107,654644,265244,621,47,1.0
