episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative
0,5,5,pair_002_conflict,conflict,0,1,0,-0.84,0.29999333333333333,80,240,5,0,0
1,91,86,pair_004_conflict,conflict,1,0,0,12.400000000000002,0.29985,1456,4368,23,0,15
2,182,91,pair_003_control,control,1,0,0,12.350000000000001,0.29969833333333334,2912,8736,49,0,35
3,280,98,pair_010_conflict,conflict,1,0,0,12.280000000000001,0.299535,4480,13440,50,0,64
4,382,102,pair_001_conflict,conflict,1,0,0,12.240000000000002,0.299365,6112,18336,74,0,99
5,487,105,pair_005_conflict,conflict,1,0,0,12.210000000000003,0.29919,7792,23376,100,0,153
6,579,92,pair_010_control,control,1,0,0,12.340000000000002,0.2990366666666667,9264,27792,104,0,209
7,586,7,pair_002_control,control,0,1,0,-0.86,0.299025,9376,28128,111,0,212
8,673,87,pair_000_control,control,1,0,0,12.390000000000002,0.29888,10768,32304,134,0,272
9,760,87,pair_016_control,control,1,0,0,12.39,0.298735,12160,36480,145,0,336
10,833,73,pair_017_conflict,conflict,1,0,0,12.530000000000001,0.29861333333333334,13328,39984,156,0,393
11,914,81,pair_006_conflict,conflict,1,0,0,12.450000000000001,0.29847833333333335,14624,43872,179,0,474
12,1015,101,pair_001_control,control,1,0,0,12.250000000000002,0.29830999999999996,16240,48720,207,0,586
13,1119,104,pair_014_conflict,conflict,1,0,0,12.22,0.29813666666666666,17904,53712,219,0,708
14,1138,19,pair_000_conflict,conflict,0,1,0,-0.6300000000000001,0.298105,18208,54624,238,1,728
15,1241,103,pair_004_control,control,1,0,0,12.23,0.29793333333333333,19856,59568,251,1,878
16,1336,95,pair_017_control,control,1,0,0,12.310000000000002,0.297775,21376,64128,263,1,1000
17,1447,111,pair_015_control,control,1,0,0,12.150000000000002,0.29758999999999997,23152,69456,293,1,1156
18,1485,38,pair_007_conflict,conflict,0,1,0,0.23000000000000043,0.29752666666666666,23760,71280,307,1,1208
19,1543,58,pair_007_control,control,0,1,0,-0.019999999999999685,0.29742999999999997,24688,74064,327,1,1317
20,1657,114,pair_013_control,control,1,0,0,12.120000000000001,0.29724,26512,79536,331,1,1530
21,1757,100,pair_012_control,control,1,0,0,12.260000000000002,0.2970733333333333,28112,84336,340,1,1706
22,1865,108,pair_011_conflict,conflict,1,0,0,12.180000000000001,0.29689333333333334,29840,89520,340,1,1892
23,1962,97,pair_015_conflict,conflict,1,0,0,12.290000000000003,0.29673166666666667,31392,94176,370,1,2053
24,2049,87,pair_016_conflict,conflict,0,1,0,1.140000000000001,0.29658666666666667,32784,98352,380,1,2228
25,2139,90,pair_008_conflict,conflict,1,0,0,12.360000000000001,0.2964366666666667,34224,102672,380,1,2403
26,2234,95,pair_013_conflict,conflict,1,0,0,12.310000000000002,0.2962783333333333,35744,107232,399,1,2606
27,2351,117,pair_009_control,control,1,0,0,12.090000000000002,0.2960833333333333,37616,112848,399,1,2876
28,2443,92,pair_011_control,control,1,0,0,12.340000000000002,0.29592999999999997,39088,117264,409,1,3069
29,2531,88,pair_012_conflict,conflict,0,1,0,1.3300000000000014,0.29578333333333334,40496,121488,420,2,3279
30,2617,86,pair_008_control,control,1,0,0,12.400000000000002,0.29564,41872,125616,420,2,3470
31,2708,91,pair_006_control,control,1,0,0,12.350000000000001,0.2954883333333333,43328,129984,458,2,3684
32,2799,91,pair_005_control,control,1,0,0,12.350000000000001,0.29533666666666664,44784,134352,485,2,3924
33,2896,97,pair_009_conflict,conflict,1,0,0,12.290000000000001,0.29517499999999997,46336,139008,493,2,4208
34,2992,96,pair_003_conflict,conflict,1,0,0,12.3,0.29501499999999997,47872,143616,516,2,4464
35,3096,104,pair_014_control,control,0,1,0,0.870000000000001,0.29484166666666667,49536,148608,526,2,4755
36,3193,97,pair_001_control,control,1,0,0,12.290000000000001,0.29468,51088,153264,562,2,5054
37,3296,103,pair_014_conflict,conflict,1,0,0,12.23,0.2945083333333333,52736,158208,572,2,5376
38,3383,87,pair_016_conflict,conflict,1,0,0,12.390000000000002,0.2943633333333333,54128,162384,586,2,5666
39,3491,108,pair_008_conflict,conflict,1,0,0,12.180000000000001,0.2941833333333333,55856,167568,586,2,5999
40,3586,95,pair_010_conflict,conflict,1,0,0,12.310000000000002,0.294025,57376,172128,608,2,6294
41,3675,89,pair_010_control,control,1,0,0,12.370000000000001,0.2938766666666667,58800,176400,614,2,6581
42,3781,106,pair_008_control,control,1,0,0,12.200000000000001,0.29369999999999996,60496,181488,614,2,6929
43,3883,102,pair_011_conflict,conflict,1,0,0,12.240000000000002,0.29353,62128,186384,614,2,7267
44,3972,89,pair_015_control,control,1,0,0,12.370000000000001,0.29338166666666665,63552,190656,640,2,7557
45,4066,94,pair_005_conflict,conflict,1,0,0,12.32,0.293225,65056,195168,662,2,7903
46,4183,117,pair_004_control,control,1,0,0,12.090000000000002,0.29303,66928,200784,690,3,8394
47,4243,60,pair_015_conflict,conflict,0,1,0,0.8100000000000009,0.29292999999999997,67888,203664,710,3,8628
48,4341,98,pair_000_conflict,conflict,1,0,0,12.280000000000001,0.2927666666666667,69456,208368,736,3,9013
49,4419,78,pair_012_conflict,conflict,0,1,0,1.3800000000000017,0.29263666666666666,70704,212112,746,3,9337
50,4512,93,pair_009_control,control,1,0,0,12.330000000000002,0.29248166666666664,72192,216576,748,3,9697
51,4514,2,pair_002_conflict,conflict,0,1,0,-0.96,0.29247833333333334,72224,216672,750,3,9705
52,4600,86,pair_012_control,control,0,1,0,1.3000000000000012,0.292335,73600,220800,764,3,10084
53,4685,85,pair_011_control,control,1,0,0,12.410000000000002,0.2921933333333333,74960,224880,771,3,10434
54,4687,2,pair_002_control,control,0,1,0,-0.96,0.29219,74992,224976,773,3,10445
55,4776,89,pair_007_control,control,1,0,0,12.370000000000001,0.29204166666666664,76416,229248,773,3,10851
56,4865,89,pair_007_conflict,conflict,1,0,0,12.370000000000001,0.29189333333333334,77840,233520,773,3,11234
57,4955,90,pair_013_conflict,conflict,1,0,0,12.360000000000001,0.2917433333333333,79280,237840,793,3,11639
58,5069,114,pair_017_control,control,1,0,0,12.120000000000001,0.29155333333333333,81104,243312,815,3,12134
59,5164,95,pair_014_control,control,0,1,0,0.9600000000000011,0.291395,82624,247872,827,3,12567
60,5253,89,pair_006_conflict,conflict,1,0,0,12.370000000000001,0.29124666666666665,84048,252144,827,3,12983
61,5335,82,pair_003_control,control,1,0,0,12.440000000000001,0.29111,85360,256080,836,3,13352
62,5416,81,pair_003_conflict,conflict,1,0,0,12.450000000000001,0.290975,86656,259968,856,3,13753
63,5520,104,pair_005_control,control,1,0,0,12.220000000000002,0.2908016666666667,88320,264960,878,3,14238
64,5609,89,pair_006_control,control,1,0,0,12.370000000000001,0.2906533333333333,89744,269232,888,3,14681
65,5690,81,pair_016_control,control,0,1,0,1.1500000000000012,0.2905183333333333,91040,273120,898,3,15085
66,5779,89,pair_004_conflict,conflict,1,0,0,12.370000000000001,0.29037,92464,277392,917,3,15535
