episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative
0,84,84,pair_003_conflict,conflict,1,0,0,12.420000000000002,0.29986166666666664,0,5376,31,0,20
1,173,89,pair_015_control,control,1,0,0,12.370000000000001,0.29971333333333333,0,11072,42,0,44
2,264,91,pair_000_control,control,1,0,0,12.350000000000001,0.29956166666666667,0,16896,59,0,80
3,376,112,pair_012_conflict,conflict,1,0,0,12.14,0.299375,0,24064,66,0,130
4,496,120,pair_006_conflict,conflict,1,0,0,12.060000000000002,0.29917499999999997,0,31744,81,0,190
5,588,92,pair_012_control,control,1,0,0,12.340000000000002,0.29902166666666663,0,37632,89,0,252
6,679,91,pair_007_control,control,1,0,0,12.350000000000001,0.29886999999999997,0,43456,107,0,322
7,773,94,pair_011_control,control,1,0,0,12.32,0.29871333333333333,0,49472,131,0,397
8,865,92,pair_008_control,control,1,0,0,12.340000000000003,0.29856,0,55360,153,0,510
9,874,9,pair_005_control,control,0,1,0,-0.83,0.298545,0,55936,162,1,528
10,964,90,pair_010_conflict,conflict,1,0,0,12.360000000000001,0.29839499999999997,0,61696,168,1,652
11,1055,91,pair_006_control,control,1,0,0,12.350000000000001,0.2982433333333333,0,67520,190,1,788
12,1170,115,pair_004_conflict,conflict,1,0,0,12.110000000000001,0.29805166666666666,0,74880,237,1,961
13,1255,85,pair_001_control,control,1,0,0,12.410000000000002,0.29791,0,80320,258,1,1112
14,1360,105,pair_009_control,control,1,0,0,12.21,0.29773499999999997,0,87040,258,1,1318
15,1448,88,pair_017_control,control,1,0,0,12.380000000000003,0.29758833333333334,0,92672,277,1,1505
16,1541,93,pair_010_control,control,1,0,0,12.330000000000002,0.2974333333333333,0,98624,295,1,1680
17,1841,300,pair_002_conflict,conflict,0,0,0,-1.5000000000000013,0.2969333333333333,0,117824,309,1,2450
18,2024,183,pair_000_conflict,conflict,1,0,0,11.43,0.2966283333333333,0,129536,391,1,2941
19,2130,106,pair_014_control,control,1,0,0,12.200000000000001,0.29645166666666667,0,136320,406,1,3235
20,2231,101,pair_013_conflict,conflict,1,0,0,12.250000000000002,0.29628333333333334,0,142784,424,1,3540
21,2324,93,pair_007_conflict,conflict,1,0,0,12.330000000000002,0.2961283333333333,0,148736,440,1,3823
22,2437,113,pair_008_conflict,conflict,1,0,0,12.13,0.29594,0,155968,440,1,4209
23,2537,100,pair_016_conflict,conflict,1,0,0,12.260000000000002,0.29577333333333333,0,162368,463,1,4548
24,2629,92,pair_017_conflict,conflict,1,0,0,12.340000000000002,0.29562,0,168256,475,1,4859
25,2731,102,pair_011_conflict,conflict,1,0,0,12.240000000000002,0.29545,0,174784,485,1,5224
26,2836,105,pair_014_conflict,conflict,1,0,0,12.21,0.295275,0,181504,493,1,5573
27,2933,97,pair_001_conflict,conflict,1,0,0,12.290000000000001,0.29511333333333334,0,187712,521,1,5937
28,3029,96,pair_015_conflict,conflict,1,0,0,12.3,0.29495333333333335,0,193856,532,1,6340
29,3125,96,pair_016_control,control,1,0,0,12.3,0.2947933333333333,0,200000,549,1,6743
30,3216,91,pair_003_control,control,1,0,0,12.350000000000001,0.29464166666666664,0,205824,560,1,7128
31,3218,2,pair_002_control,control,0,1,0,-0.96,0.29463833333333334,0,205952,562,1,7139
32,3313,95,pair_009_conflict,conflict,1,0,0,12.310000000000002,0.29447999999999996,0,212032,588,1,7537
33,3415,102,pair_004_control,control,1,0,0,12.240000000000002,0.29431,0,218560,617,1,8000
34,3526,111,pair_005_conflict,conflict,1,0,0,12.15,0.29412499999999997,0,225664,635,1,8529
35,3617,91,pair_013_control,control,1,0,0,12.350000000000001,0.2939733333333333,0,231488,654,1,8931
36,3737,120,pair_011_control,control,1,0,0,12.06,0.29377333333333333,0,239168,654,1,9542
37,3845,108,pair_009_control,control,1,0,0,12.180000000000001,0.2935933333333333,0,246080,654,1,10068
38,3954,109,pair_007_conflict,conflict,1,0,0,12.170000000000002,0.2934116666666667,0,253056,654,1,10562
39,4077,123,pair_017_control,control,1,0,0,12.030000000000001,0.29320666666666667,0,260928,665,1,11179
40,4171,94,pair_014_conflict,conflict,1,0,0,12.32,0.29305,0,266944,674,1,11658
41,4289,118,pair_013_conflict,conflict,1,0,0,12.080000000000002,0.2928533333333333,0,274496,679,1,12304
