phase,completed_at,map_id,method,seed,status,replay_schedule,validation_conflict_auc,test_conflict_safe_success,test_conflict_dynamic_collision,test_conflict_timeout,static_safe_success,config_sha256,manifest_sha256,code_sha256,fork_sha256,result_path
02_2026-09-21_to_22_risk_handover,2026-09-21 20:07:57,irregular_workcell_91701,fixed_00,0,complete,fixed,0.83125,1.0,0.0,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,5c41a54ff096d1782a505fdc8fb6f5066c75cf7d01a9b1aba3a113a021920cb5,02_2026-09-21_to_22_risk_handover\runs\irregular_workcell_91701\fixed_00\seed_0\result.json
02_2026-09-21_to_22_risk_handover,2026-09-21 20:29:51,irregular_workcell_91701,fixed_10,0,complete,fixed,0.6020833333333333,1.0,0.0,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,5c41a54ff096d1782a505fdc8fb6f5066c75cf7d01a9b1aba3a113a021920cb5,02_2026-09-21_to_22_risk_handover\runs\irregular_workcell_91701\fixed_10\seed_0\result.json
02_2026-09-21_to_22_risk_handover,2026-09-21 20:51:50,irregular_workcell_91701,fixed_25,0,complete,fixed,0.5854166666666667,1.0,0.0,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,5c41a54ff096d1782a505fdc8fb6f5066c75cf7d01a9b1aba3a113a021920cb5,02_2026-09-21_to_22_risk_handover\runs\irregular_workcell_91701\fixed_25\seed_0\result.json
02_2026-09-21_to_22_risk_handover,2026-09-21 21:23:15,irregular_workcell_91701,fixed_00,1,complete,fixed,0.6020833333333334,0.8125,0.1875,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,f629cd848fed8a084d1c7a5bdf2d352ee5ec8cdde57b651319764b6b82614c9d,02_2026-09-21_to_22_risk_handover\runs\irregular_workcell_91701\fixed_00\seed_1\result.json
02_2026-09-21_to_22_risk_handover,2026-09-21 21:46:43,irregular_workcell_91701,fixed_10,1,complete,fixed,0.66875,0.8541666666666666,0.0625,0.08333333333333333,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,f629cd848fed8a084d1c7a5bdf2d352ee5ec8cdde57b651319764b6b82614c9d,02_2026-09-21_to_22_risk_handover\runs\irregular_workcell_91701\fixed_10\seed_1\result.json
02_2026-09-21_to_22_risk_handover,2026-09-21 22:10:13,irregular_workcell_91701,fixed_25,1,complete,fixed,0.6479166666666667,1.0,0.0,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,f629cd848fed8a084d1c7a5bdf2d352ee5ec8cdde57b651319764b6b82614c9d,02_2026-09-21_to_22_risk_handover\runs\irregular_workcell_91701\fixed_25\seed_1\result.json
02_2026-09-21_to_22_risk_handover,2026-09-21 22:45:07,irregular_workcell_91701,fixed_00,2,complete,fixed,0.5541666666666667,1.0,0.0,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,2b1bd2711ee97ac7c25a1b3210129601a8eb1eef6aa2872e3c9bbcd9c64637ed,02_2026-09-21_to_22_risk_handover\runs\irregular_workcell_91701\fixed_00\seed_2\result.json
02_2026-09-21_to_22_risk_handover,2026-09-21 23:20:51,irregular_workcell_91701,fixed_10,2,complete,fixed,0.47916666666666663,0.8333333333333334,0.0,0.16666666666666666,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,2b1bd2711ee97ac7c25a1b3210129601a8eb1eef6aa2872e3c9bbcd9c64637ed,02_2026-09-21_to_22_risk_handover\runs\irregular_workcell_91701\fixed_10\seed_2\result.json
02_2026-09-21_to_22_risk_handover,2026-09-21 23:44:17,irregular_workcell_91701,fixed_25,2,complete,fixed,0.46875,0.8541666666666666,0.14583333333333334,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,2b1bd2711ee97ac7c25a1b3210129601a8eb1eef6aa2872e3c9bbcd9c64637ed,02_2026-09-21_to_22_risk_handover\runs\irregular_workcell_91701\fixed_25\seed_2\result.json
02_2026-09-21_to_22_risk_handover,2026-09-22 00:04:40,irregular_workcell_91701,time_decay,0,complete,decay,0.6729166666666667,0.9791666666666666,0.020833333333333332,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,5c41a54ff096d1782a505fdc8fb6f5066c75cf7d01a9b1aba3a113a021920cb5,02_2026-09-21_to_22_risk_handover\runs\irregular_workcell_91701\time_decay\seed_0\result.json
02_2026-09-21_to_22_risk_handover,2026-09-22 00:24:52,irregular_workcell_91701,time_decay,1,complete,decay,0.6312500000000001,1.0,0.0,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,f629cd848fed8a084d1c7a5bdf2d352ee5ec8cdde57b651319764b6b82614c9d,02_2026-09-21_to_22_risk_handover\runs\irregular_workcell_91701\time_decay\seed_1\result.json
02_2026-09-21_to_22_risk_handover,2026-09-22 00:45:00,irregular_workcell_91701,time_decay,2,complete,decay,0.8083333333333332,0.9791666666666666,0.020833333333333332,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,2b1bd2711ee97ac7c25a1b3210129601a8eb1eef6aa2872e3c9bbcd9c64637ed,02_2026-09-21_to_22_risk_handover\runs\irregular_workcell_91701\time_decay\seed_2\result.json
02_2026-09-21_to_22_risk_handover,2026-09-22 01:05:22,irregular_workcell_91701,risk_handover,0,complete,risk_handover,0.29166666666666663,0.8333333333333334,0.125,0.041666666666666664,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,5c41a54ff096d1782a505fdc8fb6f5066c75cf7d01a9b1aba3a113a021920cb5,02_2026-09-21_to_22_risk_handover\runs\irregular_workcell_91701\risk_handover\seed_0\result.json
02_2026-09-21_to_22_risk_handover,2026-09-22 01:26:17,irregular_workcell_91701,risk_handover,1,complete,risk_handover,0.2854166666666666,0.6666666666666666,0.3333333333333333,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,f629cd848fed8a084d1c7a5bdf2d352ee5ec8cdde57b651319764b6b82614c9d,02_2026-09-21_to_22_risk_handover\runs\irregular_workcell_91701\risk_handover\seed_1\result.json
02_2026-09-21_to_22_risk_handover,2026-09-22 01:47:17,irregular_workcell_91701,risk_handover,2,complete,risk_handover,0.4333333333333333,0.8958333333333334,0.0,0.10416666666666667,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,2b1bd2711ee97ac7c25a1b3210129601a8eb1eef6aa2872e3c9bbcd9c64637ed,02_2026-09-21_to_22_risk_handover\runs\irregular_workcell_91701\risk_handover\seed_2\result.json
03_2026-09-22_safe_intervention_diagnostic,2026-09-22 12:04:45,irregular_workcell_91701,intervention_only,0,complete,safe_intervention,0.4416666666666666,0.4166666666666667,0.5833333333333334,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,5c41a54ff096d1782a505fdc8fb6f5066c75cf7d01a9b1aba3a113a021920cb5,03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\intervention_only\seed_0\result.json
03_2026-09-22_safe_intervention_diagnostic,2026-09-22 12:26:00,irregular_workcell_91701,safe_replay_04,0,complete,safe_intervention,0.6020833333333333,0.2916666666666667,0.7083333333333334,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,5c41a54ff096d1782a505fdc8fb6f5066c75cf7d01a9b1aba3a113a021920cb5,03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_0\result.json
03_2026-09-22_safe_intervention_diagnostic,2026-09-22 12:46:45,irregular_workcell_91701,safe_replay_08,0,complete,safe_intervention,0.4562500000000001,0.4166666666666667,0.5833333333333334,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,5c41a54ff096d1782a505fdc8fb6f5066c75cf7d01a9b1aba3a113a021920cb5,03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_0\result.json
03_2026-09-22_safe_intervention_diagnostic,2026-09-22 13:08:14,irregular_workcell_91701,intervention_only,1,complete,safe_intervention,0.4458333333333334,0.6666666666666666,0.3333333333333333,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,f629cd848fed8a084d1c7a5bdf2d352ee5ec8cdde57b651319764b6b82614c9d,03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\intervention_only\seed_1\result.json
03_2026-09-22_safe_intervention_diagnostic,2026-09-22 13:30:00,irregular_workcell_91701,safe_replay_04,1,complete,safe_intervention,0.3312500000000001,0.6666666666666666,0.3333333333333333,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,f629cd848fed8a084d1c7a5bdf2d352ee5ec8cdde57b651319764b6b82614c9d,03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_1\result.json
03_2026-09-22_safe_intervention_diagnostic,2026-09-22 13:51:25,irregular_workcell_91701,safe_replay_08,1,complete,safe_intervention,0.5708333333333333,0.2916666666666667,0.7083333333333334,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,f629cd848fed8a084d1c7a5bdf2d352ee5ec8cdde57b651319764b6b82614c9d,03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_1\result.json
03_2026-09-22_safe_intervention_diagnostic,2026-09-22 14:13:02,irregular_workcell_91701,intervention_only,2,complete,safe_intervention,0.425,0.4166666666666667,0.5833333333333334,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,2b1bd2711ee97ac7c25a1b3210129601a8eb1eef6aa2872e3c9bbcd9c64637ed,03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\intervention_only\seed_2\result.json
03_2026-09-22_safe_intervention_diagnostic,2026-09-22 14:34:54,irregular_workcell_91701,safe_replay_04,2,complete,safe_intervention,0.44166666666666665,0.2916666666666667,0.7083333333333334,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,2b1bd2711ee97ac7c25a1b3210129601a8eb1eef6aa2872e3c9bbcd9c64637ed,03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_04\seed_2\result.json
03_2026-09-22_safe_intervention_diagnostic,2026-09-22 14:56:18,irregular_workcell_91701,safe_replay_08,2,complete,safe_intervention,0.43958333333333327,0.5625,0.4375,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,0784b111ea42abff751dc918b59174ccb4690df09adeea101c15383def20dc08,2b1bd2711ee97ac7c25a1b3210129601a8eb1eef6aa2872e3c9bbcd9c64637ed,03_2026-09-22_safe_intervention_diagnostic\runs\irregular_workcell_91701\safe_replay_08\seed_2\result.json
04_2026-09-23_action_ranking_ablation,2026-09-23 10:20:19,irregular_workcell_91701,demo_action_margin,0,complete,demo_action_margin,0.6604166666666665,0.6666666666666666,0.3333333333333333,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,90e46b30a5b1a1d95c55d2c758da7ed599d57b768c645dfd01d7cb050922004e,5c41a54ff096d1782a505fdc8fb6f5066c75cf7d01a9b1aba3a113a021920cb5,04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_0\result.json
04_2026-09-23_action_ranking_ablation,2026-09-23 10:42:25,irregular_workcell_91701,demo_action_margin,1,complete,demo_action_margin,0.425,0.3125,0.0,0.6875,0,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,90e46b30a5b1a1d95c55d2c758da7ed599d57b768c645dfd01d7cb050922004e,f629cd848fed8a084d1c7a5bdf2d352ee5ec8cdde57b651319764b6b82614c9d,04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_1\result.json
04_2026-09-23_action_ranking_ablation,2026-09-23 11:03:33,irregular_workcell_91701,demo_action_margin,2,complete,demo_action_margin,0.5916666666666667,1.0,0.0,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,90e46b30a5b1a1d95c55d2c758da7ed599d57b768c645dfd01d7cb050922004e,2b1bd2711ee97ac7c25a1b3210129601a8eb1eef6aa2872e3c9bbcd9c64637ed,04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\demo_action_margin\seed_2\result.json
04_2026-09-23_action_ranking_ablation,2026-09-23 11:27:45,irregular_workcell_91701,all_action_margin,0,complete,all_action_margin,0.55625,0.8541666666666666,0.0625,0.08333333333333333,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,90e46b30a5b1a1d95c55d2c758da7ed599d57b768c645dfd01d7cb050922004e,5c41a54ff096d1782a505fdc8fb6f5066c75cf7d01a9b1aba3a113a021920cb5,04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_0\result.json
04_2026-09-23_action_ranking_ablation,2026-09-23 11:52:03,irregular_workcell_91701,all_action_margin,1,complete,all_action_margin,0.2583333333333333,0.9791666666666666,0.020833333333333332,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,90e46b30a5b1a1d95c55d2c758da7ed599d57b768c645dfd01d7cb050922004e,f629cd848fed8a084d1c7a5bdf2d352ee5ec8cdde57b651319764b6b82614c9d,04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_1\result.json
04_2026-09-23_action_ranking_ablation,2026-09-23 12:15:43,irregular_workcell_91701,all_action_margin,2,complete,all_action_margin,0.5791666666666667,1.0,0.0,0.0,1,47d6bb567740f2a01d371a3b6b8f47ba466e59844719e8e3dd7db8cd6a01dc22,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,90e46b30a5b1a1d95c55d2c758da7ed599d57b768c645dfd01d7cb050922004e,2b1bd2711ee97ac7c25a1b3210129601a8eb1eef6aa2872e3c9bbcd9c64637ed,04_2026-09-23_action_ranking_ablation\runs\irregular_workcell_91701\all_action_margin\seed_2\result.json
05_2026-09-24_dynamic_prediction_auxiliary,2026-09-23 20:02:41,irregular_workcell_91701,global_prediction,0,validation_complete,global_prediction,0.7020833333333334,,,,,14c5aaf618b49bbaac8bd7e640345837bb84d95d0f1811e4e2e3378ab7062a80,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,a06e02e3f38ba6395e4fb327e6b0a2622f58c6bf2b6db2b69c8b28adc3377524,5c41a54ff096d1782a505fdc8fb6f5066c75cf7d01a9b1aba3a113a021920cb5,05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\global_prediction\seed_0\result.json
05_2026-09-24_dynamic_prediction_auxiliary,2026-09-23 20:40:06,irregular_workcell_91701,global_prediction,1,validation_complete,global_prediction,0.7958333333333334,,,,,14c5aaf618b49bbaac8bd7e640345837bb84d95d0f1811e4e2e3378ab7062a80,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,a06e02e3f38ba6395e4fb327e6b0a2622f58c6bf2b6db2b69c8b28adc3377524,f629cd848fed8a084d1c7a5bdf2d352ee5ec8cdde57b651319764b6b82614c9d,05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\global_prediction\seed_1\result.json
05_2026-09-24_dynamic_prediction_auxiliary,2026-09-23 21:06:16,irregular_workcell_91701,global_prediction,2,validation_complete,global_prediction,0.7291666666666667,,,,,14c5aaf618b49bbaac8bd7e640345837bb84d95d0f1811e4e2e3378ab7062a80,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,a06e02e3f38ba6395e4fb327e6b0a2622f58c6bf2b6db2b69c8b28adc3377524,2b1bd2711ee97ac7c25a1b3210129601a8eb1eef6aa2872e3c9bbcd9c64637ed,05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\global_prediction\seed_2\result.json
05_2026-09-24_dynamic_prediction_auxiliary,2026-09-23 21:37:56,irregular_workcell_91701,decision_weighted_prediction,0,validation_complete,decision_weighted_prediction,0.8229166666666665,,,,,14c5aaf618b49bbaac8bd7e640345837bb84d95d0f1811e4e2e3378ab7062a80,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,a06e02e3f38ba6395e4fb327e6b0a2622f58c6bf2b6db2b69c8b28adc3377524,5c41a54ff096d1782a505fdc8fb6f5066c75cf7d01a9b1aba3a113a021920cb5,05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\decision_weighted_prediction\seed_0\result.json
05_2026-09-24_dynamic_prediction_auxiliary,2026-09-23 22:04:46,irregular_workcell_91701,decision_weighted_prediction,1,validation_complete,decision_weighted_prediction,0.7125,,,,,14c5aaf618b49bbaac8bd7e640345837bb84d95d0f1811e4e2e3378ab7062a80,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,a06e02e3f38ba6395e4fb327e6b0a2622f58c6bf2b6db2b69c8b28adc3377524,f629cd848fed8a084d1c7a5bdf2d352ee5ec8cdde57b651319764b6b82614c9d,05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\decision_weighted_prediction\seed_1\result.json
05_2026-09-24_dynamic_prediction_auxiliary,2026-09-23 22:31:19,irregular_workcell_91701,decision_weighted_prediction,2,validation_complete,decision_weighted_prediction,0.5958333333333333,,,,,14c5aaf618b49bbaac8bd7e640345837bb84d95d0f1811e4e2e3378ab7062a80,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,a06e02e3f38ba6395e4fb327e6b0a2622f58c6bf2b6db2b69c8b28adc3377524,2b1bd2711ee97ac7c25a1b3210129601a8eb1eef6aa2872e3c9bbcd9c64637ed,05_2026-09-24_dynamic_prediction_auxiliary\runs\irregular_workcell_91701\decision_weighted_prediction\seed_2\result.json
06_2026-09-25_dynamic_prediction_generalization,2026-09-25 00:27:29,irregular_workcell_91702,time_decay,0,validation_complete,decay,0.95,,,,,d7d078a56701378aa8ea540128080d29d5ccc1b9c7b414735bc999f259aab371,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,b2d39e29a87cd85ba895536bc01f7218e92b35372b5f3576f45c7cf8f3af3bcf,ab24780725f25ed07673e9ea461b3838ff193696c1d7ac8016f532280282cabc,06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\time_decay\seed_0\result.json
06_2026-09-25_dynamic_prediction_generalization,2026-09-25 00:58:33,irregular_workcell_91702,time_decay,1,validation_complete,decay,0.93125,,,,,d7d078a56701378aa8ea540128080d29d5ccc1b9c7b414735bc999f259aab371,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,b2d39e29a87cd85ba895536bc01f7218e92b35372b5f3576f45c7cf8f3af3bcf,0b70329be69ea8ac625f81e63a7c1029d50ec320cd3dab2179d56ea011611614,06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\time_decay\seed_1\result.json
06_2026-09-25_dynamic_prediction_generalization,2026-09-25 01:30:08,irregular_workcell_91702,time_decay,2,validation_complete,decay,0.9,,,,,d7d078a56701378aa8ea540128080d29d5ccc1b9c7b414735bc999f259aab371,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,b2d39e29a87cd85ba895536bc01f7218e92b35372b5f3576f45c7cf8f3af3bcf,b64e77a174563e8e6aceedcb9d14d505726b2d654fcae9c6fdcd2b838dad7315,06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\time_decay\seed_2\result.json
06_2026-09-25_dynamic_prediction_generalization,2026-09-25 01:57:35,irregular_workcell_91702,global_prediction,0,validation_complete,global_prediction,0.9541666666666667,,,,,d7d078a56701378aa8ea540128080d29d5ccc1b9c7b414735bc999f259aab371,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,b2d39e29a87cd85ba895536bc01f7218e92b35372b5f3576f45c7cf8f3af3bcf,ab24780725f25ed07673e9ea461b3838ff193696c1d7ac8016f532280282cabc,06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\global_prediction\seed_0\result.json
06_2026-09-25_dynamic_prediction_generalization,2026-09-25 02:24:49,irregular_workcell_91702,global_prediction,1,validation_complete,global_prediction,0.9770833333333333,,,,,d7d078a56701378aa8ea540128080d29d5ccc1b9c7b414735bc999f259aab371,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,b2d39e29a87cd85ba895536bc01f7218e92b35372b5f3576f45c7cf8f3af3bcf,0b70329be69ea8ac625f81e63a7c1029d50ec320cd3dab2179d56ea011611614,06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\global_prediction\seed_1\result.json
06_2026-09-25_dynamic_prediction_generalization,2026-09-25 02:52:07,irregular_workcell_91702,global_prediction,2,validation_complete,global_prediction,0.9458333333333333,,,,,d7d078a56701378aa8ea540128080d29d5ccc1b9c7b414735bc999f259aab371,34e62ae1f01f0d6d7f53aaf8db663f4d7cf3fd49a5d074eb693f7bbff00e55b3,b2d39e29a87cd85ba895536bc01f7218e92b35372b5f3576f45c7cf8f3af3bcf,b64e77a174563e8e6aceedcb9d14d505726b2d654fcae9c6fdcd2b838dad7315,06_2026-09-25_dynamic_prediction_generalization\runs\irregular_workcell_91702\global_prediction\seed_2\result.json
