episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative
0,88,88,pair_013_conflict,conflict,1,0,0,12.380000000000003,0.299855,1408,4224,22,0,3
1,198,110,pair_001_conflict,conflict,1,0,0,12.16,0.29967166666666667,3168,9504,22,0,14
2,292,94,pair_014_conflict,conflict,1,0,0,12.32,0.299515,4672,14016,37,0,25
3,394,102,pair_011_control,control,1,0,0,12.240000000000002,0.29934499999999997,6304,18912,61,0,54
4,511,117,pair_003_conflict,conflict,1,0,0,12.090000000000002,0.29914999999999997,8176,24528,66,0,99
5,604,93,pair_017_control,control,1,0,0,12.330000000000002,0.298995,9664,28992,83,0,140
6,705,101,pair_011_conflict,conflict,1,0,0,12.250000000000002,0.29882666666666663,11280,33840,107,0,201
7,791,86,pair_006_control,control,1,0,0,12.400000000000002,0.2986833333333333,12656,37968,109,0,246
8,894,103,pair_008_control,control,1,0,0,12.230000000000002,0.2985116666666667,14304,42912,132,0,309
9,988,94,pair_009_control,control,1,0,0,12.320000000000002,0.298355,15808,47424,133,0,386
10,1089,101,pair_005_control,control,1,0,0,12.250000000000002,0.29818666666666666,17424,52272,141,0,463
11,1206,117,pair_009_conflict,conflict,1,0,0,12.090000000000002,0.29799166666666665,19296,57888,149,0,565
12,1293,87,pair_017_conflict,conflict,1,0,0,12.39,0.29784666666666665,20688,62064,162,0,648
13,1386,93,pair_007_control,control,1,0,0,12.330000000000002,0.29769166666666663,22176,66528,186,0,746
14,1509,123,pair_016_control,control,1,0,0,12.030000000000001,0.2974866666666667,24144,72432,203,0,892
15,1613,104,pair_004_conflict,conflict,1,0,0,12.22,0.2973133333333333,25808,77424,220,0,1023
16,1707,94,pair_004_control,control,1,0,0,12.320000000000002,0.2971566666666667,27312,81936,231,0,1158
17,1714,7,pair_002_control,control,0,1,0,-0.86,0.297145,27424,82272,238,0,1169
18,1813,99,pair_006_conflict,conflict,1,0,0,12.270000000000001,0.29697999999999997,29008,87024,253,0,1296
19,1900,87,pair_012_conflict,conflict,1,0,0,12.39,0.296835,30400,91200,264,0,1406
20,1993,93,pair_000_conflict,conflict,1,0,0,12.330000000000002,0.29668,31888,95664,292,0,1563
21,2093,100,pair_015_control,control,1,0,0,12.260000000000002,0.2965133333333333,33488,100464,295,0,1722
22,2178,85,pair_014_control,control,1,0,0,12.410000000000002,0.29637166666666664,34848,104544,321,0,1860
23,2260,82,pair_007_conflict,conflict,1,0,0,12.440000000000001,0.29623499999999997,36160,108480,347,0,2019
24,2337,77,pair_008_conflict,conflict,1,0,0,12.490000000000002,0.29610666666666663,37392,112176,375,0,2164
25,2429,92,pair_005_conflict,conflict,1,0,0,12.340000000000002,0.29595333333333335,38864,116592,393,0,2347
26,2468,39,pair_010_control,control,0,1,0,-0.28,0.2958883333333333,39488,118464,404,0,2426
27,2556,88,pair_002_conflict,conflict,1,0,0,12.380000000000003,0.2957416666666667,40896,122688,414,0,2623
28,2581,25,pair_010_conflict,conflict,0,1,0,-0.18999999999999984,0.29569999999999996,41296,123888,426,0,2683
29,2677,96,pair_016_conflict,conflict,1,0,0,12.3,0.29553999999999997,42832,128496,438,0,2909
30,2802,125,pair_001_control,control,1,0,0,12.010000000000002,0.29533166666666666,44832,134496,467,0,3217
31,2873,71,pair_015_conflict,conflict,0,1,0,0.6500000000000008,0.2952133333333333,45968,137904,478,1,3401
32,2966,93,pair_013_control,control,1,0,0,12.330000000000002,0.2950583333333333,47456,142368,509,1,3658
33,3081,115,pair_003_control,control,1,0,0,12.110000000000001,0.29486666666666667,49296,147888,520,1,3996
34,3189,108,pair_012_control,control,1,0,0,12.180000000000001,0.29468666666666665,51024,153072,539,1,4294
35,3295,106,pair_000_control,control,1,0,0,12.200000000000001,0.29451,52720,158160,544,1,4612
36,3400,105,pair_008_conflict,conflict,1,0,0,12.21,0.294335,54400,163200,570,1,4928
37,3492,92,pair_004_control,control,1,0,0,12.340000000000002,0.2941816666666667,55872,167616,588,1,5250
38,3575,83,pair_010_control,control,1,0,0,12.430000000000001,0.2940433333333333,57200,171600,611,1,5528
39,3685,110,pair_001_conflict,conflict,1,0,0,12.160000000000002,0.29386,58960,176880,642,1,5890
40,3770,85,pair_000_conflict,conflict,1,0,0,12.410000000000002,0.2937183333333333,60320,180960,660,1,6183
41,3880,110,pair_005_conflict,conflict,1,0,0,12.16,0.293535,62080,186240,682,1,6576
42,3962,82,pair_016_conflict,conflict,1,0,0,12.440000000000001,0.2933983333333333,63392,190176,696,1,6864
43,3998,36,pair_011_conflict,conflict,0,1,0,2.220446049250313e-16,0.2933383333333333,63968,191904,709,1,7003
44,4102,104,pair_006_control,control,1,0,0,12.22,0.293165,65632,196896,723,1,7412
45,4150,48,pair_010_conflict,conflict,0,1,0,-0.31999999999999995,0.293085,66400,199200,748,1,7591
46,4248,98,pair_011_control,control,1,0,0,12.280000000000001,0.29292166666666664,67968,203904,756,1,8022
47,4352,104,pair_009_control,control,1,0,0,12.22,0.29274833333333333,69632,208896,787,1,8469
48,4472,120,pair_007_control,control,1,0,0,12.060000000000002,0.2925483333333333,71552,214656,787,1,8952
49,4565,93,pair_014_control,control,0,1,0,1.0300000000000011,0.29239333333333334,73040,219120,805,1,9354
50,4658,93,pair_001_control,control,1,0,0,12.330000000000002,0.2922383333333333,74528,223584,834,1,9775
51,4665,7,pair_002_control,control,0,1,0,-0.86,0.29222666666666663,74640,223920,841,1,9817
52,4748,83,pair_007_conflict,conflict,1,0,0,12.430000000000001,0.29208833333333334,75968,227904,856,1,10226
53,4844,96,pair_014_conflict,conflict,1,0,0,12.3,0.29192833333333335,77504,232512,871,1,10714
54,4864,20,pair_005_control,control,0,1,0,-0.4900000000000001,0.291895,77824,233472,891,1,10813
55,4956,92,pair_012_control,control,0,1,0,1.2900000000000014,0.2917416666666667,79296,237888,901,2,11250
56,5057,101,pair_006_conflict,conflict,1,0,0,12.250000000000002,0.2915733333333333,80912,242736,901,2,11767
57,5145,88,pair_003_control,control,1,0,0,12.38,0.29142666666666667,82320,246960,911,2,12199
58,5234,89,pair_013_control,control,1,0,0,12.370000000000001,0.2912783333333333,83744,251232,912,2,12632
59,5316,82,pair_004_conflict,conflict,1,0,0,12.440000000000001,0.29114166666666663,85056,255168,940,2,13039
60,5419,103,pair_000_control,control,1,0,0,12.23,0.29097,86704,260112,950,2,13591
61,5521,102,pair_017_control,control,1,0,0,12.240000000000002,0.2908,88336,265008,970,2,14151
62,5598,77,pair_015_control,control,1,0,0,12.490000000000002,0.29067166666666666,89568,268704,990,2,14568
63,5690,92,pair_015_conflict,conflict,1,0,0,12.340000000000002,0.2905183333333333,91040,273120,1025,2,15059
64,5784,94,pair_013_conflict,conflict,1,0,0,12.320000000000002,0.29036166666666663,92544,277632,1046,2,15621
65,5870,86,pair_009_conflict,conflict,1,0,0,12.400000000000002,0.2902183333333333,93920,281760,1053,2,16105
66,5966,96,pair_016_control,control,1,0,0,12.3,0.2900583333333333,95456,286368,1069,2,16664
67,6076,110,pair_002_conflict,conflict,1,0,0,12.16,0.289875,97216,291648,1084,2,17322
68,6162,86,pair_017_conflict,conflict,1,0,0,12.400000000000002,0.28973166666666667,98592,295776,1098,2,17847
69,6264,102,pair_008_control,control,1,0,0,12.240000000000002,0.28956166666666666,100224,300672,1123,2,18456
70,6362,98,pair_003_conflict,conflict,1,0,0,12.280000000000001,0.2893983333333333,101792,305376,1131,2,19100
71,6456,94,pair_012_conflict,conflict,1,0,0,12.32,0.2892416666666667,103296,309888,1143,2,19680
72,6543,87,pair_007_conflict,conflict,1,0,0,12.39,0.28909666666666667,104688,314064,1158,2,20202
73,6631,88,pair_016_control,control,1,0,0,12.38,0.28895,106096,318288,1167,2,20783
74,6730,99,pair_012_control,control,1,0,0,12.270000000000001,0.288785,107680,323040,1180,2,21434
75,6827,97,pair_015_control,control,1,0,0,12.290000000000003,0.28862333333333334,109232,327696,1183,2,22039
76,6919,92,pair_014_control,control,1,0,0,12.340000000000002,0.28847,110704,332112,1192,2,22700
77,7026,107,pair_016_conflict,conflict,1,0,0,12.190000000000001,0.28829166666666667,112416,337248,1203,2,23386
78,7137,111,pair_008_control,control,1,0,0,12.150000000000002,0.2881066666666667,114192,342576,1228,2,24154
79,7217,80,pair_011_control,control,1,0,0,12.46,0.2879733333333333,115472,346416,1254,2,24686
80,7307,90,pair_005_control,control,1,0,0,12.360000000000001,0.2878233333333333,116912,350736,1278,2,25344
81,7395,88,pair_008_conflict,conflict,1,0,0,12.380000000000003,0.28767666666666664,118320,354960,1278,2,25986
82,7495,100,pair_006_conflict,conflict,1,0,0,12.260000000000002,0.28751,119920,359760,1290,2,26672
83,7609,114,pair_017_conflict,conflict,1,0,0,12.120000000000001,0.28731999999999996,121744,365232,1311,2,27485
84,7711,102,pair_006_control,control,1,0,0,12.240000000000002,0.28715,123376,370128,1334,2,28240
85,7801,90,pair_000_control,control,1,0,0,12.360000000000001,0.287,124816,374448,1381,2,28887
86,7881,80,pair_011_conflict,conflict,1,0,0,12.46,0.28686666666666666,126096,378288,1397,2,29471
87,7985,104,pair_009_control,control,1,0,0,12.22,0.2866933333333333,127760,383280,1411,2,30278
88,7987,2,pair_002_control,control,0,1,0,-0.96,0.28669,127792,383376,1413,2,30289
89,8084,97,pair_013_conflict,conflict,1,0,0,12.290000000000003,0.28652833333333333,129344,388032,1423,2,31083
90,8172,88,pair_017_control,control,1,0,0,12.38,0.28638166666666665,130752,392256,1436,2,31763
91,8274,102,pair_003_control,control,1,0,0,12.240000000000002,0.28621166666666664,132384,397152,1466,2,32557
92,8374,100,pair_010_control,control,1,0,0,12.260000000000002,0.286045,133984,401952,1500,2,33389
93,8468,94,pair_001_control,control,1,0,0,12.320000000000002,0.2858883333333333,135488,406464,1528,2,34190
94,8569,101,pair_013_control,control,1,0,0,12.250000000000002,0.28572,137104,411312,1528,2,35027
95,8651,82,pair_009_conflict,conflict,1,0,0,12.440000000000001,0.2855833333333333,138416,415248,1552,2,35700
