episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress
33,1636,15,pair_000_n3_000_conflict,conflict,0,1,0,-0.5900000000000001,0.297275,0,104704,1041,9,6483,0,0,0,0.0
34,1737,101,pair_008_n5_008_conflict,conflict,0,1,0,1.1000000000000014,0.29710666666666663,0,111168,1106,9,7294,0,0,0,0.0
35,1830,93,pair_004_n5_004_conflict,conflict,1,0,0,12.330000000000002,0.29695166666666667,0,117120,1133,9,8044,0,0,0,0.0
36,1847,17,pair_000_n3_000_control,control,0,1,0,-0.66,0.2969233333333333,0,118208,1150,9,8219,0,0,0,0.0
37,1882,35,pair_011_n3_011_conflict,conflict,0,1,0,0.010000000000000231,0.296865,0,120448,1165,9,8498,0,0,0,0.0
38,1894,12,pair_016_n3_016_control,control,0,1,0,-0.66,0.29684499999999997,0,121216,1177,9,8611,0,0,0,0.0
39,1933,39,pair_006_n5_006_control,control,0,1,0,-0.68,0.29678,0,123712,1216,9,8960,0,0,0,0.0
40,2027,94,pair_001_n5_001_conflict,conflict,1,0,0,12.320000000000002,0.29662333333333335,0,129728,1249,9,9813,0,0,0,0.0
41,2033,6,pair_013_n5_013_control,control,0,1,0,-0.8,0.29661333333333334,0,130112,1255,9,9868,0,0,0,0.0
42,2123,90,pair_002_n3_002_control,control,1,0,0,12.360000000000001,0.2964633333333333,0,135872,1286,9,10709,0,0,0,0.0
43,2221,98,pair_008_n3_008_control,control,1,0,0,12.280000000000001,0.2963,0,142144,1309,9,11657,0,0,0,0.0
44,2235,14,pair_006_n3_006_conflict,conflict,0,1,0,-0.4800000000000001,0.29627666666666663,0,143040,1323,9,11767,0,0,0,0.0
45,2334,99,pair_017_n3_017_conflict,conflict,1,0,0,12.270000000000001,0.29611166666666666,0,149376,1362,9,12737,0,0,0,0.0
46,2431,97,pair_001_n3_001_control,control,1,0,0,12.290000000000001,0.29595,0,155584,1372,9,13692,0,0,0,0.0
47,2525,94,pair_004_n3_004_control,control,1,0,0,12.32,0.2957933333333333,0,161600,1397,9,14655,0,0,0,0.0
48,2608,83,pair_000_n5_000_conflict,conflict,1,0,0,12.430000000000001,0.295655,0,166912,1434,9,15538,0,0,0,0.0
49,2697,89,pair_002_n3_002_conflict,conflict,1,0,0,12.370000000000001,0.29550666666666664,0,172608,1459,9,16476,0,0,0,0.0
50,2795,98,pair_002_n5_002_control,control,1,0,0,12.280000000000001,0.29534333333333335,0,178880,1482,9,17577,0,0,0,0.0
51,2892,97,pair_007_n3_007_control,control,1,0,0,12.290000000000001,0.2951816666666667,0,185088,1557,9,18666,0,0,0,0.0
52,2994,102,pair_002_n5_002_conflict,conflict,1,0,0,12.240000000000002,0.29501166666666667,0,191616,1583,9,19883,0,0,0,0.0
53,3120,126,pair_007_n3_007_conflict,conflict,1,0,0,12.0,0.29480166666666663,0,199680,1649,9,21352,0,0,0,0.0
54,3221,101,pair_001_n5_001_control,control,1,0,0,12.250000000000002,0.2946333333333333,0,206144,1678,9,22554,0,0,0,0.0
55,3308,87,pair_004_n3_004_conflict,conflict,1,0,0,12.39,0.2944883333333333,0,211712,1716,9,23644,0,0,0,0.0
56,3401,93,pair_017_n5_017_control,control,1,0,0,12.330000000000002,0.29433333333333334,0,217664,1764,9,24829,0,0,0,0.0
57,3504,103,pair_010_n3_010_control,control,1,0,0,12.23,0.29416166666666665,0,224256,1832,10,26239,0,0,0,0.0
58,3603,99,pair_008_n3_008_conflict,conflict,1,0,0,12.270000000000001,0.29399666666666663,0,230592,1861,10,27583,0,0,0,0.0
59,3689,86,pair_007_n5_007_conflict,conflict,1,0,0,12.400000000000002,0.2938533333333333,0,236096,1911,10,28820,0,0,0,0.0
60,3799,110,pair_014_n5_014_control,control,1,0,0,12.16,0.29367,0,243136,1961,10,30373,0,0,0,0.0
61,3901,102,pair_011_n5_011_conflict,conflict,1,0,0,12.240000000000002,0.2935,0,249664,2009,10,31904,0,0,0,0.0
62,3996,95,pair_016_n5_016_control,control,1,0,0,12.310000000000002,0.29334166666666667,0,255744,2047,10,33317,0,0,0,0.0
63,4111,115,pair_014_n5_014_conflict,conflict,1,0,0,12.110000000000001,0.29314999999999997,0,263104,2091,10,35025,0,0,0,0.0
64,4216,105,pair_012_n3_012_control,control,1,0,0,12.21,0.292975,0,269824,2131,10,36710,0,0,0,0.0
65,4323,107,pair_012_n5_012_control,control,1,0,0,12.190000000000001,0.29279666666666665,0,276672,2165,10,38433,0,0,0,0.0
66,4623,300,pair_016_n3_016_conflict,conflict,0,0,0,0.09999999999999985,0.29229666666666665,0,295872,2412,10,43509,0,0,0,0.0
67,4744,121,pair_006_n3_006_control,control,1,0,0,12.05,0.292095,0,303616,2458,10,45700,0,0,0,0.0
68,4836,92,pair_005_n3_005_conflict,conflict,0,1,0,1.2900000000000014,0.29194166666666665,0,309504,2496,10,47389,0,0,0,0.0
69,4928,92,pair_009_n5_009_conflict,conflict,0,1,0,1.3400000000000016,0.2917883333333333,0,315392,2553,10,49082,0,0,0,0.0
70,5027,99,pair_003_n5_003_control,control,0,1,0,1.1700000000000013,0.29162333333333335,0,321728,2576,10,50961,0,0,0,0.0
71,5139,112,pair_014_n3_014_control,control,1,0,0,12.14,0.2914366666666667,0,328896,2637,10,53089,0,0,0,0.0
72,5232,93,pair_013_n3_013_conflict,conflict,1,0,0,12.330000000000002,0.29128166666666666,0,334848,2665,10,54899,0,0,0,0.0
73,5353,121,pair_006_n5_006_control,control,1,0,0,12.05,0.29108,0,342592,2748,10,57230,0,0,0,0.0
74,5449,96,pair_007_n3_007_control,control,1,0,0,12.3,0.29092,0,348736,2820,11,59205,0,0,0,0.0
75,5580,131,pair_002_n3_002_conflict,conflict,1,0,0,11.950000000000001,0.29070166666666664,0,357120,2879,11,61916,0,0,0,0.0
76,5687,107,pair_017_n3_017_conflict,conflict,1,0,0,12.190000000000001,0.2905233333333333,0,363968,2925,11,64229,0,0,0,0.0
77,5784,97,pair_016_n5_016_conflict,conflict,1,0,0,12.290000000000001,0.29036166666666663,0,370176,2970,11,66301,0,0,0,0.0
78,6061,277,pair_000_n5_000_conflict,conflict,1,0,0,10.49,0.2899,0,387904,3164,11,72427,0,0,0,0.0
79,6076,15,pair_008_n5_008_control,control,0,1,0,-0.84,0.289875,0,388864,3179,11,72755,0,0,0,0.0
80,6234,158,pair_009_n3_009_control,control,1,0,0,11.680000000000001,0.28961166666666666,0,398976,3307,11,76492,0,0,0,0.0
81,6388,154,pair_012_n5_012_conflict,conflict,1,0,0,11.72,0.289355,0,408832,3386,11,80357,0,0,0,0.0
82,6440,52,pair_007_n5_007_conflict,conflict,0,1,0,0.0900000000000003,0.28926833333333335,0,412160,3434,11,81621,0,0,0,0.0
83,6544,104,pair_012_n3_012_control,control,1,0,0,12.22,0.289095,0,418816,3471,11,84225,0,0,0,0.0
84,6662,118,pair_010_n3_010_control,control,1,0,0,12.080000000000002,0.2888983333333333,0,426368,3513,11,87245,0,0,0,0.0
85,6754,92,pair_002_n5_002_conflict,conflict,1,0,0,12.340000000000002,0.288745,0,432256,3539,11,89646,0,0,0,0.0
86,6879,125,pair_004_n5_004_conflict,conflict,1,0,0,12.010000000000002,0.28853666666666666,0,440256,3601,11,92936,0,0,0,0.0
87,6985,106,pair_016_n3_016_conflict,conflict,1,0,0,12.200000000000001,0.28836,0,447040,3650,11,95745,0,0,0,0.0
88,7100,115,pair_009_n5_009_conflict,conflict,1,0,0,12.110000000000001,0.2881683333333333,0,454400,3730,12,98859,0,0,0,0.0
89,7196,96,pair_006_n3_006_conflict,conflict,1,0,0,12.3,0.2880083333333333,0,460544,3772,12,101617,0,0,0,0.0
90,7496,300,pair_007_n3_007_conflict,conflict,0,0,0,-0.20000000000000068,0.2875083333333333,0,479744,4025,12,110167,0,0,0,0.0
91,7628,132,pair_014_n5_014_conflict,conflict,1,0,0,11.940000000000001,0.2872883333333333,0,488192,4103,12,114111,0,0,0,0.0
92,7735,107,pair_001_n5_001_control,control,1,0,0,12.190000000000001,0.28711,0,495040,4144,12,117423,0,0,0,0.0
93,7827,92,pair_013_n5_013_conflict,conflict,1,0,0,12.340000000000002,0.28695666666666664,0,500928,4179,12,120230,0,0,0,0.0
94,7921,94,pair_017_n3_017_control,control,1,0,0,12.320000000000002,0.2868,0,506944,4228,12,123183,0,0,0,0.0
95,7942,21,pair_013_n5_013_control,control,0,1,0,-0.65,0.286765,0,508288,4249,13,123862,0,0,0,0.0
96,8072,130,pair_006_n5_006_conflict,conflict,1,0,0,11.96,0.2865483333333333,0,516608,4337,13,127944,0,0,0,0.0
97,8179,107,pair_015_n3_015_control,control,1,0,0,12.190000000000001,0.28637,0,523456,4377,13,131301,0,0,0,0.0
98,8210,31,pair_010_n5_010_control,control,0,1,0,-0.2499999999999999,0.28631833333333334,0,525440,4396,13,132305,0,0,0,0.0
99,8323,113,pair_012_n5_012_control,control,1,0,0,12.13,0.28613,0,532672,4456,13,136063,0,0,0,0.0
100,8366,43,pair_005_n5_005_conflict,conflict,0,1,0,-0.7200000000000001,0.2860583333333333,0,535424,4498,13,137469,0,0,0,0.0
101,8470,104,pair_009_n3_009_conflict,conflict,0,1,0,1.220000000000001,0.285885,0,542080,4563,14,140868,0,0,0,0.0
102,8591,121,pair_008_n3_008_conflict,conflict,1,0,0,12.05,0.28568333333333334,0,549824,4611,14,144909,0,0,0,0.0
103,8713,122,pair_004_n3_004_control,control,1,0,0,12.040000000000001,0.28548,0,557632,4665,14,149107,0,0,0,0.0
104,8986,273,pair_003_n3_003_conflict,conflict,0,1,0,-0.47000000000000064,0.285025,0,575104,4893,14,158579,0,0,0,0.0
105,9118,132,pair_005_n3_005_conflict,conflict,1,0,0,11.940000000000001,0.284805,0,583552,4915,14,163088,0,0,0,0.0
106,9255,137,pair_003_n3_003_control,control,0,1,0,-1.6100000000000003,0.28457666666666664,0,592320,5038,14,167820,0,0,0,0.0
107,9361,106,pair_008_n5_008_conflict,conflict,1,0,0,12.200000000000001,0.2844,0,599104,5114,14,171495,0,0,0,0.0
108,9661,300,pair_011_n3_011_conflict,conflict,0,0,0,-0.20000000000000037,0.2839,0,618304,5352,14,181673,0,0,0,0.0
109,9811,150,pair_011_n3_011_control,control,1,0,0,11.760000000000002,0.28365,0,627904,5398,14,186794,0,0,0,0.0
110,9905,94,pair_015_n3_015_conflict,conflict,1,0,0,12.320000000000002,0.2834933333333333,0,633920,5444,14,190010,0,0,0,0.0
111,10051,146,pair_000_n3_000_conflict,conflict,1,0,0,11.8,0.28325,0,643264,5522,14,194985,0,0,0,0.0
112,10065,14,pair_011_n5_011_conflict,conflict,0,1,0,-0.9299999999999999,0.2832266666666666,0,644160,5536,14,195446,0,0,0,0.0
113,10185,120,pair_000_n5_000_control,control,1,0,0,12.060000000000002,0.28302666666666665,0,651840,5605,14,199545,0,0,0,0.0
114,10294,109,pair_014_n5_014_control,control,1,0,0,12.170000000000002,0.282845,0,658816,5639,14,203364,0,0,0,0.0
115,10437,143,pair_017_n5_017_conflict,conflict,1,0,0,11.830000000000002,0.2826066666666667,0,667968,5718,14,208221,0,0,0,0.0
116,10442,5,pair_002_n3_002_control,control,0,1,0,-0.94,0.28259833333333334,0,668288,5723,15,208413,0,0,0,0.0
117,10589,147,pair_014_n3_014_conflict,conflict,1,0,0,11.790000000000001,0.28235333333333335,0,677696,5822,15,213301,0,0,0,0.0
118,10591,2,pair_015_n5_015_control,control,0,1,0,-0.96,0.28235,0,677824,5824,15,213374,0,0,0,0.0
119,10701,110,pair_006_n3_006_control,control,1,0,0,12.160000000000002,0.2821666666666667,0,684864,5862,15,217111,0,0,0,0.0
120,10816,115,pair_001_n3_001_conflict,conflict,0,1,0,1.1100000000000012,0.281975,0,692224,5887,15,220932,0,0,0,0.0
121,10920,104,pair_016_n5_016_control,control,1,0,0,12.220000000000002,0.2818016666666667,0,698880,5943,16,224403,0,0,0,0.0
122,10925,5,pair_009_n5_009_control,control,0,1,0,-0.94,0.28179333333333334,0,699200,5948,17,224568,0,0,0,0.0
123,10937,12,pair_013_n3_013_control,control,0,1,0,-1.06,0.2817733333333333,0,699968,5960,19,224968,0,0,0,0.0
124,11041,104,pair_001_n5_001_conflict,conflict,1,0,0,12.220000000000002,0.28159999999999996,0,706624,6034,19,228554,0,0,0,0.0
125,11153,112,pair_004_n3_004_conflict,conflict,0,1,0,0.890000000000001,0.2814133333333333,0,713792,6092,19,232376,0,0,0,0.0
126,11378,225,pair_000_n3_000_control,control,0,1,0,-0.08999999999999997,0.28103833333333333,0,728192,6263,19,240306,0,0,0,0.0
127,11558,180,pair_010_n3_010_conflict,conflict,1,0,0,11.46,0.2807383333333333,0,739712,6362,20,246749,0,0,0,0.0
128,11650,92,pair_001_n3_001_control,control,0,1,0,-0.9100000000000003,0.280585,0,745600,6440,20,249990,0,0,0,0.0
129,11756,106,pair_016_n3_016_control,control,1,0,0,12.200000000000001,0.2804083333333333,0,752384,6481,20,253788,0,0,0,0.0
130,11798,42,pair_007_n5_007_control,control,0,1,0,-1.21,0.2803383333333333,0,755072,6523,20,255314,0,0,0,0.0
131,11816,18,pair_017_n5_017_control,control,0,1,0,-1.02,0.2803083333333333,0,756224,6541,20,255951,0,0,0,0.0
132,12116,300,pair_003_n5_003_control,control,0,0,0,-0.8500000000000005,0.2798083333333333,0,775424,6781,20,266960,0,0,0,0.0
133,12304,188,pair_008_n3_008_control,control,1,0,0,11.38,0.279495,0,787456,6869,20,273916,0,0,0,0.0
134,12344,40,pair_011_n5_011_control,control,0,1,0,-1.19,0.27942833333333333,0,790016,6909,26,275391,0,0,0,0.0
135,12507,163,pair_002_n5_002_control,control,1,0,0,11.63,0.27915666666666666,0,800448,7031,27,281545,0,0,0,0.0
136,12516,9,pair_014_n3_014_control,control,0,1,0,-0.98,0.2791416666666667,0,801024,7040,28,281879,0,0,0,0.0
137,12712,196,pair_005_n5_005_control,control,1,0,0,11.3,0.278815,0,813568,7191,28,289270,0,0,0,0.0
138,13012,300,pair_005_n3_005_control,control,0,0,0,-2.7000000000000006,0.278315,0,832768,7487,28,300800,0,0,0,0.0
139,13173,161,pair_012_n3_012_conflict,conflict,1,0,0,11.65,0.27804666666666666,0,843072,7603,33,307150,0,0,0,0.0
140,13365,192,pair_015_n5_015_conflict,conflict,1,0,0,11.34,0.2777266666666667,0,855360,7734,33,314686,0,0,0,0.0
141,13638,273,pair_010_n5_010_conflict,conflict,1,0,0,10.53,0.27727166666666664,0,872832,7817,33,325227,0,0,0,0.0
142,13864,226,pair_003_n5_003_conflict,conflict,1,0,0,11.0,0.276895,0,887296,7946,33,334063,0,0,0,0.0
143,13872,8,pair_004_n5_004_control,control,0,1,0,-0.9199999999999999,0.27688166666666664,0,887808,7954,34,334379,0,0,0,0.0
144,14049,177,pair_017_n5_017_control,control,1,0,0,11.49,0.27658666666666665,0,899136,8110,36,341338,0,0,0,0.0
145,14080,31,pair_004_n5_004_control,control,0,1,0,-1.0,0.276535,0,901120,8141,36,342607,0,0,0,0.0
146,14226,146,pair_005_n3_005_control,control,1,0,0,11.8,0.27629166666666666,0,910464,8219,36,348353,0,0,0,0.0
147,14242,16,pair_014_n5_014_conflict,conflict,0,1,0,-1.1,0.276265,0,911488,8235,38,348999,0,0,0,0.0
148,14350,108,pair_013_n3_013_conflict,conflict,1,0,0,12.180000000000001,0.27608499999999997,0,918400,8322,39,353321,0,0,0,0.0
149,14426,76,pair_007_n3_007_control,control,0,1,0,-0.2499999999999999,0.2759583333333333,0,923264,8392,39,356390,0,0,0,0.0
150,14459,33,pair_002_n3_002_conflict,conflict,0,1,0,-1.17,0.27590333333333333,0,925376,8425,39,357721,0,0,0,0.0
151,14569,110,pair_015_n5_015_conflict,conflict,1,0,0,12.16,0.27571999999999997,0,932416,8496,43,362054,0,0,0,0.0
152,14688,119,pair_016_n5_016_control,control,1,0,0,12.070000000000002,0.27552166666666666,0,940032,8564,46,366879,0,0,0,0.0
153,14988,300,pair_009_n5_009_control,control,0,0,0,0.049999999999999885,0.27502166666666666,0,959232,8815,48,378834,0,0,0,0.0
154,15079,91,pair_006_n5_006_control,control,1,0,0,12.350000000000001,0.27487,0,965056,8869,48,382483,0,0,0,0.0
155,15260,181,pair_010_n5_010_control,control,0,1,0,0.2500000000000011,0.2745683333333333,0,976640,8991,69,389798,0,0,0,0.0
156,15366,106,pair_016_n5_016_conflict,conflict,1,0,0,12.200000000000001,0.27439166666666664,0,983424,9080,71,394185,0,0,0,0.0
157,15374,8,pair_008_n5_008_conflict,conflict,0,1,0,-0.77,0.27437833333333334,0,983936,9088,71,394521,0,0,0,0.0
158,15482,108,pair_013_n5_013_control,control,1,0,0,12.180000000000001,0.2741983333333333,0,990848,9117,71,398960,0,0,0,0.0
159,15640,158,pair_005_n3_005_conflict,conflict,1,0,0,11.68,0.273935,0,1000960,9228,72,405392,0,0,0,0.0
160,15648,8,pair_017_n3_017_conflict,conflict,0,1,0,-0.92,0.2739216666666667,0,1001472,9236,73,405712,0,0,0,0.0
161,15891,243,pair_012_n5_012_conflict,conflict,1,0,0,10.83,0.27351666666666663,0,1017024,9455,74,415873,0,0,0,0.0
162,15898,7,pair_008_n5_008_control,control,0,1,0,-0.8099999999999999,0.273505,0,1017472,9462,74,416172,0,0,0,0.0
163,16107,209,pair_002_n3_002_control,control,0,1,0,0.12000000000000033,0.27315666666666666,0,1030848,9634,76,424835,0,0,0,0.0
164,16227,120,pair_016_n3_016_control,control,1,0,0,12.06,0.2729566666666667,0,1038528,9697,77,429796,0,0,0,0.0
165,16248,21,pair_015_n3_015_control,control,0,1,0,-1.15,0.2729216666666667,0,1039872,9718,78,430648,0,0,0,0.0
166,16264,16,pair_013_n3_013_control,control,0,1,0,-0.85,0.272895,0,1040896,9734,79,431328,0,0,0,0.0
167,16445,181,pair_012_n5_012_control,control,1,0,0,11.450000000000001,0.2725933333333333,0,1052480,9861,79,438950,0,0,0,0.0
168,16657,212,pair_007_n3_007_conflict,conflict,1,0,0,11.14,0.27224,0,1066048,10037,79,447893,0,0,0,0.0
169,16792,135,pair_014_n5_014_control,control,1,0,0,11.910000000000002,0.272015,0,1074688,10130,79,453671,0,0,0,0.0
170,16946,154,pair_001_n3_001_conflict,conflict,1,0,0,11.72,0.2717583333333333,0,1084544,10168,79,460235,0,0,0,0.0
171,17028,82,pair_012_n3_012_control,control,1,0,0,12.440000000000001,0.27162166666666665,0,1089792,10201,79,463682,0,0,0,0.0
172,17116,88,pair_000_n3_000_control,control,1,0,0,12.380000000000003,0.27147499999999997,0,1095424,10238,79,467377,0,0,0,0.0
173,17265,149,pair_015_n5_015_control,control,1,0,0,11.770000000000001,0.27122666666666667,0,1104960,10371,80,473691,0,0,0,0.0
174,17447,182,pair_004_n5_004_conflict,conflict,1,0,0,11.440000000000001,0.2709233333333333,0,1116608,10509,80,481515,0,0,0,0.0
175,17554,107,pair_000_n5_000_control,control,1,0,0,12.190000000000001,0.270745,0,1123456,10548,80,486077,0,0,0,0.0
176,17562,8,pair_004_n3_004_conflict,conflict,0,1,0,-0.77,0.27073166666666665,0,1123968,10556,80,486402,0,0,0,0.0
177,17672,110,pair_003_n5_003_control,control,0,1,0,0.7600000000000009,0.27054833333333334,0,1131008,10645,85,491015,0,0,0,0.0
178,17779,107,pair_001_n5_001_conflict,conflict,0,1,0,0.9400000000000008,0.27037,0,1137856,10725,88,495625,0,0,0,0.0
179,17882,103,pair_011_n5_011_conflict,conflict,1,0,0,12.230000000000002,0.2701983333333333,0,1144448,10801,88,500049,0,0,0,0.0
180,18000,118,pair_001_n3_001_control,control,1,0,0,12.080000000000002,0.27000166666666664,0,1152000,10888,88,505047,0,0,0,0.0
181,18097,97,pair_010_n5_010_conflict,conflict,1,0,0,12.290000000000003,0.26983999999999997,0,1158208,10962,89,509241,0,0,0,0.0
182,18194,97,pair_003_n3_003_control,control,0,1,0,1.2400000000000015,0.2696783333333333,0,1164416,11026,89,513430,0,0,0,0.0
183,18281,87,pair_015_n3_015_conflict,conflict,1,0,0,12.39,0.26953333333333335,0,1169984,11052,89,517095,0,0,0,0.0
184,18389,108,pair_000_n5_000_conflict,conflict,0,1,0,0.7800000000000009,0.26935333333333333,0,1176896,11141,91,521637,0,0,0,0.0
185,18491,102,pair_017_n5_017_conflict,conflict,1,0,0,12.240000000000002,0.26918333333333333,0,1183424,11170,91,526046,0,0,0,0.0
186,18587,96,pair_009_n3_009_control,control,1,0,0,12.3,0.26902333333333334,0,1189568,11217,91,530137,0,0,0,0.0
187,18628,41,pair_004_n3_004_control,control,0,1,0,-1.05,0.268955,0,1192192,11258,91,531906,0,0,0,0.0
188,18734,106,pair_008_n3_008_conflict,conflict,1,0,0,12.200000000000001,0.26877833333333334,0,1198976,11325,91,536425,0,0,0,0.0
189,18861,127,pair_005_n5_005_control,control,1,0,0,11.990000000000002,0.2685666666666667,0,1207104,11359,91,541841,0,0,0,0.0
190,18975,114,pair_002_n5_002_control,control,1,0,0,12.120000000000001,0.26837666666666665,0,1214400,11431,91,546643,0,0,0,0.0
191,19076,101,pair_011_n3_011_control,control,1,0,0,12.25,0.2682083333333333,0,1220864,11477,91,550946,0,0,0,0.0
192,19168,92,pair_013_n5_013_conflict,conflict,1,0,0,12.340000000000002,0.268055,0,1226752,11500,91,554882,0,0,0,0.0
193,19314,146,pair_003_n5_003_conflict,conflict,1,0,0,11.8,0.26781166666666667,0,1236096,11608,91,561091,0,0,0,0.0
194,19460,146,pair_002_n5_002_conflict,conflict,0,1,0,0.7000000000000008,0.2675683333333333,0,1245440,11713,96,567268,0,0,0,0.0
195,19595,135,pair_007_n5_007_conflict,conflict,1,0,0,11.910000000000002,0.2673433333333333,0,1254080,11831,96,573132,0,0,0,0.0
196,19745,150,pair_009_n5_009_conflict,conflict,1,0,0,11.760000000000002,0.2670933333333333,0,1263680,11964,98,579619,0,0,0,0.0
197,19845,100,pair_014_n3_014_conflict,conflict,1,0,0,12.260000000000002,0.26692666666666665,0,1270080,12031,99,584024,0,0,0,0.0
198,19850,5,pair_012_n3_012_conflict,conflict,0,1,0,-0.99,0.2669183333333333,0,1270400,12036,99,584248,0,0,0,0.0
199,19953,103,pair_006_n3_006_control,control,1,0,0,12.23,0.26674666666666663,0,1276992,12119,99,588757,0,0,0,0.0
200,20086,133,pair_009_n3_009_conflict,conflict,1,0,0,11.930000000000001,0.266525,0,1285504,12219,100,594573,0,0,0,0.0
201,20164,78,pair_011_n3_011_conflict,conflict,0,1,0,-0.4700000000000001,0.266395,0,1290496,12277,100,598029,0,0,0,0.0
202,20263,99,pair_006_n3_006_conflict,conflict,1,0,0,12.270000000000001,0.26622999999999997,0,1296832,12350,100,602451,0,0,0,0.0
203,20353,90,pair_008_n3_008_control,control,1,0,0,12.360000000000001,0.26608,0,1302592,12367,100,606372,0,0,0,0.0
204,20453,100,pair_017_n3_017_control,control,1,0,0,12.260000000000002,0.26591333333333333,0,1308992,12414,100,610756,0,0,0,0.0
