episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative
0,85,85,pair_001_control,control,1,0,0,12.41,0.29986,510,4930,5,0,2
1,170,85,pair_015_conflict,conflict,1,0,0,12.410000000000002,0.2997183333333333,1020,9860,17,0,6
2,254,84,pair_008_control,control,1,0,0,12.420000000000002,0.29957833333333334,1524,14732,24,0,21
3,350,96,pair_007_conflict,conflict,1,0,0,12.3,0.29941833333333334,2100,20300,24,0,31
4,434,84,pair_003_conflict,conflict,1,0,0,12.420000000000002,0.2992783333333333,2604,25172,39,0,53
5,531,97,pair_017_control,control,0,1,0,1.1400000000000015,0.29911666666666664,3186,30798,50,0,77
6,614,83,pair_000_conflict,conflict,1,0,0,12.430000000000003,0.29897833333333335,3684,35612,81,0,121
7,704,90,pair_008_conflict,conflict,1,0,0,12.360000000000003,0.2988283333333333,4224,40832,118,0,201
8,817,113,pair_006_control,control,1,0,0,12.13,0.29864,4902,47386,118,0,293
9,905,88,pair_012_conflict,conflict,0,1,0,1.3800000000000012,0.29849333333333333,5430,52490,132,0,364
10,935,30,pair_010_control,control,0,1,0,-0.18999999999999995,0.29844333333333334,5610,54230,141,1,395
11,1008,73,pair_012_control,control,0,1,0,1.4800000000000013,0.29832166666666665,6048,58464,154,1,461
12,1091,83,pair_004_conflict,conflict,1,0,0,12.430000000000001,0.2981833333333333,6546,63278,183,1,566
13,1180,89,pair_005_conflict,conflict,1,0,0,12.370000000000001,0.298035,7080,68440,201,1,668
14,1257,77,pair_000_control,control,1,0,0,12.490000000000002,0.29790666666666665,7542,72906,224,1,789
15,1343,86,pair_014_conflict,conflict,1,0,0,12.400000000000002,0.2977633333333333,8058,77894,235,1,916
16,1436,93,pair_006_conflict,conflict,1,0,0,12.330000000000002,0.2976083333333333,8616,83288,235,1,1038
17,1526,90,pair_016_conflict,conflict,1,0,0,12.360000000000001,0.2974583333333333,9156,88508,252,1,1176
18,1606,80,pair_014_control,control,1,0,0,12.46,0.297325,9636,93148,276,1,1334
19,1702,96,pair_015_control,control,1,0,0,12.3,0.297165,10212,98716,285,1,1504
20,1706,4,pair_002_control,control,0,1,0,-0.88,0.2971583333333333,10236,98948,289,1,1510
21,1809,103,pair_009_conflict,conflict,1,0,0,12.230000000000002,0.2969866666666667,10854,104922,289,1,1719
22,1912,103,pair_004_control,control,1,0,0,12.23,0.296815,11472,110896,314,1,1941
23,2008,96,pair_001_conflict,conflict,1,0,0,12.3,0.296655,12048,116464,341,1,2172
24,2095,87,pair_002_conflict,conflict,1,0,0,12.390000000000002,0.29651,12570,121510,354,1,2360
25,2178,83,pair_017_conflict,conflict,1,0,0,12.430000000000001,0.29637166666666664,13068,126324,371,1,2555
26,2271,93,pair_003_control,control,1,0,0,12.330000000000002,0.29621666666666663,13626,131718,402,1,2823
27,2365,94,pair_010_conflict,conflict,1,0,0,12.32,0.29606,14190,137170,412,1,3106
28,2451,86,pair_009_control,control,1,0,0,12.400000000000002,0.29591666666666666,14706,142158,412,1,3341
29,2541,90,pair_011_conflict,conflict,1,0,0,12.360000000000001,0.2957666666666667,15246,147378,424,1,3598
30,2647,106,pair_011_control,control,1,0,0,12.200000000000001,0.29558999999999996,15882,153526,427,1,3900
31,2752,105,pair_005_control,control,1,0,0,12.21,0.295415,16512,159616,440,1,4231
32,2854,102,pair_016_control,control,1,0,0,12.240000000000002,0.295245,17124,165532,457,1,4541
33,2948,94,pair_013_conflict,conflict,1,0,0,12.32,0.29508833333333334,17688,170984,479,1,4832
34,3039,91,pair_007_control,control,1,0,0,12.350000000000001,0.2949366666666667,18234,176262,480,1,5116
35,3123,84,pair_013_control,control,1,0,0,12.420000000000002,0.29479666666666665,18738,181134,500,1,5392
36,3217,94,pair_003_conflict,conflict,1,0,0,12.32,0.29464,19302,186586,527,1,5732
37,3299,82,pair_015_conflict,conflict,1,0,0,12.440000000000001,0.29450333333333334,19794,191342,540,1,6036
38,3393,94,pair_016_conflict,conflict,1,0,0,12.32,0.29434666666666665,20358,196794,558,1,6388
39,3503,110,pair_006_control,control,1,0,0,12.16,0.29416333333333333,21018,203174,561,1,6796
40,3595,92,pair_010_control,control,1,0,0,12.340000000000002,0.29401,21570,208510,565,1,7152
41,3693,98,pair_000_conflict,conflict,1,0,0,12.280000000000001,0.29384666666666664,22158,214194,584,1,7511
42,3787,94,pair_012_control,control,1,0,0,12.320000000000002,0.29369,22722,219646,594,1,7903
43,3886,99,pair_004_conflict,conflict,1,0,0,12.270000000000001,0.293525,23316,225388,624,1,8281
44,3982,96,pair_012_conflict,conflict,1,0,0,12.3,0.293365,23892,230956,633,1,8669
