episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative
0,29,29,pair_001_control,control,0,1,0,-0.28,0.29995333333333335,0,1856,20,0,2
1,135,106,pair_015_conflict,conflict,1,0,0,12.200000000000001,0.29977666666666664,0,8640,20,0,16
2,246,111,pair_008_control,control,1,0,0,12.150000000000002,0.29959166666666665,0,15744,35,0,40
3,340,94,pair_007_conflict,conflict,1,0,0,12.320000000000002,0.299435,0,21760,52,0,75
4,442,102,pair_003_conflict,conflict,1,0,0,12.240000000000002,0.299265,0,28288,86,0,132
5,548,106,pair_017_control,control,1,0,0,12.200000000000001,0.29908833333333334,0,35072,118,0,198
6,660,112,pair_000_conflict,conflict,1,0,0,12.140000000000002,0.2989016666666667,0,42240,163,0,328
7,756,96,pair_008_conflict,conflict,1,0,0,12.3,0.2987416666666667,0,48384,180,0,437
8,866,110,pair_006_control,control,1,0,0,12.16,0.2985583333333333,0,55424,236,0,588
9,959,93,pair_012_conflict,conflict,1,0,0,12.330000000000002,0.2984033333333333,0,61376,252,0,718
10,1003,44,pair_010_control,control,0,1,0,-0.22999999999999998,0.29833,0,64192,274,0,823
11,1099,96,pair_012_control,control,1,0,0,12.3,0.29817,0,70336,290,0,1012
12,1184,85,pair_004_conflict,conflict,1,0,0,12.410000000000002,0.29802833333333334,0,75776,309,0,1207
13,1284,100,pair_005_conflict,conflict,1,0,0,12.260000000000002,0.29786166666666664,0,82176,317,0,1416
14,1367,83,pair_000_control,control,1,0,0,12.430000000000001,0.29772333333333334,0,87488,335,0,1615
15,1466,99,pair_014_conflict,conflict,1,0,0,12.270000000000001,0.2975583333333333,0,93824,358,0,1857
16,1552,86,pair_006_conflict,conflict,1,0,0,12.400000000000002,0.297415,0,99328,358,0,2062
17,1672,120,pair_016_conflict,conflict,1,0,0,12.06,0.297215,0,107008,377,0,2389
18,1766,94,pair_014_control,control,0,1,0,0.9700000000000011,0.2970583333333333,0,113024,385,0,2633
19,1886,120,pair_015_control,control,1,0,0,12.060000000000002,0.29685833333333334,0,120704,414,0,3004
20,1888,2,pair_002_control,control,0,1,0,-0.96,0.296855,0,120832,416,0,3009
21,1978,90,pair_009_conflict,conflict,1,0,0,12.360000000000001,0.296705,0,126592,416,0,3289
22,2078,100,pair_004_control,control,1,0,0,12.260000000000002,0.29653833333333335,0,132992,443,0,3637
23,2178,100,pair_001_conflict,conflict,1,0,0,12.260000000000002,0.29637166666666664,0,139392,446,0,3973
24,2180,2,pair_002_conflict,conflict,0,1,0,-0.96,0.29636833333333334,0,139520,448,0,3982
25,2262,82,pair_017_conflict,conflict,0,1,0,1.040000000000001,0.29623166666666667,0,144768,456,0,4277
26,2372,110,pair_003_control,control,1,0,0,12.16,0.2960483333333333,0,151808,456,0,4634
27,2480,108,pair_010_conflict,conflict,1,0,0,12.180000000000001,0.29586833333333334,0,158720,456,0,4996
28,2571,91,pair_009_control,control,1,0,0,12.350000000000001,0.2957166666666666,0,164544,466,0,5292
29,2651,80,pair_011_conflict,conflict,1,0,0,12.46,0.2955833333333333,0,169664,471,0,5573
30,2739,88,pair_011_control,control,1,0,0,12.38,0.2954366666666667,0,175296,484,0,5887
31,2829,90,pair_005_control,control,1,0,0,12.360000000000001,0.29528666666666664,0,181056,516,0,6229
32,2913,84,pair_016_control,control,1,0,0,12.420000000000002,0.29514666666666667,0,186432,537,0,6559
33,3006,93,pair_013_conflict,conflict,1,0,0,12.330000000000002,0.29499166666666665,0,192384,560,0,6912
34,3092,86,pair_007_control,control,1,0,0,12.400000000000002,0.2948483333333333,0,197888,575,0,7263
35,3177,85,pair_013_control,control,1,0,0,12.410000000000002,0.2947066666666667,0,203328,605,0,7619
36,3294,117,pair_003_conflict,conflict,1,0,0,12.090000000000002,0.29451166666666667,0,210816,650,1,8179
37,3371,77,pair_015_conflict,conflict,1,0,0,12.490000000000002,0.29438333333333333,0,215744,672,1,8527
38,3449,78,pair_016_conflict,conflict,0,1,0,1.180000000000001,0.2942533333333333,0,220736,687,1,8923
39,3554,105,pair_006_control,control,1,0,0,12.21,0.29407833333333333,0,227456,693,1,9465
40,3642,88,pair_010_control,control,1,0,0,12.38,0.29393166666666665,0,233088,721,1,9906
41,3741,99,pair_000_conflict,conflict,1,0,0,12.270000000000003,0.2937666666666667,0,239424,745,1,10457
42,3827,86,pair_012_control,control,1,0,0,12.400000000000002,0.29362333333333335,0,244928,762,1,10928
43,3917,90,pair_004_conflict,conflict,1,0,0,12.360000000000001,0.2934733333333333,0,250688,777,1,11483
44,4006,89,pair_012_conflict,conflict,1,0,0,12.370000000000001,0.293325,0,256384,796,1,11987
45,4020,14,pair_002_conflict,conflict,0,1,0,-0.83,0.2933016666666667,0,257280,810,1,12059
46,4072,52,pair_009_control,control,0,1,0,0.24000000000000044,0.293215,0,260608,828,1,12372
47,4154,82,pair_003_control,control,1,0,0,12.440000000000001,0.29307833333333333,0,265856,850,1,12903
48,4170,16,pair_000_control,control,0,1,0,-0.6000000000000001,0.29305166666666665,0,266880,866,2,13005
49,4253,83,pair_001_control,control,1,0,0,12.430000000000001,0.2929133333333333,0,272192,896,2,13559
50,4259,6,pair_002_control,control,0,1,0,-0.8,0.29290333333333335,0,272576,902,2,13598
51,4367,108,pair_006_conflict,conflict,1,0,0,12.180000000000001,0.29272333333333334,0,279488,937,2,14373
52,4471,104,pair_005_conflict,conflict,1,0,0,12.22,0.29255,0,286144,980,2,15130
53,4538,67,pair_013_conflict,conflict,0,1,0,0.9400000000000011,0.2924383333333333,0,290432,993,2,15611
54,4546,8,pair_004_control,control,0,1,0,-0.77,0.292425,0,290944,1001,2,15673
