episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress
52,4105,118,pair_014_n5_014_control,control,1,0,0,12.080000000000002,0.29316,65680,197040,1630,5,18672,0,0,0,0.0
53,4220,115,pair_016_n3_016_control,control,1,0,0,12.110000000000001,0.29296833333333333,67520,202560,1667,5,19754,0,0,0,0.0
54,4313,93,pair_015_n5_015_conflict,conflict,1,0,0,12.330000000000002,0.2928133333333333,69008,207024,1698,5,20628,0,0,0,0.0
55,4456,143,pair_007_n3_007_control,control,0,1,0,0.830000000000001,0.292575,71296,213888,1781,5,22047,0,0,0,0.0
56,4570,114,pair_003_n3_003_control,control,1,0,0,12.120000000000001,0.292385,73120,219360,1814,5,23196,0,0,0,0.0
57,4688,118,pair_013_n3_013_conflict,conflict,1,0,0,12.080000000000002,0.2921883333333333,75008,225024,1860,5,24427,0,0,0,0.0
58,4965,277,pair_005_n3_005_conflict,conflict,1,0,0,10.49,0.29172666666666663,79440,238320,2112,6,27473,0,0,0,0.0
59,4981,16,pair_009_n3_009_control,control,0,1,0,-1.0,0.2917,79696,239088,2128,8,27674,0,0,0,0.0
60,5157,176,pair_000_n3_000_control,control,0,1,0,0.2500000000000002,0.29140666666666665,82512,247536,2255,8,29786,0,0,0,0.0
61,5260,103,pair_009_n3_009_conflict,conflict,1,0,0,12.23,0.29123499999999997,84160,252480,2289,8,31090,0,0,0,0.0
62,5358,98,pair_001_n5_001_control,control,1,0,0,12.280000000000001,0.2910716666666667,85728,257184,2348,8,32345,0,0,0,0.0
63,5382,24,pair_000_n5_000_conflict,conflict,0,1,0,-0.6800000000000002,0.29103166666666663,86112,258336,2371,9,32671,0,0,0,0.0
64,5400,18,pair_005_n5_005_conflict,conflict,0,1,0,-0.4700000000000001,0.29100166666666666,86400,259200,2388,9,32922,0,0,0,0.0
65,5662,262,pair_014_n3_014_control,control,1,0,0,10.64,0.29056499999999996,90592,271776,2493,9,36506,0,0,0,0.0
66,5765,103,pair_004_n3_004_control,control,1,0,0,12.230000000000002,0.29039333333333334,92240,276720,2544,9,37929,0,0,0,0.0
67,5867,102,pair_009_n5_009_control,control,1,0,0,12.240000000000002,0.29022333333333333,93872,281616,2585,9,39422,0,0,0,0.0
68,5963,96,pair_011_n3_011_conflict,conflict,1,0,0,12.3,0.29006333333333334,95408,286224,2606,9,40769,0,0,0,0.0
69,6076,113,pair_014_n3_014_conflict,conflict,1,0,0,12.13,0.289875,97216,291648,2634,9,42459,0,0,0,0.0
70,6179,103,pair_015_n3_015_control,control,1,0,0,12.23,0.2897033333333333,98864,296592,2665,9,43910,0,0,0,0.0
71,6285,106,pair_006_n3_006_conflict,conflict,1,0,0,12.200000000000001,0.28952666666666665,100560,301680,2683,9,45476,0,0,0,0.0
72,6376,91,pair_000_n5_000_conflict,conflict,1,0,0,12.350000000000001,0.289375,102016,306048,2723,9,46820,0,0,0,0.0
73,6480,104,pair_014_n3_014_conflict,conflict,1,0,0,12.22,0.28920166666666663,103680,311040,2743,9,48355,0,0,0,0.0
74,6581,101,pair_017_n3_017_conflict,conflict,0,1,0,0.8000000000000009,0.2890333333333333,105296,315888,2809,12,49896,0,0,0,0.0
75,6693,112,pair_013_n5_013_control,control,0,1,0,0.29000000000000026,0.28884666666666664,107088,321264,2883,12,51636,0,0,0,0.0
76,6810,117,pair_000_n5_000_control,control,1,0,0,12.090000000000002,0.28865166666666664,108960,326880,2981,12,53553,0,0,0,0.0
77,7110,300,pair_005_n3_005_control,control,0,0,0,0.1999999999999995,0.28815166666666664,113760,341280,3237,12,58657,0,0,0,0.0
78,7120,10,pair_012_n3_012_control,control,0,1,0,-1.04,0.288135,113920,341760,3247,12,58843,0,0,0,0.0
79,7418,298,pair_008_n3_008_control,control,1,0,0,10.28,0.28763833333333333,118688,356064,3481,16,64290,0,0,0,0.0
80,7436,18,pair_013_n3_013_control,control,0,1,0,-1.07,0.2876083333333333,118976,356928,3499,21,64633,0,0,0,0.0
81,7624,188,pair_010_n3_010_conflict,conflict,1,0,0,11.38,0.28729499999999997,121984,365952,3610,21,68341,0,0,0,0.0
82,7640,16,pair_007_n5_007_control,control,0,1,0,-1.0,0.28726833333333335,122240,366720,3626,26,68662,0,0,0,0.0
83,7655,15,pair_008_n5_008_conflict,conflict,0,1,0,-0.99,0.2872433333333333,122480,367440,3641,30,68986,0,0,0,0.0
84,7662,7,pair_004_n5_004_control,control,0,1,0,-0.8099999999999999,0.28723166666666666,122592,367776,3648,30,69107,0,0,0,0.0
85,7835,173,pair_006_n5_006_conflict,conflict,0,1,0,0.4300000000000006,0.28694333333333333,125360,376080,3762,40,72623,0,0,0,0.0
86,7989,154,pair_003_n5_003_conflict,conflict,1,0,0,11.72,0.28668666666666665,127824,383472,3807,40,75842,0,0,0,0.0
87,7996,7,pair_007_n3_007_control,control,0,1,0,-0.81,0.286675,127936,383808,3814,40,75986,0,0,0,0.0
88,8101,105,pair_006_n3_006_control,control,1,0,0,12.21,0.2865,129616,388848,3853,42,78200,0,0,0,0.0
89,8120,19,pair_004_n3_004_control,control,0,1,0,-0.93,0.2864683333333333,129920,389760,3872,42,78615,0,0,0,0.0
90,8129,9,pair_007_n3_007_conflict,conflict,0,1,0,-0.93,0.28645333333333334,130064,390192,3881,42,78822,0,0,0,0.0
91,8218,89,pair_002_n3_002_control,control,0,1,0,1.2200000000000024,0.286305,131488,394464,3928,43,80721,0,0,0,0.0
92,8313,95,pair_003_n3_003_conflict,conflict,1,0,0,12.310000000000002,0.28614666666666666,133008,399024,3962,43,82852,0,0,0,0.0
93,8407,94,pair_009_n3_009_control,control,1,0,0,12.32,0.28598999999999997,134512,403536,3992,43,84896,0,0,0,0.0
94,8504,97,pair_015_n3_015_conflict,conflict,1,0,0,12.290000000000001,0.2858283333333333,136064,408192,4039,43,87070,0,0,0,0.0
95,8604,100,pair_012_n5_012_conflict,conflict,1,0,0,12.260000000000002,0.28566166666666665,137664,412992,4074,43,89321,0,0,0,0.0
96,8692,88,pair_015_n5_015_conflict,conflict,1,0,0,12.38,0.28551499999999996,139072,417216,4105,43,91363,0,0,0,0.0
97,8899,207,pair_004_n5_004_conflict,conflict,1,0,0,11.190000000000001,0.28517,142384,427152,4284,43,96176,0,0,0,0.0
98,9004,105,pair_016_n5_016_conflict,conflict,1,0,0,12.21,0.284995,144064,432192,4333,43,98608,0,0,0,0.0
99,9118,114,pair_010_n5_010_control,control,1,0,0,12.120000000000001,0.284805,145888,437664,4356,43,101336,0,0,0,0.0
100,9202,84,pair_008_n3_008_conflict,conflict,1,0,0,12.420000000000002,0.284665,147232,441696,4392,44,103260,0,0,0,0.0
101,9303,101,pair_009_n5_009_control,control,1,0,0,12.250000000000002,0.2844966666666667,148848,446544,4479,44,105669,0,0,0,0.0
102,9447,144,pair_001_n5_001_control,control,1,0,0,11.82,0.28425666666666666,151152,453456,4502,44,109120,0,0,0,0.0
103,9541,94,pair_016_n3_016_conflict,conflict,1,0,0,12.320000000000002,0.28409999999999996,152656,457968,4552,44,111322,0,0,0,0.0
104,9649,108,pair_002_n5_002_conflict,conflict,1,0,0,12.180000000000001,0.28392,154384,463152,4586,44,113878,0,0,0,0.0
105,9764,115,pair_004_n3_004_conflict,conflict,1,0,0,12.110000000000001,0.2837283333333333,156224,468672,4613,44,116568,0,0,0,0.0
106,9877,113,pair_017_n5_017_control,control,1,0,0,12.13,0.28354,158032,474096,4644,44,119086,0,0,0,0.0
107,9988,111,pair_001_n5_001_conflict,conflict,1,0,0,12.150000000000002,0.28335499999999997,159808,479424,4684,44,121570,0,0,0,0.0
108,10101,113,pair_014_n3_014_control,control,1,0,0,12.13,0.2831666666666667,161616,484848,4727,44,124097,0,0,0,0.0
109,10245,144,pair_007_n5_007_conflict,conflict,0,1,0,0.820000000000001,0.28292666666666666,163920,491760,4770,44,127322,0,0,0,0.0
110,10325,80,pair_000_n3_000_control,control,1,0,0,12.46,0.28279333333333334,165200,495600,4809,44,129123,0,0,0,0.0
111,10420,95,pair_017_n3_017_control,control,1,0,0,12.310000000000002,0.28263499999999997,166720,500160,4846,44,131243,0,0,0,0.0
112,10545,125,pair_001_n3_001_conflict,conflict,1,0,0,12.010000000000002,0.28242666666666666,168720,506160,4865,44,134018,0,0,0,0.0
113,10655,110,pair_005_n5_005_control,control,1,0,0,12.16,0.28224333333333335,170480,511440,4898,44,136456,0,0,0,0.0
114,10765,110,pair_009_n3_009_conflict,conflict,1,0,0,12.160000000000002,0.28206,172240,516720,4941,46,138979,0,0,0,0.0
115,10890,125,pair_010_n3_010_control,control,1,0,0,12.010000000000002,0.28185166666666667,174240,522720,5021,46,141727,0,0,0,0.0
116,11002,112,pair_000_n3_000_conflict,conflict,1,0,0,12.14,0.281665,176032,528096,5068,46,144282,0,0,0,0.0
117,11110,108,pair_015_n5_015_control,control,1,0,0,12.180000000000001,0.281485,177760,533280,5134,46,146772,0,0,0,0.0
118,11200,90,pair_005_n5_005_conflict,conflict,1,0,0,12.360000000000001,0.281335,179200,537600,5170,46,148867,0,0,0,0.0
119,11335,135,pair_016_n3_016_control,control,1,0,0,11.91,0.28110999999999997,181360,544080,5216,46,151958,0,0,0,0.0
120,11426,91,pair_013_n3_013_conflict,conflict,1,0,0,12.350000000000001,0.2809583333333333,182816,548448,5257,46,154044,0,0,0,0.0
121,11430,4,pair_008_n5_008_control,control,0,1,0,-1.03,0.28095166666666666,182880,548640,5261,46,154136,0,0,0,0.0
122,11439,9,pair_011_n5_011_conflict,conflict,0,1,0,-0.98,0.28093666666666667,183024,549072,5270,47,154343,0,0,0,0.0
123,11739,300,pair_011_n3_011_conflict,conflict,0,0,0,-0.8000000000000012,0.28043666666666667,187824,563472,5270,47,161218,0,0,0,0.0
124,12039,300,pair_003_n3_003_control,control,0,0,0,-0.8500000000000011,0.27993666666666667,192624,577872,5270,47,167815,0,0,0,0.0
125,12339,300,pair_011_n5_011_control,control,0,0,0,-0.8000000000000009,0.27943666666666667,197424,592272,5305,48,174268,0,0,0,0.0
126,12639,300,pair_010_n5_010_conflict,conflict,0,0,0,-0.8500000000000008,0.27893666666666667,202224,606672,5305,48,180492,0,0,0,0.0
127,12764,125,pair_017_n5_017_conflict,conflict,1,0,0,12.010000000000002,0.2787283333333333,204224,612672,5337,48,183075,0,0,0,0.0
128,12786,22,pair_014_n5_014_control,control,0,1,0,-0.7100000000000002,0.27869166666666667,204576,613728,5359,48,183535,0,0,0,0.0
129,12910,124,pair_014_n5_014_conflict,conflict,1,0,0,12.020000000000001,0.278485,206560,619680,5400,48,186039,0,0,0,0.0
130,13036,126,pair_012_n5_012_control,control,1,0,0,12.0,0.278275,208576,625728,5449,48,188652,0,0,0,0.0
131,13140,104,pair_002_n3_002_conflict,conflict,1,0,0,12.220000000000002,0.27810166666666664,210240,630720,5482,48,190763,0,0,0,0.0
132,13239,99,pair_009_n5_009_conflict,conflict,1,0,0,12.270000000000001,0.27793666666666667,211824,635472,5519,48,192795,0,0,0,0.0
133,13330,91,pair_011_n3_011_control,control,1,0,0,12.350000000000001,0.277785,213280,639840,5554,48,194680,0,0,0,0.0
134,13444,114,pair_016_n5_016_control,control,1,0,0,12.120000000000001,0.277595,215104,645312,5607,48,197035,0,0,0,0.0
135,13585,141,pair_013_n5_013_conflict,conflict,1,0,0,11.850000000000001,0.27736,217360,652080,5646,48,199908,0,0,0,0.0
136,13686,101,pair_012_n3_012_conflict,conflict,1,0,0,12.250000000000002,0.27719166666666667,218976,656928,5681,48,201883,0,0,0,0.0
137,13781,95,pair_006_n5_006_control,control,1,0,0,12.310000000000002,0.2770333333333333,220496,661488,5712,48,203770,0,0,0,0.0
138,13970,189,pair_001_n3_001_control,control,0,1,0,0.37000000000000055,0.27671833333333334,223520,670560,5732,48,207418,0,0,0,0.0
139,14065,95,pair_003_n5_003_control,control,1,0,0,12.310000000000002,0.27656,225040,675120,5752,48,209220,0,0,0,0.0
140,14180,115,pair_015_n3_015_control,control,1,0,0,12.110000000000001,0.2763683333333333,226880,680640,5775,48,211388,0,0,0,0.0
141,14187,7,pair_006_n3_006_conflict,conflict,0,1,0,-0.76,0.27635666666666664,226992,680976,5782,48,211522,0,0,0,0.0
142,14328,141,pair_005_n3_005_conflict,conflict,1,0,0,11.850000000000001,0.27612166666666665,229248,687744,5886,48,214121,0,0,0,0.0
143,14449,121,pair_002_n5_002_control,control,1,0,0,12.05,0.27592,231184,693552,5908,48,216476,0,0,0,0.0
144,14557,108,pair_001_n5_001_control,control,1,0,0,12.180000000000001,0.27574,232912,698736,5931,48,218497,0,0,0,0.0
145,14651,94,pair_012_n3_012_conflict,conflict,1,0,0,12.320000000000002,0.27558333333333335,234416,703248,5960,48,220221,0,0,0,0.0
146,14951,300,pair_013_n5_013_control,control,0,0,0,-1.0000000000000009,0.27508333333333335,239216,717648,5981,48,225807,0,0,0,0.0
147,14962,11,pair_004_n5_004_control,control,0,1,0,-0.85,0.275065,239392,718176,5992,48,226008,0,0,0,0.0
148,15055,93,pair_000_n3_000_conflict,conflict,1,0,0,12.330000000000002,0.27491,240880,722640,6049,48,227713,0,0,0,0.0
149,15160,105,pair_014_n5_014_conflict,conflict,1,0,0,12.21,0.274735,242560,727680,6105,48,229686,0,0,0,0.0
150,15276,116,pair_011_n3_011_control,control,1,0,0,12.100000000000001,0.2745416666666667,244416,733248,6145,48,231858,0,0,0,0.0
151,15360,84,pair_003_n3_003_control,control,0,1,0,-1.1300000000000001,0.27440166666666665,245760,737280,6225,48,233372,0,0,0,0.0
152,15477,117,pair_002_n3_002_control,control,1,0,0,12.09,0.27420666666666665,247632,742896,6287,48,235496,0,0,0,0.0
153,15496,19,pair_000_n5_000_control,control,0,1,0,-0.6300000000000001,0.274175,247936,743808,6301,49,235851,0,0,0,0.0
154,15595,99,pair_017_n3_017_control,control,1,0,0,12.270000000000001,0.27401,249520,748560,6341,49,237581,0,0,0,0.0
155,15604,9,pair_004_n3_004_conflict,conflict,0,1,0,-0.78,0.273995,249664,748992,6350,49,237747,0,0,0,0.0
156,15741,137,pair_000_n3_000_control,control,1,0,0,11.89,0.27376666666666666,251856,755568,6427,49,240201,0,0,0,0.0
157,15850,109,pair_010_n3_010_control,control,1,0,0,12.170000000000002,0.27358499999999997,253600,760800,6484,49,242266,0,0,0,0.0
158,15941,91,pair_009_n3_009_control,control,1,0,0,12.350000000000001,0.2734333333333333,255056,765168,6528,49,243888,0,0,0,0.0
159,16058,117,pair_009_n5_009_control,control,1,0,0,12.090000000000002,0.2732383333333333,256928,770784,6631,50,245941,0,0,0,0.0
160,16195,137,pair_013_n5_013_conflict,conflict,1,0,0,11.89,0.27301,259120,777360,6676,50,248380,0,0,0,0.0
161,16200,5,pair_012_n5_012_control,control,0,1,0,-0.89,0.27300166666666664,259200,777600,6681,50,248456,0,0,0,0.0
162,16293,93,pair_000_n5_000_conflict,conflict,1,0,0,12.330000000000002,0.2728466666666667,260688,782064,6728,50,250105,0,0,0,0.0
163,16342,49,pair_017_n5_017_conflict,conflict,0,1,0,-0.9300000000000002,0.272765,261472,784416,6777,52,250948,0,0,0,0.0
164,16435,93,pair_007_n3_007_conflict,conflict,0,1,0,1.330000000000001,0.27260999999999996,262960,788880,6849,55,252555,0,0,0,0.0
165,16545,110,pair_009_n3_009_conflict,conflict,1,0,0,12.16,0.27242666666666665,264720,794160,6936,56,254539,0,0,0,0.0
166,16629,84,pair_001_n3_001_control,control,1,0,0,12.420000000000002,0.2722866666666667,266064,798192,6983,56,255932,0,0,0,0.0
167,16657,28,pair_016_n5_016_control,control,0,1,0,-0.5700000000000001,0.27224,266512,799536,7011,56,256442,0,0,0,0.0
168,16957,300,pair_003_n5_003_conflict,conflict,0,0,0,-0.10000000000000042,0.27174,271312,813936,7297,57,261838,0,0,0,0.0
169,17057,100,pair_002_n5_002_control,control,1,0,0,12.260000000000002,0.27157333333333333,272912,818736,7368,57,263687,0,0,0,0.0
170,17357,300,pair_007_n3_007_control,control,0,0,0,-1.5500000000000014,0.27107333333333333,277712,833136,7385,57,269152,0,0,0,0.0
171,17657,300,pair_015_n3_015_conflict,conflict,0,0,0,-1.5500000000000016,0.27057333333333333,282512,847536,7413,57,274522,0,0,0,0.0
172,17776,119,pair_016_n5_016_conflict,conflict,1,0,0,12.07,0.270375,284416,853248,7474,57,276599,0,0,0,0.0
173,17901,125,pair_005_n3_005_control,control,0,1,0,0.9600000000000009,0.27016666666666667,286416,859248,7515,57,278657,0,0,0,0.0
174,18067,166,pair_008_n3_008_conflict,conflict,0,1,0,0.5000000000000004,0.26988999999999996,289072,867216,7606,57,281536,0,0,0,0.0
175,18160,93,pair_015_n5_015_conflict,conflict,1,0,0,12.330000000000002,0.269735,290560,871680,7652,57,283136,0,0,0,0.0
176,18276,116,pair_015_n5_015_control,control,1,0,0,12.100000000000001,0.2695416666666667,292416,877248,7678,57,285132,0,0,0,0.0
177,18281,5,pair_007_n5_007_conflict,conflict,0,1,0,-0.94,0.26953333333333335,292496,877488,7683,58,285207,0,0,0,0.0
178,18433,152,pair_011_n5_011_control,control,0,1,0,0.49000000000000044,0.26927999999999996,294928,884784,7773,58,287787,0,0,0,0.0
179,18639,206,pair_012_n3_012_control,control,1,0,0,11.200000000000001,0.26893666666666666,298224,894672,7930,58,291430,0,0,0,0.0
180,18666,27,pair_010_n5_010_conflict,conflict,0,1,0,-0.10999999999999976,0.26889166666666664,298656,895968,7939,59,291896,0,0,0,0.0
181,18793,127,pair_001_n5_001_conflict,conflict,1,0,0,11.990000000000002,0.26868,300688,902064,7987,59,294215,0,0,0,0.0
182,18909,116,pair_011_n3_011_conflict,conflict,1,0,0,12.100000000000001,0.26848666666666665,302544,907632,8014,59,296229,0,0,0,0.0
183,19120,211,pair_003_n5_003_control,control,1,0,0,11.15,0.268135,305920,917760,8134,59,299967,0,0,0,0.0
184,19225,105,pair_001_n3_001_conflict,conflict,1,0,0,12.21,0.26796,307600,922800,8150,59,301945,0,0,0,0.0
185,19318,93,pair_010_n5_010_control,control,1,0,0,12.330000000000002,0.26780499999999996,309088,927264,8171,59,303672,0,0,0,0.0
186,19393,75,pair_014_n3_014_control,control,1,0,0,12.510000000000002,0.26768,310288,930864,8199,59,305011,0,0,0,0.0
187,19508,115,pair_005_n5_005_conflict,conflict,1,0,0,12.110000000000001,0.26748833333333333,312128,936384,8237,59,307091,0,0,0,0.0
188,19624,116,pair_006_n5_006_conflict,conflict,1,0,0,12.100000000000001,0.267295,313984,941952,8313,60,309177,0,0,0,0.0
189,19731,107,pair_005_n5_005_control,control,1,0,0,12.190000000000001,0.26711666666666667,315696,947088,8352,60,311082,0,0,0,0.0
190,19825,94,pair_012_n5_012_conflict,conflict,1,0,0,12.32,0.26696,317200,951600,8385,61,312747,0,0,0,0.0
191,19940,115,pair_008_n5_008_conflict,conflict,1,0,0,12.110000000000001,0.26676833333333333,319040,957120,8434,63,314786,0,0,0,0.0
192,20055,115,pair_013_n3_013_conflict,conflict,1,0,0,12.110000000000001,0.2665766666666667,320880,962640,8458,64,316885,0,0,0,0.0
193,20151,96,pair_007_n5_007_control,control,1,0,0,12.3,0.26641666666666663,322416,967248,8539,66,318628,0,0,0,0.0
194,20244,93,pair_003_n3_003_conflict,conflict,0,1,0,1.3300000000000014,0.2662616666666667,323904,971712,8552,66,320311,0,0,0,0.0
195,20356,112,pair_006_n5_006_control,control,1,0,0,12.14,0.266075,325696,977088,8662,67,322466,0,0,0,0.0
196,20465,109,pair_008_n5_008_control,control,1,0,0,12.170000000000002,0.2658933333333333,327440,982320,8738,69,324545,0,0,0,0.0
197,20566,101,pair_015_n3_015_control,control,1,0,0,12.250000000000002,0.265725,329056,987168,8791,70,326492,0,0,0,0.0
198,20795,229,pair_017_n3_017_conflict,conflict,1,0,0,10.97,0.2653433333333333,332720,998160,8971,73,331097,0,0,0,0.0
199,20906,111,pair_014_n3_014_conflict,conflict,1,0,0,12.150000000000002,0.26515833333333333,334496,1003488,9031,74,333388,0,0,0,0.0
200,20910,4,pair_002_n3_002_conflict,conflict,0,1,0,-0.88,0.2651516666666667,334560,1003680,9035,75,333466,0,0,0,0.0
201,21018,108,pair_014_n5_014_control,control,1,0,0,12.180000000000001,0.26497166666666666,336288,1008864,9096,77,335690,0,0,0,0.0
202,21110,92,pair_005_n3_005_conflict,conflict,1,0,0,12.340000000000002,0.2648183333333333,337760,1013280,9158,77,337677,0,0,0,0.0
