episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress
37,2216,100,pair_011_n3_011_conflict,conflict,0,1,0,1.2100000000000013,0.29630833333333334,35456,106368,1124,7,7219,0,0,0,0.0
38,2227,11,pair_016_n3_016_control,control,0,1,0,-0.65,0.29629,35632,106896,1135,7,7295,0,0,0,0.0
39,2238,11,pair_006_n5_006_control,control,0,1,0,-0.65,0.29627166666666666,35808,107424,1146,7,7361,0,0,0,0.0
40,2339,101,pair_001_n5_001_conflict,conflict,0,1,0,1.2000000000000015,0.29610333333333333,37424,112272,1219,9,8013,0,0,0,0.0
41,2436,97,pair_013_n5_013_control,control,1,0,0,12.290000000000001,0.29594166666666666,38976,116928,1250,9,8709,0,0,0,0.0
42,2524,88,pair_002_n3_002_control,control,1,0,0,12.38,0.295795,40384,121152,1274,9,9326,0,0,0,0.0
43,2610,86,pair_008_n3_008_control,control,0,1,0,1.3500000000000014,0.29565166666666665,41760,125280,1299,9,9950,0,0,0,0.0
44,2626,16,pair_006_n3_006_conflict,conflict,0,1,0,-0.6000000000000001,0.29562499999999997,42016,126048,1315,9,10057,0,0,0,0.0
45,2633,7,pair_017_n3_017_conflict,conflict,0,1,0,-0.86,0.29561333333333334,42128,126384,1322,9,10113,0,0,0,0.0
46,2724,91,pair_001_n3_001_control,control,0,1,0,1.3000000000000016,0.2954616666666667,43584,130752,1367,9,10816,0,0,0,0.0
47,2815,91,pair_004_n3_004_control,control,1,0,0,12.350000000000001,0.29530999999999996,45040,135120,1419,9,11516,0,0,0,0.0
48,2909,94,pair_000_n5_000_conflict,conflict,0,1,0,1.220000000000001,0.2951533333333333,46544,139632,1491,9,12286,0,0,0,0.0
49,3007,98,pair_002_n3_002_conflict,conflict,1,0,0,12.280000000000001,0.29499,48112,144336,1514,9,13115,0,0,0,0.0
50,3129,122,pair_002_n5_002_control,control,1,0,0,12.040000000000001,0.29478666666666664,50064,150192,1554,9,14176,0,0,0,0.0
51,3241,112,pair_007_n3_007_control,control,1,0,0,12.14,0.2946,51856,155568,1586,9,15147,0,0,0,0.0
52,3245,4,pair_002_n5_002_conflict,conflict,0,1,0,-0.9299999999999999,0.2945933333333333,51920,155760,1590,10,15177,0,0,0,0.0
53,3345,100,pair_007_n3_007_conflict,conflict,1,0,0,12.260000000000002,0.29442666666666667,53520,160560,1613,10,16072,0,0,0,0.0
54,3513,168,pair_001_n5_001_control,control,1,0,0,11.58,0.29414666666666667,56208,168624,1691,10,17613,0,0,0,0.0
55,3620,107,pair_004_n3_004_conflict,conflict,1,0,0,12.190000000000001,0.29396833333333333,57920,173760,1724,10,18596,0,0,0,0.0
56,3732,112,pair_017_n5_017_control,control,1,0,0,12.140000000000002,0.29378166666666666,59712,179136,1767,10,19696,0,0,0,0.0
57,3833,101,pair_010_n3_010_control,control,1,0,0,12.250000000000002,0.29361333333333334,61328,183984,1792,10,20673,0,0,0,0.0
58,3920,87,pair_008_n3_008_conflict,conflict,0,1,0,1.0900000000000012,0.29346833333333333,62720,188160,1834,10,21561,0,0,0,0.0
59,4068,148,pair_007_n5_007_conflict,conflict,1,0,0,11.780000000000001,0.29322166666666666,65088,195264,1879,10,23094,0,0,0,0.0
60,4198,130,pair_014_n5_014_control,control,1,0,0,11.96,0.293005,67168,201504,1939,10,24463,0,0,0,0.0
61,4410,212,pair_011_n5_011_conflict,conflict,1,0,0,11.14,0.29265166666666664,70560,211680,2001,10,26667,0,0,0,0.0
62,4542,132,pair_016_n5_016_control,control,1,0,0,11.940000000000001,0.29243166666666665,72672,218016,2042,10,28115,0,0,0,0.0
63,4730,188,pair_014_n5_014_conflict,conflict,1,0,0,11.38,0.2921183333333333,75680,227040,2079,10,30273,0,0,0,0.0
64,4904,174,pair_012_n3_012_control,control,1,0,0,11.52,0.2918283333333333,78464,235392,2179,12,32312,0,0,0,0.0
65,5059,155,pair_012_n5_012_control,control,1,0,0,11.71,0.29157,80944,242832,2237,12,34195,0,0,0,0.0
66,5152,93,pair_016_n3_016_conflict,conflict,1,0,0,12.330000000000002,0.291415,82432,247296,2274,12,35412,0,0,0,0.0
67,5287,135,pair_006_n3_006_control,control,1,0,0,11.91,0.29119,84592,253776,2302,12,37120,0,0,0,0.0
68,5368,81,pair_005_n3_005_conflict,conflict,0,1,0,1.4500000000000015,0.291055,85888,257664,2332,12,38181,0,0,0,0.0
69,5502,134,pair_009_n5_009_conflict,conflict,1,0,0,11.920000000000002,0.29083166666666666,88032,264096,2428,12,39972,0,0,0,0.0
70,5552,50,pair_003_n5_003_control,control,0,1,0,-0.6900000000000002,0.29074833333333333,88832,266496,2474,13,40630,0,0,0,0.0
71,5686,134,pair_014_n3_014_control,control,1,0,0,11.920000000000003,0.290525,90976,272928,2565,13,42514,0,0,0,0.0
72,5801,115,pair_013_n3_013_conflict,conflict,1,0,0,12.110000000000001,0.29033333333333333,92816,278448,2619,13,44173,0,0,0,0.0
73,5938,137,pair_006_n5_006_control,control,0,1,0,0.890000000000001,0.290105,95008,285024,2693,13,46151,0,0,0,0.0
74,6045,107,pair_007_n3_007_control,control,0,1,0,1.1900000000000013,0.28992666666666667,96720,290160,2758,13,47736,0,0,0,0.0
75,6345,300,pair_002_n3_002_conflict,conflict,0,0,0,7.095019016745141e-16,0.28942666666666667,101520,304560,2997,13,52552,0,0,0,0.0
76,6456,111,pair_017_n3_017_conflict,conflict,1,0,0,12.150000000000002,0.2892416666666667,103296,309888,3051,13,54424,0,0,0,0.0
77,6682,226,pair_016_n5_016_conflict,conflict,1,0,0,11.0,0.288865,106912,320736,3222,13,58321,0,0,0,0.0
78,6786,104,pair_000_n5_000_conflict,conflict,1,0,0,12.220000000000004,0.2886916666666667,108576,325728,3304,13,60212,0,0,0,0.0
79,6927,141,pair_008_n5_008_control,control,1,0,0,11.850000000000001,0.28845666666666664,110832,332496,3417,13,62729,0,0,0,0.0
80,7027,100,pair_009_n3_009_control,control,1,0,0,12.260000000000002,0.28829,112432,337296,3475,13,64554,0,0,0,0.0
81,7098,71,pair_012_n5_012_conflict,conflict,0,1,0,-0.55,0.28817166666666666,113568,340704,3546,13,65961,0,0,0,0.0
82,7224,126,pair_007_n5_007_conflict,conflict,1,0,0,12.000000000000002,0.28796166666666667,115584,346752,3633,13,68453,0,0,0,0.0
83,7336,112,pair_012_n3_012_control,control,1,0,0,12.14,0.287775,117376,352128,3675,13,70790,0,0,0,0.0
84,7469,133,pair_010_n3_010_control,control,1,0,0,11.930000000000003,0.2875533333333333,119504,358512,3754,13,73429,0,0,0,0.0
85,7672,203,pair_002_n5_002_conflict,conflict,1,0,0,11.23,0.287215,122752,368256,3888,13,77638,0,0,0,0.0
86,7798,126,pair_004_n5_004_conflict,conflict,1,0,0,12.0,0.287005,124768,374304,3941,13,80404,0,0,0,0.0
87,7936,138,pair_016_n3_016_conflict,conflict,1,0,0,11.880000000000003,0.286775,126976,380928,4031,13,83439,0,0,0,0.0
88,8036,100,pair_009_n5_009_conflict,conflict,1,0,0,12.260000000000002,0.2866083333333333,128576,385728,4102,13,85704,0,0,0,0.0
89,8172,136,pair_006_n3_006_conflict,conflict,1,0,0,11.9,0.28638166666666665,130752,392256,4165,13,88774,0,0,0,0.0
90,8261,89,pair_007_n3_007_conflict,conflict,1,0,0,12.370000000000001,0.28623333333333334,132176,396528,4229,13,90843,0,0,0,0.0
91,8472,211,pair_014_n5_014_conflict,conflict,1,0,0,11.15,0.28588166666666665,135552,406656,4424,16,95939,0,0,0,0.0
92,8601,129,pair_001_n5_001_control,control,0,1,0,0.9700000000000011,0.2856666666666667,137616,412848,4516,16,99139,0,0,0,0.0
93,8820,219,pair_013_n5_013_conflict,conflict,1,0,0,11.07,0.2853016666666667,141120,423360,4711,16,104689,0,0,0,0.0
94,8962,142,pair_017_n3_017_control,control,1,0,0,11.840000000000002,0.285065,143392,430176,4822,17,108433,0,0,0,0.0
95,9124,162,pair_013_n5_013_control,control,1,0,0,11.64,0.28479499999999996,145984,437952,4914,19,112595,0,0,0,0.0
96,9424,300,pair_006_n5_006_conflict,conflict,0,0,0,0.19999999999999996,0.28429499999999996,150784,452352,5201,19,120309,0,0,0,0.0
97,9541,117,pair_015_n3_015_control,control,1,0,0,12.090000000000002,0.28409999999999996,152656,457968,5294,19,123384,0,0,0,0.0
98,9625,84,pair_010_n5_010_control,control,1,0,0,12.420000000000002,0.28396,154000,462000,5324,19,125620,0,0,0,0.0
99,9795,170,pair_012_n5_012_control,control,1,0,0,11.56,0.28367666666666663,156720,470160,5455,23,130099,0,0,0,0.0
100,9941,146,pair_005_n5_005_conflict,conflict,1,0,0,11.8,0.2834333333333333,159056,477168,5577,23,133995,0,0,0,0.0
101,10121,180,pair_009_n3_009_conflict,conflict,0,1,0,0.4100000000000006,0.28313333333333335,161936,485808,5744,24,138948,0,0,0,0.0
102,10258,137,pair_008_n3_008_conflict,conflict,0,1,0,0.6400000000000008,0.28290499999999996,164128,492384,5776,24,142697,0,0,0,0.0
103,10343,85,pair_004_n3_004_control,control,1,0,0,12.410000000000002,0.2827633333333333,165488,496464,5821,24,145009,0,0,0,0.0
104,10546,203,pair_003_n3_003_conflict,conflict,1,0,0,11.23,0.282425,168736,506208,5972,24,150632,0,0,0,0.0
105,10721,175,pair_005_n3_005_conflict,conflict,0,1,0,0.20999999999999996,0.28213333333333335,171536,514608,6111,25,155522,0,0,0,0.0
106,11021,300,pair_003_n3_003_control,control,0,0,0,-3.469446951953614e-16,0.28163333333333335,176336,529008,6372,25,164083,0,0,0,0.0
107,11138,117,pair_008_n5_008_conflict,conflict,1,0,0,12.09,0.28143833333333335,178208,534624,6448,25,167413,0,0,0,0.0
108,11236,98,pair_011_n3_011_conflict,conflict,1,0,0,12.280000000000001,0.281275,179776,539328,6494,25,170169,0,0,0,0.0
109,11343,107,pair_011_n3_011_control,control,1,0,0,12.190000000000005,0.28109666666666666,181488,544464,6548,25,173290,0,0,0,0.0
110,11484,141,pair_015_n3_015_conflict,conflict,1,0,0,11.850000000000001,0.2808616666666667,183744,551232,6650,29,177389,0,0,0,0.0
111,11576,92,pair_000_n3_000_conflict,conflict,0,1,0,1.240000000000002,0.28070833333333334,185216,555648,6712,29,180088,0,0,0,0.0
112,11701,125,pair_011_n5_011_conflict,conflict,1,0,0,12.010000000000002,0.28049999999999997,187216,561648,6816,30,183708,0,0,0,0.0
113,11845,144,pair_000_n5_000_control,control,1,0,0,11.82,0.28026,189520,568560,6936,30,187929,0,0,0,0.0
114,11850,5,pair_014_n5_014_control,control,0,1,0,-0.94,0.2802516666666667,189600,568800,6941,31,188070,0,0,0,0.0
115,12074,224,pair_017_n5_017_conflict,conflict,1,0,0,11.02,0.27987833333333334,193184,579552,7155,35,194907,0,0,0,0.0
116,12198,124,pair_002_n3_002_control,control,1,0,0,12.020000000000001,0.27967166666666665,195168,585504,7207,36,198767,0,0,0,0.0
117,12208,10,pair_014_n3_014_conflict,conflict,0,1,0,-1.04,0.279655,195328,585984,7217,38,199042,0,0,0,0.0
118,12214,6,pair_015_n5_015_control,control,0,1,0,-0.8,0.279645,195424,586272,7223,38,199229,0,0,0,0.0
119,12224,10,pair_006_n3_006_control,control,0,1,0,-1.04,0.2796283333333333,195584,586752,7233,40,199543,0,0,0,0.0
120,12310,86,pair_001_n3_001_conflict,conflict,0,1,0,1.2000000000000015,0.279485,196960,590880,7282,40,202188,0,0,0,0.0
121,12435,125,pair_016_n5_016_control,control,1,0,0,12.010000000000002,0.2792766666666667,198960,596880,7389,42,206123,0,0,0,0.0
122,12555,120,pair_009_n5_009_control,control,1,0,0,12.06,0.27907666666666664,200880,602640,7463,43,209880,0,0,0,0.0
123,12640,85,pair_013_n3_013_control,control,1,0,0,12.410000000000002,0.278935,202240,606720,7519,43,212554,0,0,0,0.0
124,12745,105,pair_001_n5_001_conflict,conflict,1,0,0,12.210000000000003,0.27876,203920,611760,7549,43,215870,0,0,0,0.0
125,12851,106,pair_004_n3_004_conflict,conflict,1,0,0,12.200000000000001,0.2785833333333333,205616,616848,7611,43,219156,0,0,0,0.0
126,12953,102,pair_000_n3_000_control,control,1,0,0,12.240000000000002,0.27841333333333335,207248,621744,7679,43,222367,0,0,0,0.0
127,13099,146,pair_010_n3_010_conflict,conflict,1,0,0,11.8,0.27817,209584,628752,7786,43,227042,0,0,0,0.0
128,13208,109,pair_001_n3_001_control,control,1,0,0,12.170000000000002,0.27798833333333334,211328,633984,7867,43,230591,0,0,0,0.0
129,13359,151,pair_016_n3_016_control,control,1,0,0,11.75,0.27773666666666663,213744,641232,7933,43,235438,0,0,0,0.0
130,13467,108,pair_007_n5_007_control,control,1,0,0,12.180000000000001,0.2775566666666667,215472,646416,8019,43,238956,0,0,0,0.0
131,13554,87,pair_017_n5_017_control,control,1,0,0,12.39,0.27741166666666667,216864,650592,8051,43,241838,0,0,0,0.0
132,13656,102,pair_003_n5_003_control,control,1,0,0,12.240000000000002,0.27724166666666666,218496,655488,8130,43,245124,0,0,0,0.0
133,13754,98,pair_008_n3_008_control,control,1,0,0,12.280000000000001,0.2770783333333333,220064,660192,8187,43,248346,0,0,0,0.0
134,13885,131,pair_011_n5_011_control,control,1,0,0,11.950000000000001,0.27686,222160,666480,8275,43,252769,0,0,0,0.0
135,13977,92,pair_002_n5_002_control,control,1,0,0,12.340000000000002,0.27670666666666666,223632,670896,8330,43,255841,0,0,0,0.0
136,14089,112,pair_014_n3_014_control,control,1,0,0,12.14,0.27652,225424,676272,8386,43,259598,0,0,0,0.0
137,14191,102,pair_005_n5_005_control,control,1,0,0,12.240000000000002,0.27635,227056,681168,8475,43,263038,0,0,0,0.0
138,14283,92,pair_005_n3_005_control,control,1,0,0,12.340000000000002,0.27619666666666665,228528,685584,8530,43,266137,0,0,0,0.0
139,14393,110,pair_012_n3_012_conflict,conflict,1,0,0,12.16,0.27601333333333333,230288,690864,8594,43,269794,0,0,0,0.0
140,14508,115,pair_015_n5_015_conflict,conflict,1,0,0,12.110000000000001,0.27582166666666663,232128,696384,8620,43,273547,0,0,0,0.0
141,14606,98,pair_010_n5_010_conflict,conflict,1,0,0,12.280000000000001,0.27565833333333334,233696,701088,8686,43,276787,0,0,0,0.0
142,14699,93,pair_003_n5_003_conflict,conflict,1,0,0,12.330000000000002,0.2755033333333333,235184,705552,8762,43,279849,0,0,0,0.0
143,14706,7,pair_004_n5_004_control,control,0,1,0,-0.86,0.27549166666666663,235296,705888,8769,43,280086,0,0,0,0.0
144,14793,87,pair_017_n5_017_control,control,1,0,0,12.39,0.27534666666666663,236688,710064,8811,43,282969,0,0,0,0.0
145,14883,90,pair_004_n5_004_control,control,1,0,0,12.360000000000001,0.27519666666666665,238128,714384,8866,43,286018,0,0,0,0.0
146,15003,120,pair_005_n3_005_control,control,1,0,0,12.060000000000002,0.27499666666666667,240048,720144,8953,43,289966,0,0,0,0.0
147,15101,98,pair_014_n5_014_conflict,conflict,1,0,0,12.280000000000001,0.2748333333333333,241616,724848,8975,43,293176,0,0,0,0.0
148,15207,106,pair_013_n3_013_conflict,conflict,1,0,0,12.200000000000005,0.27465666666666666,243312,729936,9022,43,296680,0,0,0,0.0
149,15318,111,pair_007_n3_007_control,control,1,0,0,12.150000000000002,0.27447166666666667,245088,735264,9077,43,300290,0,0,0,0.0
150,15426,108,pair_002_n3_002_conflict,conflict,1,0,0,12.180000000000001,0.27429166666666666,246816,740448,9124,43,303776,0,0,0,0.0
151,15430,4,pair_015_n5_015_conflict,conflict,0,1,0,-0.88,0.274285,246880,740640,9128,43,303906,0,0,0,0.0
152,15586,156,pair_016_n5_016_control,control,0,1,0,-1.9500000000000006,0.27402499999999996,249376,748128,9284,43,308921,0,0,0,0.0
153,15591,5,pair_009_n5_009_control,control,0,1,0,-0.94,0.27401666666666663,249456,748368,9289,44,309080,0,0,0,0.0
154,15705,114,pair_006_n5_006_control,control,1,0,0,12.120000000000001,0.27382666666666666,251280,753840,9397,44,312767,0,0,0,0.0
155,15814,109,pair_010_n5_010_control,control,1,0,0,12.170000000000002,0.27364499999999997,253024,759072,9485,44,316317,0,0,0,0.0
156,15826,12,pair_016_n5_016_conflict,conflict,0,1,0,-0.86,0.273625,253216,759648,9497,44,316716,0,0,0,0.0
157,15834,8,pair_008_n5_008_conflict,conflict,0,1,0,-0.87,0.27361166666666664,253344,760032,9505,44,316982,0,0,0,0.0
158,15924,90,pair_013_n5_013_control,control,1,0,0,12.360000000000001,0.27346166666666666,254784,764352,9570,44,319939,0,0,0,0.0
159,16012,88,pair_005_n3_005_conflict,conflict,1,0,0,12.380000000000003,0.273315,256192,768576,9626,44,322900,0,0,0,0.0
160,16151,139,pair_017_n3_017_conflict,conflict,1,0,0,11.870000000000003,0.27308333333333334,258416,775248,9702,44,327435,0,0,0,0.0
161,16323,172,pair_012_n5_012_conflict,conflict,0,1,0,0.49000000000000044,0.27279666666666663,261168,783504,9849,48,333111,0,0,0,0.0
162,16436,113,pair_008_n5_008_control,control,1,0,0,12.130000000000003,0.27260833333333334,262976,788928,9941,48,336793,0,0,0,0.0
163,16451,15,pair_002_n3_002_control,control,0,1,0,-0.84,0.27258333333333334,263216,789648,9956,48,337284,0,0,0,0.0
164,16537,86,pair_016_n3_016_control,control,1,0,0,12.400000000000002,0.27244,264592,793776,9988,48,340129,0,0,0,0.0
165,16629,92,pair_015_n3_015_control,control,1,0,0,12.340000000000002,0.2722866666666667,266064,798192,10020,48,343159,0,0,0,0.0
166,16717,88,pair_013_n3_013_control,control,1,0,0,12.380000000000003,0.27214,267472,802416,10054,48,346045,0,0,0,0.0
167,16901,184,pair_012_n5_012_control,control,1,0,0,11.420000000000002,0.2718333333333333,270416,811248,10211,48,352162,0,0,0,0.0
168,17039,138,pair_007_n3_007_conflict,conflict,1,0,0,11.88,0.2716033333333333,272624,817872,10331,48,356778,0,0,0,0.0
169,17045,6,pair_014_n5_014_control,control,0,1,0,-0.85,0.2715933333333333,272720,818160,10337,48,356967,0,0,0,0.0
170,17146,101,pair_001_n3_001_conflict,conflict,1,0,0,12.250000000000002,0.27142499999999997,274336,823008,10404,48,360236,0,0,0,0.0
171,17222,76,pair_012_n3_012_control,control,1,0,0,12.500000000000002,0.2712983333333333,275552,826656,10448,48,362770,0,0,0,0.0
172,17322,100,pair_000_n3_000_control,control,1,0,0,12.260000000000002,0.27113166666666666,277152,831456,10510,48,366042,0,0,0,0.0
173,17416,94,pair_015_n5_015_control,control,0,1,0,-1.2300000000000002,0.27097499999999997,278656,835968,10604,51,369110,0,0,0,0.0
174,17569,153,pair_004_n5_004_conflict,conflict,1,0,0,11.73,0.27071999999999996,281104,843312,10682,51,374109,0,0,0,0.0
175,17659,90,pair_000_n5_000_control,control,1,0,0,12.360000000000001,0.27057,282544,847632,10750,51,377048,0,0,0,0.0
176,17681,22,pair_004_n3_004_conflict,conflict,0,1,0,-0.96,0.27053333333333335,282896,848688,10772,51,377757,0,0,0,0.0
177,17808,127,pair_003_n5_003_control,control,1,0,0,11.990000000000002,0.2703216666666667,284928,854784,10884,51,381854,0,0,0,0.0
178,17907,99,pair_001_n5_001_conflict,conflict,1,0,0,12.270000000000001,0.27015666666666666,286512,859536,10965,51,385072,0,0,0,0.0
179,18054,147,pair_011_n5_011_conflict,conflict,1,0,0,11.790000000000001,0.26991166666666666,288864,866592,11090,52,389929,0,0,0,0.0
180,18153,99,pair_001_n3_001_control,control,1,0,0,12.270000000000001,0.26974666666666663,290448,871344,11139,52,393157,0,0,0,0.0
181,18182,29,pair_010_n5_010_conflict,conflict,0,1,0,-0.029999999999999694,0.2696983333333333,290912,872736,11156,52,394120,0,0,0,0.0
182,18289,107,pair_003_n3_003_control,control,1,0,0,12.190000000000001,0.26952,292624,877872,11234,52,397645,0,0,0,0.0
183,18374,85,pair_015_n3_015_conflict,conflict,1,0,0,12.410000000000002,0.26937833333333333,293984,881952,11280,52,400435,0,0,0,0.0
184,18471,97,pair_000_n5_000_conflict,conflict,1,0,0,12.290000000000001,0.26921666666666666,295536,886608,11340,54,403622,0,0,0,0.0
185,18477,6,pair_017_n5_017_conflict,conflict,0,1,0,-0.9,0.26920666666666665,295632,886896,11346,55,403830,0,0,0,0.0
186,18577,100,pair_009_n3_009_control,control,0,1,0,-0.23999999999999977,0.26904,297232,891696,11434,55,407033,0,0,0,0.0
187,18616,39,pair_004_n3_004_control,control,0,1,0,-1.23,0.26897499999999996,297856,893568,11473,55,408323,0,0,0,0.0
188,18754,138,pair_008_n3_008_conflict,conflict,1,0,0,11.88,0.268745,300064,900192,11562,56,412799,0,0,0,0.0
189,18879,125,pair_005_n5_005_control,control,1,0,0,12.010000000000002,0.26853666666666665,302064,906192,11621,56,416829,0,0,0,0.0
190,18964,85,pair_002_n5_002_control,control,1,0,0,12.410000000000002,0.268395,303424,910272,11673,56,419561,0,0,0,0.0
191,19054,90,pair_011_n3_011_control,control,1,0,0,12.360000000000001,0.268245,304864,914592,11725,56,422481,0,0,0,0.0
192,19087,33,pair_013_n5_013_conflict,conflict,0,1,0,-0.77,0.26819,305392,916176,11758,59,423534,0,0,0,0.0
193,19197,110,pair_003_n5_003_conflict,conflict,1,0,0,12.16,0.26800666666666667,307152,921456,11839,59,427084,0,0,0,0.0
194,19288,91,pair_002_n5_002_conflict,conflict,1,0,0,12.350000000000001,0.267855,308608,925824,11866,60,430033,0,0,0,0.0
195,19387,99,pair_007_n5_007_conflict,conflict,1,0,0,12.270000000000001,0.26769,310192,930576,11944,61,433260,0,0,0,0.0
196,19400,13,pair_009_n5_009_conflict,conflict,0,1,0,-0.87,0.26766833333333334,310400,931200,11957,62,433685,0,0,0,0.0
197,19432,32,pair_014_n3_014_conflict,conflict,0,1,0,-1.06,0.267615,310912,932736,11989,63,434705,0,0,0,0.0
198,19511,79,pair_012_n3_012_conflict,conflict,1,0,0,12.470000000000002,0.2674833333333333,312176,936528,12037,63,437298,0,0,0,0.0
199,19619,108,pair_006_n3_006_control,control,1,0,0,12.180000000000001,0.26730333333333334,313904,941712,12086,63,440789,0,0,0,0.0
200,19720,101,pair_009_n3_009_conflict,conflict,1,0,0,12.250000000000002,0.267135,315520,946560,12139,63,443996,0,0,0,0.0
201,19810,90,pair_011_n3_011_conflict,conflict,1,0,0,12.360000000000001,0.266985,316960,950880,12185,63,446822,0,0,0,0.0
