episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative
0,86,86,pair_013_conflict,conflict,1,0,0,12.400000000000002,0.29985833333333334,516,4988,1,0,0
1,189,103,pair_001_conflict,conflict,1,0,0,12.23,0.29968666666666666,1134,10962,1,0,1
2,291,102,pair_014_conflict,conflict,1,0,0,12.240000000000002,0.29951666666666665,1746,16878,13,0,6
3,396,105,pair_011_control,control,1,0,0,12.210000000000003,0.2993416666666667,2376,22968,37,0,24
4,522,126,pair_003_conflict,conflict,1,0,0,12.0,0.29913166666666663,3132,30276,42,0,52
5,609,87,pair_017_control,control,1,0,0,12.390000000000002,0.2989866666666667,3654,35322,56,0,79
6,644,35,pair_011_conflict,conflict,0,1,0,0.010000000000000231,0.2989283333333333,3864,37352,69,0,99
7,736,92,pair_006_control,control,1,0,0,12.340000000000002,0.298775,4416,42688,74,0,153
8,833,97,pair_008_control,control,1,0,0,12.290000000000003,0.29861333333333334,4998,48314,103,0,214
9,918,85,pair_009_control,control,1,0,0,12.410000000000002,0.29847166666666664,5508,53244,123,0,271
10,1019,101,pair_005_control,control,1,0,0,12.250000000000002,0.2983033333333333,6114,59102,159,0,388
11,1126,107,pair_009_conflict,conflict,1,0,0,12.190000000000001,0.298125,6756,65308,159,0,511
12,1219,93,pair_017_conflict,conflict,1,0,0,12.330000000000002,0.29797,7314,70702,168,0,618
13,1304,85,pair_007_control,control,1,0,0,12.410000000000002,0.2978283333333333,7824,75632,180,0,719
14,1393,89,pair_016_control,control,1,0,0,12.370000000000001,0.29768,8358,80794,199,0,829
15,1511,118,pair_004_conflict,conflict,1,0,0,12.080000000000002,0.2974833333333333,9066,87638,217,0,999
16,1623,112,pair_004_control,control,1,0,0,12.14,0.29729666666666665,9738,94134,231,0,1167
17,1719,96,pair_002_control,control,1,0,0,12.3,0.29713666666666666,10314,99702,242,0,1306
18,1816,97,pair_006_conflict,conflict,1,0,0,12.290000000000003,0.296975,10896,105328,258,0,1461
19,1898,82,pair_012_conflict,conflict,1,0,0,12.440000000000001,0.2968383333333333,11388,110084,270,0,1613
20,1995,97,pair_000_conflict,conflict,1,0,0,12.290000000000001,0.29667666666666664,11970,115710,287,0,1805
21,2094,99,pair_015_control,control,1,0,0,12.270000000000001,0.2965116666666667,12564,121452,296,0,1980
22,2190,96,pair_014_control,control,1,0,0,12.3,0.2963516666666667,13140,127020,312,0,2198
23,2277,87,pair_007_conflict,conflict,1,0,0,12.39,0.2962066666666667,13662,132066,323,0,2384
24,2361,84,pair_008_conflict,conflict,1,0,0,12.420000000000002,0.29606666666666664,14166,136938,355,0,2550
25,2477,116,pair_005_conflict,conflict,1,0,0,12.100000000000001,0.2958733333333333,14862,143666,369,0,2837
26,2562,85,pair_010_control,control,1,0,0,12.410000000000002,0.29573166666666667,15372,148596,369,0,3050
27,2648,86,pair_002_conflict,conflict,1,0,0,12.400000000000002,0.29558833333333334,15888,153584,379,0,3289
28,2755,107,pair_010_conflict,conflict,1,0,0,12.190000000000001,0.29541,16530,159790,379,0,3546
29,2872,117,pair_016_conflict,conflict,1,0,0,12.090000000000002,0.295215,17232,166576,394,0,3883
30,2981,109,pair_001_control,control,1,0,0,12.170000000000002,0.2950333333333333,17886,172898,394,0,4164
31,3088,107,pair_015_conflict,conflict,1,0,0,12.190000000000001,0.294855,18528,179104,398,0,4419
32,3199,111,pair_013_control,control,1,0,0,12.150000000000002,0.29467,19194,185542,401,0,4729
33,3296,97,pair_003_control,control,1,0,0,12.290000000000001,0.2945083333333333,19776,191168,404,0,4992
34,3399,103,pair_012_control,control,1,0,0,12.23,0.29433666666666664,20394,197142,422,0,5252
35,3493,94,pair_000_control,control,1,0,0,12.320000000000002,0.29418,20958,202594,444,0,5532
36,3578,85,pair_008_conflict,conflict,1,0,0,12.410000000000002,0.29403833333333335,21468,207524,473,0,5803
37,3583,5,pair_004_control,control,0,1,0,-0.84,0.29403,21498,207814,478,0,5816
38,3619,36,pair_010_control,control,0,1,0,2.220446049250313e-16,0.29397,21714,209902,497,0,5947
39,3717,98,pair_001_conflict,conflict,1,0,0,12.280000000000001,0.29380666666666666,22302,215586,522,0,6251
40,3809,92,pair_000_conflict,conflict,1,0,0,12.340000000000002,0.2936533333333333,22854,220922,534,0,6588
41,3919,110,pair_005_conflict,conflict,1,0,0,12.16,0.29347,23514,227302,550,0,6996
42,4012,93,pair_016_conflict,conflict,1,0,0,12.330000000000002,0.293315,24072,232696,578,0,7324
43,4102,90,pair_011_conflict,conflict,1,0,0,12.360000000000001,0.293165,24612,237916,612,0,7670
44,4161,59,pair_006_control,control,0,1,0,0.4200000000000006,0.29306666666666664,24966,241338,621,0,7888
45,4268,107,pair_010_conflict,conflict,1,0,0,12.190000000000001,0.2928883333333333,25608,247544,654,0,8363
46,4368,100,pair_011_control,control,1,0,0,12.260000000000002,0.29272166666666666,26208,253344,654,0,8791
47,4476,108,pair_009_control,control,1,0,0,12.180000000000001,0.29254166666666664,26856,259608,684,0,9262
48,4574,98,pair_007_control,control,1,0,0,12.280000000000001,0.2923783333333333,27444,265292,684,0,9678
49,4659,85,pair_014_control,control,1,0,0,12.410000000000002,0.29223666666666664,27954,270222,704,0,10073
50,4739,80,pair_001_control,control,1,0,0,12.46,0.2921033333333333,28434,274862,729,0,10467
51,4741,2,pair_002_control,control,0,1,0,-0.96,0.29209999999999997,28446,274978,731,0,10476
52,4835,94,pair_007_conflict,conflict,1,0,0,12.32,0.29194333333333333,29010,280430,755,0,10925
53,4929,94,pair_014_conflict,conflict,1,0,0,12.32,0.29178666666666664,29574,285882,772,0,11384
54,5013,84,pair_005_control,control,1,0,0,12.420000000000002,0.29164666666666667,30078,290754,803,0,11763
55,5101,88,pair_012_control,control,1,0,0,12.38,0.2915,30606,295858,811,0,12264
56,5184,83,pair_006_conflict,conflict,1,0,0,12.430000000000001,0.29136166666666663,31104,300672,826,0,12719
57,5275,91,pair_003_control,control,1,0,0,12.350000000000001,0.29120999999999997,31650,305950,860,0,13248
58,5352,77,pair_013_control,control,1,0,0,12.490000000000002,0.2910816666666667,32112,310416,862,0,13698
59,5447,95,pair_004_conflict,conflict,1,0,0,12.310000000000002,0.2909233333333333,32682,315926,887,0,14287
60,5541,94,pair_000_control,control,1,0,0,12.320000000000002,0.2907666666666667,33246,321378,933,0,14920
61,5615,74,pair_017_control,control,1,0,0,12.520000000000001,0.2906433333333333,33690,325670,947,0,15384
62,5731,116,pair_015_control,control,1,0,0,12.100000000000001,0.29045,34386,332398,960,0,16092
63,5822,91,pair_015_conflict,conflict,1,0,0,12.350000000000001,0.2902983333333333,34932,337676,966,0,16683
64,5918,96,pair_013_conflict,conflict,1,0,0,12.3,0.29013833333333333,35508,343244,967,0,17304
65,6005,87,pair_009_conflict,conflict,1,0,0,12.39,0.2899933333333333,36030,348290,990,0,17896
66,6106,101,pair_016_control,control,1,0,0,12.250000000000002,0.289825,36636,354148,1002,0,18542
67,6207,101,pair_002_conflict,conflict,1,0,0,12.250000000000002,0.2896566666666667,37242,360006,1012,0,19275
68,6300,93,pair_017_conflict,conflict,1,0,0,12.330000000000002,0.28950166666666666,37800,365400,1034,0,19902
69,6388,88,pair_008_control,control,1,0,0,12.38,0.289355,38328,370504,1038,0,20547
70,6412,24,pair_003_conflict,conflict,0,1,0,-0.5300000000000001,0.289315,38472,371896,1059,0,20704
71,6498,86,pair_012_conflict,conflict,1,0,0,12.400000000000002,0.28917166666666666,38988,376884,1069,0,21339
72,6602,104,pair_007_conflict,conflict,1,0,0,12.220000000000002,0.2889983333333333,39612,382916,1082,0,22082
73,6682,80,pair_016_control,control,1,0,0,12.46,0.288865,40092,387556,1092,0,22673
74,6772,90,pair_012_control,control,1,0,0,12.360000000000001,0.288715,40632,392776,1101,0,23324
