episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
416,39652,84,pair_014_n5_014_control,control,1,0,0,12.420000000000002,0.23391499999999998,634432,1903296,18765,282,805155,0,0,0,0.0,668,668,0,0,38,630,0,668,30
417,39748,96,pair_006_n3_006_conflict,conflict,1,0,0,12.3,0.233755,635968,1907904,18794,282,807282,0,0,0,0.0,669,669,0,0,38,631,0,669,30
418,39843,95,pair_001_n5_001_control,control,1,0,0,12.310000000000002,0.23359666666666667,637488,1912464,18819,283,809390,0,0,0,0.0,670,670,0,0,38,632,0,670,30
419,39937,94,pair_003_n5_003_control,control,1,0,0,12.320000000000002,0.23343999999999998,638992,1916976,18858,286,811544,0,0,0,0.0,675,675,0,0,38,637,0,675,30
420,40019,82,pair_015_n3_015_control,control,1,0,0,12.440000000000001,0.2333033333333333,640304,1920912,18885,286,813358,0,0,0,0.0,677,677,0,0,38,639,0,677,30
421,40116,97,pair_007_n5_007_conflict,conflict,1,0,0,12.290000000000001,0.23314166666666664,641856,1925568,18934,288,815550,0,0,0,0.0,682,682,0,0,40,642,0,682,30
422,40201,85,pair_016_n3_016_conflict,conflict,1,0,0,12.410000000000002,0.23299999999999998,643216,1929648,18974,288,817498,0,0,0,0.0,683,683,0,0,40,643,0,683,30
423,40280,79,pair_002_n3_002_control,control,1,0,0,12.470000000000002,0.23286833333333332,644480,1933440,19011,288,819302,0,0,0,0.0,685,685,0,0,41,644,0,685,30
424,40376,96,pair_004_n3_004_conflict,conflict,1,0,0,12.3,0.23270833333333332,646016,1938048,19040,288,821448,0,0,0,0.0,685,685,0,0,41,644,0,685,30
425,40467,91,pair_007_n5_007_control,control,1,0,0,12.350000000000001,0.23255666666666666,647472,1942416,19102,288,823530,0,0,0,0.0,687,687,0,0,41,646,0,687,30
426,40545,78,pair_013_n5_013_control,control,1,0,0,12.480000000000002,0.23242666666666667,648720,1946160,19121,288,825294,0,0,0,0.0,687,687,0,0,41,646,0,687,30
427,40643,98,pair_017_n5_017_conflict,conflict,1,0,0,12.280000000000001,0.23226333333333332,650288,1950864,19174,289,827503,0,0,0,0.0,691,691,0,0,41,650,0,691,30
428,40734,91,pair_009_n5_009_conflict,conflict,1,0,0,12.350000000000001,0.23211166666666666,651744,1955232,19236,290,829573,0,0,0,0.0,692,692,0,0,42,650,0,692,30
429,40823,89,pair_015_n5_015_control,control,1,0,0,12.370000000000001,0.23196333333333333,653168,1959504,19285,291,831627,0,0,0,0.0,693,693,0,0,42,651,0,693,30
430,40932,109,pair_000_n3_000_control,control,1,0,0,12.170000000000002,0.23178166666666666,654912,1964736,19329,293,834199,0,0,0,0.0,696,696,0,0,42,654,0,696,30
431,41020,88,pair_002_n3_002_conflict,conflict,1,0,0,12.38,0.23163499999999998,656320,1968960,19371,294,836238,0,0,0,0.0,698,698,0,0,43,655,0,698,30
432,41112,92,pair_015_n3_015_control,control,1,0,0,12.340000000000002,0.23148166666666664,657792,1973376,19402,294,838357,0,0,0,0.0,699,699,0,0,44,655,0,699,30
433,41196,84,pair_013_n3_013_conflict,conflict,1,0,0,12.420000000000002,0.23134166666666667,659136,1977408,19449,295,840320,0,0,0,0.0,701,701,0,0,45,656,0,701,30
434,41309,113,pair_004_n3_004_control,control,1,0,0,12.13,0.23115333333333332,660944,1982832,19494,295,842868,0,0,0,0.0,703,703,0,0,45,658,0,703,30
435,41411,102,pair_005_n5_005_control,control,1,0,0,12.240000000000002,0.23098333333333332,662576,1987728,19514,296,845140,0,0,0,0.0,705,705,0,0,45,660,0,705,30
436,41512,101,pair_014_n3_014_conflict,conflict,1,0,0,12.250000000000002,0.230815,664192,1992576,19550,296,847360,0,0,0,0.0,705,705,0,0,45,660,0,705,30
437,41649,137,pair_003_n3_003_conflict,conflict,1,0,0,11.89,0.23058666666666666,666384,1999152,19571,296,850443,0,0,0,0.0,705,705,0,0,45,660,0,705,30
438,41729,80,pair_009_n5_009_conflict,conflict,1,0,0,12.46,0.23045333333333332,667664,2002992,19620,296,852161,0,0,0,0.0,705,705,0,0,45,660,0,705,30
439,41813,84,pair_005_n5_005_conflict,conflict,1,0,0,12.420000000000002,0.23031333333333331,669008,2007024,19651,296,854056,0,0,0,0.0,706,706,0,0,45,661,0,706,30
440,41897,84,pair_001_n3_001_conflict,conflict,1,0,0,12.420000000000002,0.23017333333333334,670352,2011056,19661,296,855901,0,0,0,0.0,706,706,0,0,45,661,0,706,30
441,41986,89,pair_001_n5_001_control,control,1,0,0,12.370000000000001,0.23002499999999998,671776,2015328,19681,297,857824,0,0,0,0.0,707,707,0,0,45,662,0,707,30
442,42060,74,pair_010_n3_010_conflict,conflict,1,0,0,12.520000000000001,0.22990166666666667,672960,2018880,19692,297,859394,0,0,0,0.0,708,708,0,0,45,663,0,708,30
443,42134,74,pair_007_n5_007_conflict,conflict,1,0,0,12.520000000000001,0.2297783333333333,674144,2022432,19755,297,860966,0,0,0,0.0,710,710,0,0,45,665,0,710,30
444,42217,83,pair_007_n5_007_control,control,1,0,0,12.430000000000001,0.22963999999999998,675472,2026416,19795,297,862818,0,0,0,0.0,711,711,0,0,45,666,0,711,30
445,42298,81,pair_006_n3_006_control,control,1,0,0,12.450000000000001,0.229505,676768,2030304,19854,298,864585,0,0,0,0.0,712,712,0,0,45,667,0,712,30
446,42391,93,pair_011_n3_011_conflict,conflict,1,0,0,12.330000000000002,0.22935,678256,2034768,19868,298,866539,0,0,0,0.0,712,712,0,0,45,667,0,712,30
447,42476,85,pair_002_n3_002_control,control,1,0,0,12.410000000000002,0.22920833333333332,679616,2038848,19890,298,868330,0,0,0,0.0,712,712,0,0,45,667,0,712,30
448,42553,77,pair_006_n3_006_conflict,conflict,1,0,0,12.490000000000002,0.22908,680848,2042544,19924,298,869994,0,0,0,0.0,712,712,0,0,45,667,0,712,30
449,42667,114,pair_005_n3_005_conflict,conflict,1,0,0,12.120000000000001,0.22888999999999998,682672,2048016,19996,301,872380,0,0,0,0.0,717,717,0,0,45,672,0,717,30
450,42751,84,pair_014_n3_014_control,control,1,0,0,12.420000000000002,0.22875,684016,2052048,20014,301,874151,0,0,0,0.0,717,717,0,0,45,672,0,717,30
451,42842,91,pair_010_n3_010_control,control,1,0,0,12.350000000000001,0.22859833333333332,685472,2056416,20036,302,876097,0,0,0,0.0,718,718,0,0,46,672,0,718,30
452,42922,80,pair_015_n5_015_control,control,1,0,0,12.46,0.22846499999999997,686752,2060256,20098,303,877841,0,0,0,0.0,721,721,0,0,46,675,0,721,30
453,43001,79,pair_003_n5_003_conflict,conflict,1,0,0,12.470000000000002,0.22833333333333333,688016,2064048,20124,303,879578,0,0,0,0.0,723,723,0,0,46,677,0,723,30
454,43076,75,pair_004_n5_004_conflict,conflict,1,0,0,12.510000000000002,0.22820833333333332,689216,2067648,20151,303,881189,0,0,0,0.0,723,723,0,0,46,677,0,723,30
455,43145,69,pair_013_n5_013_control,control,1,0,0,12.570000000000002,0.22809333333333331,690320,2070960,20174,303,882691,0,0,0,0.0,723,723,0,0,46,677,0,723,30
456,43233,88,pair_000_n3_000_control,control,1,0,0,12.380000000000003,0.22794666666666666,691728,2075184,20206,303,884527,0,0,0,0.0,724,724,0,0,46,678,0,724,30
457,43311,78,pair_002_n5_002_control,control,1,0,0,12.480000000000002,0.22781666666666667,692976,2078928,20241,304,886116,0,0,0,0.0,726,726,0,0,46,680,0,726,30
458,43385,74,pair_012_n3_012_conflict,conflict,1,0,0,12.520000000000001,0.2276933333333333,694160,2082480,20271,304,887657,0,0,0,0.0,727,727,0,0,46,681,0,727,30
459,43458,73,pair_013_n3_013_control,control,1,0,0,12.530000000000001,0.22757166666666667,695328,2085984,20295,304,889221,0,0,0,0.0,727,727,0,0,46,681,0,727,30
460,43544,86,pair_017_n3_017_conflict,conflict,1,0,0,12.400000000000002,0.22742833333333332,696704,2090112,20328,304,891002,0,0,0,0.0,727,727,0,0,46,681,0,727,30
461,43641,97,pair_005_n3_005_control,control,1,0,0,12.290000000000001,0.22726666666666667,698256,2094768,20352,304,892971,0,0,0,0.0,727,727,0,0,46,681,0,727,30
462,43723,82,pair_015_n3_015_conflict,conflict,1,0,0,12.440000000000003,0.22713,699568,2098704,20391,304,894627,0,0,0,0.0,727,727,0,0,46,681,0,727,30
463,43822,99,pair_012_n5_012_conflict,conflict,1,0,0,12.270000000000001,0.22696499999999997,701152,2103456,20460,309,896675,0,0,0,0.0,733,733,0,0,46,687,0,733,30
464,43915,93,pair_003_n3_003_control,control,1,0,0,12.330000000000002,0.22680999999999998,702640,2107920,20472,309,898547,0,0,0,0.0,734,734,0,0,46,688,0,734,30
465,44011,96,pair_008_n3_008_conflict,conflict,1,0,0,12.3,0.22665,704176,2112528,20537,314,900566,0,0,0,0.0,739,739,0,0,46,693,0,739,30
466,44088,77,pair_009_n5_009_control,control,1,0,0,12.490000000000002,0.22652166666666665,705408,2116224,20583,314,902202,0,0,0,0.0,740,740,0,0,46,694,0,740,30
467,44172,84,pair_007_n3_007_control,control,1,0,0,12.420000000000002,0.22638166666666665,706752,2120256,20618,317,903932,0,0,0,0.0,743,743,0,0,47,696,0,743,30
468,44266,94,pair_011_n5_011_conflict,conflict,1,0,0,12.320000000000002,0.226225,708256,2124768,20658,317,905812,0,0,0,0.0,743,743,0,0,47,696,0,743,30
469,44356,90,pair_016_n3_016_conflict,conflict,1,0,0,12.360000000000001,0.22607499999999997,709696,2129088,20694,317,907621,0,0,0,0.0,743,743,0,0,47,696,0,743,30
470,44440,84,pair_016_n3_016_control,control,1,0,0,12.420000000000002,0.225935,711040,2133120,20722,317,909389,0,0,0,0.0,743,743,0,0,47,696,0,743,30
471,44527,87,pair_014_n5_014_control,control,1,0,0,12.39,0.22579,712432,2137296,20751,317,911236,0,0,0,0.0,743,743,0,0,47,696,0,743,30
472,44635,108,pair_008_n5_008_control,control,1,0,0,12.180000000000001,0.22560999999999998,714160,2142480,20775,318,913344,0,0,0,0.0,744,744,0,0,47,697,0,744,30
473,44729,94,pair_006_n5_006_conflict,conflict,1,0,0,12.32,0.22545333333333334,715664,2146992,20829,319,915198,0,0,0,0.0,745,745,0,0,47,698,0,745,30
474,44814,85,pair_007_n3_007_conflict,conflict,1,0,0,12.410000000000002,0.22531166666666666,717024,2151072,20874,319,916848,0,0,0,0.0,746,746,0,0,47,699,0,746,30
475,44901,87,pair_001_n3_001_control,control,1,0,0,12.39,0.22516666666666665,718416,2155248,20888,319,918557,0,0,0,0.0,747,747,0,0,48,699,0,747,30
476,44979,78,pair_012_n5_012_control,control,1,0,0,12.48,0.22503666666666666,719664,2158992,20917,319,920164,0,0,0,0.0,747,747,0,0,48,699,0,747,30
477,45063,84,pair_008_n3_008_control,control,1,0,0,12.420000000000002,0.22489666666666666,721008,2163024,20928,319,921884,0,0,0,0.0,748,748,0,0,48,700,0,748,30
478,45157,94,pair_008_n5_008_conflict,conflict,1,0,0,12.320000000000002,0.22474,722512,2167536,20993,320,923735,0,0,0,0.0,750,750,0,0,48,702,0,750,30
479,45236,79,pair_002_n3_002_conflict,conflict,1,0,0,12.470000000000002,0.22460833333333333,723776,2171328,21013,320,925328,0,0,0,0.0,750,750,0,0,48,702,0,750,30
480,45322,86,pair_009_n3_009_conflict,conflict,1,0,0,12.400000000000002,0.22446499999999997,725152,2175456,21056,321,927022,0,0,0,0.0,752,752,0,0,48,704,0,752,30
481,45426,104,pair_002_n5_002_conflict,conflict,1,0,0,12.220000000000002,0.22429166666666667,726816,2180448,21095,321,929121,0,0,0,0.0,752,752,0,0,48,704,0,752,30
482,45509,83,pair_011_n5_011_control,control,1,0,0,12.430000000000001,0.22415333333333332,728144,2184432,21141,321,930787,0,0,0,0.0,753,753,0,0,48,705,0,753,30
483,45598,89,pair_011_n3_011_control,control,1,0,0,12.370000000000001,0.224005,729568,2188704,21179,322,932559,0,0,0,0.0,758,758,0,0,48,710,0,758,30
484,45682,84,pair_014_n5_014_conflict,conflict,1,0,0,12.420000000000002,0.22386499999999998,730912,2192736,21220,322,934303,0,0,0,0.0,760,760,0,0,49,711,0,760,30
485,45761,79,pair_017_n5_017_control,control,1,0,0,12.470000000000002,0.22373333333333334,732176,2196528,21276,322,935868,0,0,0,0.0,762,762,0,0,49,713,0,762,30
486,45858,97,pair_017_n5_017_conflict,conflict,1,0,0,12.290000000000001,0.22357166666666667,733728,2201184,21313,322,937833,0,0,0,0.0,762,762,0,0,49,713,0,762,30
487,45952,94,pair_013_n5_013_conflict,conflict,1,0,0,12.32,0.22341499999999997,735232,2205696,21388,324,939747,0,0,0,0.0,766,766,0,0,49,717,0,766,30
488,46048,96,pair_012_n3_012_control,control,1,0,0,12.3,0.22325499999999998,736768,2210304,21420,325,941677,0,0,0,0.0,767,767,0,0,49,718,0,767,30
489,46138,90,pair_009_n3_009_control,control,1,0,0,12.360000000000001,0.223105,738208,2214624,21461,326,943534,0,0,0,0.0,768,768,0,0,49,719,0,768,30
490,46228,90,pair_001_n5_001_conflict,conflict,1,0,0,12.360000000000001,0.222955,739648,2218944,21484,326,945323,0,0,0,0.0,770,770,0,0,49,721,0,770,30
491,46319,91,pair_016_n5_016_control,control,1,0,0,12.350000000000001,0.22280333333333333,741104,2223312,21518,326,947151,0,0,0,0.0,770,770,0,0,49,721,0,770,30
492,46409,90,pair_004_n5_004_control,control,1,0,0,12.360000000000001,0.22265333333333331,742544,2227632,21576,326,948998,0,0,0,0.0,773,773,0,0,49,724,0,773,30
493,46506,97,pair_000_n5_000_control,control,1,0,0,12.290000000000003,0.22249166666666664,744096,2232288,21634,331,950967,0,0,0,0.0,776,776,0,0,51,725,0,776,30
494,46590,84,pair_000_n3_000_conflict,conflict,1,0,0,12.420000000000002,0.22235166666666667,745440,2236320,21669,332,952701,0,0,0,0.0,777,777,0,0,51,726,0,777,30
495,46686,96,pair_003_n5_003_control,control,1,0,0,12.300000000000002,0.22219166666666668,746976,2240928,21700,335,954632,0,0,0,0.0,780,780,0,0,53,727,0,780,30
496,46771,85,pair_006_n5_006_control,control,1,0,0,12.410000000000002,0.22204999999999997,748336,2245008,21751,337,956385,0,0,0,0.0,781,781,0,0,53,728,0,781,30
497,46860,89,pair_015_n5_015_conflict,conflict,1,0,0,12.370000000000001,0.22190166666666666,749760,2249280,21783,337,958206,0,0,0,0.0,781,781,0,0,53,728,0,781,30
498,46939,79,pair_010_n5_010_conflict,conflict,1,0,0,12.470000000000002,0.22177,751024,2253072,21819,339,959838,0,0,0,0.0,781,781,0,0,53,728,0,781,30
499,47021,82,pair_000_n5_000_conflict,conflict,1,0,0,12.440000000000001,0.22163333333333332,752336,2257008,21854,339,961530,0,0,0,0.0,781,781,0,0,53,728,0,781,30
500,47113,92,pair_016_n5_016_conflict,conflict,1,0,0,12.340000000000002,0.22147999999999998,753808,2261424,21900,340,963388,0,0,0,0.0,783,783,0,0,53,730,0,783,30
501,47190,77,pair_010_n5_010_control,control,1,0,0,12.490000000000002,0.22135166666666667,755040,2265120,21920,340,964938,0,0,0,0.0,783,783,0,0,53,730,0,783,30
502,47267,77,pair_004_n3_004_conflict,conflict,1,0,0,12.490000000000002,0.22122333333333333,756272,2268816,21962,340,966436,0,0,0,0.0,783,783,0,0,53,730,0,783,30
503,47356,89,pair_017_n3_017_control,control,1,0,0,12.370000000000001,0.221075,757696,2273088,22001,340,968288,0,0,0,0.0,784,784,0,0,54,730,0,784,30
504,47449,93,pair_017_n5_017_conflict,conflict,1,0,0,12.330000000000002,0.22092,759184,2277552,22070,341,970152,0,0,0,0.0,789,789,0,0,55,734,0,789,30
505,47536,87,pair_004_n5_004_conflict,conflict,1,0,0,12.390000000000002,0.220775,760576,2281728,22116,342,971865,0,0,0,0.0,791,791,0,0,56,735,0,791,30
506,47639,103,pair_001_n3_001_conflict,conflict,1,0,0,12.230000000000002,0.22060333333333332,762224,2286672,22180,342,974010,0,0,0,0.0,793,793,0,0,56,737,0,793,30
507,47731,92,pair_017_n3_017_control,control,1,0,0,12.340000000000002,0.22044999999999998,763696,2291088,22220,342,975914,0,0,0,0.0,793,793,0,0,56,737,0,793,30
508,47815,84,pair_000_n5_000_control,control,1,0,0,12.420000000000002,0.22031,765040,2295120,22268,343,977615,0,0,0,0.0,794,794,0,0,56,738,0,794,30
509,47898,83,pair_016_n5_016_conflict,conflict,1,0,0,12.430000000000001,0.22017166666666665,766368,2299104,22306,343,979342,0,0,0,0.0,794,794,0,0,56,738,0,794,30
510,47985,87,pair_008_n5_008_conflict,conflict,1,0,0,12.39,0.22002666666666665,767760,2303280,22371,344,981182,0,0,0,0.0,798,798,0,0,56,742,0,798,30
511,48083,98,pair_014_n5_014_conflict,conflict,1,0,0,12.280000000000001,0.21986333333333333,769328,2307984,22442,344,983188,0,0,0,0.0,802,802,0,0,56,746,0,802,30
512,48166,83,pair_000_n3_000_conflict,conflict,1,0,0,12.430000000000001,0.219725,770656,2311968,22495,345,984993,0,0,0,0.0,805,805,0,0,56,749,0,805,31
513,48249,83,pair_006_n5_006_conflict,conflict,1,0,0,12.430000000000001,0.21958666666666665,771984,2315952,22557,347,986703,0,0,0,0.0,808,808,0,0,56,752,0,808,31
514,48351,102,pair_007_n5_007_control,control,1,0,0,12.240000000000002,0.21941666666666665,773616,2320848,22597,347,988890,0,0,0,0.0,811,811,0,0,57,754,0,811,31
515,48443,92,pair_006_n3_006_control,control,1,0,0,12.340000000000002,0.2192633333333333,775088,2325264,22617,347,990862,0,0,0,0.0,812,812,0,0,57,755,0,812,31
516,48540,97,pair_008_n3_008_control,control,1,0,0,12.290000000000001,0.21910166666666664,776640,2329920,22635,347,992911,0,0,0,0.0,812,812,0,0,57,755,0,812,31
517,48631,91,pair_013_n5_013_conflict,conflict,1,0,0,12.350000000000001,0.21894999999999998,778096,2334288,22689,347,994848,0,0,0,0.0,813,813,0,0,57,756,0,813,31
518,48703,72,pair_006_n5_006_control,control,1,0,0,12.540000000000001,0.21882999999999997,779248,2337744,22727,347,996385,0,0,0,0.0,814,814,0,0,58,756,0,814,31
519,48794,91,pair_014_n3_014_conflict,conflict,1,0,0,12.350000000000001,0.2186783333333333,780704,2342112,22768,347,998341,0,0,0,0.0,815,815,0,0,58,757,0,815,31
520,48888,94,pair_002_n5_002_conflict,conflict,1,0,0,12.320000000000002,0.21852166666666667,782208,2346624,22807,347,1000345,0,0,0,0.0,818,818,0,0,59,759,0,818,31
521,48985,97,pair_013_n5_013_control,control,1,0,0,12.290000000000003,0.21836,783760,2351280,22900,347,1002390,0,0,0,0.0,819,819,0,0,60,759,0,819,31
522,49070,85,pair_010_n5_010_control,control,1,0,0,12.410000000000002,0.21821833333333332,785120,2355360,22927,347,1004274,0,0,0,0.0,819,819,0,0,60,759,0,819,31
523,49154,84,pair_015_n3_015_conflict,conflict,1,0,0,12.420000000000002,0.21807833333333332,786464,2359392,22962,347,1006097,0,0,0,0.0,820,820,0,0,60,760,0,820,31
524,49247,93,pair_007_n5_007_conflict,conflict,1,0,0,12.330000000000002,0.2179233333333333,787952,2363856,23008,347,1008087,0,0,0,0.0,824,824,0,0,61,763,0,824,31
525,49349,102,pair_002_n3_002_control,control,1,0,0,12.240000000000002,0.21775333333333333,789584,2368752,23062,350,1010290,0,0,0,0.0,829,829,0,0,63,766,0,829,31
526,49452,103,pair_004_n5_004_control,control,1,0,0,12.23,0.21758166666666667,791232,2373696,23120,352,1012505,0,0,0,0.0,834,834,0,0,63,771,0,834,31
527,49540,88,pair_005_n5_005_conflict,conflict,1,0,0,12.380000000000003,0.217435,792640,2377920,23164,352,1014360,0,0,0,0.0,837,837,0,0,63,774,0,837,31
528,49629,89,pair_014_n3_014_control,control,1,0,0,12.370000000000001,0.21728666666666666,794064,2382192,23201,352,1016321,0,0,0,0.0,838,838,0,0,64,774,0,838,31
529,49722,93,pair_011_n5_011_conflict,conflict,1,0,0,12.330000000000002,0.21713166666666667,795552,2386656,23243,353,1018246,0,0,0,0.0,843,843,0,0,66,777,0,843,31
530,49819,97,pair_007_n3_007_conflict,conflict,1,0,0,12.290000000000001,0.21697,797104,2391312,23279,353,1020321,0,0,0,0.0,844,844,0,0,67,777,0,844,31
531,49906,87,pair_000_n5_000_conflict,conflict,1,0,0,12.39,0.216825,798496,2395488,23315,353,1022189,0,0,0,0.0,846,846,0,0,67,779,0,846,31
532,50000,94,pair_005_n3_005_conflict,conflict,1,0,0,12.32,0.21666833333333332,800000,2400000,23345,354,1024193,0,0,0,0.0,847,847,0,0,67,780,0,847,31
533,50088,88,pair_015_n5_015_control,control,1,0,0,12.38,0.21652166666666667,800528,2405104,23383,354,1026452,0,0,0,0.0,849,849,0,0,67,782,0,849,31
534,50178,90,pair_016_n3_016_conflict,conflict,1,0,0,12.360000000000001,0.21637166666666666,801068,2410324,23422,355,1028798,0,0,0,0.0,853,853,0,0,70,783,0,853,31
535,50269,91,pair_002_n3_002_conflict,conflict,1,0,0,12.350000000000001,0.21622,801614,2415602,23449,355,1031182,0,0,0,0.0,853,853,0,0,70,783,0,853,31
536,50354,85,pair_007_n3_007_control,control,1,0,0,12.410000000000002,0.21607833333333332,802124,2420532,23480,357,1033418,0,0,0,0.0,856,856,0,0,71,785,0,856,31
537,50439,85,pair_017_n5_017_control,control,1,0,0,12.410000000000002,0.21593666666666667,802634,2425462,23524,357,1035619,0,0,0,0.0,857,857,0,0,72,785,0,857,31
538,50527,88,pair_013_n3_013_conflict,conflict,1,0,0,12.38,0.21578999999999998,803162,2430566,23566,357,1037891,0,0,0,0.0,858,858,0,0,73,785,0,858,31
539,50620,93,pair_012_n3_012_conflict,conflict,1,0,0,12.330000000000002,0.215635,803720,2435960,23601,359,1040348,0,0,0,0.0,861,861,0,0,73,788,0,861,31
540,50692,72,pair_000_n3_000_control,control,1,0,0,12.540000000000003,0.21551499999999998,804152,2440136,23628,360,1042297,0,0,0,0.0,862,862,0,0,73,789,0,862,31
541,50794,102,pair_010_n3_010_control,control,1,0,0,12.240000000000002,0.215345,804764,2446052,23650,362,1044999,0,0,0,0.0,864,864,0,0,73,791,0,864,31
542,50879,85,pair_014_n5_014_control,control,1,0,0,12.410000000000002,0.2152033333333333,805274,2450982,23708,362,1047222,0,0,0,0.0,865,865,0,0,74,791,0,865,31
543,50967,88,pair_011_n3_011_conflict,conflict,1,0,0,12.38,0.21505666666666667,805802,2456086,23724,362,1049504,0,0,0,0.0,865,865,0,0,74,791,0,865,31
544,51051,84,pair_009_n3_009_control,control,1,0,0,12.420000000000002,0.21491666666666664,806306,2460958,23761,363,1051670,0,0,0,0.0,867,867,0,0,76,791,0,867,31
545,51136,85,pair_001_n3_001_control,control,1,0,0,12.410000000000002,0.214775,806816,2465888,23776,363,1053896,0,0,0,0.0,868,868,0,0,76,792,0,868,31
546,51236,100,pair_011_n3_011_control,control,1,0,0,12.260000000000002,0.21460833333333332,807416,2471688,23797,363,1056485,0,0,0,0.0,869,869,0,0,76,793,0,869,31
547,51315,79,pair_005_n3_005_control,control,1,0,0,12.470000000000002,0.21447666666666665,807890,2476270,23830,363,1058549,0,0,0,0.0,871,871,0,0,76,795,0,871,31
548,51406,91,pair_004_n3_004_conflict,conflict,1,0,0,12.350000000000001,0.214325,808436,2481548,23861,363,1060887,0,0,0,0.0,872,872,0,0,76,796,0,872,31
549,51493,87,pair_003_n5_003_conflict,conflict,1,0,0,12.390000000000002,0.21417999999999998,808958,2486594,23891,363,1063098,0,0,0,0.0,875,875,0,0,76,799,0,875,31
550,51565,72,pair_008_n5_008_control,control,1,0,0,12.540000000000003,0.21405999999999997,809390,2490770,23923,363,1064963,0,0,0,0.0,877,877,0,0,77,800,0,877,31
551,51649,84,pair_001_n5_001_control,control,1,0,0,12.420000000000002,0.21392,809894,2495642,23944,363,1067167,0,0,0,0.0,879,879,0,0,77,802,0,879,31
552,51734,85,pair_010_n5_010_conflict,conflict,1,0,0,12.410000000000002,0.21377833333333332,810404,2500572,23967,364,1069291,0,0,0,0.0,880,880,0,0,77,803,0,880,31
553,51818,84,pair_008_n3_008_conflict,conflict,1,0,0,12.420000000000002,0.21363833333333332,810908,2505444,23989,365,1071371,0,0,0,0.0,882,882,0,0,77,805,0,882,31
554,51890,72,pair_017_n3_017_conflict,conflict,1,0,0,12.540000000000001,0.2135183333333333,811340,2509620,24025,365,1073176,0,0,0,0.0,883,883,0,0,78,805,0,883,31
555,51999,109,pair_015_n3_015_control,control,1,0,0,12.170000000000002,0.21333666666666667,811994,2515942,24058,366,1075955,0,0,0,0.0,885,885,0,0,79,806,0,885,31
556,52082,83,pair_013_n3_013_control,control,1,0,0,12.430000000000001,0.21319833333333332,812492,2520756,24104,366,1078146,0,0,0,0.0,886,886,0,0,80,806,0,886,31
557,52166,84,pair_012_n3_012_control,control,1,0,0,12.420000000000002,0.21305833333333332,812996,2525628,24139,366,1080322,0,0,0,0.0,887,887,0,0,81,806,0,887,31
558,52268,102,pair_005_n5_005_control,control,1,0,0,12.240000000000002,0.21288833333333332,813608,2531544,24185,368,1082862,0,0,0,0.0,889,889,0,0,82,807,0,889,31
559,52347,79,pair_003_n5_003_control,control,1,0,0,12.470000000000002,0.21275666666666665,814082,2536126,24212,368,1084907,0,0,0,0.0,889,889,0,0,82,807,0,889,31
560,52429,82,pair_001_n5_001_conflict,conflict,1,0,0,12.440000000000001,0.21261999999999998,814574,2540882,24236,369,1086958,0,0,0,0.0,892,892,0,0,82,810,0,892,31
561,52513,84,pair_006_n3_006_conflict,conflict,1,0,0,12.420000000000002,0.21248,815078,2545754,24263,369,1089100,0,0,0,0.0,894,894,0,0,82,812,0,894,31
562,52608,95,pair_009_n5_009_control,control,1,0,0,12.310000000000002,0.21232166666666666,815648,2551264,24307,369,1091593,0,0,0,0.0,896,896,0,0,82,814,0,896,31
563,52692,84,pair_009_n5_009_conflict,conflict,1,0,0,12.420000000000002,0.21218166666666666,816152,2556136,24343,369,1093750,0,0,0,0.0,897,897,0,0,82,815,0,897,31
564,52785,93,pair_012_n5_012_conflict,conflict,1,0,0,12.330000000000002,0.21202666666666664,816710,2561530,24378,370,1096131,0,0,0,0.0,898,898,0,0,82,816,0,898,31
565,52875,90,pair_003_n3_003_control,control,1,0,0,12.360000000000001,0.21187666666666666,817250,2566750,24394,371,1098403,0,0,0,0.0,899,899,0,0,82,817,0,899,31
566,52971,96,pair_003_n3_003_conflict,conflict,1,0,0,12.3,0.21171666666666666,817826,2572318,24440,373,1100835,0,0,0,0.0,900,900,0,0,83,817,0,900,31
567,53052,81,pair_012_n5_012_control,control,1,0,0,12.450000000000001,0.21158166666666667,818312,2577016,24466,373,1102897,0,0,0,0.0,901,901,0,0,83,818,0,901,31
568,53147,95,pair_009_n3_009_conflict,conflict,1,0,0,12.310000000000002,0.21142333333333332,818882,2582526,24509,374,1105362,0,0,0,0.0,903,903,0,0,84,819,0,903,31
569,53222,75,pair_016_n3_016_control,control,1,0,0,12.510000000000002,0.2112983333333333,819332,2586876,24540,374,1107283,0,0,0,0.0,903,903,0,0,84,819,0,903,31
570,53306,84,pair_016_n5_016_control,control,1,0,0,12.420000000000002,0.21115833333333334,819836,2591748,24573,374,1109344,0,0,0,0.0,903,903,0,0,84,819,0,903,31
571,53414,108,pair_002_n5_002_control,control,1,0,0,12.180000000000001,0.21097833333333332,820484,2598012,24656,378,1112051,0,0,0,0.0,909,909,0,0,84,825,0,909,31
