episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
27,2739,85,pair_008_n3_008_conflict,conflict,1,0,0,12.410000000000002,0.2954366666666667,43824,131472,1561,26,21062,0,0,0,0.0,54,54,0,0,0,54,10330,54,17
28,2829,90,pair_012_n3_012_control,control,1,0,0,12.360000000000001,0.29528666666666664,45264,135792,1601,26,22112,0,0,0,0.0,55,55,0,0,0,55,10690,55,18
29,2931,102,pair_010_n5_010_control,control,1,0,0,12.240000000000002,0.29511666666666664,46896,140688,1660,26,23348,0,0,0,0.0,55,55,0,0,0,55,11098,55,18
30,3017,86,pair_015_n3_015_conflict,conflict,1,0,0,12.400000000000002,0.2949733333333333,48272,144816,1698,27,24438,0,0,0,0.0,58,58,0,0,0,58,11442,58,18
31,3117,100,pair_013_n5_013_conflict,conflict,1,0,0,12.260000000000002,0.29480666666666666,49872,149616,1745,31,25691,0,0,0,0.0,62,62,0,0,0,62,11842,62,18
32,3217,100,pair_006_n3_006_conflict,conflict,1,0,0,12.260000000000002,0.29464,51472,154416,1820,32,26997,0,0,0,0.0,64,64,0,0,0,64,12242,64,18
33,3310,93,pair_000_n5_000_conflict,conflict,1,0,0,12.330000000000002,0.294485,52960,158880,1872,33,28260,0,0,0,0.0,65,65,0,0,0,65,12614,65,18
34,3402,92,pair_006_n3_006_control,control,1,0,0,12.340000000000002,0.29433166666666666,54432,163296,1916,34,29502,0,0,0,0.0,67,67,0,0,0,67,12982,67,18
35,3496,94,pair_011_n5_011_conflict,conflict,1,0,0,12.32,0.29417499999999996,55936,167808,1982,35,30798,0,0,0,0.0,69,69,0,0,0,69,13358,69,18
36,3582,86,pair_010_n3_010_conflict,conflict,1,0,0,12.400000000000002,0.29403166666666664,57312,171936,2017,35,32019,0,0,0,0.0,69,69,0,0,0,69,13702,69,18
37,3673,91,pair_003_n3_003_control,control,1,0,0,12.350000000000001,0.29388,58768,176304,2057,36,33282,0,0,0,0.0,70,70,0,0,0,70,14066,70,18
38,3775,102,pair_005_n3_005_conflict,conflict,1,0,0,12.240000000000002,0.29370999999999997,60400,181200,2112,36,34786,0,0,0,0.0,70,70,0,0,0,70,14474,70,18
39,3867,92,pair_015_n5_015_control,control,1,0,0,12.340000000000002,0.29355666666666663,61872,185616,2159,37,36134,0,0,0,0.0,72,72,0,0,0,72,14842,72,18
40,3965,98,pair_016_n3_016_control,control,1,0,0,12.280000000000001,0.29339333333333334,63440,190320,2209,37,37667,0,0,0,0.0,73,73,0,0,0,73,15234,73,18
41,4050,85,pair_012_n5_012_control,control,1,0,0,12.410000000000002,0.29325166666666663,64800,194400,2263,37,38976,0,0,0,0.0,75,75,0,0,0,75,15574,75,18
42,4147,97,pair_012_n3_012_conflict,conflict,1,0,0,12.290000000000001,0.29308999999999996,66352,199056,2318,37,40518,0,0,0,0.0,77,77,0,0,0,77,15962,77,18
43,4255,108,pair_009_n3_009_control,control,1,0,0,12.180000000000001,0.29291,68080,204240,2409,38,42265,0,0,0,0.0,84,84,0,0,0,84,16394,84,19
44,4352,97,pair_009_n3_009_conflict,conflict,1,0,0,12.290000000000001,0.29274833333333333,69632,208896,2488,39,43855,0,0,0,0.0,90,90,0,0,0,90,16782,90,19
45,4443,91,pair_014_n3_014_control,control,1,0,0,12.350000000000001,0.29259666666666667,71088,213264,2539,39,45390,0,0,0,0.0,91,91,0,0,0,91,17146,91,19
46,4525,82,pair_015_n3_015_control,control,1,0,0,12.440000000000001,0.29246,72400,217200,2596,40,46770,0,0,0,0.0,93,93,0,0,0,93,17474,93,19
47,4634,109,pair_017_n5_017_control,control,1,0,0,12.170000000000002,0.2922783333333333,74144,222432,2686,41,48679,0,0,0,0.0,97,97,0,0,0,97,17910,97,19
48,4743,109,pair_010_n5_010_conflict,conflict,1,0,0,12.170000000000002,0.29209666666666667,75888,227664,2771,47,50673,0,0,0,0.0,101,101,0,0,0,101,18346,101,20
49,4850,107,pair_017_n3_017_control,control,1,0,0,12.190000000000001,0.29191833333333334,77600,232800,2856,49,52611,0,0,0,0.0,105,105,0,0,0,105,18774,105,20
50,4943,93,pair_013_n5_013_control,control,1,0,0,12.330000000000002,0.2917633333333333,79088,237264,2927,49,54334,0,0,0,0.0,106,106,0,0,0,106,19146,106,20
51,5033,90,pair_015_n5_015_conflict,conflict,1,0,0,12.360000000000003,0.29161333333333334,80528,241584,3004,49,56049,0,0,0,0.0,108,108,0,0,0,108,19506,108,20
52,5161,128,pair_014_n5_014_control,control,1,0,0,11.98,0.2914,82576,247728,3094,49,58571,0,0,0,0.0,109,109,0,0,0,109,20018,109,20
53,5263,102,pair_002_n5_002_control,control,1,0,0,12.240000000000002,0.29123,84208,252624,3165,52,60620,0,0,0,0.0,116,116,0,0,0,116,20426,116,20
54,5365,102,pair_009_n5_009_conflict,conflict,1,0,0,12.240000000000002,0.29106,85840,257520,3267,54,62747,0,0,0,0.0,122,122,0,0,0,122,20834,122,20
55,5464,99,pair_000_n5_000_control,control,1,0,0,12.270000000000001,0.290895,87424,262272,3340,57,64827,0,0,0,0.0,128,128,0,0,0,128,21230,128,20
56,5549,85,pair_016_n5_016_conflict,conflict,1,0,0,12.410000000000002,0.2907533333333333,88784,266352,3382,57,66569,0,0,0,0.0,128,128,0,0,0,128,21570,128,20
57,5645,96,pair_011_n3_011_control,control,1,0,0,12.300000000000002,0.2905933333333333,90320,270960,3434,61,68632,0,0,0,0.0,132,132,0,0,0,132,21954,132,20
58,5748,103,pair_001_n5_001_control,control,1,0,0,12.230000000000002,0.29042166666666663,91968,275904,3455,62,70814,0,0,0,0.0,134,134,0,0,0,134,22366,134,20
59,5853,105,pair_014_n3_014_conflict,conflict,1,0,0,12.21,0.29024666666666665,93648,280944,3518,62,73128,0,0,0,0.0,135,135,0,0,0,135,22786,135,20
60,5940,87,pair_013_n3_013_control,control,1,0,0,12.39,0.29010166666666665,95040,285120,3541,62,75023,0,0,0,0.0,135,135,0,0,0,135,23134,135,20
61,6030,90,pair_007_n5_007_conflict,conflict,1,0,0,12.360000000000001,0.28995166666666666,96480,289440,3587,62,77060,0,0,0,0.0,135,135,0,0,0,135,23494,135,20
62,6135,105,pair_008_n5_008_conflict,conflict,1,0,0,12.21,0.2897766666666667,98160,294480,3623,64,79334,0,0,0,0.0,136,136,0,0,0,136,23914,136,20
63,6237,102,pair_008_n3_008_control,control,1,0,0,12.240000000000002,0.2896066666666667,99792,299376,3665,66,81658,0,0,0,0.0,138,138,0,0,0,138,24322,138,21
64,6362,125,pair_003_n5_003_control,control,1,0,0,12.010000000000002,0.2893983333333333,101792,305376,3708,67,84575,0,0,0,0.0,139,139,0,0,0,139,24822,139,21
65,6453,91,pair_017_n3_017_conflict,conflict,1,0,0,12.350000000000001,0.28924666666666665,103248,309744,3763,68,86624,0,0,0,0.0,142,142,0,0,0,142,25186,142,21
66,6571,118,pair_006_n5_006_conflict,conflict,1,0,0,12.080000000000002,0.28905,105136,315408,3802,68,89342,0,0,0,0.0,143,143,0,0,0,143,25658,143,21
67,6662,91,pair_002_n3_002_conflict,conflict,1,0,0,12.350000000000001,0.2888983333333333,106592,319776,3842,68,91459,0,0,0,0.0,145,145,0,0,0,145,26022,145,22
68,6760,98,pair_009_n5_009_control,control,1,0,0,12.280000000000001,0.28873499999999996,108160,324480,3912,68,93777,0,0,0,0.0,146,146,0,0,0,146,26414,146,22
69,6848,88,pair_004_n3_004_conflict,conflict,1,0,0,12.380000000000003,0.28858833333333334,109568,328704,3954,68,95881,0,0,0,0.0,146,146,0,0,0,146,26766,146,22
70,6935,87,pair_005_n5_005_control,control,1,0,0,12.39,0.28844333333333333,110960,332880,3991,68,98005,0,0,0,0.0,146,146,0,0,0,146,27114,146,22
71,7034,99,pair_013_n3_013_conflict,conflict,1,0,0,12.270000000000001,0.2882783333333333,112544,337632,4036,68,100456,0,0,0,0.0,147,147,0,0,0,147,27510,147,22
72,7122,88,pair_011_n3_011_control,control,1,0,0,12.380000000000003,0.2881316666666667,113952,341856,4055,68,102618,0,0,0,0.0,148,148,0,0,0,148,27862,148,22
73,7211,89,pair_010_n3_010_conflict,conflict,1,0,0,12.370000000000001,0.2879833333333333,115376,346128,4098,68,104799,0,0,0,0.0,149,149,0,0,0,149,28218,149,22
74,7301,90,pair_003_n5_003_conflict,conflict,1,0,0,12.360000000000003,0.28783333333333333,116816,350448,4152,68,107043,0,0,0,0.0,150,150,0,0,0,150,28578,150,22
75,7389,88,pair_008_n5_008_conflict,conflict,1,0,0,12.380000000000003,0.28768666666666665,118224,354672,4216,68,109222,0,0,0,0.0,151,151,0,0,0,151,28930,151,22
76,7495,106,pair_010_n5_010_control,control,1,0,0,12.200000000000001,0.28751,119920,359760,4268,68,111915,0,0,0,0.0,151,151,0,0,0,151,29354,151,22
77,7596,101,pair_002_n5_002_control,control,1,0,0,12.250000000000002,0.28734166666666666,121536,364608,4315,68,114510,0,0,0,0.0,151,151,0,0,0,151,29758,151,22
78,7698,102,pair_015_n5_015_control,control,1,0,0,12.240000000000002,0.28717166666666666,123168,369504,4376,72,117135,0,0,0,0.0,158,158,0,0,0,158,30166,158,22
79,7806,108,pair_006_n5_006_control,control,1,0,0,12.180000000000001,0.28699166666666664,124896,374688,4450,73,119961,0,0,0,0.0,159,159,0,0,1,158,30598,159,22
80,7906,100,pair_013_n3_013_control,control,1,0,0,12.260000000000002,0.286825,126496,379488,4518,75,122631,0,0,0,0.0,163,163,0,0,1,162,30998,163,22
81,8002,96,pair_014_n3_014_conflict,conflict,1,0,0,12.3,0.286665,128032,384096,4585,75,125231,0,0,0,0.0,167,167,0,0,1,166,31382,167,23
82,8093,91,pair_008_n5_008_control,control,1,0,0,12.350000000000001,0.28651333333333334,129488,388464,4641,75,127729,0,0,0,0.0,169,169,0,0,1,168,31746,169,23
83,8199,106,pair_011_n5_011_conflict,conflict,1,0,0,12.200000000000001,0.2863366666666667,131184,393552,4714,75,130660,0,0,0,0.0,171,171,0,0,1,170,32170,171,23
84,8307,108,pair_003_n3_003_control,control,1,0,0,12.180000000000001,0.28615666666666667,132912,398736,4770,77,133717,0,0,0,0.0,173,173,0,0,1,172,32602,173,23
85,8415,108,pair_007_n3_007_conflict,conflict,1,0,0,12.180000000000001,0.28597666666666666,134640,403920,4856,77,136762,0,0,0,0.0,174,174,0,0,1,173,33034,174,23
86,8511,96,pair_014_n3_014_control,control,1,0,0,12.3,0.28581666666666666,136176,408528,4922,77,139542,0,0,0,0.0,175,175,0,0,1,174,33418,175,23
87,8598,87,pair_010_n5_010_conflict,conflict,1,0,0,12.390000000000002,0.28567166666666666,137568,412704,4981,77,142133,0,0,0,0.0,178,178,0,0,1,177,33766,178,23
88,8693,95,pair_003_n3_003_conflict,conflict,1,0,0,12.310000000000002,0.28551333333333334,139088,417264,5038,77,144913,0,0,0,0.0,180,180,0,0,1,179,34146,180,23
89,8784,91,pair_008_n3_008_control,control,1,0,0,12.350000000000001,0.2853616666666667,140544,421632,5092,77,147607,0,0,0,0.0,182,182,0,0,1,181,34510,182,23
90,8867,83,pair_001_n5_001_control,control,1,0,0,12.430000000000001,0.28522333333333333,141872,425616,5131,77,150052,0,0,0,0.0,182,182,0,0,1,181,34842,182,23
91,8947,80,pair_003_n5_003_control,control,1,0,0,12.46,0.28509,143152,429456,5169,77,152379,0,0,0,0.0,182,182,0,0,1,181,35162,182,23
92,9040,93,pair_001_n5_001_conflict,conflict,1,0,0,12.330000000000002,0.284935,144640,433920,5247,81,155097,0,0,0,0.0,188,188,0,0,1,187,35534,188,23
93,9125,85,pair_001_n3_001_conflict,conflict,1,0,0,12.410000000000002,0.28479333333333334,146000,438000,5278,81,157639,0,0,0,0.0,188,188,0,0,1,187,35874,188,23
94,9209,84,pair_006_n3_006_conflict,conflict,1,0,0,12.420000000000002,0.2846533333333333,147344,442032,5333,82,160164,0,0,0,0.0,191,191,0,0,2,189,36210,191,23
95,9288,79,pair_005_n5_005_conflict,conflict,1,0,0,12.470000000000002,0.2845216666666667,148608,445824,5374,83,162475,0,0,0,0.0,191,191,0,0,2,189,36526,191,23
96,9391,103,pair_013_n5_013_control,control,1,0,0,12.230000000000002,0.28435,150256,450768,5424,84,165499,0,0,0,0.0,194,194,0,0,2,192,36938,194,23
97,9504,113,pair_001_n3_001_control,control,1,0,0,12.13,0.28416166666666665,152064,456192,5503,84,168931,0,0,0,0.0,194,194,0,0,2,192,37390,194,23
98,9601,97,pair_008_n3_008_conflict,conflict,1,0,0,12.290000000000001,0.284,153616,460848,5548,84,171796,0,0,0,0.0,194,194,0,0,2,192,37778,194,23
99,9695,94,pair_015_n5_015_conflict,conflict,1,0,0,12.320000000000002,0.28384333333333334,155120,465360,5586,86,174528,0,0,0,0.0,194,194,0,0,2,192,38154,194,23
100,9801,106,pair_006_n5_006_conflict,conflict,1,0,0,12.200000000000001,0.2836666666666667,156816,470448,5654,87,177722,0,0,0,0.0,196,196,0,0,2,194,38578,196,23
101,9886,85,pair_007_n5_007_conflict,conflict,1,0,0,12.410000000000002,0.28352499999999997,158176,474528,5710,87,180236,0,0,0,0.0,196,196,0,0,2,194,38918,196,23
102,9982,96,pair_012_n3_012_conflict,conflict,1,0,0,12.300000000000002,0.283365,159712,479136,5758,87,183091,0,0,0,0.0,197,197,0,0,3,194,39302,197,23
103,10092,110,pair_017_n5_017_conflict,conflict,1,0,0,12.160000000000002,0.28318166666666666,161472,484416,5831,87,186345,0,0,0,0.0,198,198,0,0,4,194,39742,198,23
104,10176,84,pair_012_n3_012_control,control,1,0,0,12.420000000000002,0.28304166666666664,162816,488448,5866,87,188766,0,0,0,0.0,198,198,0,0,4,194,40078,198,23
105,10267,91,pair_000_n3_000_conflict,conflict,1,0,0,12.350000000000001,0.28289,164272,492816,5912,88,191507,0,0,0,0.0,199,199,0,0,4,195,40442,199,23
106,10361,94,pair_014_n5_014_conflict,conflict,1,0,0,12.320000000000002,0.28273333333333334,165776,497328,5964,90,194262,0,0,0,0.0,201,201,0,0,4,197,40818,201,23
107,10457,96,pair_000_n5_000_conflict,conflict,1,0,0,12.3,0.28257333333333334,167312,501936,6046,90,197087,0,0,0,0.0,201,201,0,0,4,197,41202,201,23
108,10542,85,pair_012_n5_012_conflict,conflict,1,0,0,12.410000000000002,0.28243166666666664,168672,506016,6089,92,199642,0,0,0,0.0,204,204,0,0,5,199,41542,204,23
109,10648,106,pair_013_n5_013_conflict,conflict,1,0,0,12.200000000000001,0.282255,170368,511104,6120,94,202714,0,0,0,0.0,205,205,0,0,6,199,41966,205,23
110,10746,98,pair_002_n3_002_control,control,1,0,0,12.280000000000001,0.28209166666666663,171936,515808,6173,95,205584,0,0,0,0.0,207,207,0,0,6,201,42358,207,23
111,10850,104,pair_009_n3_009_control,control,1,0,0,12.220000000000002,0.2819183333333333,173600,520800,6219,95,208581,0,0,0,0.0,207,207,0,0,6,201,42774,207,23
112,10940,90,pair_002_n5_002_conflict,conflict,1,0,0,12.360000000000001,0.28176833333333334,175040,525120,6245,95,211233,0,0,0,0.0,207,207,0,0,6,201,43134,207,23
113,11070,130,pair_016_n5_016_control,control,1,0,0,11.96,0.28155166666666664,177120,531360,6311,95,215000,0,0,0,0.0,207,207,0,0,6,201,43654,207,23
114,11186,116,pair_011_n5_011_control,control,1,0,0,12.100000000000001,0.2813583333333333,178976,536928,6340,95,218366,0,0,0,0.0,207,207,0,0,6,201,44118,207,23
115,11275,89,pair_017_n5_017_control,control,1,0,0,12.370000000000001,0.28120999999999996,180400,541200,6384,95,220920,0,0,0,0.0,207,207,0,0,6,201,44474,207,23
116,11368,93,pair_017_n3_017_control,control,1,0,0,12.330000000000002,0.281055,181888,545664,6428,95,223679,0,0,0,0.0,207,207,0,0,6,201,44846,207,23
117,11464,96,pair_000_n5_000_control,control,1,0,0,12.3,0.280895,183424,550272,6471,95,226460,0,0,0,0.0,207,207,0,0,6,201,45230,207,23
118,11564,100,pair_016_n3_016_control,control,1,0,0,12.260000000000002,0.2807283333333333,185024,555072,6502,95,229331,0,0,0,0.0,207,207,0,0,6,201,45630,207,23
119,11653,89,pair_000_n3_000_control,control,1,0,0,12.370000000000001,0.28058,186448,559344,6542,95,231856,0,0,0,0.0,208,208,0,0,6,202,45986,208,23
120,11762,109,pair_007_n3_007_control,control,1,0,0,12.170000000000002,0.2803983333333333,188192,564576,6575,95,234971,0,0,0,0.0,208,208,0,0,6,202,46422,208,23
121,11849,87,pair_009_n5_009_control,control,1,0,0,12.39,0.2802533333333333,189584,568752,6621,95,237484,0,0,0,0.0,209,209,0,0,6,203,46770,209,23
122,11935,86,pair_004_n5_004_control,control,1,0,0,12.400000000000002,0.28010999999999997,190960,572880,6647,95,239931,0,0,0,0.0,209,209,0,0,6,203,47114,209,23
123,12035,100,pair_004_n5_004_conflict,conflict,1,0,0,12.260000000000002,0.2799433333333333,192560,577680,6685,95,242704,0,0,0,0.0,209,209,0,0,6,203,47514,209,23
124,12121,86,pair_009_n3_009_conflict,conflict,1,0,0,12.400000000000002,0.2798,193936,581808,6747,95,245153,0,0,0,0.0,210,210,0,0,6,204,47858,210,23
125,12219,98,pair_017_n3_017_conflict,conflict,1,0,0,12.280000000000001,0.27963666666666664,195504,586512,6781,95,247903,0,0,0,0.0,210,210,0,0,6,204,48250,210,23
126,12311,92,pair_011_n3_011_conflict,conflict,1,0,0,12.340000000000002,0.2794833333333333,196976,590928,6833,95,250518,0,0,0,0.0,211,211,0,0,6,205,48618,211,24
127,12393,82,pair_005_n3_005_control,control,1,0,0,12.440000000000001,0.27934666666666663,198288,594864,6861,95,252842,0,0,0,0.0,211,211,0,0,6,205,48946,211,24
128,12487,94,pair_016_n3_016_conflict,conflict,1,0,0,12.32,0.27919,199792,599376,6898,95,255481,0,0,0,0.0,211,211,0,0,6,205,49322,211,24
129,12591,104,pair_013_n3_013_conflict,conflict,1,0,0,12.22,0.27901666666666664,201456,604368,6941,95,258386,0,0,0,0.0,213,213,0,0,6,207,49738,213,24
130,12687,96,pair_016_n5_016_conflict,conflict,1,0,0,12.3,0.27885666666666664,202992,608976,6974,95,261111,0,0,0,0.0,213,213,0,0,6,207,50122,213,24
131,12780,93,pair_015_n3_015_control,control,1,0,0,12.330000000000002,0.2787016666666667,204480,613440,7004,95,263698,0,0,0,0.0,213,213,0,0,6,207,50494,213,24
132,12859,79,pair_015_n3_015_conflict,conflict,1,0,0,12.470000000000002,0.27857,205744,617232,7035,95,265933,0,0,0,0.0,213,213,0,0,6,207,50810,213,24
133,12950,91,pair_004_n3_004_conflict,conflict,1,0,0,12.350000000000001,0.2784183333333333,207200,621600,7060,95,268414,0,0,0,0.0,213,213,0,0,6,207,51174,213,24
134,13027,77,pair_004_n3_004_control,control,1,0,0,12.490000000000002,0.27829,208432,625296,7093,95,270565,0,0,0,0.0,214,214,0,0,6,208,51482,214,24
135,13121,94,pair_002_n3_002_conflict,conflict,1,0,0,12.320000000000002,0.27813333333333334,209936,629808,7122,95,273163,0,0,0,0.0,214,214,0,0,6,208,51858,214,24
136,13225,104,pair_005_n5_005_control,control,1,0,0,12.22,0.27796,211600,634800,7165,95,275964,0,0,0,0.0,216,216,0,0,6,210,52274,216,24
137,13305,80,pair_009_n5_009_conflict,conflict,1,0,0,12.46,0.27782666666666667,212880,638640,7201,95,278085,0,0,0,0.0,218,218,0,0,6,212,52594,218,24
138,13391,86,pair_014_n5_014_control,control,1,0,0,12.400000000000002,0.27768333333333334,214256,642768,7227,95,280390,0,0,0,0.0,218,218,0,0,6,212,52938,218,24
139,13494,103,pair_007_n5_007_control,control,1,0,0,12.23,0.27751166666666666,215904,647712,7272,95,283183,0,0,0,0.0,218,218,0,0,6,212,53350,218,24
140,13585,91,pair_010_n3_010_control,control,1,0,0,12.350000000000001,0.27736,217360,652080,7286,95,285641,0,0,0,0.0,218,218,0,0,6,212,53714,218,24
141,13680,95,pair_005_n3_005_conflict,conflict,1,0,0,12.310000000000002,0.2772016666666667,218880,656640,7326,95,288090,0,0,0,0.0,218,218,0,0,6,212,54094,218,24
142,13784,104,pair_012_n5_012_control,control,1,0,0,12.22,0.2770283333333333,220544,661632,7356,95,290844,0,0,0,0.0,219,219,0,0,6,213,54510,219,24
143,13876,92,pair_006_n3_006_control,control,1,0,0,12.340000000000002,0.276875,222016,666048,7401,95,293201,0,0,0,0.0,219,219,0,0,6,213,54878,219,24
144,13978,102,pair_015_n3_015_conflict,conflict,1,0,0,12.240000000000002,0.276705,223648,670944,7433,95,295763,0,0,0,0.0,219,219,0,0,6,213,55286,219,24
145,14069,91,pair_001_n3_001_conflict,conflict,1,0,0,12.350000000000001,0.2765533333333333,225104,675312,7452,97,298093,0,0,0,0.0,220,220,0,0,6,214,55650,220,24
146,14152,83,pair_017_n5_017_conflict,conflict,1,0,0,12.430000000000001,0.27641499999999997,226432,679296,7494,97,300187,0,0,0,0.0,220,220,0,0,6,214,55982,220,24
147,14242,90,pair_010_n3_010_control,control,1,0,0,12.360000000000001,0.276265,227872,683616,7515,101,302448,0,0,0,0.0,225,225,0,0,6,219,56342,225,24
148,14327,85,pair_011_n5_011_conflict,conflict,1,0,0,12.410000000000002,0.27612333333333333,229232,687696,7548,101,304516,0,0,0,0.0,225,225,0,0,6,219,56682,225,24
149,14425,98,pair_017_n3_017_control,control,1,0,0,12.280000000000001,0.27596,230800,692400,7610,101,306936,0,0,0,0.0,226,226,0,0,6,220,57074,226,24
150,14528,103,pair_000_n3_000_conflict,conflict,1,0,0,12.23,0.2757883333333333,232448,697344,7646,101,309500,0,0,0,0.0,227,227,0,0,6,221,57486,227,24
151,14612,84,pair_012_n5_012_control,control,1,0,0,12.420000000000002,0.27564833333333333,233792,701376,7676,102,311653,0,0,0,0.0,228,228,0,0,6,222,57822,228,24
152,14690,78,pair_006_n5_006_control,control,1,0,0,12.480000000000002,0.2755183333333333,235040,705120,7714,103,313576,0,0,0,0.0,230,230,0,0,6,224,58134,230,24
153,14771,81,pair_016_n3_016_conflict,conflict,1,0,0,12.450000000000001,0.2753833333333333,236336,709008,7742,103,315616,0,0,0,0.0,230,230,0,0,6,224,58458,230,24
