episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress
0,48,48,pair_009_n3_009_conflict,conflict,0,1,0,0.38000000000000056,0.29992166666666664,288,2784,38,0,11,0,0,0,0.0
1,141,93,pair_013_n5_013_conflict,conflict,1,0,0,12.330000000000002,0.2997666666666667,846,8178,66,0,41,0,0,0,0.0
2,239,98,pair_009_n3_009_control,control,0,1,0,1.2300000000000013,0.29960333333333333,1434,13862,148,1,121,0,0,0,0.0
3,319,80,pair_007_n5_007_control,control,0,1,0,1.4100000000000015,0.29947,1914,18502,197,1,203,0,0,0,0.0
4,393,74,pair_000_n5_000_control,control,0,1,0,0.7700000000000009,0.29934666666666665,2358,22794,245,1,310,0,0,0,0.0
5,427,34,pair_008_n5_008_control,control,0,1,0,-0.12999999999999978,0.29929,2562,24766,279,1,378,0,0,0,0.0
6,435,8,pair_012_n3_012_conflict,conflict,0,1,0,-0.87,0.29927666666666664,2610,25230,287,2,394,0,0,0,0.0
7,452,17,pair_006_n5_006_conflict,conflict,0,1,0,-0.66,0.29924833333333334,2712,26216,304,2,427,0,0,0,0.0
8,471,19,pair_013_n3_013_conflict,conflict,0,1,0,-0.63,0.29921666666666663,2826,27318,323,3,460,0,0,0,0.0
9,498,27,pair_005_n5_005_conflict,conflict,0,1,0,-0.5100000000000001,0.29917166666666667,2988,28884,345,4,513,0,0,0,0.0
10,591,93,pair_013_n3_013_control,control,1,0,0,12.330000000000002,0.29901666666666665,3546,34278,391,4,732,0,0,0,0.0
11,676,85,pair_005_n5_005_control,control,0,1,0,1.360000000000002,0.298875,4056,39208,442,5,986,0,0,0,0.0
12,690,14,pair_015_n3_015_conflict,conflict,0,1,0,-0.53,0.2988516666666667,4140,40020,456,5,1027,0,0,0,0.0
13,718,28,pair_005_n3_005_control,control,0,1,0,-0.5700000000000003,0.298805,4308,41644,484,5,1119,0,0,0,0.0
