episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress
15,665,34,pair_010_n5_010_conflict,conflict,0,1,0,-0.28,0.29889333333333334,0,42560,340,3,746,0,0,0,0.0
16,770,105,pair_017_n3_017_control,control,1,0,0,12.21,0.2987183333333333,0,49280,379,3,1026,0,0,0,0.0
17,860,90,pair_002_n5_002_conflict,conflict,1,0,0,12.360000000000001,0.2985683333333333,0,55040,417,4,1304,0,0,0,0.0
18,866,6,pair_013_n5_013_control,control,0,1,0,-0.8,0.2985583333333333,0,55424,423,4,1316,0,0,0,0.0
19,873,7,pair_012_n5_012_control,control,0,1,0,-0.86,0.2985466666666667,0,55872,430,5,1340,0,0,0,0.0
20,959,86,pair_017_n5_017_conflict,conflict,1,0,0,12.400000000000002,0.2984033333333333,0,61376,499,6,1610,0,0,0,0.0
21,1058,99,pair_010_n5_010_control,control,1,0,0,12.270000000000001,0.2982383333333333,0,67712,557,6,1986,0,0,0,0.0
22,1086,28,pair_017_n3_017_conflict,conflict,0,1,0,-0.72,0.29819166666666663,0,69504,585,6,2104,0,0,0,0.0
23,1180,94,pair_003_n5_003_control,control,1,0,0,12.32,0.298035,0,75520,626,6,2527,0,0,0,0.0
24,1191,11,pair_015_n3_015_conflict,conflict,0,1,0,-0.6000000000000001,0.29801666666666665,0,76224,637,6,2589,0,0,0,0.0
25,1279,88,pair_003_n5_003_conflict,conflict,1,0,0,12.380000000000003,0.29786999999999997,0,81856,704,6,3034,0,0,0,0.0
26,1284,5,pair_016_n5_016_conflict,conflict,0,1,0,-0.84,0.29786166666666664,0,82176,709,6,3057,0,0,0,0.0
27,1386,102,pair_001_n5_001_conflict,conflict,1,0,0,12.240000000000002,0.29769166666666663,0,88704,760,6,3615,0,0,0,0.0
28,1464,78,pair_002_n3_002_control,control,1,0,0,12.480000000000002,0.29756166666666667,0,93696,797,6,4063,0,0,0,0.0
29,1560,96,pair_005_n3_005_control,control,1,0,0,12.3,0.2974016666666667,0,99840,822,6,4657,0,0,0,0.0
30,1674,114,pair_010_n3_010_conflict,conflict,1,0,0,12.120000000000001,0.29721166666666665,0,107136,868,6,5334,0,0,0,0.0
31,1771,97,pair_004_n3_004_conflict,conflict,1,0,0,12.290000000000003,0.29705,0,113344,928,6,5992,0,0,0,0.0
32,1863,92,pair_006_n5_006_control,control,1,0,0,12.340000000000002,0.29689666666666664,0,119232,966,6,6635,0,0,0,0.0
33,1971,108,pair_007_n3_007_conflict,conflict,1,0,0,12.180000000000001,0.29671666666666663,0,126144,1011,6,7405,0,0,0,0.0
34,2082,111,pair_001_n3_001_control,control,0,1,0,1.1500000000000012,0.29653166666666664,0,133248,1024,6,8210,0,0,0,0.0
35,2164,82,pair_007_n5_007_conflict,conflict,0,1,0,1.390000000000001,0.29639499999999996,0,138496,1068,6,8867,0,0,0,0.0
36,2308,144,pair_006_n5_006_conflict,conflict,1,0,0,11.82,0.296155,0,147712,1129,6,10032,0,0,0,0.0
37,2403,95,pair_017_n5_017_control,control,1,0,0,12.310000000000002,0.29599666666666663,0,153792,1160,6,10816,0,0,0,0.0
38,2495,92,pair_000_n3_000_conflict,conflict,1,0,0,12.340000000000002,0.29584333333333335,0,159680,1193,6,11634,0,0,0,0.0
39,2601,106,pair_008_n5_008_control,control,1,0,0,12.200000000000001,0.29566666666666663,0,166464,1222,6,12608,0,0,0,0.0
40,2720,119,pair_002_n3_002_conflict,conflict,1,0,0,12.07,0.29546833333333333,0,174080,1251,6,13702,0,0,0,0.0
41,2828,108,pair_000_n5_000_control,control,1,0,0,12.180000000000001,0.2952883333333333,0,180992,1303,6,14763,0,0,0,0.0
42,2935,107,pair_008_n5_008_conflict,conflict,1,0,0,12.190000000000001,0.29511,0,187840,1347,6,15798,0,0,0,0.0
43,3036,101,pair_001_n3_001_conflict,conflict,1,0,0,12.250000000000002,0.29494166666666666,0,194304,1361,6,16854,0,0,0,0.0
44,3130,94,pair_012_n5_012_conflict,conflict,1,0,0,12.32,0.29478499999999996,0,200320,1399,6,17788,0,0,0,0.0
45,3229,99,pair_013_n5_013_conflict,conflict,1,0,0,12.270000000000001,0.29462,0,206656,1427,6,18833,0,0,0,0.0
46,3263,34,pair_011_n3_011_control,control,0,1,0,0.02000000000000024,0.29456333333333334,0,208832,1439,6,19210,0,0,0,0.0
47,3346,83,pair_013_n3_013_control,control,1,0,0,12.430000000000001,0.294425,0,214144,1462,6,20051,0,0,0,0.0
48,3460,114,pair_015_n5_015_control,control,1,0,0,12.120000000000001,0.29423499999999997,0,221440,1503,6,21287,0,0,0,0.0
49,3540,80,pair_008_n3_008_control,control,1,0,0,12.46,0.29410166666666665,0,226560,1534,6,22226,0,0,0,0.0
50,3651,111,pair_004_n5_004_conflict,conflict,1,0,0,12.150000000000002,0.29391666666666666,0,233664,1560,6,23434,0,0,0,0.0
51,3741,90,pair_006_n3_006_control,control,1,0,0,12.360000000000001,0.2937666666666667,0,239424,1590,6,24449,0,0,0,0.0
52,3766,25,pair_014_n5_014_control,control,0,1,0,-0.99,0.293725,0,241024,1615,6,24720,0,0,0,0.0
53,3848,82,pair_016_n3_016_control,control,1,0,0,12.440000000000001,0.29358833333333334,0,246272,1650,6,25695,0,0,0,0.0
54,3908,60,pair_015_n5_015_conflict,conflict,0,1,0,0.8100000000000009,0.2934883333333333,0,250112,1702,7,26445,0,0,0,0.0
55,4022,114,pair_007_n3_007_control,control,1,0,0,12.120000000000001,0.2932983333333333,0,257408,1738,7,27892,0,0,0,0.0
56,4156,134,pair_003_n3_003_control,control,1,0,0,11.920000000000002,0.293075,0,265984,1832,7,29649,0,0,0,0.0
57,4262,106,pair_013_n3_013_conflict,conflict,1,0,0,12.200000000000003,0.2928983333333333,0,272768,1883,7,31105,0,0,0,0.0
58,4410,148,pair_005_n3_005_conflict,conflict,0,1,0,0.7800000000000009,0.29265166666666664,0,282240,1956,7,33244,0,0,0,0.0
59,4525,115,pair_009_n3_009_control,control,1,0,0,12.110000000000001,0.29246,0,289600,2015,8,34949,0,0,0,0.0
60,4686,161,pair_000_n3_000_control,control,1,0,0,11.65,0.2921916666666667,0,299904,2089,8,37351,0,0,0,0.0
61,4778,92,pair_009_n3_009_conflict,conflict,1,0,0,12.340000000000002,0.29203833333333334,0,305792,2139,8,38744,0,0,0,0.0
62,4978,200,pair_001_n5_001_control,control,1,0,0,11.26,0.291705,0,318592,2279,8,41931,0,0,0,0.0
63,5117,139,pair_000_n5_000_conflict,conflict,0,1,0,0.820000000000001,0.2914733333333333,0,327488,2375,8,44293,0,0,0,0.0
64,5303,186,pair_005_n5_005_conflict,conflict,1,0,0,11.4,0.29116333333333333,0,339392,2508,8,47589,0,0,0,0.0
65,5305,2,pair_014_n3_014_control,control,0,1,0,-0.96,0.29116,0,339520,2510,8,47626,0,0,0,0.0
66,5311,6,pair_004_n3_004_control,control,0,1,0,-0.8,0.29114999999999996,0,339904,2516,8,47744,0,0,0,0.0
67,5369,58,pair_009_n5_009_control,control,0,1,0,0.18000000000000038,0.29105333333333333,0,343616,2563,8,48877,0,0,0,0.0
68,5669,300,pair_011_n3_011_conflict,conflict,0,0,0,0.1499999999999995,0.29055333333333333,0,362816,2744,8,54609,0,0,0,0.0
69,5775,106,pair_014_n3_014_conflict,conflict,1,0,0,12.200000000000001,0.29037666666666667,0,369600,2812,8,56825,0,0,0,0.0
70,6028,253,pair_015_n3_015_control,control,1,0,0,10.73,0.28995499999999996,0,385792,2864,8,62090,0,0,0,0.0
71,6124,96,pair_006_n3_006_conflict,conflict,1,0,0,12.3,0.28979499999999997,0,391936,2913,9,64124,0,0,0,0.0
72,6424,300,pair_000_n5_000_conflict,conflict,0,0,0,-0.600000000000001,0.28929499999999997,0,411136,3086,9,70874,0,0,0,0.0
73,6523,99,pair_014_n3_014_conflict,conflict,1,0,0,12.270000000000001,0.28913,0,417472,3143,10,73109,0,0,0,0.0
74,6707,184,pair_017_n3_017_conflict,conflict,1,0,0,11.42,0.2888233333333333,0,429248,3247,10,77421,0,0,0,0.0
75,6900,193,pair_013_n5_013_control,control,1,0,0,11.33,0.28850166666666666,0,441600,3316,11,82116,0,0,0,0.0
76,7200,300,pair_000_n5_000_control,control,0,0,0,-0.5000000000000008,0.28800166666666666,0,460800,3507,11,89639,0,0,0,0.0
77,7359,159,pair_005_n3_005_control,control,0,1,0,0.37000000000000033,0.28773666666666664,0,470976,3603,11,93770,0,0,0,0.0
78,7647,288,pair_012_n3_012_control,control,0,1,0,-0.6700000000000004,0.28725666666666666,0,489408,3797,14,101522,0,0,0,0.0
79,7842,195,pair_008_n3_008_control,control,1,0,0,11.31,0.28693166666666664,0,501888,3895,14,107064,0,0,0,0.0
80,7954,112,pair_013_n3_013_control,control,1,0,0,12.14,0.28674499999999997,0,509056,3955,14,110332,0,0,0,0.0
81,8061,107,pair_010_n3_010_conflict,conflict,0,1,0,1.0900000000000016,0.28656666666666664,0,515904,3982,14,113464,0,0,0,0.0
82,8076,15,pair_007_n5_007_control,control,0,1,0,-0.94,0.28654166666666664,0,516864,3997,14,113923,0,0,0,0.0
83,8252,176,pair_008_n5_008_conflict,conflict,0,1,0,0.4500000000000006,0.2862483333333333,0,528128,4133,15,119196,0,0,0,0.0
84,8465,213,pair_004_n5_004_control,control,1,0,0,11.13,0.28589333333333333,0,541760,4271,15,125725,0,0,0,0.0
85,8572,107,pair_006_n5_006_conflict,conflict,1,0,0,12.190000000000001,0.285715,0,548608,4350,17,129101,0,0,0,0.0
86,8650,78,pair_003_n5_003_conflict,conflict,0,1,0,-1.0700000000000003,0.285585,0,553600,4427,17,131601,0,0,0,0.0
87,8655,5,pair_007_n3_007_control,control,0,1,0,-0.84,0.28557666666666665,0,553920,4432,17,131764,0,0,0,0.0
88,8748,93,pair_006_n3_006_control,control,1,0,0,12.330000000000002,0.28542166666666663,0,559872,4486,17,134885,0,0,0,0.0
89,8762,14,pair_004_n3_004_control,control,0,1,0,-0.98,0.2853983333333333,0,560768,4500,17,135334,0,0,0,0.0
90,8944,182,pair_007_n3_007_conflict,conflict,0,1,0,0.39000000000000057,0.285095,0,572416,4585,19,141298,0,0,0,0.0
91,9161,217,pair_002_n3_002_control,control,1,0,0,11.09,0.28473333333333334,0,586304,4671,20,148353,0,0,0,0.0
92,9366,205,pair_003_n3_003_conflict,conflict,1,0,0,11.21,0.28439166666666665,0,599424,4751,20,155019,0,0,0,0.0
93,9643,277,pair_009_n3_009_control,control,1,0,0,10.49,0.28393,0,617152,4867,22,163972,0,0,0,0.0
94,9737,94,pair_015_n3_015_conflict,conflict,0,1,0,0.47000000000000064,0.2837733333333333,0,623168,4926,23,167025,0,0,0,0.0
95,9872,135,pair_012_n5_012_conflict,conflict,1,0,0,11.910000000000002,0.28354833333333335,0,631808,5017,23,171381,0,0,0,0.0
96,9963,91,pair_015_n5_015_conflict,conflict,1,0,0,12.350000000000001,0.28339666666666663,0,637632,5081,23,174320,0,0,0,0.0
97,10128,165,pair_004_n5_004_conflict,conflict,1,0,0,11.610000000000001,0.28312166666666666,0,648192,5216,23,179710,0,0,0,0.0
98,10238,110,pair_016_n5_016_conflict,conflict,1,0,0,12.16,0.28293833333333335,0,655232,5286,25,183264,0,0,0,0.0
99,10360,122,pair_010_n5_010_control,control,1,0,0,12.040000000000001,0.282735,0,663040,5341,25,187193,0,0,0,0.0
100,10517,157,pair_008_n3_008_conflict,conflict,1,0,0,11.690000000000001,0.2824733333333333,0,673088,5414,25,192384,0,0,0,0.0
101,10613,96,pair_009_n5_009_control,control,0,1,0,-0.04999999999999982,0.2823133333333333,0,679232,5496,27,195520,0,0,0,0.0
102,10725,112,pair_001_n5_001_control,control,1,0,0,12.140000000000002,0.28212666666666664,0,686400,5585,27,199281,0,0,0,0.0
103,10845,120,pair_016_n3_016_conflict,conflict,1,0,0,12.060000000000002,0.28192666666666666,0,694080,5658,27,203337,0,0,0,0.0
104,10960,115,pair_002_n5_002_conflict,conflict,0,1,0,1.0100000000000025,0.281735,0,701440,5726,27,207212,0,0,0,0.0
105,11075,115,pair_004_n3_004_conflict,conflict,1,0,0,12.110000000000001,0.2815433333333333,0,708800,5790,27,211170,0,0,0,0.0
106,11171,96,pair_017_n5_017_control,control,1,0,0,12.3,0.2813833333333333,0,714944,5847,27,214500,0,0,0,0.0
107,11360,189,pair_001_n5_001_conflict,conflict,1,0,0,11.370000000000001,0.2810683333333333,0,727040,5904,27,220845,0,0,0,0.0
108,11456,96,pair_014_n3_014_control,control,1,0,0,12.3,0.2809083333333333,0,733184,5947,27,224151,0,0,0,0.0
109,11464,8,pair_007_n5_007_conflict,conflict,0,1,0,-0.9199999999999999,0.280895,0,733696,5955,27,224435,0,0,0,0.0
110,11584,120,pair_000_n3_000_control,control,1,0,0,12.060000000000002,0.280695,0,741376,6019,27,228597,0,0,0,0.0
111,11725,141,pair_017_n3_017_control,control,1,0,0,11.850000000000001,0.28046,0,750400,6102,27,233416,0,0,0,0.0
112,11880,155,pair_001_n3_001_conflict,conflict,1,0,0,11.71,0.2802016666666667,0,760320,6153,27,238880,0,0,0,0.0
113,12017,137,pair_005_n5_005_control,control,0,1,0,0.8400000000000016,0.2799733333333333,0,769088,6230,27,243702,0,0,0,0.0
114,12019,2,pair_009_n3_009_conflict,conflict,0,1,0,-0.96,0.27997,0,769216,6232,27,243774,0,0,0,0.0
115,12161,142,pair_010_n3_010_control,control,1,0,0,11.84,0.27973333333333333,0,778304,6326,27,248756,0,0,0,0.0
116,12351,190,pair_000_n3_000_conflict,conflict,1,0,0,11.360000000000001,0.27941666666666665,0,790464,6466,27,255504,0,0,0,0.0
117,12441,90,pair_015_n5_015_control,control,1,0,0,12.360000000000001,0.27926666666666666,0,796224,6531,27,258753,0,0,0,0.0
118,12579,138,pair_005_n5_005_conflict,conflict,1,0,0,11.88,0.27903666666666666,0,805056,6612,27,263821,0,0,0,0.0
119,12702,123,pair_016_n3_016_control,control,1,0,0,12.030000000000001,0.27883166666666664,0,812928,6669,29,268240,0,0,0,0.0
120,12801,99,pair_013_n3_013_conflict,conflict,1,0,0,12.270000000000001,0.2786666666666667,0,819264,6698,29,271850,0,0,0,0.0
121,12917,116,pair_008_n5_008_control,control,1,0,0,12.100000000000001,0.27847333333333335,0,826688,6777,29,276009,0,0,0,0.0
122,13056,139,pair_011_n5_011_conflict,conflict,1,0,0,11.870000000000001,0.27824166666666666,0,835584,6840,30,280960,0,0,0,0.0
123,13170,114,pair_011_n3_011_conflict,conflict,1,0,0,12.120000000000001,0.27805166666666664,0,842880,6873,30,285016,0,0,0,0.0
124,13282,112,pair_003_n3_003_control,control,1,0,0,12.14,0.277865,0,850048,6916,30,288977,0,0,0,0.0
125,13396,114,pair_011_n5_011_control,control,1,0,0,12.120000000000001,0.277675,0,857344,6957,30,293009,0,0,0,0.0
126,13520,124,pair_010_n5_010_conflict,conflict,1,0,0,12.020000000000001,0.2774683333333333,0,865280,7056,30,297455,0,0,0,0.0
127,13641,121,pair_017_n5_017_conflict,conflict,1,0,0,12.05,0.27726666666666666,0,873024,7087,30,301781,0,0,0,0.0
128,13719,78,pair_014_n5_014_control,control,1,0,0,12.48,0.27713666666666664,0,878016,7140,30,304527,0,0,0,0.0
129,13814,95,pair_014_n5_014_conflict,conflict,1,0,0,12.310000000000002,0.2769783333333333,0,884096,7200,30,307958,0,0,0,0.0
130,13820,6,pair_012_n5_012_control,control,0,1,0,-0.9,0.2769683333333333,0,884480,7206,31,308176,0,0,0,0.0
131,13825,5,pair_002_n3_002_conflict,conflict,0,1,0,-0.89,0.27696,0,884800,7211,32,308347,0,0,0,0.0
132,13943,118,pair_009_n5_009_conflict,conflict,0,1,0,1.0300000000000016,0.2767633333333333,0,892352,7263,32,312535,0,0,0,0.0
133,14071,128,pair_011_n3_011_control,control,1,0,0,11.98,0.27654999999999996,0,900544,7304,32,317055,0,0,0,0.0
134,14198,127,pair_016_n5_016_control,control,1,0,0,11.99,0.2763383333333333,0,908672,7382,32,321454,0,0,0,0.0
135,14205,7,pair_013_n5_013_conflict,conflict,0,1,0,-0.96,0.27632666666666666,0,909120,7389,33,321710,0,0,0,0.0
136,14309,104,pair_012_n3_012_conflict,conflict,0,1,0,1.220000000000002,0.2761533333333333,0,915776,7439,33,325416,0,0,0,0.0
137,14471,162,pair_006_n5_006_control,control,0,1,0,0.540000000000002,0.2758833333333333,0,926144,7548,33,331087,0,0,0,0.0
138,14584,113,pair_001_n3_001_control,control,1,0,0,12.130000000000003,0.27569499999999997,0,933376,7574,33,335013,0,0,0,0.0
139,14724,140,pair_003_n5_003_control,control,1,0,0,11.860000000000001,0.27546166666666666,0,942336,7674,33,339804,0,0,0,0.0
140,14754,30,pair_015_n3_015_control,control,0,1,0,-1.04,0.27541166666666667,0,944256,7704,33,340866,0,0,0,0.0
141,14770,16,pair_006_n3_006_conflict,conflict,0,1,0,-0.85,0.275385,0,945280,7720,33,341426,0,0,0,0.0
142,14864,94,pair_005_n3_005_conflict,conflict,1,0,0,12.32,0.2752283333333333,0,951296,7755,33,344786,0,0,0,0.0
143,14964,100,pair_002_n5_002_control,control,1,0,0,12.260000000000002,0.27506166666666665,0,957696,7783,33,348312,0,0,0,0.0
144,15068,104,pair_001_n5_001_control,control,1,0,0,12.220000000000002,0.27488833333333335,0,964352,7798,33,351914,0,0,0,0.0
145,15164,96,pair_012_n3_012_conflict,conflict,1,0,0,12.3,0.2747283333333333,0,970496,7829,33,355260,0,0,0,0.0
146,15278,114,pair_013_n5_013_control,control,1,0,0,12.120000000000001,0.27453833333333333,0,977792,7853,33,359158,0,0,0,0.0
147,15384,106,pair_004_n5_004_control,control,1,0,0,12.200000000000001,0.27436166666666667,0,984576,7890,33,362873,0,0,0,0.0
148,15399,15,pair_000_n3_000_conflict,conflict,0,1,0,-0.5900000000000001,0.2743366666666667,0,985536,7905,34,363384,0,0,0,0.0
149,15432,33,pair_014_n5_014_conflict,conflict,0,1,0,-0.77,0.27428166666666665,0,987648,7938,37,364537,0,0,0,0.0
150,15542,110,pair_011_n3_011_control,control,1,0,0,12.16,0.27409833333333333,0,994688,7984,37,368296,0,0,0,0.0
151,15646,104,pair_003_n3_003_control,control,0,1,0,1.1700000000000013,0.273925,0,1001344,8003,37,371835,0,0,0,0.0
152,15748,102,pair_002_n3_002_control,control,1,0,0,12.240000000000002,0.27375499999999997,0,1007872,8037,37,375353,0,0,0,0.0
153,15850,102,pair_000_n5_000_control,control,1,0,0,12.240000000000002,0.27358499999999997,0,1014400,8068,37,378787,0,0,0,0.0
154,15852,2,pair_017_n3_017_control,control,0,1,0,-0.96,0.27358166666666667,0,1014528,8070,37,378843,0,0,0,0.0
155,15982,130,pair_004_n3_004_conflict,conflict,1,0,0,11.96,0.27336499999999997,0,1022848,8112,37,383204,0,0,0,0.0
156,16000,18,pair_000_n3_000_control,control,0,1,0,-0.5700000000000001,0.273335,0,1024000,8130,37,383782,0,0,0,0.0
157,16140,140,pair_010_n3_010_control,control,1,0,0,11.860000000000001,0.27310166666666663,0,1032960,8181,37,388474,0,0,0,0.0
158,16201,61,pair_009_n3_009_control,control,0,1,0,0.3000000000000005,0.27299999999999996,0,1036864,8230,37,390557,0,0,0,0.0
159,16326,125,pair_009_n5_009_control,control,1,0,0,12.010000000000002,0.27279166666666665,0,1044864,8308,37,394716,0,0,0,0.0
160,16330,4,pair_013_n5_013_conflict,conflict,0,1,0,-0.88,0.272785,0,1045120,8312,38,394837,0,0,0,0.0
161,16480,150,pair_012_n5_012_control,control,1,0,0,11.760000000000002,0.27253499999999997,0,1054720,8426,38,399899,0,0,0,0.0
162,16621,141,pair_000_n5_000_conflict,conflict,1,0,0,11.850000000000001,0.2723,0,1063744,8521,39,404678,0,0,0,0.0
163,16642,21,pair_017_n5_017_conflict,conflict,0,1,0,-0.95,0.272265,0,1065088,8542,39,405371,0,0,0,0.0
164,16742,100,pair_007_n3_007_conflict,conflict,1,0,0,12.260000000000002,0.27209833333333333,0,1071488,8577,39,408711,0,0,0,0.0
165,16875,133,pair_009_n3_009_conflict,conflict,1,0,0,11.930000000000001,0.27187666666666666,0,1080000,8639,39,413200,0,0,0,0.0
166,16965,90,pair_001_n3_001_control,control,0,1,0,1.2600000000000011,0.27172666666666667,0,1085760,8660,39,416171,0,0,0,0.0
167,16967,2,pair_016_n5_016_control,control,0,1,0,-0.96,0.2717233333333333,0,1085888,8662,39,416227,0,0,0,0.0
168,17106,139,pair_003_n5_003_conflict,conflict,0,1,0,0.8200000000000012,0.27149166666666663,0,1094784,8715,46,420895,0,0,0,0.0
169,17111,5,pair_002_n5_002_control,control,0,1,0,-0.94,0.2714833333333333,0,1095104,8720,47,421070,0,0,0,0.0
170,17114,3,pair_007_n3_007_control,control,0,1,0,-1.02,0.2714783333333333,0,1095296,8723,47,421162,0,0,0,0.0
171,17209,95,pair_015_n3_015_conflict,conflict,1,0,0,12.310000000000002,0.27132,0,1101376,8751,47,424306,0,0,0,0.0
172,17328,119,pair_016_n5_016_conflict,conflict,1,0,0,12.07,0.27112166666666665,0,1108992,8826,47,428225,0,0,0,0.0
173,17464,136,pair_005_n3_005_control,control,1,0,0,11.9,0.270895,0,1117696,8894,47,432617,0,0,0,0.0
174,17569,105,pair_008_n3_008_conflict,conflict,1,0,0,12.21,0.27071999999999996,0,1124416,8908,47,435960,0,0,0,0.0
175,17682,113,pair_015_n5_015_conflict,conflict,1,0,0,12.13,0.27053166666666667,0,1131648,9008,50,439547,0,0,0,0.0
176,17855,173,pair_015_n5_015_control,control,1,0,0,11.530000000000001,0.27024333333333334,0,1142720,9034,50,445162,0,0,0,0.0
177,17944,89,pair_007_n5_007_conflict,conflict,1,0,0,12.370000000000001,0.270095,0,1148416,9058,50,447966,0,0,0,0.0
178,18039,95,pair_011_n5_011_control,control,1,0,0,12.310000000000002,0.26993666666666666,0,1154496,9092,50,450983,0,0,0,0.0
179,18173,134,pair_012_n3_012_control,control,1,0,0,11.920000000000002,0.2697133333333333,0,1163072,9178,51,455227,0,0,0,0.0
180,18272,99,pair_010_n5_010_conflict,conflict,1,0,0,12.270000000000001,0.26954833333333333,0,1169408,9189,51,458414,0,0,0,0.0
181,18381,109,pair_001_n5_001_conflict,conflict,1,0,0,12.170000000000002,0.26936666666666664,0,1176384,9201,51,461906,0,0,0,0.0
182,18554,173,pair_011_n3_011_conflict,conflict,1,0,0,11.530000000000001,0.2690783333333333,0,1187456,9313,51,467378,0,0,0,0.0
183,18670,116,pair_003_n5_003_control,control,0,1,0,0.7500000000000009,0.268885,0,1194880,9340,51,470972,0,0,0,0.0
184,18767,97,pair_001_n3_001_conflict,conflict,0,1,0,1.1900000000000017,0.2687233333333333,0,1201088,9371,51,473962,0,0,0,0.0
185,18905,138,pair_010_n5_010_control,control,0,1,0,0.830000000000001,0.2684933333333333,0,1209920,9413,51,478135,0,0,0,0.0
186,19022,117,pair_014_n3_014_control,control,1,0,0,12.09,0.2682983333333333,0,1217408,9483,53,481733,0,0,0,0.0
187,19189,167,pair_005_n5_005_conflict,conflict,1,0,0,11.59,0.26802,0,1228096,9577,53,486863,0,0,0,0.0
188,19196,7,pair_006_n5_006_conflict,conflict,0,1,0,-0.91,0.2680083333333333,0,1228544,9584,54,487069,0,0,0,0.0
189,19309,113,pair_005_n5_005_control,control,1,0,0,12.130000000000003,0.26782,0,1235776,9642,54,490567,0,0,0,0.0
190,19471,162,pair_012_n5_012_conflict,conflict,1,0,0,11.64,0.26755,0,1246144,9754,54,495462,0,0,0,0.0
191,19473,2,pair_008_n5_008_conflict,conflict,0,1,0,-0.96,0.26754666666666665,0,1246272,9756,54,495536,0,0,0,0.0
192,19604,131,pair_013_n3_013_conflict,conflict,1,0,0,11.950000000000001,0.26732833333333333,0,1254656,9807,54,499565,0,0,0,0.0
193,19721,117,pair_007_n5_007_control,control,1,0,0,12.090000000000002,0.26713333333333333,0,1262144,9858,54,503134,0,0,0,0.0
194,19799,78,pair_003_n3_003_conflict,conflict,0,1,0,-1.02,0.2670033333333333,0,1267136,9933,54,505431,0,0,0,0.0
195,19838,39,pair_006_n5_006_control,control,0,1,0,-0.6799999999999999,0.26693833333333333,0,1269632,9972,54,506622,0,0,0,0.0
196,19926,88,pair_008_n5_008_control,control,1,0,0,12.38,0.26679166666666665,0,1275264,10025,54,509355,0,0,0,0.0
197,19935,9,pair_015_n3_015_control,control,0,1,0,-0.93,0.26677666666666666,0,1275840,10034,54,509651,0,0,0,0.0
198,20017,82,pair_017_n3_017_conflict,conflict,1,0,0,12.440000000000001,0.26664,0,1281088,10077,54,512197,0,0,0,0.0
199,20116,99,pair_014_n3_014_conflict,conflict,1,0,0,12.270000000000001,0.266475,0,1287424,10131,54,515237,0,0,0,0.0
200,20211,95,pair_002_n3_002_conflict,conflict,1,0,0,12.310000000000002,0.26631666666666665,0,1293504,10178,58,518143,0,0,0,0.0
201,20323,112,pair_014_n5_014_control,control,1,0,0,12.14,0.26613,0,1300672,10249,61,521578,0,0,0,0.0
202,20438,115,pair_005_n3_005_conflict,conflict,1,0,0,12.110000000000003,0.26593833333333333,0,1308032,10289,61,525167,0,0,0,0.0
203,20554,116,pair_013_n3_013_control,control,1,0,0,12.100000000000001,0.265745,0,1315456,10338,61,528812,0,0,0,0.0
204,20674,120,pair_010_n3_010_conflict,conflict,0,1,0,0.9600000000000011,0.265545,0,1323136,10373,61,532507,0,0,0,0.0
