episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
240,23151,109,pair_006_n5_006_control,control,1,0,0,12.170000000000002,0.26141666666666663,370416,1111248,12818,164,492643,0,0,0,0.0,380,380,0,0,21,359,0,380,27
241,23231,80,pair_005_n3_005_control,control,1,0,0,12.460000000000003,0.2612833333333333,371696,1115088,12860,164,495048,0,0,0,0.0,380,380,0,0,21,359,0,380,27
242,23337,106,pair_000_n3_000_control,control,1,0,0,12.200000000000003,0.26110666666666665,373392,1120176,12915,164,498166,0,0,0,0.0,380,380,0,0,21,359,0,380,27
243,23421,84,pair_008_n5_008_conflict,conflict,1,0,0,12.420000000000002,0.2609666666666667,374736,1124208,12964,164,500571,0,0,0,0.0,382,382,0,0,21,361,0,382,27
244,23545,124,pair_015_n5_015_control,control,1,0,0,12.020000000000001,0.26076,376720,1130160,12991,164,504149,0,0,0,0.0,382,382,0,0,21,361,0,382,27
245,23657,112,pair_011_n3_011_conflict,conflict,1,0,0,12.14,0.2605733333333333,378512,1135536,13009,164,507343,0,0,0,0.0,382,382,0,0,21,361,0,382,27
246,23736,79,pair_015_n3_015_conflict,conflict,1,0,0,12.470000000000002,0.2604416666666667,379776,1139328,13029,164,509635,0,0,0,0.0,382,382,0,0,21,361,0,382,27
247,23841,105,pair_016_n5_016_conflict,conflict,1,0,0,12.21,0.26026666666666665,381456,1144368,13065,164,512612,0,0,0,0.0,382,382,0,0,21,361,0,382,27
248,23929,88,pair_010_n5_010_control,control,1,0,0,12.380000000000003,0.26012,382864,1148592,13098,164,515134,0,0,0,0.0,382,382,0,0,21,361,0,382,27
249,24030,101,pair_003_n3_003_conflict,conflict,1,0,0,12.250000000000002,0.25995166666666664,384480,1153440,13113,164,518004,0,0,0,0.0,382,382,0,0,21,361,0,382,27
250,24124,94,pair_009_n3_009_conflict,conflict,1,0,0,12.320000000000002,0.259795,385984,1157952,13141,164,520636,0,0,0,0.0,382,382,0,0,21,361,0,382,27
251,24220,96,pair_012_n3_012_conflict,conflict,1,0,0,12.3,0.259635,387520,1162560,13183,164,523331,0,0,0,0.0,383,383,0,0,21,362,0,383,27
252,24320,100,pair_012_n3_012_control,control,1,0,0,12.260000000000002,0.2594683333333333,389120,1167360,13217,164,526056,0,0,0,0.0,383,383,0,0,21,362,0,383,27
253,24406,86,pair_014_n5_014_control,control,1,0,0,12.400000000000002,0.25932499999999997,390496,1171488,13273,168,528457,0,0,0,0.0,388,388,0,0,21,367,0,388,27
254,24510,104,pair_004_n5_004_control,control,1,0,0,12.22,0.25915166666666667,392160,1176480,13306,168,531283,0,0,0,0.0,388,388,0,0,21,367,0,388,27
255,24623,113,pair_011_n5_011_conflict,conflict,1,0,0,12.13,0.2589633333333333,393968,1181904,13370,169,534381,0,0,0,0.0,388,388,0,0,21,367,0,388,27
256,24715,92,pair_005_n3_005_conflict,conflict,1,0,0,12.340000000000002,0.25881,395440,1186320,13418,169,536903,0,0,0,0.0,391,391,0,0,22,369,0,391,27
257,24813,98,pair_014_n3_014_control,control,1,0,0,12.280000000000001,0.25864666666666664,397008,1191024,13465,170,539568,0,0,0,0.0,393,393,0,0,22,371,0,393,27
258,24889,76,pair_001_n3_001_control,control,1,0,0,12.500000000000002,0.25851999999999997,398224,1194672,13500,170,541653,0,0,0,0.0,393,393,0,0,22,371,0,393,27
259,24979,90,pair_016_n3_016_control,control,1,0,0,12.360000000000001,0.25837,399664,1198992,13547,172,544050,0,0,0,0.0,395,395,0,0,23,372,0,395,27
260,25062,83,pair_008_n3_008_conflict,conflict,1,0,0,12.430000000000001,0.25823166666666664,400992,1202976,13588,172,546262,0,0,0,0.0,395,395,0,0,23,372,0,395,27
261,25160,98,pair_006_n3_006_conflict,conflict,1,0,0,12.280000000000001,0.25806833333333334,402560,1207680,13638,172,548848,0,0,0,0.0,397,397,0,0,23,374,0,397,27
262,25250,90,pair_002_n5_002_control,control,1,0,0,12.360000000000001,0.2579183333333333,404000,1212000,13672,172,551233,0,0,0,0.0,397,397,0,0,23,374,0,397,27
263,25359,109,pair_011_n5_011_control,control,1,0,0,12.170000000000002,0.25773666666666667,405744,1217232,13733,172,554113,0,0,0,0.0,397,397,0,0,23,374,0,397,27
264,25445,86,pair_001_n3_001_conflict,conflict,1,0,0,12.400000000000002,0.25759333333333334,407120,1221360,13778,172,556271,0,0,0,0.0,397,397,0,0,23,374,0,397,27
265,25536,91,pair_012_n5_012_control,control,1,0,0,12.350000000000001,0.2574416666666667,408576,1225728,13825,173,558655,0,0,0,0.0,400,400,0,0,23,377,0,400,27
266,25627,91,pair_009_n5_009_control,control,1,0,0,12.350000000000001,0.25729,410032,1230096,13888,174,560927,0,0,0,0.0,401,401,0,0,23,378,0,401,27
267,25716,89,pair_014_n3_014_conflict,conflict,1,0,0,12.370000000000001,0.25714166666666666,411456,1234368,13936,174,563163,0,0,0,0.0,401,401,0,0,23,378,0,401,27
268,25811,95,pair_008_n3_008_control,control,1,0,0,12.310000000000002,0.25698333333333334,412976,1238928,14003,175,565524,0,0,0,0.0,402,402,0,0,23,379,0,402,27
269,25911,100,pair_017_n5_017_conflict,conflict,1,0,0,12.260000000000002,0.25681666666666664,414576,1243728,14068,177,568088,0,0,0,0.0,406,406,0,0,25,381,0,406,27
270,25994,83,pair_010_n3_010_conflict,conflict,1,0,0,12.430000000000001,0.25667833333333334,415904,1247712,14103,177,570221,0,0,0,0.0,406,406,0,0,25,381,0,406,27
271,26098,104,pair_011_n3_011_control,control,1,0,0,12.22,0.256505,417568,1252704,14163,179,572874,0,0,0,0.0,412,412,0,0,25,387,0,412,27
272,26191,93,pair_010_n3_010_control,control,1,0,0,12.330000000000002,0.25634999999999997,419056,1257168,14203,179,575286,0,0,0,0.0,413,413,0,0,25,388,0,413,27
273,26278,87,pair_002_n3_002_conflict,conflict,1,0,0,12.39,0.256205,420448,1261344,14238,179,577512,0,0,0,0.0,414,414,0,0,25,389,0,414,27
274,26380,102,pair_007_n3_007_conflict,conflict,1,0,0,12.240000000000002,0.256035,422080,1266240,14317,184,580072,0,0,0,0.0,419,419,0,0,26,393,0,419,27
275,26454,74,pair_006_n3_006_control,control,1,0,0,12.520000000000001,0.25591166666666665,423264,1269792,14360,184,581980,0,0,0,0.0,420,420,0,0,27,393,0,420,27
276,26548,94,pair_015_n3_015_control,control,1,0,0,12.320000000000002,0.255755,424768,1274304,14417,184,584397,0,0,0,0.0,421,421,0,0,28,393,0,421,27
277,26635,87,pair_004_n5_004_conflict,conflict,1,0,0,12.39,0.25561,426160,1278480,14468,187,586575,0,0,0,0.0,424,424,0,0,28,396,0,424,27
278,26725,90,pair_007_n3_007_control,control,1,0,0,12.360000000000001,0.25545999999999996,427600,1282800,14531,187,588889,0,0,0,0.0,425,425,0,0,28,397,0,425,27
279,26824,99,pair_014_n5_014_conflict,conflict,1,0,0,12.270000000000001,0.255295,429184,1287552,14597,192,591448,0,0,0,0.0,430,430,0,0,30,400,0,430,27
280,26913,89,pair_007_n5_007_control,control,1,0,0,12.370000000000001,0.25514666666666663,430608,1291824,14639,193,593742,0,0,0,0.0,432,432,0,0,30,402,0,432,27
281,26995,82,pair_004_n3_004_control,control,1,0,0,12.440000000000001,0.25500999999999996,431920,1295760,14672,193,595864,0,0,0,0.0,433,433,0,0,30,403,0,433,27
282,27087,92,pair_010_n5_010_conflict,conflict,1,0,0,12.340000000000002,0.2548566666666667,433392,1300176,14739,193,598209,0,0,0,0.0,435,435,0,0,30,405,0,435,27
283,27187,100,pair_013_n5_013_conflict,conflict,1,0,0,12.260000000000002,0.25468999999999997,434992,1304976,14780,194,600805,0,0,0,0.0,437,437,0,0,32,405,0,437,27
284,27287,100,pair_003_n5_003_conflict,conflict,1,0,0,12.260000000000002,0.2545233333333333,436592,1309776,14831,194,603404,0,0,0,0.0,438,438,0,0,32,406,0,438,27
285,27374,87,pair_002_n5_002_conflict,conflict,1,0,0,12.39,0.2543783333333333,437984,1313952,14873,194,605583,0,0,0,0.0,439,439,0,0,32,407,0,439,27
286,27458,84,pair_005_n5_005_control,control,1,0,0,12.420000000000002,0.25423833333333334,439328,1317984,14920,194,607673,0,0,0,0.0,439,439,0,0,32,407,0,439,27
287,27538,80,pair_013_n3_013_control,control,1,0,0,12.46,0.25410499999999997,440608,1321824,14955,194,609677,0,0,0,0.0,439,439,0,0,32,407,0,439,27
288,27631,93,pair_015_n3_015_control,control,1,0,0,12.330000000000002,0.25395,442096,1326288,14987,194,612063,0,0,0,0.0,439,439,0,0,32,407,0,439,27
289,27720,89,pair_016_n3_016_conflict,conflict,1,0,0,12.370000000000001,0.25380166666666665,443520,1330560,15035,196,614309,0,0,0,0.0,441,441,0,0,32,409,0,441,27
290,27807,87,pair_016_n5_016_conflict,conflict,1,0,0,12.390000000000002,0.25365666666666664,444912,1334736,15091,197,616487,0,0,0,0.0,443,443,0,0,32,411,0,443,27
291,27906,99,pair_012_n5_012_conflict,conflict,1,0,0,12.270000000000001,0.25349166666666667,446496,1339488,15153,199,619018,0,0,0,0.0,448,448,0,0,34,414,0,448,27
292,27996,90,pair_005_n5_005_conflict,conflict,1,0,0,12.360000000000001,0.25334166666666663,447936,1343808,15204,200,621301,0,0,0,0.0,451,451,0,0,34,417,0,451,27
293,28086,90,pair_014_n3_014_conflict,conflict,1,0,0,12.360000000000001,0.25319166666666665,449376,1348128,15247,200,623568,0,0,0,0.0,451,451,0,0,34,417,0,451,27
294,28169,83,pair_008_n3_008_control,control,1,0,0,12.430000000000001,0.25305333333333335,450704,1352112,15286,200,625652,0,0,0,0.0,451,451,0,0,34,417,0,451,27
295,28271,102,pair_001_n3_001_control,control,1,0,0,12.240000000000002,0.25288333333333335,452336,1357008,15323,200,628197,0,0,0,0.0,451,451,0,0,34,417,0,451,27
