episode,environment_steps,episode_steps,scenario_id,condition,success,collision,budget_cutoff,return,epsilon,demo_samples_cumulative,online_samples_cumulative,visible_dynamic_steps_cumulative,reference_risk_steps_cumulative,sampled_visible_dynamic_cumulative,risk_samples_cumulative,risk_buffer_size,risk_marked_total,risk_coverage_count,handover_progress,proposed_risk_steps_cumulative,intervention_steps_cumulative,teacher_fallback_steps_cumulative,teacher_unavailable_steps_cumulative,teacher_cache_hits_cumulative,teacher_planner_calls_cumulative,action_margin_candidate_steps_cumulative,action_margin_labeled_steps_cumulative,action_margin_safe_labels_cumulative,action_margin_blocked_labels_cumulative,action_margin_mean_loss,action_margin_batch_items_cumulative,safe_samples_cumulative,safe_buffer_size,safe_coverage_count
285,56376,185,pair_002_n5_002_conflict,conflict,0,1,0,0.010000000000000453,0.20604166666666665,838256,2769808,34317,323,1534324,0,0,0,0,0.0,0,0,0,0,0,0,56376,1854,6696,1992,0.0030573001353109055,79116,0,0,0
286,56398,22,pair_005_n5_005_control,control,0,1,0,-0.5600000000000002,0.206005,838388,2771084,34338,324,1535275,0,0,0,0,0.0,0,0,0,0,0,0,56398,1856,6704,1994,0.0030561075291373383,79189,0,0,0
287,56584,186,pair_013_n3_013_control,control,1,0,0,11.4,0.205695,839504,2781872,34460,324,1543066,0,0,0,0,0.0,0,0,0,0,0,0,56584,1861,6724,1999,0.0030474188689442214,79773,0,0,0
288,56745,161,pair_015_n3_015_control,control,1,0,0,11.65,0.20542666666666665,840470,2791210,34482,324,1549799,0,0,0,0,0.0,0,0,0,0,0,0,56745,1861,6724,1999,0.0030387725663995036,80243,0,0,0
289,57045,300,pair_016_n3_016_conflict,conflict,0,0,0,0.09999999999999974,0.20492666666666665,842270,2808610,34671,326,1562303,0,0,0,0,0.0,0,0,0,0,0,0,57045,1875,6778,2013,0.003024382163967053,81166,0,0,0
290,57345,300,pair_016_n5_016_conflict,conflict,0,0,0,-9.26342336171615e-16,0.20442666666666665,844070,2826010,34863,329,1574619,0,0,0,0,0.0,0,0,0,0,0,0,57345,1888,6830,2026,0.0030154275726493583,82061,0,0,0
291,57399,54,pair_012_n5_012_conflict,conflict,0,1,0,-0.9299999999999999,0.20433666666666667,844394,2829142,34917,333,1576857,0,0,0,0,0.0,0,0,0,0,0,0,57399,1910,6897,2056,0.0030125907098307887,82247,0,0,0
292,57421,22,pair_005_n5_005_conflict,conflict,0,1,0,-0.5100000000000002,0.20429999999999998,844526,2830418,34937,334,1577745,0,0,0,0,0.0,0,0,0,0,0,0,57421,1912,6904,2058,0.003011436480618196,82314,0,0,0
293,57721,300,pair_014_n3_014_conflict,conflict,0,0,0,-0.4000000000000007,0.20379999999999998,846326,2847818,35117,335,1590121,0,0,0,0,0.0,0,0,0,0,0,0,57721,1920,6936,2066,0.0030012836679361946,83222,0,0,0
294,57897,176,pair_008_n3_008_control,control,0,1,0,0.25000000000000044,0.20350666666666667,847382,2858026,35175,335,1597296,0,0,0,0,0.0,0,0,0,0,0,0,57897,1921,6940,2067,0.0029956015660910548,83750,0,0,0
295,58197,300,pair_001_n3_001_control,control,0,0,0,-1.8735013540549517e-16,0.20300666666666667,849182,2875426,35446,335,1609511,0,0,0,0,0.0,0,0,0,0,0,0,58197,1929,6972,2075,0.002980159524923515,84641,0,0,0
296,58456,259,pair_006_n3_006_control,control,1,0,0,10.67,0.202575,850736,2890448,35550,335,1620047,0,0,0,0,0.0,0,0,0,0,0,0,58456,1931,6980,2077,0.00296736207376224,85401,0,0,0
297,58460,4,pair_011_n5_011_control,control,0,1,0,-0.98,0.20256833333333332,850760,2890680,35554,335,1620197,0,0,0,0,0.0,0,0,0,0,0,0,58460,1933,6988,2079,0.002967159038382578,85413,0,0,0
298,58591,131,pair_014_n5_014_conflict,conflict,0,1,0,-1.2000000000000002,0.20234999999999997,851546,2898278,35685,340,1625454,0,0,0,0,0.0,0,0,0,0,0,0,58591,1952,7060,2099,0.0029615519194272984,85806,0,0,0
299,58878,287,pair_004_n3_004_control,control,0,1,0,-0.6599999999999988,0.20187166666666667,853268,2914924,35933,342,1636893,0,0,0,0,0.0,0,0,0,0,0,0,58878,1971,7128,2121,0.0029508721673816725,86669,0,0,0
300,59178,300,pair_000_n3_000_control,control,0,0,0,-2.983724378680108e-16,0.20137166666666667,855068,2932324,36179,343,1648942,0,0,0,0,0.0,0,0,0,0,0,0,59178,1986,7186,2138,0.0029359128640896637,87651,0,0,0
301,59207,29,pair_015_n5_015_control,control,0,1,0,-0.68,0.20132333333333333,855242,2934006,36208,344,1650133,0,0,0,0,0.0,0,0,0,0,0,0,59207,1996,7224,2148,0.002934474833568634,87744,0,0,0
302,59230,23,pair_017_n3_017_conflict,conflict,0,1,0,-1.07,0.201285,855380,2935340,36231,346,1651082,0,0,0,0,0.0,0,0,0,0,0,0,59230,2007,7267,2159,0.0029333353278929277,87809,0,0,0
303,59530,300,pair_012_n3_012_conflict,conflict,0,0,0,-3.2612801348363973e-16,0.200785,857180,2952740,36464,347,1663781,0,0,0,0,0.0,0,0,0,0,0,0,59530,2017,7307,2169,0.002919872197071481,88884,0,0,0
304,59751,221,pair_006_n3_006_conflict,conflict,1,0,0,11.05,0.20041666666666666,858506,2965558,36531,348,1673138,0,0,0,0,0.0,0,0,0,0,0,0,59751,2024,7332,2176,0.0029092499494688946,89664,0,0,0
305,59757,6,pair_008_n5_008_conflict,conflict,0,1,0,-0.85,0.20040666666666665,858542,2965906,36537,348,1673388,0,0,0,0,0.0,0,0,0,0,0,0,59757,2027,7343,2180,0.002908957841436416,89683,0,0,0
306,60057,300,pair_002_n3_002_conflict,conflict,0,0,0,-0.14999999999999977,0.19990666666666665,860342,2983306,36793,349,1685921,0,0,0,0,0.0,0,0,0,0,0,0,60057,2033,7365,2186,0.0028944623954855492,90704,0,0,0
307,60230,173,pair_017_n3_017_control,control,1,0,0,11.530000000000005,0.19961833333333334,861380,2993340,36944,349,1693280,0,0,0,0,0.0,0,0,0,0,0,0,60230,2040,7385,2193,0.002891905656845022,91322,0,0,0
308,60509,279,pair_005_n3_005_conflict,conflict,0,1,0,-0.6300000000000006,0.19915333333333332,863054,3009522,37087,351,1705223,0,0,0,0,0.0,0,0,0,0,0,0,60509,2055,7442,2210,0.002878923438598307,92330,0,0,0
309,60727,218,pair_001_n3_001_conflict,conflict,0,1,0,0.0800000000000003,0.19879,864362,3022166,37231,351,1714511,0,0,0,0,0.0,0,0,0,0,0,0,60727,2061,7466,2216,0.002868630121478248,93094,0,0,0
310,61026,299,pair_001_n5_001_conflict,conflict,0,1,0,-1.4300000000000008,0.19829166666666664,866156,3039508,37517,351,1727384,0,0,0,0,0.0,0,0,0,0,0,0,61026,2102,7563,2257,0.0028594437898416163,94074,0,0,0
311,61215,189,pair_015_n5_015_conflict,conflict,1,0,0,11.370000000000001,0.19797666666666666,867290,3050470,37684,353,1735555,0,0,0,0,0.0,0,0,0,0,0,0,61215,2116,7615,2273,0.00285261944052711,94742,0,0,0
312,61411,196,pair_010_n5_010_control,control,0,1,0,0.2000000000000004,0.19765,868466,3061838,37782,353,1744033,0,0,0,0,0.0,0,0,0,0,0,0,61411,2125,7651,2282,0.0028435149900159096,95424,0,0,0
313,61663,252,pair_000_n3_000_conflict,conflict,1,0,0,10.74,0.19723,869978,3076454,37974,353,1754725,0,0,0,0,0.0,0,0,0,0,0,0,61663,2131,7675,2288,0.0028319590383030536,96253,0,0,0
314,61963,300,pair_004_n5_004_control,control,0,0,0,0.09999999999999984,0.19673,871778,3093854,38251,354,1767392,0,0,0,0,0.0,0,0,0,0,0,0,61963,2164,7800,2323,0.0028210751140161396,97273,0,0,0
315,61985,22,pair_016_n5_016_control,control,0,1,0,-0.7100000000000001,0.19669333333333333,871910,3095130,38273,355,1768348,0,0,0,0,0.0,0,0,0,0,0,0,61985,2170,7820,2329,0.0028200738451203042,97352,0,0,0
316,62285,300,pair_003_n5_003_control,control,0,0,0,0.0999999999999997,0.19619333333333333,873710,3112530,38538,355,1781216,0,0,0,0,0.0,0,0,0,0,0,0,62285,2176,7842,2336,0.0028182555221890875,98369,0,0,0
317,62585,300,pair_016_n3_016_control,control,0,0,0,0.1500000000000002,0.19569333333333333,875510,3129930,38765,355,1794236,0,0,0,0,0.0,0,0,0,0,0,0,62585,2184,7871,2345,0.002809099573239998,99425,0,0,0
318,62885,300,pair_009_n3_009_conflict,conflict,0,0,0,-0.2999999999999992,0.19519333333333333,877310,3147330,39011,355,1807186,0,0,0,0,0.0,0,0,0,0,0,0,62885,2184,7871,2345,0.0028073385318978365,100491,0,0,0
319,63185,300,pair_012_n3_012_control,control,0,0,0,-4.475586568020162e-16,0.19469333333333333,879110,3164730,39234,355,1819877,0,0,0,0,0.0,0,0,0,0,0,0,63185,2185,7875,2346,0.002794084490648892,101501,0,0,0
320,63365,180,pair_010_n3_010_control,control,0,1,0,0.4100000000000006,0.1943933333333333,880190,3175170,39321,355,1827474,0,0,0,0,0.0,0,0,0,0,0,0,63365,2188,7886,2350,0.0027996155979155206,102117,0,0,0
321,63665,300,pair_007_n3_007_control,control,0,0,0,0.04999999999999965,0.1938933333333333,881990,3192570,39517,355,1840234,0,0,0,0,0.0,0,0,0,0,0,0,63665,2194,7910,2356,0.002794775077100487,103103,0,0,0
322,63885,220,pair_002_n5_002_control,control,0,1,0,-0.040000000000000036,0.19352666666666665,883310,3205330,39674,356,1849561,0,0,0,0,0.0,0,0,0,0,0,0,63885,2216,7996,2378,0.0027855498238417097,103839,0,0,0
323,64185,300,pair_001_n5_001_control,control,0,0,0,-1.050000000000001,0.19302666666666665,885110,3222730,39732,356,1862058,0,0,0,0,0.0,0,0,0,0,0,0,64185,2217,8000,2379,0.002788125481767893,104751,0,0,0
324,64400,215,pair_011_n3_011_conflict,conflict,1,0,0,11.11,0.19266833333333333,886400,3235200,39809,356,1870839,0,0,0,0,0.0,0,0,0,0,0,0,64400,2222,8018,2386,0.0027908147400823443,105453,0,0,0
325,64682,282,pair_010_n5_010_conflict,conflict,1,0,0,10.44,0.1921983333333333,888092,3251556,39931,356,1882119,0,0,0,0,0.0,0,0,0,0,0,0,64682,2233,8061,2398,0.002781439480442,106231,0,0,0
326,64721,39,pair_013_n5_013_control,control,0,1,0,-0.7300000000000002,0.19213333333333332,888326,3253818,39970,363,1883670,0,0,0,0,0.0,0,0,0,0,0,0,64721,2252,8130,2420,0.0027797634225977573,106350,0,0,0
327,65021,300,pair_007_n3_007_conflict,conflict,0,0,0,-3.174543961037557e-16,0.19163333333333332,890126,3271218,40169,364,1895443,0,0,0,0,0.0,0,0,0,0,0,0,65021,2258,8153,2427,0.002791323528556353,107216,0,0,0
328,65321,300,pair_014_n5_014_control,control,0,0,0,0.19999999999999943,0.19113333333333332,891926,3288618,40392,364,1907250,0,0,0,0,0.0,0,0,0,0,0,0,65321,2258,8153,2427,0.0027916601672979516,107986,0,0,0
329,65479,158,pair_003_n3_003_control,control,0,1,0,0.5800000000000007,0.19086999999999998,892874,3297782,40416,364,1913539,0,0,0,0,0.0,0,0,0,0,0,0,65479,2259,8157,2428,0.0027884898122917854,108423,0,0,0
330,65624,145,pair_006_n5_006_conflict,conflict,1,0,0,11.81,0.19062833333333332,893744,3306192,40482,364,1919292,0,0,0,0,0.0,0,0,0,0,0,0,65624,2263,8173,2432,0.0027823284837720013,108809,0,0,0
331,65924,300,pair_011_n3_011_control,control,0,0,0,-3.8163916471489756e-16,0.19012833333333332,895544,3323592,40670,365,1931059,0,0,0,0,0.0,0,0,0,0,0,0,65924,2269,8197,2438,0.0027752982592393737,109545,0,0,0
332,65941,17,pair_009_n5_009_conflict,conflict,0,1,0,-0.66,0.1901,895646,3324578,40687,365,1931743,0,0,0,0,0.0,0,0,0,0,0,0,65941,2270,8199,2440,0.0027745827700838095,109589,0,0,0
333,66027,86,pair_005_n3_005_control,control,0,1,0,-1.1500000000000004,0.18995666666666666,896162,3329566,40773,389,1935137,0,0,0,0,0.0,0,0,0,0,0,0,66027,2322,8380,2492,0.0027757061356903775,109820,0,0,0
334,66327,300,pair_009_n5_009_control,control,0,0,0,-0.4000000000000012,0.18945666666666666,897962,3346966,40887,389,1946923,0,0,0,0,0.0,0,0,0,0,0,0,66327,2329,8403,2499,0.002775445731867641,110615,0,0,0
335,66502,175,pair_004_n5_004_conflict,conflict,0,1,0,-0.14000000000000012,0.18916499999999997,899012,3357116,41035,389,1953822,0,0,0,0,0.0,0,0,0,0,0,0,66502,2342,8439,2512,0.0027746981647120846,111124,0,0,0
336,66528,26,pair_013_n5_013_conflict,conflict,0,1,0,-0.6000000000000001,0.18912166666666666,899168,3358624,41061,394,1954826,0,0,0,0,0.0,0,0,0,0,0,0,66528,2355,8483,2529,0.0027736137769012003,111201,0,0,0
337,66828,300,pair_017_n5_017_conflict,conflict,0,0,0,0.14999999999999966,0.18862166666666666,900968,3376024,41259,395,1966644,0,0,0,0,0.0,0,0,0,0,0,0,66828,2358,8494,2532,0.0027681793817620187,112053,0,0,0
338,67001,173,pair_010_n3_010_conflict,conflict,0,1,0,0.3300000000000005,0.18833333333333332,902006,3386058,41375,396,1973340,0,0,0,0,0.0,0,0,0,0,0,0,67001,2363,8513,2537,0.0027626785849709846,112561,0,0,0
339,67188,187,pair_009_n3_009_control,control,0,1,0,0.29000000000000026,0.18802166666666664,903128,3396904,41482,397,1980683,0,0,0,0,0.0,0,0,0,0,0,0,67188,2374,8553,2549,0.002757976488956275,113112,0,0,0
340,67488,300,pair_014_n3_014_control,control,0,0,0,0.09999999999999944,0.18752166666666664,904928,3414304,41677,398,1992378,0,0,0,0,0.0,0,0,0,0,0,0,67488,2378,8569,2553,0.002773337423607774,113980,0,0,0
341,67633,145,pair_000_n5_000_conflict,conflict,0,1,0,0.16000000000000036,0.18728,905798,3422714,41769,398,1998039,0,0,0,0,0.0,0,0,0,0,0,0,67633,2394,8612,2569,0.002772097131135066,114407,0,0,0
342,67837,204,pair_007_n5_007_control,control,0,1,0,0.07000000000000028,0.18694,907022,3434546,41942,399,2005972,0,0,0,0,0.0,0,0,0,0,0,0,67837,2401,8639,2577,0.0027743240834136426,114974,0,0,0
343,68137,300,pair_015_n3_015_conflict,conflict,0,0,0,-0.6500000000000014,0.18644,908822,3451946,42087,400,2017462,0,0,0,0,0.0,0,0,0,0,0,0,68137,2410,8673,2586,0.0027737747954564972,115829,0,0,0
344,68437,300,pair_008_n3_008_conflict,conflict,0,0,0,-0.4000000000000007,0.18594,910622,3469346,42307,400,2028911,0,0,0,0,0.0,0,0,0,0,0,0,68437,2410,8673,2586,0.002767834339635905,116652,0,0,0
345,68597,160,pair_000_n5_000_control,control,0,1,0,-0.039999999999999813,0.18567333333333333,911582,3478626,42443,400,2035097,0,0,0,0,0.0,0,0,0,0,0,0,68597,2436,8739,2612,0.002763141135877506,117069,0,0,0
346,68654,57,pair_006_n5_006_control,control,0,1,0,-0.8600000000000001,0.18557833333333332,911924,3481932,42500,406,2037340,0,0,0,0,0.0,0,0,0,0,0,0,68654,2462,8828,2647,0.0027608470372853626,117241,0,0,0
347,68677,23,pair_012_n5_012_control,control,0,1,0,-0.5700000000000001,0.18553999999999998,912062,3483266,42523,408,2038261,0,0,0,0,0.0,0,0,0,0,0,0,68677,2467,8846,2653,0.002759922426690002,117315,0,0,0
348,68977,300,pair_011_n5_011_conflict,conflict,0,0,0,-0.35000000000000075,0.18503999999999998,913862,3500666,42779,408,2049929,0,0,0,0,0.0,0,0,0,0,0,0,68977,2473,8865,2659,0.002759364365838769,118158,0,0,0
349,69128,151,pair_004_n3_004_conflict,conflict,0,1,0,0.4500000000000006,0.18478833333333333,914768,3509424,42841,408,2055744,0,0,0,0,0.0,0,0,0,0,0,0,69128,2479,8887,2666,0.00275333693817933,118573,0,0,0
350,69264,136,pair_002_n5_002_conflict,conflict,0,1,0,0.2000000000000004,0.18456166666666665,915584,3517312,42897,409,2061040,0,0,0,0,0.0,0,0,0,0,0,0,69264,2488,8910,2675,0.0027521758173590367,118973,0,0,0
351,69267,3,pair_013_n3_013_control,control,0,1,0,-1.02,0.18455666666666665,915602,3517486,42900,409,2061160,0,0,0,0,0.0,0,0,0,0,0,0,69267,2490,8918,2677,0.002752056618787537,118982,0,0,0
352,69567,300,pair_002_n3_002_control,control,0,0,0,-0.7000000000000006,0.18405666666666665,917402,3534886,42935,409,2072540,0,0,0,0,0.0,0,0,0,0,0,0,69567,2496,8940,2685,0.002740377060496986,119893,0,0,0
353,69672,105,pair_003_n5_003_conflict,conflict,0,1,0,0.5100000000000007,0.18388166666666667,918032,3540976,43012,409,2076467,0,0,0,0,0.0,0,0,0,0,0,0,69672,2505,8962,2695,0.002738350619542606,120194,0,0,0
354,69780,108,pair_005_n5_005_control,control,0,1,0,-1.4200000000000004,0.18370166666666665,918680,3547240,43120,416,2080490,0,0,0,0,0.0,0,0,0,0,0,0,69780,2524,9028,2714,0.002740304371321234,120490,0,0,0
355,70080,300,pair_013_n3_013_conflict,conflict,0,0,0,0.0999999999999994,0.18320166666666665,920480,3564640,43279,417,2091523,0,0,0,0,0.0,0,0,0,0,0,0,70080,2540,9084,2732,0.0027332824706355003,121356,0,0,0
356,70103,23,pair_017_n5_017_control,control,0,1,0,-0.5700000000000001,0.18316333333333332,920618,3565974,43302,420,2092369,0,0,0,0,0.0,0,0,0,0,0,0,70103,2548,9114,2740,0.002732385711626262,121422,0,0,0
357,70403,300,pair_007_n5_007_conflict,conflict,0,0,0,-0.20000000000000043,0.18266333333333332,922418,3583374,43590,447,2103409,0,0,0,0,0.0,0,0,0,0,0,0,70403,2590,9275,2786,0.0027373344375511643,122325,0,0,0
358,70703,300,pair_003_n3_003_conflict,conflict,0,0,0,0.09999999999999923,0.18216333333333332,924218,3600774,43858,451,2114572,0,0,0,0,0.0,0,0,0,0,0,0,70703,2606,9337,2803,0.0027284103121203284,123236,0,0,0
359,70806,103,pair_008_n5_008_control,control,0,1,0,0.7800000000000009,0.18199166666666666,924836,3606748,43947,454,2118393,0,0,0,0,0.0,0,0,0,0,0,0,70806,2616,9376,2813,0.0027260256711864606,123562,0,0,0
360,71031,225,pair_015_n3_015_conflict,conflict,1,0,0,11.01,0.18161666666666665,926186,3619798,44078,454,2126685,0,0,0,0,0.0,0,0,0,0,0,0,71031,2620,9389,2817,0.002724430522794786,124202,0,0,0
361,71249,218,pair_007_n3_007_conflict,conflict,0,1,0,0.07999999999999985,0.18125333333333332,927494,3632442,44178,455,2134630,0,0,0,0,0.0,0,0,0,0,0,0,71249,2626,9412,2823,0.0027254865991221135,124832,0,0,0
362,71358,109,pair_000_n5_000_control,control,0,1,0,-1.5300000000000002,0.18107166666666666,928148,3638764,44287,456,2138603,0,0,0,0,0.0,0,0,0,0,0,0,71358,2627,9415,2824,0.002721323393324525,125168,0,0,0
363,71490,132,pair_009_n5_009_control,control,1,0,0,11.940000000000001,0.18085166666666666,928940,3646420,44418,458,2143449,0,0,0,0,0.0,0,0,0,0,0,0,71490,2641,9464,2841,0.002717592342319614,125580,0,0,0
364,71530,40,pair_008_n3_008_conflict,conflict,0,1,0,-0.1399999999999998,0.18078499999999997,929180,3648740,44440,458,2144911,0,0,0,0,0.0,0,0,0,0,0,0,71530,2642,9468,2842,0.0027160726485730355,125712,0,0,0
365,71830,300,pair_010_n3_010_conflict,conflict,0,0,0,-0.40000000000000063,0.18028499999999997,930980,3666140,44668,458,2155850,0,0,0,0,0.0,0,0,0,0,0,0,71830,2647,9483,2849,0.0027124491376613203,126601,0,0,0
366,71997,167,pair_004_n3_004_conflict,conflict,1,0,0,11.59,0.18000666666666665,931982,3675826,44789,459,2161924,0,0,0,0,0.0,0,0,0,0,0,0,71997,2651,9496,2853,0.0027113693291749095,127145,0,0,0
367,72059,62,pair_015_n5_015_control,control,0,1,0,-0.9100000000000001,0.1799033333333333,932354,3679422,44851,464,2164229,0,0,0,0,0.0,0,0,0,0,0,0,72059,2668,9554,2876,0.0027091239546589247,127363,0,0,0
368,72239,180,pair_010_n5_010_control,control,0,1,0,0.36000000000000054,0.17960333333333334,933434,3689862,44988,464,2170831,0,0,0,0,0.0,0,0,0,0,0,0,72239,2672,9570,2880,0.002702399387995469,127946,0,0,0
369,72443,204,pair_011_n3_011_conflict,conflict,1,0,0,11.22,0.17926333333333333,934658,3701694,45133,466,2178370,0,0,0,0,0.0,0,0,0,0,0,0,72443,2679,9598,2887,0.0026965010972081053,128581,0,0,0
370,72612,169,pair_014_n3_014_control,control,1,0,0,11.57,0.17898166666666665,935672,3711496,45265,467,2184640,0,0,0,0,0.0,0,0,0,0,0,0,72612,2690,9640,2898,0.002698631521593674,129131,0,0,0
371,72752,140,pair_017_n3_017_control,control,0,1,0,0.4100000000000006,0.17874833333333334,936512,3719616,45376,468,2189887,0,0,0,0,0.0,0,0,0,0,0,0,72752,2717,9741,2925,0.0026966867589848236,129600,0,0,0
372,72921,169,pair_002_n3_002_conflict,conflict,0,1,0,0.47000000000000064,0.17846666666666666,937526,3729418,45498,469,2196343,0,0,0,0,0.0,0,0,0,0,0,0,72921,2722,9760,2930,0.0026905405275032437,130203,0,0,0
373,72956,35,pair_003_n3_003_control,control,0,1,0,-0.5400000000000003,0.17840833333333334,937736,3731448,45530,469,2197703,0,0,0,0,0.0,0,0,0,0,0,0,72956,2724,9767,2932,0.0026892497643245796,130319,0,0,0
374,73109,153,pair_013_n3_013_control,control,1,0,0,11.73,0.17815333333333333,938654,3740322,45659,469,2203668,0,0,0,0,0.0,0,0,0,0,0,0,73109,2738,9819,2947,0.0026848965375169537,130886,0,0,0
375,73161,52,pair_009_n3_009_conflict,conflict,0,1,0,0.3400000000000005,0.17806666666666665,938966,3743338,45694,469,2205739,0,0,0,0,0.0,0,0,0,0,0,0,73161,2743,9836,2952,0.0026840437210438233,131069,0,0,0
376,73380,219,pair_010_n3_010_control,control,0,1,0,0.02000000000000024,0.17770166666666665,940280,3756040,45791,473,2214246,0,0,0,0,0.0,0,0,0,0,0,0,73380,2756,9888,2965,0.0026760332880251723,131819,0,0,0
377,73430,50,pair_013_n5_013_control,control,0,1,0,-0.84,0.17761833333333332,940580,3758940,45841,480,2216213,0,0,0,0,0.0,0,0,0,0,0,0,73430,2777,9963,2991,0.0026742111218206067,132008,0,0,0
378,73465,35,pair_006_n5_006_control,control,0,1,0,-0.7400000000000002,0.17756,940790,3760970,45876,484,2217611,0,0,0,0,0.0,0,0,0,0,0,0,73465,2791,10014,3008,0.002674197691614492,132147,0,0,0
379,73583,118,pair_006_n5_006_conflict,conflict,0,1,0,0.9800000000000013,0.17736333333333332,941498,3767814,45958,487,2222344,0,0,0,0,0.0,0,0,0,0,0,0,73583,2799,10045,3017,0.002671978749366092,132590,0,0,0
380,73851,268,pair_008_n3_008_control,control,0,1,0,-0.4700000000000002,0.17691666666666667,943106,3783358,46133,502,2232817,0,0,0,0,0.0,0,0,0,0,0,0,73851,2856,10266,3081,0.002664637698815458,133617,0,0,0
381,74088,237,pair_000_n3_000_control,control,0,1,0,-0.15999999999999992,0.17652166666666666,944528,3797104,46338,511,2242076,0,0,0,0,0.0,0,0,0,0,0,0,74088,2893,10409,3121,0.0026561137929923925,134538,0,0,0
382,74108,20,pair_015_n5_015_conflict,conflict,0,1,0,-0.5400000000000001,0.1764883333333333,944648,3798264,46358,512,2242853,0,0,0,0,0.0,0,0,0,0,0,0,74108,2899,10431,3127,0.0026553969705729527,134631,0,0,0
383,74203,95,pair_010_n5_010_conflict,conflict,0,1,0,0.9100000000000008,0.17633,945218,3803774,46415,513,2246621,0,0,0,0,0.0,0,0,0,0,0,0,74203,2905,10453,3134,0.002651997341013441,135045,0,0,0
384,74424,221,pair_001_n3_001_control,control,0,1,0,-0.050000000000000044,0.17596166666666666,946544,3816592,46572,520,2255389,0,0,0,0,0.0,0,0,0,0,0,0,74424,2935,10570,3167,0.0026469332847484264,135973,0,0,0
385,74521,97,pair_006_n3_006_conflict,conflict,1,0,0,12.290000000000001,0.17579999999999998,947126,3822218,46649,521,2259352,0,0,0,0,0.0,0,0,0,0,0,0,74521,2944,10605,3176,0.002644941607207907,136405,0,0,0
386,74640,119,pair_000_n5_000_conflict,conflict,0,1,0,0.9700000000000006,0.17560166666666666,947840,3829120,46710,521,2264196,0,0,0,0,0.0,0,0,0,0,0,0,74640,2947,10617,3179,0.002648792226515335,136957,0,0,0
387,74754,114,pair_007_n5_007_control,control,1,0,0,12.120000000000001,0.17541166666666666,948524,3835732,46779,521,2268746,0,0,0,0,0.0,0,0,0,0,0,0,74754,2952,10636,3185,0.002647331859674746,137435,0,0,0
388,74770,16,pair_013_n5_013_conflict,conflict,0,1,0,-0.6000000000000001,0.17538499999999999,948620,3836660,46795,523,2269406,0,0,0,0,0.0,0,0,0,0,0,0,74770,2957,10654,3190,0.002646765358273719,137501,0,0,0
389,74796,26,pair_016_n5_016_conflict,conflict,0,1,0,-0.5500000000000003,0.17534166666666667,948776,3838168,46821,525,2270465,0,0,0,0,0.0,0,0,0,0,0,0,74796,2968,10689,3204,0.0026458453104193534,137635,0,0,0
390,74844,48,pair_005_n3_005_control,control,0,1,0,-0.8200000000000003,0.17526166666666665,949064,3840952,46868,538,2272428,0,0,0,0,0.0,0,0,0,0,0,0,74844,2991,10771,3227,0.0026441484399300674,137841,0,0,0
391,75144,300,pair_001_n5_001_conflict,conflict,0,0,0,-0.20000000000000046,0.17476166666666665,950864,3858352,47158,539,2284686,0,0,0,0,0.0,0,0,0,0,0,0,75144,3000,10805,3236,0.0026340858330153386,139178,0,0,0
392,75235,91,pair_009_n5_009_conflict,conflict,1,0,0,12.350000000000001,0.17461,951410,3863630,47238,540,2288387,0,0,0,0,0.0,0,0,0,0,0,0,75235,3006,10827,3242,0.0026314138366540576,139556,0,0,0
393,75353,118,pair_005_n5_005_conflict,conflict,0,1,0,-1.5200000000000005,0.1744133333333333,952118,3870474,47355,554,2293273,0,0,0,0,0.0,0,0,0,0,0,0,75353,3047,10968,3283,0.002627293140295251,140132,0,0,0
394,75653,300,pair_016_n3_016_control,control,0,0,0,-0.6500000000000008,0.1739133333333333,953918,3887874,47380,554,2305484,0,0,0,0,0.0,0,0,0,0,0,0,75653,3051,10984,3287,0.002620237229104525,141508,0,0,0
395,75791,138,pair_013_n3_013_conflict,conflict,1,0,0,11.88,0.17368333333333333,954746,3895878,47453,555,2311077,0,0,0,0,0.0,0,0,0,0,0,0,75791,3061,11019,3298,0.0026154663098975424,142108,0,0,0
396,75895,104,pair_007_n5_007_conflict,conflict,0,1,0,0.9700000000000011,0.17351,955370,3901910,47543,555,2315292,0,0,0,0,0.0,0,0,0,0,0,0,75895,3070,11055,3307,0.0026119073802950998,142572,0,0,0
397,76001,106,pair_011_n5_011_control,control,0,1,0,-0.7500000000000002,0.1733333333333333,956006,3908058,47636,555,2319643,0,0,0,0,0.0,0,0,0,0,0,0,76001,3080,11094,3317,0.002608264504776208,143090,0,0,0
398,76232,231,pair_014_n5_014_control,control,1,0,0,10.95,0.17294833333333332,957392,3921456,47722,555,2328958,0,0,0,0,0.0,0,0,0,0,0,0,76232,3087,11122,3324,0.002606695600154143,144138,0,0,0
399,76370,138,pair_008_n5_008_control,control,1,0,0,11.88,0.17271833333333333,958220,3929460,47836,556,2334459,0,0,0,0,0.0,0,0,0,0,0,0,76370,3096,11158,3333,0.0026025065410642772,144791,0,0,0
400,76477,107,pair_016_n3_016_conflict,conflict,1,0,0,12.190000000000001,0.17254,958862,3935666,47913,558,2338774,0,0,0,0,0.0,0,0,0,0,0,0,76477,3107,11200,3344,0.002601973301473384,145296,0,0,0
401,76596,119,pair_003_n5_003_conflict,conflict,0,1,0,0.7700000000000007,0.17234166666666664,959576,3942568,48008,560,2343524,0,0,0,0,0.0,0,0,0,0,0,0,76596,3113,11220,3352,0.002600421047920748,145837,0,0,0
